E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,B1,B7,B9,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14,flux_15,flux_16,flux_17,flux_18,flux_19,flux_20,flux_21,flux_22
1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0125349435103624,0.22309773166255978,0.4840639573162773,0.11103488846715273,0.3713270648368511,0.21452972454507135,0.4988744549904365,0.366554126478202,3.231270758482249,0.01069987911952493,0.053556382060253004,-0.01665726841135136,-0.10200333879593262,-0.047642833164112997,0.03793194981315631,0.030759635471444044,0.026766365932507197,-0.005016371879669789,0.04925319061745474,-0.038582291714821665,-0.02434384840855912,0.08221463103357526,-0.0001942352090998677,-0.012456085838316967,-0.055050449457975686,0.00884315992400808,-0.05896407396841142,0.02423738502153215,-0.07771252480940093,0.030614452098959393,0.00013121814583103453,0.0001312181458310352,0.00375873343301874,0.030614452098959393
1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0125349435103624,0.22414086357749288,0.4884011504984711,0.11224332713604541,0.37070487677040237,0.21651833938876652,0.500523852754609,0.3678219579213565,3.2514710744646935,0.010793918173851596,0.053466644077338414,-0.016467630158959478,-0.10269356617439582,-0.048243102159719414,0.03854020013268586,0.030204599136001042,0.025948735482464135,-0.004922382221666983,0.049634056641016625,-0.039001980766819405,-0.024631866513304682,0.08311912201842499,-0.00021797471369306657,-0.012403015554318825,-0.05487279015597846,0.008998342406403806,-0.059336958668050166,0.023790345862841053,-0.07802537515441837,0.030563155146594218,0.00013121814583103453,0.0001312181458310352,0.00379357556556818,0.030563155146594218
1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0125349435103624,0.22406703001639833,0.4832927480294154,0.11195951820960028,0.3750830634639027,0.21563307411666865,0.49957089034780583,0.3692069776155545,3.2565607070894895,0.010683157754121564,0.05409810852335513,-0.016848778662214625,-0.10291779896312891,-0.04783069472900335,0.0379116031721264,0.030294438755277847,0.027185220308035104,-0.004971877302711215,0.04967972485184499,-0.03926517038822003,-0.024561372258170934,0.08287873664628943,-0.0001634354182672628,-0.01261133406697921,-0.05520994919572081,0.009007302246464566,-0.05959881640872196,0.02393997228395167,-0.07800228852268595,0.030924119373285736,0.0001312181458310354,0.0001312181458310352,0.0037780650055169755,0.030924119373285732
1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0125349435103624,0.2239452894235601,0.48454726548446503,0.11168417079845253,0.37222933656009755,0.21545520981635422,0.4986360815556524,0.36806016507530204,3.253848354450518,0.010710358210765623,0.05368651641809623,-0.016653732032404025,-0.10282238116128534,-0.047853972117681706,0.03806188564781153,0.030014778805778075,0.02654736778626421,-0.004514532732635725,0.04941810368615155,-0.03947619421674606,-0.02449381456612128,0.08269271972690302,-0.00018004846273774692,-0.012479410950345732,-0.054865997281112314,0.009006882752578597,-0.05921019015602172,0.023802198351716763,-0.07797116268595108,0.03068884084426594,0.0001312181458310354,0.0001312181458310352,0.003774948679825745,0.03068884084426594
1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0125349435103624,0.22425014793328601,0.48670992445092054,0.11248461840189894,0.3738615966861327,0.2166086542577923,0.5013410874721961,0.3690595439654762,3.254547088608062,0.010757248998308017,0.05392193676638155,-0.016690726037413676,-0.10280607911667596,-0.04818248005845144,0.03833763353185157,0.030484349434970248,0.026679306101137806,-0.005372005741146211,0.049893347287118146,-0.03882022845548211,-0.024691025044014023,0.08327770380557986,-0.0001968406169350484,-0.012549522327647469,-0.055237715577493476,0.008999259967245736,-0.05973819381371803,0.023937649785126275,-0.07805271297415267,0.030823414254538366,0.0001312181458310354,0.0001312181458310352,0.0037951579547612197,0.030823414254538366
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0125349435103624,0.2272772624727276,0.5015608090103101,0.11406375595124955,0.38713578959033856,0.22073956468303776,0.510074940462515,0.363332542997963,3.2640802385383942,0.01107924598604033,0.05583646930128174,-0.017563389331852107,-0.10275290768946495,-0.05005208662874258,0.03893682233958637,0.030950415579412693,0.026630428347288293,-0.004721631839724528,0.048365622800423544,-0.03865552255576002,-0.025039671912508756,0.08432364878550667,-0.0002906622507251478,-0.01310724589025971,-0.05461143050261247,0.009360720290604436,-0.059480887089579784,0.02420740317592189,-0.07909189276626513,0.03191781911025958,0.00013121814583103367,0.0001312181458310352,0.003867534830073496,0.03191781911025957
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0125349435103624,0.22127052340012437,0.4716190556300625,0.11033209201258508,0.3606350845657794,0.21189100133646843,0.4910684293110871,0.3733712365544592,3.2451365965773418,0.010430048670061743,0.05201428121546327,-0.015888354825540858,-0.10285728957806864,-0.046213312075483105,0.03753465471743282,0.029625891547866517,0.026607765454636334,-0.005143615495695343,0.05078890635305964,-0.03956932870361418,-0.024196679767931713,0.08179540623300757,-9.928394761053814e-05,-0.011992970017635614,-0.05543182861579832,0.008690963300900072,-0.05946756371110995,0.02356223533696622,-0.07705135251013684,0.029732940491407806,0.00013121814583103453,0.0001312181458310352,0.0037125008786923347,0.02973294049140781
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0125349435103624,0.225690484037032,0.48502893718804585,0.1121450973300389,0.3729564613819735,0.21566043604810212,0.49765416126487605,0.36905735455259414,3.254125695315408,0.01072080182016873,0.05379138939519255,-0.0166581096225231,-0.10257312352019177,-0.04785139677441193,0.038166176766348064,0.030923876747577544,0.026408668887286435,-0.005125010544645935,0.04956530375321535,-0.03733994400701237,-0.02458122408901567,0.08303760530225185,-0.0001451835627018002,-0.012474071395521185,-0.05490359106244136,0.00935761940522209,-0.0592505237612792,0.023495926943178716,-0.07859340920532795,0.03074878941827862,0.00013121814583103453,0.0001312181458310352,0.003778544408577269,0.03074878941827862
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0125349435103624,0.22267671911465764,0.48619109864125215,0.11204011770946708,0.373145879856287,0.21637772338704292,0.5021057794426994,0.368131146735993,3.2542581189194983,0.010745999813304733,0.05381870916027367,-0.016685350807598184,-0.1030291737719032,-0.04817095238340674,0.038233219661559806,0.029652758487489023,0.026797500692239157,-0.004791983867260865,0.049741957181525374,-0.040752712248925196,-0.024604904935271454,0.08294571058739644,-0.00022734309953317648,-0.012551497066032976,-0.055189112585654176,0.00868770154140834,-0.059679689903372315,0.024205466241711104,-0.07749281967373806,0.03076440622447904,0.00013121814583103453,0.0001312181458310352,0.003791111860046641,0.030764406224479044
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0125349435103624,0.22091752552727534,0.4856394408929995,0.11274247661146902,0.373715989659846,0.21471934739141144,0.49432190559331635,0.370109764149728,3.2144078915073817,0.010734038765968717,0.053900935912231863,-0.01664923921340504,-0.10162288344519735,-0.04744426021382476,0.038216812470253866,0.030677867732309655,0.026307801453997443,-0.004771993959949835,0.0497314493183498,-0.03809223184299895,-0.022330543390786755,0.08350267794110051,-0.00026175972206950084,-0.012618381333893864,-0.05542770775691881,0.00854814933420525,-0.058958897061920715,0.02313134580754299,-0.0768730434205882,0.030811409529449225,0.00013121814583103453,0.0001312181458310352,0.003762055777899917,0.03081140952944922
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0125349435103624,0.22722492300662486,0.48565219822706945,0.11145686362508657,0.37242037079355783,0.21734824404274236,0.5056033437207378,0.36707809735230557,3.2934591822604227,0.010734315370579414,0.05371406922359474,-0.016695288854715995,-0.10399136521550562,-0.048588418237752326,0.038190242027664426,0.029829743148194476,0.026911993121715383,-0.005123433932215975,0.049589073010630355,-0.04017171004382328,-0.026819901282246407,0.08249085974568578,-0.00011672820870898843,-0.012413900138618851,-0.05468956900216983,0.009457605753755151,-0.05998724922071829,0.024595243657270657,-0.07913153936153024,0.030704590863435976,0.0001312181458310354,0.0001312181458310352,0.003808116163034251,0.03070459086343597
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0125349435103624,0.21752716839084535,0.4756755406018082,0.1129234156751801,0.36017692236095183,0.2043925239375058,0.4828548271021838,0.36587629928876697,3.1296421091921447,0.010518001406914558,0.05194820062934145,-0.015551380729723117,-0.09857898671212262,-0.044152031306170035,0.03406628428674981,0.029714687592491518,0.02848242954514288,-0.004776502422099049,0.04667684962878894,-0.038866962661304155,-0.02491392755754703,0.0754973783397293,-0.00023009958677688326,-0.01205641070189309,-0.05256184825341831,0.008202066711870272,-0.05676259664820915,0.024797622739555866,-0.07573182605119587,0.029695166824467017,0.0001312181458310354,0.0001312181458310352,0.003581121519696818,0.02969516682446702
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0125349435103624,0.23034169711601418,0.4950074609243447,0.1112551517746817,0.3853968452142979,0.22736760408918888,0.5163249595701297,0.3712613783087638,3.3742565932614488,0.010937156244866764,0.05558566191823875,-0.01775080883724536,-0.10690992936468621,-0.051776976812647243,0.042218757359682446,0.030695323906638233,0.024747954573616948,-0.00512313829486279,0.05256571187695236,-0.039396495023234224,-0.024278824125991028,0.09029855074785288,-0.00014798464812933957,-0.012955534602968905,-0.057425258982632885,0.009796322567493443,-0.062123931329917184,0.022887348462311524,-0.08017999428869156,0.031774450004303234,0.00013121814583103453,0.0001312181458310352,0.003983663414884277,0.031774450004303234
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0125349435103624,0.22406837821113962,0.4856457913590133,0.11208595273989827,0.37305308751447114,0.21602153576830307,0.4999419877958083,0.36856580501562375,3.253871517179103,0.010734176456819318,0.05380532575092607,-0.016672654479711387,-0.10280495186473046,-0.048014151123694684,0.03820464966130056,0.030247762264679373,0.026616863059390594,-0.004948724222179866,0.04965846610980484,-0.03913647795031722,-0.02459330241116453,0.08298650646015762,-0.00017037824413411904,-0.01251549306819194,-0.055051171356600107,0.008998690321457132,-0.05946796757219896,0.023863687186434612,-0.07800154277280973,0.030756755861840058,0.0001312181458310354,0.0001312181458310352,0.003784871166297447,0.030756755861840058
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0125349435103624,0.22413176411901647,0.4856431317713044,0.11209405369061258,0.37306195406229253,0.21605896234498753,0.5000738169409737,0.36856921238175877,3.254538578808942,0.010734118791619143,0.05380660457024102,-0.016672420189476685,-0.10282341889112792,-0.0480269717860214,0.038198788770312284,0.030257876905416176,0.026611673838585953,-0.004949463588583676,0.04965942889881874,-0.03915091083352226,-0.024594293636465144,0.08299213327600184,-0.0002066030796755319,-0.012514471152551282,-0.05505766452703356,0.009007390534101697,-0.05948761191452789,0.023878029947095925,-0.07802363126951056,0.030757486873741063,0.00013121814583103453,0.0001312181458310352,0.0037855269100428215,0.030757486873741066
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0125349435103624,0.2219597277886689,0.4845253215962208,0.11175029662553083,0.37378713958138754,0.21457798650812826,0.49537103834447627,0.3687771733121021,3.233055052397981,0.010709882423220355,0.05391119784232739,-0.016769967925513277,-0.10224819077848221,-0.04749412584485082,0.03824877593739838,0.029935062136247803,0.025818203084947033,-0.004935736790404698,0.04963585591227483,-0.03872128234675273,-0.02454360672738725,0.08274314688434888,-0.0002255068510005698,-0.011338250571627894,-0.054915917820062415,0.008715600348336431,-0.05888120581972729,0.0234264758020144,-0.07726733509466761,0.03081727555987991,0.0001312181458310354,0.0001312181458310352,0.003759579021450004,0.030817275559879908
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0125349435103624,0.2262013969435579,0.48673621236659176,0.11242067733194125,0.372328486688947,0.217475873688661,0.5045663189797756,0.36835597031666834,3.274952139314393,0.010757818973088038,0.0537008168090045,-0.01657620080387113,-0.1033691354299541,-0.04853783104669325,0.03815366075311323,0.03056441534509141,0.027398835992413967,-0.00496169356970912,0.049678521074651795,-0.03955627617599761,-0.0246423566874953,0.08322900576648506,-0.00015221979655109883,-0.013676104499003371,-0.05518932810266722,0.00928881199745943,-0.06006269136823183,0.024308505720025728,-0.07874422267237832,0.030697015381372744,0.00013121814583103453,0.0001312181458310352,0.0038103523371503367,0.030697015381372737
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0125349435103624,0.2219478352404086,0.4810511086019122,0.11197932042144051,0.3712621129812848,0.21738315799409655,0.49510506543273447,0.3707681161141221,3.2074478189607865,0.010634554511644561,0.053547014075202536,-0.01654257033263737,-0.10117732527042078,-0.04832579160213166,0.037842226438633136,0.029085880369558226,0.02556134956923975,-0.004916238288855238,0.048830882317939944,-0.038803071402387035,-0.024601683904507576,0.08290035094115131,-0.00018753278634428636,-0.012479150785196149,-0.052976325484887614,0.008719751450067594,-0.05931444748143848,0.022210494029429595,-0.07728688015509134,0.030609097074617588,0.00013121814583103714,0.0001312181458310352,0.003808727883561613,0.03060909707461759
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0125349435103624,0.22597384687092797,0.4896444325871453,0.11218259754996664,0.37461275068460564,0.2148616815058304,0.5042823555038389,0.3666740562718312,3.2950336871454793,0.010820875025199654,0.05403027546382063,-0.016785498840704002,-0.10424433174888809,-0.0477498654677249,0.038514032054739786,0.03127139431476375,0.027534978733056714,-0.004977776072014663,0.05038255605487997,-0.039438161420796564,-0.024585980151891375,0.08306422547163218,-0.00018947386384271948,-0.012545805369706915,-0.05687143309282293,0.009252680335344503,-0.05961838946786515,0.02532162267505436,-0.07864429297082887,0.030885343939397975,0.00013121814583103453,0.0001312181458310352,0.0037645495861386596,0.030885343939397975
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0125349435103624,0.2262914850891813,0.48739772350328514,0.11262208479538995,0.3742963465297619,0.21744880089671476,0.5036231352742429,0.3691487715255427,3.2697339008539568,0.010772161862396407,0.05398464059524537,-0.016709362409359586,-0.10313708579674898,-0.04846932771664346,0.03843919813463059,0.03083488539633128,0.02676026844672985,-0.004969706416533628,0.05003604406599667,-0.03997277768514762,-0.024691755580169006,0.08336804939932996,-0.0001574289242572656,-0.012523653706074233,-0.055195547777773815,0.008395508245130925,-0.060066173648009535,0.024106704095133866,-0.07877642341530641,0.030859257664629304,0.00013121814583103367,0.0001312181458310352,0.0038098780000465657,0.030859257664629304
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0125349435103624,0.22204162285064666,0.483989149529457,0.11158757836715966,0.3718863570841407,0.21471458137725907,0.49660753928769935,0.36801510210316657,3.2395576107215946,0.010698257136543462,0.05363704859958091,-0.016637654496008153,-0.10250833000152582,-0.04759860043878343,0.037977645975603436,0.029707102893661408,0.026477140583151343,-0.0049293550994663204,0.04930397246556615,-0.03836648795694039,-0.024501120038605263,0.08263153238687365,-0.0002177191973810593,-0.012506482469374514,-0.054920333147124814,0.009571354451208759,-0.05892492692874615,0.023649373472530766,-0.07729509974806242,0.030660563539076178,0.00013121814583103367,0.0001312181458310352,0.0037619722734961577,0.03066056353907618
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0125349435103624,0.23215259073671118,0.48766252476218114,0.11501926908454851,0.377242050643624,0.2240559684503398,0.5249739160450118,0.38183788723196693,3.3486605246184857,0.010777903285230263,0.054409498543662824,-0.016665641511512445,-0.1055670580231135,-0.04983239290366162,0.040984383565269664,0.03270443771434381,0.0255070238828477,-0.0046113340779453844,0.050300637417099926,-0.03809861136918563,-0.02519992353122366,0.08509086959118753,-2.5444091535416734e-05,-0.012529495193533644,-0.057537624055429865,0.009939051855123856,-0.05914864675549185,0.026204788261106837,-0.08073387168202747,0.031102119351889192,0.00013121814583103627,0.0001312181458310352,0.0039256408932028895,0.031102119351889192
