E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,B4,B6,B7,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14,flux_15,flux_16,flux_17,flux_18,flux_19,flux_20,flux_21,flux_22,flux_23,flux_24,flux_25
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.4464699542149251,0.5384749268790032,0.2408272920434979,0.3950441356129263,0.1471499273766706,0.44204249114635963,0.5502534177315459,0.19173214319166798,0.27584756594999543,0.13130069239990824,-0.005574432904861152,0.0018128519382230059,0.05775770576617731,0.037404593406057764,0.0016671005758540371,0.0027050656007487025,-0.0063401334641879385,-0.00026365721706185855,-0.007494529386313958,0.06404010253980244,-0.0004418801749576616,-0.053912976490449925,-0.12816403038830426,0.04978941174886319,0.0248327139158332,-0.0003493678788752102,-0.004200160811229458,0.017056755274807697,-0.12075618333384856,0.06944943578344849,-0.0019053642343054584,-0.0316344419082984,0.021243225271374958,0.02124322527137496,0.0419671856017015,0.009376529708458262
0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.4462749334763502,0.1475869743813581,0.5393178996542913,0.13078849676450136,0.4437599262221448,0.39641778658227755,0.1918157211035699,0.2767483827216683,0.2402569535130359,0.5503879665603482,-0.0052525535333336855,0.001811290340321716,0.05751242944906271,0.03751775890602585,0.0016621103033869246,0.0027196860913638195,-0.006302343401249443,-0.000307398271723755,-0.007480811847381476,0.06426567617459958,-0.00045971753109161004,-0.05389158378692526,-0.12867082759058945,0.049762644377177416,0.02507069522198062,-0.0003200584327239528,-0.004234159468577966,0.017091313703834675,-0.12114575665587343,0.06962761555295821,-0.0019509494386893735,-0.03177929586292789,0.02124322527137497,0.02124322527137496,0.042091831485592694,0.009380617029242741
1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.4466499780197469,0.14674951151145543,0.5377040105387929,0.13176958688669657,0.44047017420454704,0.39378643165172833,0.19165561053179045,0.27502361899779565,0.24135084701179518,0.5501302107798848,-0.005868823834445257,0.0018143029104669072,0.057982227123115744,0.0373014072538391,0.001671673409858165,0.0026916805111444034,-0.006374732838616836,-0.0002235706938154558,-0.00750708441945296,0.06383352777799339,-0.00042562673510053613,-0.05393275482801159,-0.12770006275679124,0.049814090470762636,0.024615505980960725,-0.0003762288574361058,-0.004169016995109607,0.017025056229969106,-0.12039992090736903,0.069286347916304,-0.0018637007881313408,-0.03150187625147579,0.02124322527137496,0.02124322527137496,0.041852986925338335,0.009372786930919435
1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.44592172820822135,0.14705739289596798,0.5380359217737715,0.13105669578379692,0.44148114692034907,0.39488439744731213,0.19162896215880407,0.2753829348948569,0.24195288548560057,0.5500873106009595,-0.005563030582699979,0.001649670403125891,0.05764674081760954,0.037345292642140565,0.001666408021672598,0.0027077014541881696,-0.00632601511679745,-0.0002727555465685365,-0.007497632085102436,0.06403170894465325,-0.000524426459599896,-0.053848411328529196,-0.12798250085840512,0.049727392158668546,0.024771806427445732,-0.00032048429373614067,-0.004202388018262334,0.01702307981637955,-0.12057417826589915,0.06932205588329615,-0.0018536125689896429,-0.03157889628064443,0.021243225271374965,0.02124322527137496,0.04194079475125777,0.009371483710411757
1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.44700666487441104,0.14724040781143724,0.538904503350339,0.13153963061260596,0.44259201047580204,0.39520025555995647,0.1918331674102307,0.2763026241587312,0.23972812028192478,0.5504160526906992,-0.005585604116688021,0.0019725198401290595,0.05786637218486243,0.03746266301541897,0.0016677804897616078,0.0027024838558647526,-0.00635396086993583,-0.00025474353890424586,-0.0074914906967763605,0.06404825885091432,-0.0003612087628255267,-0.05397618201545239,-0.12834174984851607,0.04985012973852144,0.02489237396820921,-0.0003776655361614799,-0.004197973491727923,0.0170897369011141,-0.12093438737040198,0.06957417508868076,-0.0019560630667931032,-0.03168883452566943,0.02124322527137496,0.02124322527137496,0.04199299063787698,0.00938147022897224
1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.44092905959350687,0.14835572037424977,0.5383627708344625,0.13865601708488356,0.444101990609564,0.3996628519195287,0.1928115069069528,0.2762967814610832,0.24922927365924302,0.5519910433845244,-0.0047512927570753614,0.0018384374346241707,0.05524889094524052,0.03732654827750195,0.0016706995602950732,0.0025641204113319434,-0.006786186373640771,-0.0005333080945720894,-0.007579090044880372,0.06492642737096402,-0.00019694809090761364,-0.05316665660436476,-0.12860859829146365,0.04914114740475893,0.025319539025770763,-0.0004823779794225578,-0.004366407169703733,0.016913169564305157,-0.12120153073830292,0.0691749453246987,-0.0015530075461092276,-0.0316970459886918,0.021243225271374958,0.02124322527137496,0.042311077980235284,0.009429315254867574
1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.4514722279121237,0.14608866057664602,0.5386206189859173,0.12478500917978579,0.44023490460066395,0.3909780506552597,0.19077776387643383,0.2754792657149539,0.2333645827551256,0.5487169996017357,-0.006307507102258025,0.0017898908166418624,0.059995008682556916,0.0374821503462633,0.0016638431817821483,0.002829974897834325,-0.005944910533069839,-2.4316804809732667e-05,-0.0074195507528598565,0.06325848031021647,-0.0006578003054844087,-0.0545856066649435,-0.12777451738089435,0.05037438597196752,0.024405929113798644,-0.00023086057153537311,-0.004051551891025287,0.0171851697260162,-0.12037349150462225,0.06969444046813707,-0.0022168305505908988,-0.03157997837580833,0.021243225271374965,0.02124322527137496,0.041664512120554976,0.00932985643889863
1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.44641516490220656,0.14744629880649474,0.5521294721920951,0.13145003029742308,0.4428630768766276,0.39654391318777665,0.19191758682804202,0.2756075484458872,0.241510677028594,0.5505519562271263,-0.005652824640418674,0.001821026570242163,0.05783066097324532,0.03682887455027951,0.0016663512902742482,0.002707154526037338,-0.006345678482090507,0.0002183334249312545,-0.007484120752034037,0.06434703451562657,-0.0004640827883228022,-0.053876187638272593,-0.12835986127918875,0.04978015380892418,0.0246555444745843,-0.00034493670795775547,-0.004655649587366594,0.017121487580014347,-0.12058250600448539,0.06977510828992023,-0.0019401726506072144,-0.031689383900213926,0.021243225271374958,0.02124322527137496,0.04205171078648555,0.009385598703029338
1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.44651743945953665,0.14689504812106674,0.5267455226619907,0.1311724940585394,0.4413367424763372,0.39375511759607923,0.19157277176870818,0.27605348633790805,0.24024080701310682,0.5499968518780111,-0.005507134115529021,0.0018058369050070993,0.05769507191735119,0.03789916677006354,0.001667747211643846,0.002703266976004395,-0.006335379322746788,-0.00067765272863873,-0.007503475326022805,0.06377632110475964,-0.00042282910869856014,-0.05394457751195294,-0.12799555716775435,0.04979741564874407,0.02498498135209675,-0.0003531933770940252,-0.003808878052561306,0.01700111883551115,-0.12090527272403999,0.06916958602376713,-0.0018754726366116362,-0.03158718611242707,0.02124322527137497,0.02124322527137496,0.04189449399242486,0.009368735757703915
1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.4467440096848003,0.14705472704276806,0.5386729316580221,0.13140005782234465,0.4424697267708634,0.39539245857072686,0.19277192184870343,0.2760578761016224,0.2409202320530236,0.551927316938914,-0.005567123956233756,0.0018128905805807035,0.057802239466686195,0.0374312866814239,0.0015208516307152584,0.0027341978058648348,-0.006347599186088572,-0.00027540411419760963,-0.007560796460190146,0.06409820012355469,-0.0004374814688933564,-0.05394549119594693,-0.1282897402939845,0.04982183125901762,0.024840012548031927,-0.0003473463547448291,-0.0041983344953286615,0.017046821853260404,-0.12082668070771305,0.0695739068216931,-0.0019030256947292334,-0.03170371073115601,0.021243225271374955,0.02124322527137496,0.04194003444945138,0.00942737937460472
