,Unnamed: 0,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,B1,B5,B8,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14
0,0.0,1.1041781731434395,0.973375192387734,0.8795015796396702,1.0626939915966267,1.0714280297036156,0.9465340485253467,0.9663004468202082,0.962531340351431,0.9339134800876047,1.0437183325586639,1.1270868571572665,0.853804352466949,0.886000657291876,1.0920810245853665,1.0665549529868774,0.4172543992977979,8.565482554950036e-07,0.0,0.051013858156310994,0.49180599747497394,0.04117317788688541,0.003231679269094522,0.05063967365102863,0.048235768448506855,0.03990262236549718,0.12821003998606392,0.16239788833506705,0.05215898187086674,0.0021526638215031966,0.006031225950069503,0.003939251755362495,-0.00358388228920457,-0.0036469960832268508,0.00043176273969078874,0.011291549567691059,-0.002905665736233286,0.0009116267331268399,0.0017183722165037246,0.0016821436800588247,0.013847340289500123,0.0062124267406783035,0.0018517741444091717,0.014549017565571603
1,1.0478577118297379,0.4794152394653228,0.9907084897649406,1.1121477566775722,1.0312232877694145,1.0458410936186673,0.9360478858384477,1.0726922475024152,1.011033198760314,1.0583016789727893,1.0583303586386945,0.9758134815372583,1.0272805455519838,0.8641426154938522,0.978616364638976,0.9995540835595395,0.49341923056460923,8.526915836624533e-07,0.0,0.1029124299653772,0.04845835781451101,0.511953596765799,0.053550261651163805,0.04248175784377651,0.03772623499829212,0.03749347521660537,0.14945683059469253,0.0607934669222097,0.00413353092379447,0.0014902246731506989,0.005133938081151965,0.0041225763941029805,-0.0034201167101077317,-0.0033739864266182132,0.0005644889075236868,0.012831135592557785,-0.0034169792244464997,0.00020303456786362631,0.001633996328444839,0.0013693799616243767,0.015533835053093444,0.005139560200454611,0.0018489995993583514,0.014560866135531947
2,2.0646097072911243,1.318448607439988,0.9150728179459784,0.8978083128937515,0.8441241916153661,1.1224382202509446,0.9950582903888128,1.017450272316047,1.051824775603745,0.9792286381226072,0.903532493059746,1.0510913986441683,1.0744673727755805,1.0132205560239793,0.9843158732022124,1.2011506880754679,0.4838673583676642,1.0637550869706381e-06,0.0,0.12778729643055028,0.04293953921962128,0.487997594668695,0.04305002822548083,0.05602785898950319,0.033958099183708255,0.043316332099064186,0.1785777037761558,0.06073660140537594,0.002900929270596171,0.002956078957403023,0.005918123002711982,0.0034383724913692936,-0.0034980923009658737,-0.003692678430828709,0.0002925141329829527,0.01182782478679799,-0.003233641978997357,0.0013166527381433073,0.0017611471653302528,0.0017878045992486607,0.016751973041418587,0.005534207359486518,0.002452747052998662,0.015103837914823422
3,2.9892594213956034,0.8631591122704247,0.44799392468598576,1.0665884144297502,1.0926693028548329,1.0323348872533455,0.8855531477770405,1.11550587577875,1.0391199544889944,1.0030409381164378,1.0674477978635704,0.9678721121939221,1.0686824863060702,1.1078770668607476,1.0362851625624916,0.8409919654514644,0.5076236593074368,9.759764929982253e-07,0.0,0.13082976128130616,0.05742674815993444,0.6031135326244703,0.045034210297353154,0.1040208063506999,0.04121819247832765,0.04767729062442403,0.14108877421245344,0.06004546616717155,0.004374498678474985,0.0032239360647770637,0.005812487168530771,0.002871813930838332,-0.004062052055584689,-0.0036427497588163767,0.00039308966382346555,0.01276397499175381,-0.0038486105696437065,0.0008828308365390216,0.0014294882218746205,0.002427149063878159,0.015463493550454836,0.005638278435286498,0.0028201451295546704,0.016939502063864208
4,4.135258269299758,0.9229618604202408,1.4793814389759312,0.9553433970603674,1.071526199275662,1.0430430272588385,1.0460068194173182,1.073823219406909,0.8975864759735287,0.9175596533670596,1.0046936177887482,0.9524364006322902,0.9380014127792433,1.05484436997148,1.0391354516998006,1.1055859363356995,0.44033364241313694,1.0534690572513526e-06,0.0,0.10365027730808517,0.04035487551905446,0.4067513562933882,0.04775279320735155,0.04323150017021787,0.03971454447954419,0.04501480537382305,0.14545421804850986,0.06479754230257649,0.003026624408432903,0.00214252552160693,0.005937129110616214,0.003939973642089522,-0.003888069293804665,-0.0036639871229428955,0.0003481893656233995,0.01142326607452186,-0.00341474540775672,0.0007128751062720079,0.0022345093222779777,0.0014069773495774106,0.014100232499055896,0.005770606209460982,0.0016529196855387877,0.015614236108041803
5,5.200828747924085,0.9706410711446596,0.9554561418217481,0.4673792547435848,1.0311042512616306,1.012782266747055,1.0385405861430652,0.9040216675031287,1.001377767752524,0.8645454098624223,0.969099907531263,0.981450877265163,0.9902777112868985,0.962536534061273,1.1134527982325522,0.9945322891209862,0.4640133377104903,9.643263210612954e-07,0.0,0.12304871380605427,0.05532970439236127,0.47907542227492966,0.05161541280880905,0.05187369907106217,0.04154895589135426,0.04050719596771758,0.17777196938440565,0.06022698443151158,0.003415203627065955,0.0027760460921278087,0.006714567495209802,0.004134818020164046,-0.004135877856083705,-0.003657395205404615,0.0003742313805126991,0.012550964790373629,-0.0032398419718483204,0.0007387762234423818,0.001774932919042149,0.0020177255149832463,0.016000849797376572,0.006408225449166555,0.002302399923962433,0.017315230239036302
6,5.910482006520105,0.9974991267976314,1.0059393338565772,1.7510003344731264,1.0226516620883221,1.04759579670077,1.1375921346831075,1.1216825690047405,1.035755083046161,0.9778428011997532,1.0592304937198922,0.9321532249896969,0.9718429754419672,0.9016844543496023,1.0363126159401335,1.0190533250461415,0.43908877353937953,1.0114167071565136e-06,0.0,0.1111077953878631,0.041416859802135296,0.5125684210001124,0.04651502702509156,0.05577885217899884,0.0367188344897075,0.038595849002811385,0.14786735127207853,0.062227867537407854,0.0029238236235403915,0.0023735873860503865,0.007159348698534725,0.003949829350529064,-0.0032617585097946757,-0.0033412803244846335,0.0003768087791919846,0.010802311154650954,-0.003978124750369445,0.0007732462733013485,0.001896007666138348,0.0015879339865217297,0.013919138558362607,0.005326828431071054,0.0019325714557203893,0.015119783376243149
7,6.668970256822913,0.9315133245888954,1.0338968688642691,1.0276645551135857,0.4481668501729729,1.0229226654673997,0.9404917836188816,1.16596284073157,0.8534966542612322,1.0672930091938586,0.9199428786748537,1.0526427170194157,1.1234294822984718,1.0140411188262797,0.9794646071232768,0.9475697851094472,0.5127878523809517,1.05543193557981e-06,0.0,0.12861674565433825,0.040876035137052694,0.4733166995135764,0.05326784990266683,0.05655295208735317,0.05259805990451217,0.039246111700364475,0.1597401212594212,0.05786581381515269,0.003954769758700428,0.002830019211318776,0.006523835369047175,0.004107672411433649,-0.0032410084540939535,-0.0038824037789729022,0.00047463958380876734,0.009790531211591636,-0.0033169391319290576,0.001043444362236334,0.001850177645746559,0.001620929202368934,0.01719572648850126,0.005479684062900154,0.0018317139597994873,0.015477580560846214
8,8.572558934333976,1.002215361974589,0.9876905513219784,0.9947757787171092,1.5920152033637913,0.9844112997861382,1.0578972927523742,0.9726597552307954,1.0579247848016524,0.9448688877755834,0.8608464601609357,0.880636106010687,1.0105780527853616,0.9944758271806217,1.170129933449728,1.0059321339419587,0.5717209725397402,1.0070192338776272e-06,0.0,0.09644901369132093,0.03685203157020596,0.5715877252707287,0.048805840530986765,0.06039808322577784,0.02995796017871582,0.04244966000618504,0.16683598861699467,0.07041396134483824,0.002992868745675032,0.002312142591171914,0.006437638315214484,0.004120633395005723,-0.0035283434229818316,-0.0033637361705608514,0.00038698907502907634,0.010939388688983226,-0.003654911203453456,0.000736888787973155,0.0017764665459908176,0.0015808958617591813,0.015044198604069907,0.006094960135823176,0.0018504361737021137,0.014480431093259239
9,9.07592209582836,1.121954903486763,1.0313146788022156,0.9896380849458255,0.9469826263599092,0.5001622463389174,0.9037944605091432,0.937583523754818,1.0193742770916092,0.9212940195857774,0.8871083191369001,0.8772463725063523,0.9787397788716595,0.9985468043014685,0.8878080671178455,0.991729645906569,0.4937551880892827,8.855691453774379e-07,0.0,0.11458901202464136,0.050652303274598486,0.5661639814810655,0.05174418529080409,0.05320401180213175,0.05102417871381469,0.04355386682591975,0.1416635763244169,0.08615749706545024,0.003787049004190509,0.002530786111011572,0.006563885909322134,0.003415422313269026,-0.003736529361939803,-0.003568414297992733,0.00035787919532868906,0.012551754830117317,-0.0035775748481533406,0.0009379780882537472,0.0017436102185925345,0.0015428645260583396,0.014834782441440311,0.005790775337285613,0.0018081096442990224,0.013263168822993488
