E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,B3,B4,B6,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14,flux_15,flux_16
1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.15855893758929426,0.024687010826018544,0.2175018046339446,0.1921208727547121,0.02301206742194946,0.8891385439036374,0.009101319057969955,0.25263385779902214,0.20527142526552414,0.6337934174551089,-0.005737312855683761,0.007450986480112573,0.0012784934505503033,0.005036353962675778,-0.022445798074744065,0.01350594884073076,-0.009945312939805433,-0.008041665729805171,0.0008154901202206801,0.0008981835042081311,0.0011492837590367788,-0.007980539060547992,-0.016022204790353153,0.000251100254828638,0.0002511002548286414,0.02148648790127874,0.0005775345575423173
1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.16189873491746548,0.02809918525067768,0.2288199781869633,0.20458264353508882,0.025450879146438662,0.8945969977109375,0.009712488422958803,0.26454378209952284,0.21780014670448153,0.6788527734283374,-0.006104167591602681,0.007787558194576178,0.0015280599808690399,0.005192424615802385,-0.023252176063016182,0.01353123706401154,-0.010021648024495816,-0.008654420427786722,0.0006168720317555809,0.0010665185712179165,0.0013176188260465606,-0.00808715716669367,-0.0167415775944804,0.00025110025482864146,0.0002511002548286414,0.021618394230705214,0.000616317005068742
1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.15205089999198015,0.025224281107469722,0.20587416277022536,0.17783787699628442,0.02241605629368524,0.8744175071836089,0.008492317154793046,0.24247539279783736,0.22924613779035838,0.5797055340802472,-0.005333956240199994,0.006588128743326179,0.0012734553520040244,0.004599390536966736,-0.020919250546778807,0.01304554185664372,-0.009590477417230214,-0.0072682722413526255,0.000648736054343727,0.0006054364487824591,0.0008565367036111014,-0.008085204659275397,-0.015353476900628008,0.000251100254828638,0.0002511002548286414,0.02113074651591911,0.0005388896487707656
1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.155629739764267,0.02520831484178014,0.19832072231851475,0.18173573748883967,0.022461652719489904,0.8460808458253842,0.008837272936638094,0.24147579815421635,0.23256742392063012,0.5710695646400068,-0.005568447061429688,0.006639829446199742,0.0012952570015473041,0.004833969270327459,-0.020884447659757298,0.012713318887999323,-0.009055140345421682,-0.007556117254453227,0.00045637086746529946,0.0006150115173047511,0.0008661117721333877,-0.007732657705823015,-0.01528877496027622,0.0002511002548286449,0.0002511002548286414,0.020445976593822312,0.0005607792104450737
1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.15743505726199586,0.027748385924957823,0.23360252680006968,0.19736203208333253,0.025027541163528864,0.9194481246942576,0.009230895773262207,0.2625741891804506,0.21618940028787934,0.6754675322032425,-0.005784208260809307,0.007591648920671313,0.0014720585179272946,0.004897906738332217,-0.022989887922409073,0.013798728253557012,-0.010478747091831846,-0.008198991087695211,0.0008152720787051515,0.0009921685811568554,0.0012432688359854914,-0.008420206177141204,-0.016619197264836412,0.00025110025482864146,0.0002511002548286414,0.02221893443069821,0.0005857569954502035
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.14902174106618377,0.0245766756564881,0.19837665751941494,0.18361502202442673,0.02172526524413392,0.8604905884811401,0.00815208271048491,0.23712877019124423,0.23696762031594326,0.5465960764667163,-0.00511598553382386,0.006311250238953283,0.0012139620141148955,0.004419323204650895,-0.020364780705379223,0.012774024070042127,-0.009466536288733528,-0.006996220896936726,0.0006007289667290571,0.0005945357384003662,0.0008456359932290103,-0.008020171328775472,-0.015016392225712192,0.000251100254828638,0.0002511002548286414,0.02079419539881759,0.0005172996849419298
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.16366279136051076,0.028408337390398886,0.2337549901060253,0.19549024677126678,0.025794852872455,0.9052116697379886,0.009921327964337014,0.26723259102734365,0.2125800286054718,0.7030897723374344,-0.0062396100373504765,0.007933009364008491,0.0015619494620091202,0.00530722973115553,-0.023533521517143698,0.013736817941430578,-0.01008258485204205,-0.008773276089760295,0.0006699718407051853,0.0010234274859528293,0.0012745277407814753,-0.008138085270555429,-0.016911361360315687,0.0002511002548286449,0.0002511002548286414,0.021874903211985968,0.0006295691558141728
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.15650290408375253,0.026488408095506708,0.21673333965335054,0.1897799907118069,0.02370901364814244,0.8848289262429566,0.009030436683959173,0.25275265196216995,0.2231284740448092,0.6250788160307722,-0.005674571535811249,0.007076759774177689,0.001383680257558959,0.004863927914091586,-0.02194529091190458,0.013259833754560984,-0.009775798523821249,-0.007878601109831039,0.0005953321908538842,0.0008068560475125569,0.001057956302341196,-0.008122510030626195,-0.016001111140457207,0.00025110025482864146,0.0002511002548286414,0.021382343785187156,0.000573036635839296
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.1569111775076578,0.02660574161393356,0.216654748898414,0.19028347171933674,0.023907642753623462,0.8852429542896062,0.009082229519850328,0.25260135055416594,0.2235814426081361,0.626543070121889,-0.005705826028213871,0.007195585537731232,0.0013940142701920296,0.004888134967199563,-0.02204207379490159,0.013319179973610809,-0.009814028775535385,-0.007916233261344368,0.0006830989495709468,0.0008066605599464157,0.0010577608147750613,-0.008073169011189402,-0.01598940227253375,0.000251100254828638,0.0002511002548286414,0.021392348984800188,0.000576323209177721
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.1579587529375382,0.02679313083782288,0.22009445857200466,0.19185356324481725,0.024066683837705036,0.8924278947311881,0.009201398662417435,0.25462828491516204,0.21973816505279456,0.6419387599259145,-0.005783880443857571,0.007237532319507621,0.0014134908490421344,0.004954274817611279,-0.022193264327757353,0.013430574588020664,-0.00984015429093462,-0.007982720442007294,0.0006736825779206585,0.0007799692977293942,0.00103106955255804,-0.00813540216045594,-0.01611812260246322,0.000251100254828638,0.0002511002548286414,0.021565976748476587,0.0005838852227958433
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.1555998553025585,0.026330963231705404,0.21367332480380222,0.18842152822039812,0.023584074397530203,0.8784418396197248,0.008929112168821347,0.25092651027695806,0.22668862310090016,0.6116480313887511,-0.005607993131455118,0.00704963463161873,0.0013673167180441638,0.004807283386842117,-0.02181837826347384,0.01316558618121016,-0.009755152142358003,-0.007822549707704882,0.0006113991256048168,0.0008302423745587961,0.001081342629387437,-0.00806241038736577,-0.015884960095070632,0.000251100254828638,0.0002511002548286414,0.02122799656857591,0.0005666069734311627
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.15684704540709665,0.026575082861754466,0.21705616864082045,0.19023387229512928,0.023838774633128633,0.8858338798971982,0.009072549839441777,0.25288408569348736,0.22395923158698858,0.6247738747006442,-0.005700639105799736,0.007148680597679468,0.0013916195323544615,0.004884728547487813,-0.022016427143860647,0.013305436938049787,-0.009800333813153218,-0.007907073757262156,0.0006441250433310234,0.0008039164485487071,0.0010550167033773483,-0.008101192066444857,-0.016008265823707006,0.00025110025482864146,0.0002511002548286414,0.021406629004494627,0.0005757089740425372
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.15660393533944214,0.026527455915630296,0.21639463010805074,0.18988020588861473,0.023789045234825418,0.8843925144140359,0.009044497682757119,0.252502570319662,0.2228718601274863,0.62671016290589,-0.005682518600685943,0.007129321343068391,0.0013868628895449208,0.004869584603659579,-0.021977794058390513,0.013278131779636456,-0.009791568887596615,-0.007890569459652877,0.0006377099232812624,0.0008090928191011838,0.0010601930739298276,-0.008093665890385487,-0.015984235350038404,0.00025110025482864146,0.0002511002548286414,0.02137179767002198,0.0005739288925185558
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.15663441144251056,0.026519442224042216,0.21691433799676899,0.18978613788579024,0.023794942513890794,0.8836285094476836,0.00904709210406522,0.2522384324804043,0.22299115418801635,0.6261878981793969,-0.005684167733950801,0.007139394725463013,0.0013865396959205445,0.004871721562505205,-0.021971154169215797,0.013275627211788781,-0.009784035133607363,-0.007889490997578172,0.0006491910316633702,0.0008060359598488392,0.0010571362146774843,-0.008077707887266512,-0.015967198884844686,0.00025110025482864146,0.0002511002548286414,0.021353335099055296,0.0005740935244749473
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.15677877012539707,0.026573184177678382,0.21651167856691517,0.1902481406537389,0.023825079393123373,0.8862045825764683,0.00906542283497661,0.25303304682175765,0.2236666356644216,0.6255470202590084,-0.005696057227587389,0.007136962963305857,0.001391037815496668,0.004880276133947045,-0.0220150016352384,0.013302631514857973,-0.009804961699893127,-0.007905020523254548,0.0006335561385925918,0.000807349597125875,0.0010584498519545203,-0.008112955709346018,-0.016017976232600564,0.000251100254828638,0.0002511002548286414,0.021415587224203992,0.0005752567218563222
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1,1,1,0.0,1e-06,0.0,0.14988937912481123,0.02460317666659664,0.20938975623549283,0.18027293528991067,0.02207251926225843,0.8380350819211386,0.008241825899594785,0.25811955552914356,0.22347005014438304,0.5802274803530053,-0.0051700777083366276,0.006620681122416731,0.0012207150792651685,0.004472357070197828,-0.020393090098153575,0.012626434175655342,-0.009326816085123993,-0.00711691138395812,0.0008008588755399858,0.0006497445385401169,0.0009008447933687609,-0.007625112416215218,-0.014742023800173372,0.0002511002548286449,0.0002511002548286414,0.020251546591870586,0.0005229944411263675
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1,1,1,0.0,1e-06,0.0,0.1626703804814143,0.028325063509597192,0.2223644579558699,0.19886066770247113,0.025383612196058558,0.9279631335844707,0.009805466927911458,0.2470168925377334,0.2241810743720327,0.6647730885995744,-0.006169011364301891,0.007596102246458455,0.0015492347300646212,0.0052419936961413584,-0.023456871296340023,0.013884339315099643,-0.01021855580001321,-0.00861853886208954,0.0004730977630057302,0.000953993119150835,0.0012050933739794802,-0.008540364663028044,-0.017158903525117546,0.00025110025482864146,0.0002511002548286414,0.022424703978127646,0.000622217061904088
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1,1,1,0.0,1e-06,0.0,0.15671368384393347,0.026548953912245463,0.21669314411107876,0.1900398398791661,0.0238114899531007,0.8850431701404209,0.009057155879995235,0.252674803929274,0.22365411552685377,0.6258359739964526,-0.005690695158411905,0.007138057642882641,0.0013890090431916957,0.0048764182480469835,-0.021995232714997048,0.013290455623347795,-0.009795528214505165,-0.007898018385271672,0.000640603778093155,0.000806758706377578,0.0010578589612062171,-0.008097065475205778,-0.015995083860477464,0.0002511002548286439,0.0002511002548286414,0.021387521098553585,0.000574732132826774
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1,1,1,0.0,1e-06,0.0,0.15671368384357753,0.026548953912182042,0.21669314411040047,0.19003983987871112,0.023811489953039687,0.8850431701384227,0.009057155879967842,0.2526748039287206,0.2231228377505494,0.6258359739946129,-0.005690695158411909,0.007138057642882648,0.001389009043191697,0.004876418248046986,-0.02199523271499706,0.013290455623347804,-0.009795528214505168,-0.007898018385271679,0.0006406037780931559,0.0008067587063775806,0.0010578589612062206,-0.00809706547520575,-0.01599508386047747,0.0002511002548286401,0.0002511002548286414,0.021387521098553595,0.0005747321328267745
