E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,B0,B1,B5,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14,flux_15,flux_16,flux_17,flux_18,flux_19
1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0885488856504521,1.1428408904182048,1.9049127821714338,1.8317174159947964,1.5021461060242094,1.6968176102012102,7.1379116750816705,0.9231749344660454,7.193228231744132,0.1125384958428822,1.204709442358566,0.35392813339305934,0.4022959796804335,-0.10878628684670091,-0.4629136158807157,0.38606366010615323,-0.10878628684670094,0.060209208571313594,0.1703709718084293,-0.13113561250938716,0.18188844429191048,-0.5492802048535192,0.028741561537594718,-0.626130160628082,-0.1480216461457431,-0.5102398021041135,-1.2465317259693112,0.011211568024965687,0.011211568024965698,0.018116444061277704,0.25492804759676596
1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0885488856504521,1.1507498596216132,1.9108242235666069,1.8682004357442195,1.5161207988544336,1.7008226765812309,7.204908536722086,0.9330355866955372,7.351145254803181,0.11309569716378703,1.2270225915108635,0.3553645165352024,0.4077533736266371,-0.1087117752170001,-0.46600008000226745,0.39266585884542393,-0.10871177521700012,0.07227597703508959,0.17227223251757673,-0.1321412310948903,0.1874193117602334,-0.5602030666871858,0.02674002147380214,-0.6335372878440291,-0.14884277663968654,-0.515828308316622,-1.249361851643138,0.011211568024965687,0.011211568024965698,0.018284984085307796,0.26052462775053375
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0885488856504521,1.147478436035906,1.9116194011084333,1.8538796142470597,1.5150490743528013,1.6912183809295622,7.386851863788009,0.9300198347572942,7.353603654346722,0.11297924936711402,1.235043180281832,0.3560447028575061,0.40548201964971387,-0.11374314905041166,-0.46468755848459353,0.3884320932516041,-0.11374314905041155,0.06575290134884598,0.16015911742447655,-0.12782033980686253,0.1850626486461741,-0.5555118369001106,0.027776075690450597,-0.6317673021331003,-0.1460819266680255,-0.5160639558440584,-1.2422374740527893,0.011211568024965687,0.011211568024965698,0.018272058686920264,0.2606117534447413
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0885488856504521,1.146254638129496,1.9044584378105762,1.8466642989557844,1.5038015168960337,1.705945839171115,6.9720408844396555,0.9264348820284413,7.198123806317155,0.11267294908798814,1.1982441383408255,0.3533686956858789,0.4046559960238729,-0.10411508243359197,-0.4642794277254783,0.39029032223160975,-0.10411508243359197,0.06680550832888017,0.18169927547010276,-0.13518877544538993,0.18432575754744007,-0.5541300031452443,0.027690398460949506,-0.6281191086391129,-0.15062558245830485,-0.5102835356887213,-1.2532964114690568,0.011211568024965674,0.011211568024965698,0.018136408935757995,0.25510154678621966
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0885488856504521,1.138282792946246,1.8970333946125237,1.817077555806793,1.4956636814745405,1.6821161712850274,7.001708012707955,0.921330603676735,7.197826216790423,0.11258290797750758,1.1861844352715043,0.350031499468311,0.3990940312747745,-0.10626618427739695,-0.4610053516211926,0.37935371288477315,-0.10626618427739698,0.06598601690596659,0.16667197971850597,-0.12426271267299686,0.1799971144098283,-0.5447139858743271,0.029102155153020504,-0.6263656246107465,-0.14867545132290622,-0.508565076886998,-1.2356166643102837,0.011211568024965701,0.011211568024965698,0.018038263595832594,0.25509100021177633
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0885488856504521,1.1544391959581686,1.9175481599520865,1.8797178152400287,1.5212611542585557,1.7137649875883776,7.324252546693925,0.9342223154252396,7.339875000240333,0.11303097659060704,1.2427378322261713,0.3587836557445052,0.4103777632154569,-0.11097136807172692,-0.46755495809544745,0.3983999048979565,-0.11097136807172689,0.06656979809207679,0.17551181618770129,-0.13827469502930123,0.1888759638232878,-0.5638161980614332,0.026498537476159156,-0.6329712512589241,-0.1482084892301269,-0.517064538238136,-1.2589778075926847,0.011211568024965701,0.011211568024965698,0.018346978694811267,0.2601252098686554
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0885488856504521,1.1577952622221406,1.91586935146127,1.906420597712187,1.5311434879572459,1.7261967661483275,7.280862906894592,0.9440011276682447,7.525129072815813,0.11376856744607033,1.2503443733566575,0.3560896848687722,0.412581725448359,-0.10882387206906041,-0.46867595545186713,0.4000278271739317,-0.1088238720690604,0.0661833739911684,0.17389966342773894,-0.13333721196715503,0.1739537193483641,-0.5715234018601731,0.024550937732794015,-0.6401715301381085,-0.14938632352964426,-0.5203306642433216,-1.2682184838180006,0.011211568024965701,0.011211568024965698,0.018466163336657494,0.2666906152067766
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0885488856504521,1.1364500849646675,1.900172998129525,1.7978168980164713,1.488500151638779,1.6731892598542724,7.068830771788126,0.9133137723067344,7.039823124858348,0.11193019617747751,1.184091565069792,0.3531868291669994,0.39796786054207484,-0.10862526202676157,-0.46048347356577546,0.3794906779909949,-0.1086252620267616,0.06635587615586298,0.16890476676915733,-0.1299993082153476,0.1943746368974151,-0.5392356202023153,0.030661950159683676,-0.6202284157770958,-0.14753072058057135,-0.5061914706574814,-1.2289687770478714,0.011211568024965715,0.011211568024965698,0.01795186874580408,0.2494913697756473
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0885488856504521,1.1051303786724007,1.8639435303214362,1.8105799631689259,1.4275905956674428,1.6105592176284753,6.6927586932717515,0.8780124335915126,6.534577665004057,0.11006047966589315,1.140971144057671,0.3406196079717329,0.37503389863538333,-0.10086773856793921,-0.44813461469971994,0.3461450685031703,-0.1008677385679393,0.06016760997270894,0.15925002904351887,-0.11455960056855935,0.18092065032725235,-0.49659221721177266,0.02688401979443393,-0.5985817634083223,-0.1455581670428988,-0.4850610479936049,-1.182725230472737,0.011211568024965715,0.011211568024965698,0.017217276711695935,0.23158546793461096
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0885488856504521,1.1853753618802159,1.947745896009686,1.8851010279138452,1.5855844634121739,1.7817298242011574,7.6352291737644045,0.9753701602594144,8.00151261803811,0.11536677351318872,1.287252131228176,0.36753262989500435,0.4338053115904765,-0.11650435533334441,-0.4795408115276706,0.4323079636957219,-0.11650435533334438,0.07227653663505186,0.18308541287368502,-0.14873431305920476,0.18794502554923065,-0.6119353907313816,0.028559899662534804,-0.6591682385633304,-0.15085545514782464,-0.5392488830860883,-1.309225997888052,0.011211568024965687,0.011211568024965698,0.019122741869541368,0.2835736506365171
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0885488856504521,1.1452219224249676,1.9067190285320694,1.8418868707356708,1.5059747450927101,1.6948268010650618,7.155696710098322,0.9258280175600765,7.236043961165445,0.11268046171538498,1.2109367232276533,0.3544384773126707,0.40394426464130967,-0.10873624291191217,-0.46385345237705866,0.38783837527536547,-0.10873624291191218,0.06631297775213624,0.17095308583137547,-0.13139293799539203,0.18342070499191787,-0.5523424576906188,0.025376739381786424,-0.6283575347923118,-0.14829639074789566,-0.511991508871974,-1.244989151743525,0.011211568024965701,0.011211568024965698,0.018162618880915523,0.25644543727997354
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0885488856504521,1.1484265185731428,1.9090774162761595,1.8581810192753618,1.512376062278709,1.702782129683694,7.187525588462739,0.9304333258554405,7.308840563085685,0.1129563532632976,1.2208759386003034,0.35487550448181654,0.4061377805921263,-0.10876667645724108,-0.4650834691865895,0.39091993677825,-0.10876667645724114,0.06628768042955097,0.1717029329931852,-0.13189458753089167,0.18590770431723197,-0.5571867979321439,0.03000777723956551,-0.6313503303404835,-0.14857502191953464,-0.5141141124994675,-1.2508796954035852,0.011211568024965701,0.011211568024965698,0.018239821161208748,0.2590253492473583
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0885488856504521,1.1204179257573685,1.8666342268658789,1.8042568042892744,1.4338184218620051,1.6310545855614877,7.0704137607645885,0.9662274172422113,7.152867910428092,0.1103148552140231,1.1777616367276407,0.3412573361972614,0.38614981682243676,-0.10930611174658325,-0.451767989440612,0.3885442288308819,-0.10930611174658328,0.06129125741816738,0.17001999717346927,-0.1350465512407383,0.17974071919904472,-0.5395825112346965,0.02752949320581566,-0.6028062718444266,-0.14427955767931425,-0.48621480000032036,-1.1977498116000487,0.011211568024965687,0.011211568024965698,0.01729238662572139,0.2534976775901435
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0885488856504521,1.1707089592754807,1.945014200181619,1.8918868037128196,1.5787592114157991,1.7609600306709592,7.261525675837737,0.8957188221011115,7.37956756369513,0.11509439706721006,1.2510485772702222,0.3668945302710854,0.4225112633362053,-0.10813416957673072,-0.47588711018724944,0.38989292682452736,-0.10813416957673075,0.07100667385966232,0.1724405262859977,-0.12836101229147812,0.1892019980463293,-0.5686908482553785,0.02787972723763124,-0.6546850316181009,-0.1522136835712502,-0.5378635929500811,-1.293982476994517,0.011211568024965701,0.011211568024965698,0.019040426776821318,0.26153191453304914
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0885488856504521,1.146582247242696,1.9050642921809247,1.8441516739274142,1.502757739074822,1.6882541009409961,6.979233478478241,0.9252793889264567,7.1864230321028195,0.11256929038946081,1.1981473261923665,0.3539230605297008,0.40492934846483364,-0.10435518391514415,-0.46446002798891073,0.38933890290803697,-0.10435518391514409,0.06547510739065222,0.16584457085757953,-0.13465203162351594,0.1838844932338708,-0.5534368315761338,0.027909653415858743,-0.6285579566570072,-0.13554772314920777,-0.5111087366380547,-1.2400361567619889,0.011211568024965701,0.011211568024965698,0.018123820584708423,0.2546868712845213
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0885488856504521,1.147087450183454,1.9106524207828277,1.8559265893665386,1.5154676083892096,1.709129217185603,7.358588526481522,0.9309547964823282,7.3570272884620405,0.11306354548173876,1.2332356665079998,0.35536329410707246,0.4051667720596303,-0.11301747244466398,-0.4644869987911968,0.3894438608621251,-0.11301747244466401,0.06710227912779441,0.17665573255444303,-0.12871077380574453,0.18545033876361117,-0.5561063681348601,0.02755940946063809,-0.631149506063932,-0.1609624311933625,-0.514960263040781,-1.2556632225313613,0.011211568024965701,0.011211568024965698,0.018277106363992362,0.26073308705638043
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1,1,1,0.0,1e-06,0.0885488856504521,1.123062021733654,1.9031962722229654,1.8234454400773588,1.5660154146626264,1.6374949120548805,7.10699845448359,0.8951193823195867,7.243060292692734,0.11679438350067332,1.1885964060195722,0.3423262973075246,0.3878489963258321,-0.10939978040744708,-0.45530948201354077,0.39265404500729706,-0.10939978040744715,0.06348043880300197,0.17095041017636453,-0.13595994890049257,0.18065681385581486,-0.5451975001265934,0.029165149545634914,-0.6078529371328371,-0.14439024168331913,-0.4871945886318751,-1.2025174971380745,0.011211568024965687,0.011211568024965698,0.01888673181991177,0.25669409610680466
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1,1,1,0.0,1e-06,0.0885488856504521,1.16854728449422,1.9130245704599824,1.8750878374241342,1.4598489411701046,1.755638055194071,7.230418455658898,0.9588578707449675,7.30026421755034,0.10932420900413223,1.2414354426350802,0.36602619291054117,0.42106799914919774,-0.10809439913035851,-0.4728229606191628,0.38632429085313646,-0.10809439913035852,0.06895938921920786,0.1716455100070331,-0.1276028858004653,0.1883988505948178,-0.5637751288717371,0.02644930616732516,-0.6502737986377634,-0.15213702333692625,-0.5370822744793297,-1.2900421939049183,0.011211568024965715,0.011211568024965698,0.01760632447477774,0.25872140505267105
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1,1,1,0.0,1e-06,0.0885488856504521,1.144234813371865,1.9050282148406041,1.8753481522189275,1.5227495291126345,1.8531185509972012,7.264627994190632,0.9398796546560853,7.438043049377648,0.11387054053772488,1.2306735465145382,0.3506078343711066,0.4028169007438742,-0.11026185464347693,-0.46295276744302344,0.39722428507879637,-0.11026185464347692,0.07793337729398768,0.17019749451385338,-0.1336199990156008,0.18891720240006515,-0.561503949643045,0.025789020346170616,-0.627232432007272,-0.14683935014172955,-0.5077341379078992,-1.227230687135037,0.011211568024965701,0.011211568024965698,0.01836492905242161,0.2636042860631958
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1,1,1,0.0,1e-06,0.0885488856504521,1.148963471965057,1.9102366914330116,1.8286505415569243,1.497625139326203,1.5685663467741229,7.09254658043074,0.9181449366202746,7.133108362509096,0.11193186327099998,1.203328310656219,0.3580385446361098,0.406885786018056,-0.10747019292024937,-0.4657300774634674,0.38275282845834513,-0.10747019292024934,0.05645452570936044,0.17226539764032572,-0.1299554293537572,0.18107673105204336,-0.5490668032246828,0.029377600275302868,-0.6320440522298054,-0.1497801612068178,-0.5175021679160172,-1.2653570920767878,0.011211568024965701,0.011211568024965698,0.018061919511396136,0.25279739910458765
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1,1,1,0.0,1e-06,0.0885488856504521,1.1468554538626021,1.907923433872774,1.8501796957633587,1.5092366361425125,1.6988786026201705,7.1719151119654665,0.9281733038949059,7.273076870747424,0.11447605190520406,1.2159943186066569,0.35466261796995213,0.405061722444092,-0.10875244026946018,-0.46448052504798865,0.3894070467335141,-0.10875244026946021,0.06630073466080284,0.1713352168971975,-0.13164916293684314,0.18468620561030014,-0.5548080739654261,0.027730219264527983,-0.6298815522799007,-0.14843849422981456,-0.5130732547194288,-1.247989289235724,0.011211568024965693,0.011211568024965698,0.01820195850740108,0.257757883796671
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1,1,1,0.0,1e-06,0.0885488856504521,1.1468554538626021,1.907923433872774,1.8501796957633583,1.509236636142512,1.6988786026201703,7.171915111965465,0.928173303894906,7.273076870747425,0.11146682109587973,1.2159943186066569,0.3546626179699518,0.4050617224440919,-0.10875244026946024,-0.46448052504798854,0.389407046733514,-0.1087524402694602,0.06630073466080279,0.17133521689719744,-0.1316491629368431,0.18468620561030008,-0.5548080739654259,0.02773021926452801,-0.6298815522799006,-0.14843849422981453,-0.5130732547194288,-1.2479892892357236,0.0112115680249657,0.011211568024965698,0.018201958507401073,0.2577578837966708
