,Unnamed: 0,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,B0,B4,B9,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14,flux_15,flux_16,flux_17,flux_18
0,0.0,0.4769641480172732,1.3082068482564455,0.35994099926233625,0.8252622323881958,1.0871863473392773,1.518142960003386,0.9800229856707144,1.542893720491109,0.6404295892319759,0.8329371655726721,1.7887690606144886,0.8452247576896149,1.1597394215174432,1.2786346844444418,1.7222549567068466,0.8737218155182664,1.1223761060992767,1.4131089097468446,1.0942271397792394,0.02346305266981381,1.3012661970448794e-06,0.0,0.09001939449149282,0.03794034579894444,0.10277579905134505,0.01203166729574521,0.0034278205727392365,0.011795707449997464,0.0031130710993486216,0.010590986471627227,0.10921443237867096,0.024297016751023005,-0.0014921598964744917,-0.0002976574150477041,-0.000543831275778739,4.2082958871363876e-06,-0.0005287293314896704,-0.003164840026236451,-0.004971574421662344,4.80374408570749e-06,0.0003032060315501292,0.0007461975716612645,-1.0575332605861708e-05,0.0015635331627665801,-0.001133789260738849,0.0004117014842768331,0.0003901859860249259,0.002206357314656449,0.00029872647741454954,0.0006150235914928022,0.0023633360507272195
1,1.2054794989747812,0.20695193717450674,1.1347419772101541,1.0270402182291385,1.9357154297700492,0.9924326039868672,1.2214374305923597,1.5785168856804395,0.8908400605570261,0.7585570931808383,1.0890594952591146,0.5528209325193187,1.6384790348621863,0.5923525308609932,0.365785086753979,0.7243003198835799,1.1587879802292396,0.7027382940441003,0.5635020190198066,1.3069799676287581,0.026234320830728994,1.1333970926382601e-06,0.0,0.008263263700582368,0.12057483905608667,0.022832464874455963,0.018647038259501095,0.0034274160846318484,0.09439891757337245,0.01745334547631019,0.15742924168477743,0.006603835176441235,0.0027912378973678057,-0.0013776266749789448,-0.000319813565398215,-0.00023614536414879182,1.1602959582087454e-06,-0.0008444280555269878,-0.003037553373764305,-0.001950822000610265,1.8653149326390678e-06,0.0006118317170463377,0.0002220543466217881,-6.40030836027806e-06,0.00169753948671545,-0.0009057181011338684,0.00014689076592804386,0.0004534916172455512,0.0010141871564895175,0.0005012759373625523,0.0022451675227921518,0.000653819276122682
2,2.138383847148054,2.847278513222731,0.618186301102627,0.39497247969188765,1.7228523653584,1.62281974620308,1.6527257253770729,0.6110769340284231,1.3300929829190935,0.8424415844839327,1.0594558883517635,0.5692417544874384,1.364726058893198,0.8622999601688627,1.6015317626233578,1.109332765880028,0.7729000302098975,1.1261238088781629,1.1642949343531743,1.1268291615379362,0.011732414138112423,7.198266313420691e-07,0.0,0.006435524674832203,0.14007974444439728,0.052811188669887425,0.019264896357687643,0.0034980435852202713,0.07288379557147252,0.041881131540347366,0.08841948159779522,0.003907608609105752,0.002135730721164414,-0.005666190151345353,-0.00018294836238391291,-0.0007988938804482689,3.1629892663502522e-06,-0.0007063342892432903,-0.004602085006308343,-0.0015715961405845943,4.487066936654778e-06,0.0007749530702372474,0.00040035804685544337,-1.003911160697274e-05,0.0007871123993318963,-0.002124771008229737,0.00011763146045119639,0.00034187645852415833,0.0016005618965371448,0.0004980515079579487,0.0023853444545270655,0.002228085242998751
3,3.734494822048105,0.8509487816451452,0.40489720559964254,1.1039244842745115,0.41550420894658324,1.0798356578982629,0.6707610871771575,1.36451193781263,1.1809095975793054,0.961936330104344,0.6062574469523236,0.8589933422037278,0.9304198177955939,0.4563781483074364,1.4402725775560568,0.9709789132397976,0.8239673551903851,0.5271670850471106,0.6875517758981254,1.2531026875913653,0.030750867908535477,1.2295024088414115e-06,0.0,0.0070175919679630345,0.14885596660314507,0.027978659120364013,0.028872033753971883,0.0031391949039769923,0.09121601686959455,0.018853172622002753,0.03555053640979252,0.0062291064139807645,0.0030915780999221042,-0.0015926750750565274,-0.00013084863710673237,-0.0009351181645113905,5.043886629581567e-06,-0.0005486175164934089,-0.0014290485347552358,-0.001858560613966866,3.4516761653836197e-06,0.00033982469409259256,0.0006261815858381331,-5.7107941061924705e-06,0.001860732177247737,-0.0011505598084272299,0.0005066206862674889,0.00027903843161064036,0.0009675405450220739,0.0003574644365295144,0.0012136066938561827,0.002454462377053922
4,2.2875264178463293,0.6186861714930647,2.436086212295535,1.1188599984431338,0.6214006386882087,0.4855805656542682,0.634457415101139,1.0613365428114367,0.8906243756890555,1.7001425509595396,1.0107224536817159,0.8956851462317597,0.9836617762184978,0.890354226826473,0.7433135407411147,1.0448046733799585,0.7093911568001751,0.9011635754061171,1.3996478587405579,0.6816326017329758,0.028023795357027627,7.81398648201633e-07,0.0,0.007641760617740235,0.10826458433605705,0.015972021600120248,0.007446520269279729,0.0013250792176797734,0.12278120404900858,0.05215193902251828,0.025993998925546415,0.00439251536865837,0.0022564950597030588,-0.004127624181041178,-0.0001191698914579692,-0.0007918283320026911,4.007348899687797e-06,-0.001095285602068854,-0.001898420582059805,-0.0019492139282096003,2.9316021619466357e-06,0.0009690878726202354,0.0001434886404556872,-6.468060636387568e-06,0.0014959610749224288,-0.0027594246382449525,0.0006129066693499114,0.0005184159325125808,0.0016956607426992642,0.0004959902006244096,0.0015082065512782646,0.0016884286421660274
5,3.3609615907886328,0.9285151578660303,1.0585981125309285,0.5322574947776759,0.7764226210023076,0.31519402603694885,0.5251194865627591,0.6443541945453111,1.4340266727865234,0.536086592153336,0.7973642755070428,0.6643767660785532,0.8041568365529688,0.630907688534509,0.5117244460717585,0.8825588226124279,0.41559643056120243,0.4120443722809017,1.571820708707254,0.6447408733728218,0.00835355579523529,9.164273649272221e-07,0.0,0.015434063196645956,0.09738371444817111,0.018976373730050865,0.018612956891297414,0.004155531508183038,0.12249623831376474,0.04558798648382088,0.06336589405544073,0.0057934107269058165,0.0033537199452484848,-0.00231982079549254,-0.00012948105346191318,-0.00043139835007621665,1.2483938972805604e-06,-0.00038282870109292047,-0.0032752621395670312,-0.005366114609148227,3.5415469663260575e-06,0.0008464828942103558,0.000159494180413249,-1.2205104815022046e-05,0.001019518305187063,-0.0018036252933749516,0.0002114239777430861,0.0005298723934486458,0.0021900592234818375,0.000553140104415554,0.002519203286693396,0.0007026133527018214
6,8.666524240042236,1.230276870729567,0.5797170041443075,0.9045318493977706,1.5487370109128291,1.472194594265395,1.2550570974437705,0.824267434134533,1.0491268972178702,1.1989494447263198,0.7300844073613008,0.8729120638996609,0.8661508108532212,1.3907158726989237,0.9903298064529051,1.6756396522208863,1.0167254057227288,0.40204936026264604,1.76866273018663,1.6985476649047606,0.01267514708936087,1.033003497180466e-06,0.0,0.005187914552791413,0.2042957920508145,0.021614968894900714,0.02403001403818082,0.0017106514178492648,0.1613744537340244,0.023552689945747204,0.104261888309912,0.0033350863236927633,0.005721750541600676,-0.004593821935268507,-0.00014044617123736857,-0.0010498214932454957,3.6384984088841615e-06,-0.0009117128750954837,-0.0027313813406591226,-0.00395413498098188,2.743769484004647e-06,0.000899753622005912,0.00047683846282374015,-5.894585678604738e-06,0.0012097951002307567,-0.0025229289809293376,0.00033845062495028034,0.0005874239157545413,0.0015401480728505451,0.0002217834776914889,0.0021542475199205686,0.0010186884162642002
7,4.3368067753332555,1.408990569640912,0.7702629385712682,0.9974487608459961,0.23862880669144176,1.0963650218170267,1.3632945055839651,0.6641647095341019,0.915732490469157,0.7924084162834858,1.2582339843211108,1.0207113752941994,0.4214925406243209,0.5950406371376733,0.7298833326214471,1.832626826676088,1.8078248055029875,0.8341390644180372,0.2862534147049163,1.4163324217055424,0.022522726164476748,9.501311944919215e-07,0.0,0.005660542931262268,0.11343040900290557,0.026745889913125383,0.02335332119944971,0.0011505849043135742,0.06185570784104939,0.04416616257244464,0.04235337376161487,0.00498180400920219,0.0022882477516060614,-0.005353686648394197,-0.00017243293489636386,-0.0010942491201800398,1.3160750253199037e-06,-0.00041540928347978803,-0.0015908713605270487,-0.002479004622636517,6.323659279878523e-07,0.00028037174537796537,0.0004175316574514084,-7.308908791409431e-06,0.0020418883006485884,-0.00533004247812212,0.00031801521207204054,0.00020199696234983236,0.0007937967882599115,0.00020505845117795333,0.0015536828918540073,0.0021936897326692052
8,11.45826915314596,0.8033799603586796,0.89647153139399,1.4621316348166553,1.2560630776631407,1.0071042828255754,1.1357891597672618,1.9525697398326394,1.7787545243873968,0.5452047901698871,0.7180430188228555,0.8371085665691749,1.2355651503276044,1.282951189687142,1.4266836228679576,1.4965820013819835,0.8431942427814892,0.5262419019823852,1.2161883288278994,1.7370117335867794,0.039275137553623156,1.5792676018401175e-06,0.0,0.005021031065712885,0.10597483158979522,0.023633752136535322,0.009459743688069861,0.004858233456957081,0.041496605192606395,0.029832945257163124,0.055959313790892515,0.00524794604321321,0.0035297425747170107,-0.002222881816833107,-0.0001345130043879378,-0.0018453132809937943,5.337113260835621e-06,-0.0008266266940232056,-0.0037643029544785034,-0.002809825943238169,2.8706922711216605e-06,0.0003604134910324834,0.00021849203957022682,-6.881330168023533e-06,0.0018451040987268043,-0.0035391361459092617,0.0004065742419474215,0.0005972139090892665,0.0006788717109059851,0.00024625915753460496,0.0011693133057714344,0.0027444212202351955
9,9.701636354296692,1.665970435383067,1.0409338371505572,0.5258985858209992,0.34570941293678636,0.5910921401021176,0.7477455732949235,1.0743441087206964,1.623421190641794,0.7919029268166469,0.30696737581506867,1.2452656740730683,0.8771704966562374,1.0667198499991781,0.9424000448151726,0.8525044352697263,1.0553202386538143,0.6228463618908744,0.7289727385996629,1.6161043494263545,0.013271245036294987,8.736460328723893e-07,0.0,-5.204429140582207e-15,-1.784745875283394e-14,-4.817037389493823e-15,-6.036425574816416e-15,-2.1275212663398807e-15,225.34988359148497,-1.8400367521984376e-14,-8.064324886178389e-15,-1.0171335166028807e-15,-1.346968813118319e-15,-0.0001480531956485973,4.990422676837622e-05,-3.758081807339119e-05,-9.196563723495074e-08,-3.573185675171468e-05,-5.549415926162932e-05,-0.00022742375430781338,-1.4194992809942653e-07,6.815382087368089e-06,5.762607618886997e-05,-3.038114671213597e-05,-2.982198353728128e-06,-0.00010677157463583334,2.0640033411586735e-05,6.883671346862965e-05,0.00013706573651169496,0.0005236754243437541,0.00016978005031035315,0.0002760910171481175
