,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,B5,B6,B9,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14,flux_15,flux_16,flux_17,flux_18,flux_19,flux_20,flux_21,flux_22,flux_23
0,1.4609517420320262,0.9929087111336614,1.0020377758847554,0.6586051508537503,1.4541195439426549,0.9251611146589606,0.783425030394453,0.6185968979570539,1.3715389020461208,1.195502761294835,1.3857564393101192,0.8881030620356342,0.9668877549173863,1.2913208712778175,0.597354659580356,0.698488964757135,0.9024050338598251,0.6013840076516803,1.4832157782656514,0.8040070848338663,0.8139545529584054,0.6823328541148959,0.5664509753373862,1.352383339171424,0.028487353567702125,9.712120777566857e-07,0.0,0.22931414555412463,0.4286105876459204,0.11370965544710888,0.09106248096993039,0.9333116436020569,0.4175407366962283,0.0525539102084668,0.132961097993879,1.1023854632253185,0.13366691718534368,0.0012344433482290185,0.003978201880702688,0.0069045111846218294,0.05025706133132759,-0.060570304237133034,-0.0012429216662399498,-0.006900851069026911,0.02303847582465933,-0.03342591986689884,-0.005066875854952856,0.02173466955532438,-0.007681166025766072,-0.014597912701104498,0.0008192886519866656,-0.013492261783934312,-0.0381923621263362,0.03227740810556527,-0.029921379154470375,-0.05273842190876793,0.003524745888925086,0.01762519041683653,0.01841294424707166,0.07236927441497382,0.0059759503167534705
1,0.6989317242346875,1.4249909623681138,1.1311842126541638,1.3186237743276283,1.3461983333465282,0.5331380318739922,1.1631894408311563,1.1926349173500406,0.7545474245560382,0.7864807776099797,1.1862434254095104,1.1244589781352454,1.37020992286089,1.343005374899247,1.3881180924604626,0.8918433759532818,1.4856562758034992,0.9983689903585099,0.5714837406072033,0.7378841086844484,1.3055713792794057,0.8599373418710797,1.3768780357210846,1.162402335643048,0.03988823278572499,9.447589930156489e-07,0.0,0.6157374597327696,0.08002735727037363,0.21192869131498024,0.43732357871696304,0.05553518452727562,0.04915365553367735,0.1980083236679928,0.21197376300894266,0.09301306422477418,0.25930172045209715,0.000609260174444159,0.0046910790898770345,0.007860311139963555,0.06534360336712917,-0.021769685100020884,-0.0009707338392090627,-0.009364187943948549,0.03193102382042952,-0.04628215547223061,-0.005177496649527452,0.01595957464550536,-0.005859417767175165,-0.016879577504883406,0.0009212874182457379,-0.021650559505484248,-0.019868624542641076,0.011761290276912667,-0.018470307531013457,-0.03846845099168754,0.002415674726327271,0.010056727737279446,0.013471292244989764,0.07261212555422024,0.004514316174465881
2,1.9304781301227574,1.099202173532699,0.9758261052918743,0.7706345560967368,1.1208607680666267,0.615492019726113,1.0713792564111522,1.085156051865841,0.8781719730411055,0.527230799595798,0.9314910562728808,1.1314061555280317,1.1214192990643579,1.4021763420173738,0.7853086709787521,0.9779880990896298,1.4658376314337995,0.8936089137359048,0.5723760276788182,0.972349353266257,0.6375383961883934,0.6004375321843965,1.0760304571955288,0.892006091172365,0.028257051127812217,8.610099047285902e-07,0.0,0.5495249382559179,0.07983460434239066,0.08409261631798073,0.5199668009989706,0.09274440825508347,0.0888466924570153,0.2748759048532397,0.3788519581810746,0.14658461882446303,0.26209513361976633,0.0013269902559290756,0.006991839473953575,0.004921957390863883,0.052559343493300194,-0.02456636837658204,-0.00234972745257146,-0.005716882961530853,0.03735613581406701,-0.04998736889164262,-0.007512333640388102,0.015332174631219034,-0.008160410208445122,-0.01537840224975922,0.000550474998963908,-0.020885637804071593,-0.01974439736720239,0.019997630197446253,-0.023861510468689527,-0.0367919689485828,0.006345672741426297,0.013029289474776882,0.019225571518417025,0.04280932715028228,0.009397126779952567
3,0.5728176601444298,0.5597217125795407,1.4395584764220883,0.5702133930492088,1.4672162286591637,1.4631429407481527,0.9784771285204211,1.4242270388808058,0.5132528398916797,1.1746021380809317,0.656937948574078,1.4424836007272555,1.1046826087433328,0.709951717092965,0.597099868643557,0.5631503507914475,1.0104644240186949,0.6017292497444818,0.6241960433302427,1.0244545962407468,1.405106065616466,1.0199374147732843,0.5269773634627172,0.8921701035266618,0.020622557519945194,1.126037756196113e-06,0.0,0.9292966872338732,0.09499631507528335,0.11399752939591021,0.802631125672353,0.07578844460144804,0.1284612691215805,0.2714029344956825,0.4647308153877934,0.060390916611928754,0.2680492376234202,0.0037541448569916227,0.003668126030088132,0.004275372482602748,0.04645609475370559,-0.022275896442917404,-0.0033522871255522377,-0.008906375760969884,0.021788315488810814,-0.026257437408571012,-0.012049928486331702,0.01963501137135411,-0.005552026774014411,-0.015478683695667206,0.0006732254518684122,-0.01495745707638394,-0.033869534459164484,0.021916191186750162,-0.03901854095607023,-0.022043019606561583,0.005330607394585287,0.022722266239913236,0.01032091113128156,0.10867099340879265,0.00876562251664139
4,1.0294516020555053,2.1910724103034083,1.4651004731388086,0.9530204276434858,1.3400255501264282,0.6723456717741615,0.5604070360494747,0.8997150089688184,0.8505370258076035,0.9234592516693215,1.0430858122137914,1.1517818788766012,0.5942575557018864,0.6934149811278087,0.5788357735833987,1.2697988363652426,0.6301413100438535,1.3451846991658454,0.731564603729675,1.0757786477346905,0.8622480649193784,0.7656275998591533,0.923781934678146,0.8589307322080668,0.020806760027600953,1.30537657161478e-06,0.0,0.6413507822912895,0.053256794528886216,0.17386278525487772,0.5163527624646258,0.07185333086452886,0.06154864569336341,0.17191887410952744,0.25294166852684613,0.057622490789434135,0.4656439609823374,0.0002727726907831736,0.006170612562879747,0.0031897713948074646,0.026776179698677155,-0.05202115995377904,-0.0018908837175701675,-0.008393334260410484,0.0355034109776322,-0.027435236541919136,-0.004694224904013497,0.0256297473190953,-0.007229210722886123,-0.018347467246262197,0.0007206428588017342,-0.03210810279006608,-0.018844464639874953,0.027933162347536802,-0.036538274614542975,-0.04944950343741774,0.00520101046045247,0.016965410200584684,0.010416717597340105,0.06644136744571674,0.0038627428141929008
5,0.6254359698675395,1.3791266365416712,0.3263119992169455,1.1513706483720436,1.2067824248131802,0.8550439064889398,0.619905343805228,1.1090970830409432,0.9705311502312768,1.1466499269153554,0.8740739934906959,0.5855930468663574,1.1556573995926642,0.7800196132110196,1.1964115966728008,1.0125856462926277,1.2861770251379152,1.4002874876360076,1.067059449269602,0.9761718793416457,1.477358446229484,1.0560146204466418,0.6990344272761763,1.4636144932831965,0.03127496977002131,1.022679661819107e-06,0.0,0.9195202815107234,0.08247841477463062,0.21860176546577215,1.0043560460977494,0.03392600516771604,0.07238294792762827,0.2511655367575493,0.3823490801738259,0.1157261807572215,0.46403224261654014,-0.000971382008809371,0.007601651425957798,0.003936114918884284,0.05989074160654885,-0.04571072750741413,-0.0011275142551230098,-0.004470296777090721,0.028927247984738353,-0.033192442213467524,-0.011391781845515961,0.016136498627959305,-0.00450766696258057,-0.007160209902345497,0.0011476036337871732,-0.012397236761024383,-0.029064096424709755,0.011856085052456021,-0.038475542769816226,-0.047020742808724876,0.006579040406307285,0.02137310231055516,0.021670580131981313,0.059089306568740514,0.007965336799658313
6,0.5629455605619168,0.7263625495542254,1.2140330598474,0.599163406576916,1.469965468671922,0.766315378804433,0.9412933251995327,0.5972631463142613,1.1980294667427245,0.649797649900181,1.26366341544473,0.5083016269646845,0.5698750885937577,1.3730348839776272,0.9971154921286576,0.8813798980271288,0.6058448246237238,1.3034030191704087,0.5972763330526157,0.604084149255495,1.4177128725002448,0.6183063019873218,1.0097629171274214,0.6750442743271706,0.018030999815728328,1.4378947559931927e-06,0.0,0.519286242247399,0.12612621886807537,0.18636117029676577,1.065181169321367,0.06990231180445547,0.11451427878753874,0.3298709340533826,0.390190159186483,0.11082705930479773,0.46180484165405,0.003772072232935155,0.0026984452023420475,0.007587892460140725,0.05412618463801182,-0.03942255828298905,-0.0033156480340646222,-0.010127799736537584,0.03912506895352012,-0.050674351704863486,-0.00658695791418005,0.013146604836252077,-0.0034445528925999,-0.015727722801196234,0.0012431004355998752,-0.021516657346935166,-0.03228564181913025,0.02415970529510914,-0.02179828552230977,-0.03572175369809151,0.006081244052962836,0.013352580991556173,0.01678237909016328,0.07730347135971777,0.009559278371466492
7,0.520344695931345,1.1681584275816324,0.9568392279061976,0.39932785757678135,1.4284731661182049,1.268715685364627,0.810608756580325,1.485052760376521,1.2446009677194871,1.470040104057003,0.8326865897356849,0.8235682428470258,0.8200172760241853,0.5768593851212681,0.653037373445784,1.4819515168376318,0.9695499723003141,0.9709947216524949,1.0138086304149723,1.4828069765530922,0.8142538243951395,1.0866315403415272,0.501748014341881,1.1548898831008225,0.02706109495941199,1.4536993791774546e-06,0.0,1.1264634594383076,0.10465677539594188,0.1916993937444907,0.5321865409199337,0.08432928733575273,0.11110696014384204,0.22838217061433835,0.15207350595705404,0.09071517356514724,0.19417230883560135,-0.0005614907052564222,0.007503835846215314,0.005509762819920884,0.04483055445652751,-0.0567647752652342,-0.00241396518995646,-0.0061178334142421185,0.023379531617294256,-0.028761385109121025,-0.008934162078868298,0.02555863185526905,-0.008557544366440812,-0.01321996585960133,0.0007447345085421373,-0.0326698570963752,-0.01491379393227704,0.03222749924858278,-0.03065190902130947,-0.034689953954945445,0.007974069456325917,0.021345540103451893,0.010463709671808001,0.09199194734192863,0.009771155591908753
8,1.3926817482059257,1.4989868548116594,1.4015312762117624,1.176782166961638,0.6623840684793725,0.5023604866162468,0.5206900702375509,1.3413948119010441,0.5738738427283973,1.008600096229507,1.1190959216972995,0.6332903508708057,0.6543661450724773,0.8589042089019416,0.934400941072759,1.197816203466286,1.2092948100179037,1.4223198865770925,1.3349913661856179,1.0992449473189623,1.2891916895448983,0.6373653473381787,1.4201511196037901,0.5840314703209502,0.027824096753170525,7.342726020041504e-07,0.0,0.4772460889178801,0.10103903730769245,0.07474364190930809,0.4708424619664988,0.07487834082905229,0.055824980981671955,0.1385028780270015,0.4207026009505458,0.08206423636348686,0.26208865044771307,0.001243932638165554,0.007228098799854246,0.005373073249682348,0.05362722034344083,-0.034061324215081054,-0.0005803186997726836,-0.008093189019142641,0.039143837902196825,-0.03394297238343045,-0.008849071977140627,0.013743281910398983,-0.006194417212861942,-0.012118849547336904,0.000827764659021787,-0.017877402679753122,-0.04000047337983978,0.010837162410893502,-0.028741235447426374,-0.05099817035182869,0.0033633800032811393,0.011768451405198319,0.00878899987266733,0.09281018104476925,0.005872599061300188
9,1.0751671907463671,0.8993406400890451,1.2459998243472414,1.2343960862344332,0.31030501122424253,0.6159716960266908,1.1305535920231229,1.0247290780690217,0.5929274243044863,1.3036533000765833,1.1114692537984912,1.215521006704767,1.2064419543160176,0.6855282893961178,1.246879156907331,0.880913821938315,0.8201552028070841,1.165369857902828,1.2839263695299574,0.6872664302200134,0.8185446700855271,1.1082785204049883,0.88834633321631,0.8553787055211185,0.03520061065880194,6.752553517436278e-07,0.0,0.570366583253003,0.08931694796452501,0.11461198920952023,0.7656804928108367,0.07669648808480836,0.10262339288527766,0.2775746886215601,0.3663710858105535,0.1367104380305485,0.41052414767309797,0.0020769831858394633,0.002507206559637433,0.006961438461595626,0.04391503174315148,-0.02790265071916396,0.0001530032951034026,-0.0037384207409874855,0.017700101120001907,-0.020772994178355587,-0.0117486148400992,0.011059477028191595,-0.005569284958624136,-0.011539704069342696,0.0008935275935470649,-0.0359256371404821,-0.024697868020299607,0.02320518113546969,-0.02381471040941551,-0.019733660992120452,0.00319372714525224,0.01699708875076351,0.023762133344036734,0.057865294652137134,0.0033456189979992096
