E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,B0,B4,B5,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14,flux_15,flux_16
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.08545500456264131,0.8680353379662612,0.5373042647866458,5.847142392855012,0.2912409798401557,0.5785184302176275,3.1979516984926444,2.1294418712522405,6.464890449177088,2.7563817177313092,-0.13094863825956637,0.0455476333451414,-0.04604184434630537,0.20944179773771032,-0.12736505779615892,-0.17340690214246435,0.09848693753003168,-0.04578252885577161,-0.016345274184280695,-0.029696570162024642,0.047419216831212224,0.04741921683121242,-0.26050951843652914,0.046341663261135035,0.013085932615606574,0.0618929075294221,0.04634166326113505
0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.5311442030651033,2.139223648135871,5.803336713621333,6.57984205819497,0.2823973718273213,3.1760751601063926,0.0829755025775043,0.5718858581895502,0.8621781242064283,2.7375344281362306,-0.12083042430889895,0.04340680755136756,-0.04628294328877108,0.2066631592718195,-0.12652170809445096,-0.1728046513832221,0.09050954937313804,-0.049256392654485726,-0.016690259139115537,-0.02959268414965548,0.05126149705101821,0.05126149705101801,-0.24591121159393947,0.04581036744854311,0.013085932615606574,0.06009706669048313,0.04581036744854305
1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.5430129253065278,2.1200568737835894,5.887359149479173,6.355664755371969,0.2998221380927422,3.218055649508657,0.08787194924907213,0.5846649761117286,0.8734488295968212,2.7746296258912566,-0.14057291980368872,0.047621569359051895,-0.04581387533197817,0.2120118043826572,-0.12815253683655628,-0.17396641216853437,0.1060372830602434,-0.04248557526338165,-0.016021870333424795,-0.02979200499855335,0.04373037745619662,0.04373037745619668,-0.2743187099867037,0.0468340264170255,0.013085932615606574,0.06364343969247672,0.0468340264170255
1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.5410416884645417,2.139048032215338,5.896467659844469,6.483702974534115,0.2940636101280387,3.2203595212862792,0.08396904860937884,0.5825425346606717,0.8665969427467956,2.7669997369893116,-0.13119179196124417,0.04332699981525312,-0.04696083463947953,0.2116013971186652,-0.12637935911759907,-0.17334019375707865,0.1009507247615975,-0.044791155940759164,-0.017489667242601786,-0.029471167396877742,0.04894963620001144,0.04894963620001136,-0.26360248568025146,0.04666401028291528,0.013085932615606574,0.0608166670578549,0.04666401028291526
1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.5339113424823184,2.1207382145031195,5.8024528993488556,6.447787321369284,0.2886878331902928,3.177618223100303,0.08679339157698408,0.5748652522810458,0.8693193793021444,2.7467719323452617,-0.13072667064691865,0.047539006241769606,-0.04522319973864092,0.20748518058516913,-0.12823355580007012,-0.1734567555387111,0.09627359702075577,-0.04666612451184243,-0.015323261293441692,-0.029899938445199253,0.04604088561584607,0.04604088561584607,-0.25771789199007866,0.046049028950928717,0.013085932615606574,0.06286226753521129,0.046049028950928786
1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.5368284808086894,2.1275951360096266,5.839064933952373,6.459141312714505,0.29098197418378274,3.192486405963052,0.08493364534742223,0.578006151015527,0.8591427190843498,2.755005656820597,-0.1308321881087722,0.045634132421577926,-0.04508205437440316,0.2091010047218445,-0.1277346575407029,-0.17281671191510617,0.09828398830280083,-0.04581623231238657,-0.0158811677592456,-0.02920088661515757,0.04707499218615896,0.04707499218615896,-0.26031000083848643,0.04630062762762538,0.013085932615606574,0.06151530018082354,0.04630062762762541
1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.5377070590120261,2.131005188958306,5.853981405389532,6.46975778976878,0.2914602326322572,3.202580633199978,0.08589699385694534,0.5789521209553332,0.8755802045199864,2.7575460904585083,-0.1310472292980743,0.04547423747760566,-0.046855953928471576,0.20973035279551877,-0.12705118122003684,-0.17390713514850864,0.09865892443607516,-0.04575372609542089,-0.016738791765707292,-0.030117162162764374,0.0477109576315759,0.047710957631575845,-0.2606783196000182,0.0463764036411729,0.013085932615606574,0.062213029243312956,0.046376403641172896
1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.5462386197725009,2.0954141780962874,6.008934723369585,6.395338845079652,0.2935056195248747,3.2560752845546985,0.0874498380962479,0.5881380989233584,0.8707247733757414,2.7196045943401272,-0.12916297214839895,0.04778233185264397,-0.045067185713757785,0.197645156918783,-0.12297388471716844,-0.1680410704309262,0.09446657291136185,-0.04558746637666766,-0.015555383363159828,-0.029511802350597922,0.042018784066771925,0.042018784066772064,-0.25009294576337227,0.047112237584368555,0.013085932615606574,0.0633377152158038,0.047112237584368576
1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.5289556683697444,2.159754419466476,5.697151903401414,6.526132980282463,0.2890077374191648,3.1435548859402016,0.0836313029368214,0.569529450955488,0.8653931026532108,2.7892680818897837,-0.13253767457670365,0.04345507266704336,-0.04697873719556417,0.22008494032199197,-0.13123086682614893,-0.17820960402171304,0.10216853452526653,-0.04590045785882668,-0.017116973706676322,-0.029861763488887832,0.05233211972598237,0.052332119725982285,-0.26992135512127646,0.045621609710094935,0.013085932615606574,0.060572046373719705,0.04562160971009496
1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.5346447455505378,2.119483434600304,5.73346017057169,6.440874604138529,0.2901264511767465,3.1330583202943556,0.08506665636339802,0.5756549113616628,0.8757112591890607,2.7467735004098475,-0.13046446656261423,0.04356693597003065,-0.04828602658932413,0.20389195245903263,-0.12083974834804663,-0.1691257749373707,0.09998346320818996,-0.04250663485635392,-0.01804470073964007,-0.030241325849683993,0.0457360933180293,0.04573609331802919,-0.2581393223491937,0.046112283833211476,0.013085932615606574,0.061611636709670736,0.04611228383321143
