,Unnamed: 0,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,B1,B7,B9,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14,flux_15,flux_16,flux_17,flux_18,flux_19,flux_20,flux_21,flux_22
0,0.0,1.0953021308273856,1.2864658254782437,1.42329461058164,0.8036524698885423,0.30566178410599765,0.7769954499082773,0.6927116237846751,1.5493249637112096,0.9941171664687025,0.703794788858115,1.0100538347649275,0.4665348655330297,0.638757605241469,0.9473399804542401,0.41076099638549773,0.698088855542899,0.3367882819037259,0.7436534478505279,0.9215838620442258,1.7316983796924796,1.5373223791138408,0.38159840302490117,0.5437450338831252,0.0,3.377610190047758e-07,0.010069164175348136,0.1644785152996873,0.13917673640214498,0.3544321940121379,6.601159724200213,0.1276347664281494,0.8984974438958027,0.14142539956852768,0.023834382517507836,0.2677817284302362,0.00433880151101116,-0.009555171186281214,-0.036035142351697594,-0.03136259246821462,0.012502350995216625,0.024706062888757183,0.047338451228114906,-0.010717724392198074,0.06715727520588197,-0.02722962091657517,-0.02276425838639019,0.060306087416403406,-0.0001732720540801215,-0.02725489998258893,-0.057437953409674496,0.008233523367996728,-0.08772412013751028,0.02539262340414194,-0.09690034967387201,0.026019710998159237,0.0001324974673463337,0.00012475648256316777,0.0022832744483205353,0.024486839317692074
1,1.0340480853854936,1.6244299399115343,0.9285640083048585,0.4199698144887739,1.5658480757183366,0.7869799629744623,0.758304978433868,0.6916096613769421,1.2104099425593962,0.7008701337891662,0.4917329775717206,1.0946879144375856,0.8428081830270235,0.33834512230134356,0.5491160133325486,1.7409478220505792,1.3017376017710327,0.5958372345674584,0.35849937750493527,1.3607751588891266,0.7939840972014052,0.8497540074951749,1.3850163542023632,1.9702042195401555,0.0,1.2707094325972189e-06,0.01776667977563044,0.2929969999094517,0.650614821160793,0.09551984001532425,0.3825814815364307,0.3008258021108875,0.3421498026437691,0.5143623103328604,2.154864921200377,0.009404419734145788,0.03208203743334167,-0.01734566969733512,-0.13603617778460694,-0.06733707815233801,0.027218401326946078,0.035526721361688024,0.01833233899426475,-0.002521262909953485,0.09350414118121025,-0.053478660992192464,-0.011785790004221282,0.10611623945677673,-0.0001851576575527235,-0.012461492857206114,-0.025037143818639418,0.00354068495712395,-0.042713770566319205,0.01704236284634264,-0.055568363937601034,0.017849890683148698,8.84499575675961e-05,0.00022920603941404841,0.0013709537816177252,0.025187219486906755
2,1.4010058996732655,0.8691010087793527,0.5276349014670556,0.9858062775739036,1.2102522424646989,0.6362543648994171,1.3397717189943337,0.8743544687010236,1.1661586797519246,1.178054010259434,0.5380437092022717,1.0552034424704588,0.5669073552996937,0.9685926366043989,1.1754845266560014,0.9466758710468971,0.9038358272399762,1.1976582335979524,0.7657995041907876,1.1719768305588627,0.6414351756234766,0.4892611728960583,1.1223135663940036,1.2385317526721364,0.0,9.15246385220449e-07,0.014676075568891802,0.09805998856608354,0.4964404801731982,0.09426428816673103,0.16371457934490444,0.23999323304165868,0.31281853666703996,0.3638378489988104,1.9728305941002986,0.016366929396788063,0.04452702751095307,-0.014325242317115253,-0.0904652851618793,-0.03803950467206813,0.03196317261190655,0.03563608150130351,0.017358008960623353,-0.0037337028191441876,0.05812997009232534,-0.01498731030964482,-0.023823704602376837,0.0481371221820601,-0.0001945009769545422,-0.00989656475451251,-0.019081690351357778,0.007514629238709196,-0.05524245145901445,0.03213009556207625,-0.04374454305544685,0.02509462008698823,0.00025210160488853907,7.438108832275875e-05,0.0028437373125215076,0.023662890749009697
3,2.455889079807402,1.615349139225129,0.4989514645780979,0.633994672508667,0.9302861630027713,1.5949072705203444,1.0514089563684148,0.5355771664594503,0.6721314295361066,0.8404809489752372,0.9056551778542282,0.5939715218523348,0.7168028538282507,0.8575390580528335,0.78083654446563,1.0975022859827634,1.1566816801860842,0.9509917857905728,1.9988866228944793,1.5013598697877968,0.9384690938001178,0.8603135379065007,1.0152407256936467,1.3357702689211617,0.0,7.205434089047906e-07,0.008261202653496464,0.15750920923975692,0.424410037043224,0.10584997963766965,0.4862589207652819,0.23230699584819148,0.4449039273691933,0.4608433512819632,3.0985684278176215,0.007109381320958684,0.06402985960439257,-0.01822162590729644,-0.089225312090507,-0.024697087444858764,0.05115860007838346,0.05311596077001226,0.03848095718023487,-0.003974488614137184,0.02186191414367555,-0.03133158179742214,-0.022237489764325977,0.0987423047887963,-0.00026178785497657975,-0.012132439488128746,-0.0135521478740578,0.008101926961742738,-0.09425694115242572,0.024478997358783748,-0.0649269067865615,0.03873316499345096,0.00010259169675794807,6.852223623729429e-05,0.005715623394328362,0.027833397586275902
4,3.4373124025267523,0.3285217435189972,0.6339954640561151,0.5705025539355764,0.9052034586845875,1.2096013379014028,1.5582995174512428,1.3856705936596998,1.488212404249408,0.5911785426839997,1.1422991192210696,1.389799412129635,0.6776689044436897,0.9633405163575116,0.6841866704696952,1.0980005120265721,0.9412363768461076,0.4254102419619459,0.9982102113116332,0.4631800668851701,1.5170619669047127,0.6179126513914653,1.316893330323714,1.7981045892349692,0.0,1.022107389199317e-06,0.014724568160857293,0.30139298517620045,0.2668714124414996,0.0786672020093889,0.4824021385118723,0.1423513247538991,0.5601609136789519,0.41662493762939623,3.7069054830531276,0.010554465688420694,0.044990327876400345,-0.013789985839732491,-0.06980390542390921,-0.09051359981910354,0.07005494510026723,0.03489345624263851,0.011914080820166414,-0.004419116345496552,0.07254521453475567,-0.01744314556403706,-0.025947296904494595,0.051761776836048635,-0.0001759628856824122,-0.014118431741752608,-0.08814050852706123,0.00623700748297148,-0.05805209993715739,0.03954928172344883,-0.1213782743864103,0.025137924811780957,7.177575513038671e-05,0.00011747866865682993,0.0015693290970738843,0.017095036899092315
5,3.5597421865381245,1.580811474859127,1.3882545990645279,0.4972498113771057,1.8145227635074468,1.6057093285489425,0.4916631871355851,0.5095587764140052,0.7392352912635357,0.6762834759564453,1.711670375221534,0.4722879334104799,1.287036567451093,1.9963392757106178,1.0143364958472254,0.9262870337950512,1.2111649113213554,0.35956591943708843,0.5965352083997972,0.8987144692245275,1.2060997009840844,1.655489715367866,0.92328227845411,1.569954849160449,0.0,7.598025822647844e-07,0.015566909338691846,0.12828088874847504,0.988565684197943,0.08837929042693568,0.4929611799787895,0.1552041254063338,0.7561906721494492,0.4920843931722769,5.64782314962257,0.010854716193676,0.07490119773843892,-0.014557724374622636,-0.2232349853947167,-0.058602461451494024,0.05242744209951037,0.020803135034045392,0.033560574105978166,-0.004012960220184397,0.017685859828146536,-0.016040426289447723,-0.02518652956326666,0.0383027713030635,-0.00010530582514321577,-0.01452301573190849,-0.0705127195418566,0.008559586021665127,-0.07823312505064019,0.022358796534765638,-0.06689742200181382,0.01761746739874474,9.985053612825197e-05,0.00012843313045088426,0.0013402280997929935,0.027475248425603237
6,6.465922211749145,0.7634403106053949,1.6406849042403124,0.5803278928962663,0.5683307052745377,0.7124033352384425,0.8943588117434165,1.0421219633221737,0.7362499216084846,1.1430005605249833,1.3979228366730192,0.4774206747868442,0.7548176970086645,1.4873956229732554,0.5862824259596922,1.0328103227818572,1.4818206485508898,1.0046412810789853,0.9535135954173325,1.8800432639963878,1.2328449052255566,0.3712826973416004,0.648634638189248,0.5141775331681844,0.0,8.691272061806301e-07,0.01914888121209336,0.3202351699281011,0.6073639739285457,0.0733913604819376,0.4719698649078518,0.2738428557533823,0.42725230164288225,0.3452109197930683,4.5184157592860785,0.005942776678209742,0.04931091507551174,-0.01649101601798689,-0.10105132980446345,-0.023686119566687928,0.06717868620959766,0.009477659902588526,0.024233927783070836,-0.002123361929852057,0.07143212607989949,-0.046529329109677005,-0.05116876691829677,0.04297124104692365,-0.00017299211382188333,-0.00986940408798337,-0.03299845340361961,0.005915118750189292,-0.04944191041765126,0.02830433505545991,-0.08208336109143691,0.028591643946787936,0.00012746433485800811,0.0001912143283600741,0.00390237302092143,0.02263636359453035
7,4.035010821822121,0.6858094410132618,0.5608065668984138,0.5804525392058217,1.3082096492636113,0.7507796967585523,1.7046577544068888,1.4034604940601907,1.0525281288472748,0.9555957007073099,1.8087785001345318,1.0044437912634347,0.8455700075287412,0.80343521042014,1.354529388981548,0.5481871251954364,1.3467660236414016,1.7478772524283879,0.7496912121632057,1.1558166365380433,0.647227620516273,1.7432955389016935,0.6217353354795473,0.5851154043454205,0.0,9.93817259716751e-07,0.005864599649728926,0.24154619198726673,0.4720925384038994,0.12882471835475387,0.5279684790292014,0.10478260143045506,0.5643562900282201,0.4644337494974502,1.4498569600852365,0.013122372434432502,0.02764997892938513,-0.009593478241410141,-0.09451891727406124,-0.028079364913642355,0.033627574699574996,0.03868759514798856,0.022247999339300883,-0.0023119331316345843,0.06254098097440515,-0.026912712778342812,-0.032301446680440105,0.08811694361707832,-0.0003081559405252698,-0.011954400105299192,-0.07938901141999917,0.010531868658040976,-0.026596821821782753,0.031783241819385875,-0.07146047055185109,0.010621109224298445,0.00016767175343279222,0.00018461514590666894,0.004205738283917609,0.023193472691599645
8,10.017939331383904,1.5622255047993503,0.6588481672521903,0.8888473718933968,0.8473607947685025,1.4396959313956432,1.5312233251019078,0.6193251004826946,1.4369863678506247,0.5194878095686152,0.7580634020506565,0.5644331081697797,0.7295939281508586,1.679116825543758,0.40748421575237054,1.7643074441906126,1.098519108210193,1.2523872465557813,0.4210543863014894,1.777857117668941,1.0604576718489378,0.5886627788116924,0.7370856788015067,0.5202457077273646,0.0,1.3320334381665725e-06,0.008214174919275494,0.16674721877478899,0.44323496262908485,0.14732800224234385,0.37222591004029437,0.23511391703844145,0.4326481961244815,0.3165056495734445,3.9927933008470617,0.0066674468559228955,0.08320658327030889,-0.017034410227442467,-0.09678898706887414,-0.0749099070609526,0.03700102279700528,0.05213656837931903,0.03757054738058744,-0.00990984404425022,0.09149617003836938,-0.03530241199463346,-0.026500502729628186,0.08077088988288897,-0.0002721828476954581,-0.02136680856200011,-0.028653464235135057,0.005190501627968384,-0.13170594757622717,0.013631924815141968,-0.06644602242877515,0.03893301477198494,0.00011725236440034392,0.00010242378465699836,0.003891291248714871,0.050311665242589274
9,8.264271179211399,0.709258216994963,2.1240709453575493,1.0113621453824837,1.0037713052792492,1.1257022777083534,0.4561342036719299,0.7375395950882024,1.5186436768828688,0.5595537993909023,0.6016151138134413,0.7545635017433568,1.6295100086929104,1.14561989528823,0.5608650540425717,1.1354247753151838,1.0683609519368853,1.091816733850185,1.5986984571102774,0.7837363138887149,1.1983851988941776,0.4490431958586792,0.9051973447712702,0.9799532822683737,0.0,6.601272793886267e-07,0.01272697656852878,0.28181658746052896,0.6771607134553951,0.17395998105609983,0.3767910299084154,0.17262459933130522,0.32634967563916834,0.6810063816821924,4.123737755023957,0.011786058324737711,0.022811760084604532,-0.02427057986520476,-0.08364032939643641,-0.06650045191714501,0.01231468510237756,0.020168389529142752,0.026818888211422847,-0.004875124432263004,0.02532218477423742,-0.03571665408226105,-0.016901720579572132,0.04040373325837362,-0.0002436010244642249,-0.005621506027620435,-0.031420113058373014,0.017505143990439308,-0.05512668205249584,0.014833055455763975,-0.09668792027895964,0.04798264567845942,0.00014694547536515308,0.0001003331723751685,0.002616223500738755,0.04615763984864801
