,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,B0,B4,B5,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14,flux_15,flux_16
0,0.9450209872958578,0.9605861277913983,1.2032100519334012,1.4286783160704633,1.0538885387255923,0.5359063495191326,0.5943515403855428,1.326048951169258,1.1569515337987433,0.8003022918676869,0.9621457700600244,0.5918167303447155,1.3920926077458642,1.3030506365631584,1.3304001370191074,0.8657491733291455,1.1138937338445027,0.0,1.1757329814496236e-06,0.0,0.06386014124841399,0.83163287062569,0.7571396668536198,5.998753794073051,0.2962534876000408,0.3055452725951838,4.777531175945391,2.9854631620929464,9.26160643988912,3.397870319141595,-0.07911155902627105,0.05205256171840278,-0.027455167036077067,0.17358468111071554,-0.13445615110076023,-0.16325941899364277,0.0536538887096287,-0.06034916268870458,-0.01361370821403779,-0.032992485447297416,0.06999174432078245,0.028558547239281848,-0.21206219310538207,0.033743565326804975,0.007282204655806781,0.048619173093133,0.045189136859533574
1,0.9950540073463774,0.5845380945580537,0.5897982821753959,0.7424986055850675,0.9558857450149554,1.1064573137583469,0.9327078708615071,0.9443345268960914,0.8496673823556553,0.5168666021530322,0.8472418687503478,1.3597475863200055,1.2039486048739745,1.3843114446291205,0.6146934474767161,1.3405784808388936,0.9385108328993473,0.0,7.875265052362688e-07,0.0,0.49347769048861445,1.2442425006094553,4.680991799193563,4.682624683285238,0.33096463006846955,3.5192021626954926,0.06156935280132275,0.4843044411940364,0.5345664184729018,2.131987540765018,-0.1732861373870208,0.0618089018339724,-0.0601011360211212,0.2535901708881566,-0.07295251640469631,-0.1763881884484732,0.12745590878199278,-0.04122735294369911,-0.019034840013463238,-0.03803429033731207,0.032407661229205596,0.039340490019299006,-0.2047805649569933,0.050292888977628764,0.0177137243820289,0.080861223815423,0.04243245864839531
2,0.9953594945617509,0.5066115797927617,0.8798526876344898,1.1642998915435028,0.7075233745670854,1.3599094530866283,0.8164010871072215,1.2681288938708855,0.9563105224192262,1.3401841446719873,0.6625835052765062,0.8109353822287697,1.1222565178526689,0.9440430974561561,0.6238469590371719,1.4683377720758322,1.2498000376675489,0.0,1.0824800656476327e-06,0.0,0.5556535006212358,2.80560830458344,7.390021756642752,9.07197378432259,0.2831580530046555,3.913600436550897,0.10586494864842667,0.7038297075605439,1.2304512544543873,2.016357288176857,-0.18379231285021677,0.026023411371463273,-0.05823039613090853,0.19503190354196875,-0.13978304439695868,-0.1671734192199787,0.08465092598565496,-0.04238211287640028,-0.02146934917865501,-0.039552053269462824,0.03400625453231525,0.026810503394678522,-0.2224775196452596,0.06945925597722541,0.01686804623586216,0.05401312241882653,0.06952622553170466
3,1.301707321618415,1.0493806055181687,1.4125810801921963,0.5495187358821763,1.4234594097112754,1.125714760304203,0.523041161360438,0.8525611464352871,1.0503738856906983,1.0078459905527084,0.900644129417524,1.4980080158448985,1.0637512803570792,1.068715256890032,1.2658877452753123,1.0981917889008441,0.6002293516522941,0.0,1.1399689369766625e-06,0.0,0.7758153891011446,2.297184927868191,7.20148408196788,8.08649602548845,0.4306622473321003,3.4042141545225175,0.078548351258005,0.8410306216356507,0.6405872244447263,2.2162135319754728,-0.12824114368524864,0.039333108129352534,-0.039277997547856665,0.23178827468229402,-0.09738388560722486,-0.15356601393145664,0.07345671668501812,-0.035897749816971476,-0.012183696855844231,-0.034055006695862776,0.05486494402501883,0.07033959800100721,-0.3807679003102263,0.04673847308044833,0.009979726753348397,0.03086696425575483,0.05114749493347293
4,0.6705663787505604,0.6750221065428883,0.5225131157395467,0.8806836151980318,1.3794745251102718,0.9948596004400019,1.425963135315135,1.3823566347092409,1.1655991089410134,1.4321074170572181,0.7960621259503836,1.4477442493251127,0.6365133713845194,1.4726602029232803,1.0745590814583448,1.4826373365815746,1.0738745254933972,0.0,8.297959235397957e-07,0.0,0.5314599672872884,2.777513840697419,7.6524077437655995,8.951011250361917,0.4168921449877726,3.6670261358970166,0.08250889771578658,0.3558392897350691,0.8589916281300387,2.152039223441538,-0.09139332918041508,0.03338792558670116,-0.05642741924165662,0.25230917363943306,-0.1810512239556536,-0.15335682557686692,0.11918181201899518,-0.026891674520905472,-0.014243835223075341,-0.03830921166069328,0.045347165546049374,0.04750435555793082,-0.3504627327933055,0.026669342693626006,0.01383342130602638,0.06324151020851008,0.04354518701995943
5,0.7989597897275689,1.4767144541657475,0.8036701022067476,0.6338771320601849,1.4935098195367025,0.9275900439089441,0.7646923354969539,1.4012296447044774,1.3446874903122898,1.4916414839416992,0.700347853925014,0.5919972615084352,0.94818377177692,0.6771350470251548,1.1171071902890395,0.5028724313247159,0.5105168150344183,0.0,9.852792385933502e-07,0.0,0.2881063590925043,2.488541890469348,6.247036770931657,4.194933484267813,0.3692959332524577,4.004024200657257,0.11412895712996228,0.5472529622321134,0.4544899304154855,3.5337571327232276,-0.16846065699643678,0.06503518112628424,-0.0558801201665571,0.17928437758351043,-0.09086925388481805,-0.2546566920726499,0.055073111400616125,-0.06651785449199143,-0.013579736939241431,-0.015383645916834263,0.04922830960491335,0.05877813691169068,-0.3537625286866087,0.037884443012123355,0.01847290560783652,0.08203613279018097,0.038775803259068535
6,0.6500522888271438,1.1869674250316882,0.5575869308680376,1.1643871471705403,0.9751873493636127,1.3399522125687435,1.0081429219063196,0.7507661961429568,0.9391211638891243,1.2593462979363932,0.9427064121833415,0.6282111040896774,1.2127495717091439,1.319747691989752,1.2615887117474258,1.0626949794711034,0.8326043410636759,0.0,9.888752434851763e-07,0.0,0.5845040859216479,2.1025193809685203,6.3195199203032475,6.71479635782901,0.24435479419399303,3.310848172798064,0.06037908927314332,0.3286641828804863,0.9407222257014053,3.162790833822619,-0.1640233098789848,0.052284650743565086,-0.04336315516579741,0.12063256689446952,-0.1183905439760173,-0.2416495250883934,0.1318143264206492,-0.05945356020603455,-0.013275655019592861,-0.044027474571018355,0.05522366125160454,0.06163729456729179,-0.13293257389749924,0.028248514511409337,0.009348105372072767,0.046771785522482984,0.0243567228304094
7,1.293485699417201,0.9123987864028279,0.8925332775700727,1.059077424262579,0.7087718975295346,0.6536276564457819,0.945166148048672,0.6011418430188236,0.9610726472775468,1.1688209888071415,1.2317211302501834,1.1331560724386087,1.0312657805055143,1.3561008296601336,0.5910903697622268,0.8469166726882038,1.070232104567579,0.0,5.924728502953525e-07,0.0,0.3978717990035013,2.294456529337889,4.32684703240195,8.322514056263348,0.27465674756508834,2.536084228037509,0.08362433602653625,0.294089733676168,0.8219152266372219,1.640116187294586,-0.10189636751074713,0.03658945136733746,-0.05941965796284162,0.1064676431423275,-0.13649753574465756,-0.2139917326470203,0.06599750358363825,-0.02614172290434216,-0.01939169049705274,-0.02874479804929078,0.04514960715869208,0.04706465096556121,-0.2014487538377039,0.06812215873971737,0.017639920397532868,0.0571059609836835,0.03753664845911483
8,0.7606408469941384,1.234132360778127,1.4038889843309104,0.897078550385528,1.3955748840222804,1.4254973134155224,0.700448134278717,1.4764053471614895,0.5161500556137776,0.8302358964792308,0.6207717990765157,0.8625711674819436,0.7151600120980385,1.4822850299128358,1.3712488612655025,1.2331607203825097,1.2040427157826543,0.0,1.2087022887870876e-06,0.0,0.7151583547889981,1.9170955415954556,7.629634460777036,3.8279523735785728,0.4260100495844174,2.7047509928167255,0.09089766278419704,0.5935966592898866,0.9275596584950305,2.553447316703821,-0.16430295274790938,0.05275384162699704,-0.0449151761120684,0.2418803230847913,-0.1815379673237253,-0.24991485532758947,0.05722029019672821,-0.04377665851164087,-0.024274427485448957,-0.022438723587100407,0.04687641793426923,0.034374004914951274,-0.2412518844751538,0.04450808517680646,0.015240177726247785,0.057395128684080934,0.04856256426626989
9,1.2242971013965258,1.1336521176019396,1.1256485696004297,0.6926789074727868,0.6215312738744941,1.2910008672831759,0.8515120014832553,0.5335020133796752,1.2876165640098718,1.3860728652730994,1.435690203624234,1.2669520316765879,1.353420593703199,1.0693356246107486,1.352379860640888,0.7653979277025177,1.1712386668770411,0.0,8.157060220208214e-07,0.0,0.3686345014117314,2.7603700943963023,6.717157338850854,9.288144028968333,0.41651759816995265,3.0069098094542683,0.07316834194934731,0.5130019980509005,1.0863708593360908,1.444558542121729,-0.16086024317593703,0.06465020100518751,-0.04280100959909746,0.20679980473956386,-0.1470268762548646,-0.17545446600585562,0.11937306065894668,-0.045882471891603334,-0.025343048020940527,-0.025817661126645842,0.026320018537896787,0.04415444143602776,-0.1878120893051276,0.029767760179059268,0.01909408618115553,0.048748687794205936,0.023218899879699297
10,0.614815948470127,1.4663284993295589,1.1586033779281213,0.5194139522218416,1.1387877179659192,0.9409781340547936,1.317917939757102,1.4851273109587635,0.7146253715252284,0.8367550683762774,0.5579212918377294,0.5887757268973629,0.7019825299461588,1.1828032432624151,0.7236013082190326,1.003887349579391,1.3007548992420563,0.0,6.965858535300258e-07,0.0,0.6727606906194857,1.8116231953703328,8.605554732901819,9.160276523981418,0.32934525034864154,1.8612625715093127,0.1284732241022591,0.5176262550651279,1.0418070992641113,2.5645552915903482,-0.07716974431855227,0.03626440524946206,-0.03409102286389963,0.18197866811903338,-0.07705128291107101,-0.22903755043160093,0.13964902489320513,-0.0627069194230461,-0.012600691778372333,-0.020025842855744512,0.06037157141270997,0.031002475927302674,-0.1315430127231796,0.045059964202097166,0.006767093793775764,0.04521627447199366,0.055515632862698866
11,1.340667949178283,0.8944077413910556,1.3852778644559,1.3610065765226285,0.7370601936112574,1.3371861132600658,1.24968145154683,0.5028195705066059,1.4721200857418695,1.3423768908734004,1.0970657262206767,1.0032339634505605,0.9726622343115872,0.7559013483411616,1.3081232770013989,0.8723895433674803,1.0209371139870884,0.0,1.1540683421023436e-06,0.0,0.6102877254835625,2.9044848735282436,6.568684492041562,3.6781924485129807,0.21783917129446195,4.1959611578790765,0.06855568319064156,0.8271425239499864,1.208070139700275,3.131240024516247,-0.0908090530403311,0.026954048167937977,-0.025202165403234927,0.18960720404096895,-0.18455208936125467,-0.11730959345420156,0.07309589333147999,-0.02913476297734909,-0.014545120561057062,-0.03280581600053049,0.05521042877740138,0.02934482184474216,-0.2633265544854465,0.036601898721926256,0.01830462350439046,0.08463922715826937,0.028956105577218123
12,1.4528012678242432,0.8067307791306024,0.5947032983839077,1.4980069346520906,0.6690979874434377,1.636024025073408,0.7240358504386505,1.2211669099730638,1.3257054741381207,1.0872039813210592,1.2137421971469542,0.9350685837799122,1.1856296803377102,0.5430405509478966,0.8369400461573323,0.8543190766703871,0.5228294145226751,0.0,7.464394014415945e-07,0.0,0.3714342198753855,1.947056405730549,4.994956591478106,7.898672984462404,0.20280880758344805,3.064223880537078,0.11724364158239854,0.44939208143930104,0.8970960991452358,1.5766933582814182,-0.1631851565664987,0.04207600285493655,-0.046784318020311744,0.22156124664712062,-0.17590075932538046,-0.09603712139380285,0.07272527869076552,-0.03930609957465511,-0.010984231878102622,-0.029431500166009976,0.05076971268469597,0.04340263238466115,-0.36454300212350904,0.02929315266428428,0.009755802844911395,0.06548329310030271,0.05014711518788775
