E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,B6,B7,B9,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14,flux_15,flux_16,flux_17
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.1737944982423951,0.421556726538741,0.014047851508423278,0.08079182347946604,0.02023034703248391,0.04295082733734665,0.04452577319440917,0.13777457506114021,0.05944390219450008,0.09773367660522407,0.030122250893293588,-0.0027968228660897793,0.02250897884807825,-0.030008367867879516,-0.00279682286608978,-0.002796822866089779,-0.006430408590439738,-0.0055936457321795596,-0.008439446578258774,0.025808208517342366,-0.012024054322619299,0.02321211455215045,-0.03764749154725925,0.012906066757993186,0.026608531416221392,0.05313363654454618,0.0266085314162214,0.05219675156778213
0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.1737529299329618,0.04361825631518045,0.0825130268045136,0.09827537626941775,0.14264159443712732,0.42106862390784117,0.020403117543017695,0.0603106399801691,0.0454743581572428,0.014202567757115344,0.029203892629787117,-0.002836067587341294,0.022893862741984183,-0.03043387775639796,-0.002836067587341294,-0.002836067587341294,-0.006449823209357364,-0.0056721351746825905,-0.008426816157754383,0.026765811502100355,-0.012121958384039953,0.02318615932511711,-0.038451101131270406,0.01285585895306893,0.0271754042849823,0.05313363654454618,0.0271754042849823,0.05248605781081287
1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.17383020118217568,0.04237239807204546,0.07930039924808405,0.09726397260073864,0.13355851739637123,0.421984107826054,0.020080395480016406,0.0586920503659014,0.043703823469756174,0.013913430388890214,0.030917662024338766,-0.002762727460628565,0.02217542666897256,-0.029639575564679672,-0.0027627274606285648,-0.0027627274606285626,-0.006413612693450462,-0.0055254549212571296,-0.008450223779781347,0.024978701980835984,-0.011939067614707588,0.023234521840289353,-0.036951165760420415,0.012949560324399121,0.026117335564876578,0.05313363654454618,0.02611733556487658,0.05194589614021057
1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.17344096969733383,0.04297357185415989,0.08067994003860077,0.0973505397876739,0.1372751278654133,0.39610201353035007,0.0195837323273317,0.057263481799358584,0.044464112292381834,0.012740132104032395,0.02995658295398422,-0.0025302635024134954,0.02253652590519237,-0.030037808110199474,-0.0025302635024134954,-0.002530263502413496,-0.006557001580894381,-0.00506052700482699,-0.008421945095161889,0.025707317092975458,-0.011617528585721371,0.023117420332310745,-0.03759538733933558,0.012895184533536419,0.026571682959001225,0.05313363654454618,0.026571682959001225,0.051992129190145155
1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.17414342255467882,0.0429282446973999,0.08090228205774365,0.09811236020578322,0.13826820967100345,0.4461164487278698,0.020869669859580314,0.06145138816528489,0.044586648829986524,0.01535553828135882,0.030286090831106456,-0.003060385024170448,0.022481689883837662,-0.029979192222036592,-0.0030603850241704483,-0.0030603850241704474,-0.006305227123349502,-0.006120770048340899,-0.008456721311167434,0.02590793073761016,-0.0124259971716904,0.023305770341746666,-0.03769893367135733,0.012916762507803015,0.02664491059945687,0.05313363654454618,0.02664491059945687,0.052398995610037837
1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.17564578017020901,0.04561089287485777,0.08358170657362217,0.0978531202294279,0.1387432546143574,0.4211073887715353,0.020683775461405738,0.06299377411427451,0.04606332608700955,0.014663312491217955,0.030205498224964752,-0.002971495501092815,0.021704614187754302,-0.032060806141145475,-0.002971495501092815,-0.002971495501092816,-0.0063235536437747444,-0.005942991002185631,-0.008504398654328758,0.02589963382067425,-0.012266544645960373,0.02375908516615869,-0.03893746803079627,0.013120397269114872,0.0275273705853522,0.05313363654454618,0.027527370585352203,0.05226054297925312
1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.1721582553325187,0.04061898992443657,0.07834371661042541,0.09762266953771058,0.13692120451915046,0.421992545547045,0.01983187344735088,0.05633150453837381,0.04317657909886703,0.01350821609228272,0.03005000223953383,-0.0026436398558787196,0.02321029420120483,-0.02820939838881652,-0.0026436398558787205,-0.002643639855878721,-0.006523580951184251,-0.005287279711757439,-0.008380847127245626,0.025727274160891066,-0.011810860662941694,0.02273366699480349,-0.03651526451159146,0.012717085634272684,0.025802255165361745,0.05313363654454618,0.025802255165361748,0.05213746587909675
1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.1723427769673846,0.04404181458014894,0.07826447219432738,0.09787292966716991,0.13729961783478353,0.4214484865817632,0.0204303265035952,0.06090837529007234,0.04313290612868088,0.014308093152362436,0.030192543241345786,-0.0028692685997635577,0.023164929238014855,-0.028054611015856563,-0.002869268599763558,-0.0028692685997635586,-0.00639377273214278,-0.005738537199527117,-0.00836847543528918,0.025810361902963944,-0.012132309931669897,0.02278139376697811,-0.036457292086439455,0.01271857235853984,0.025776156267670238,0.05313363654454618,0.025776156267670238,0.05227112263139002
1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.17513264547021126,0.041937814523772016,0.0831359586980183,0.09760320536879229,0.13821254261824942,0.4216638914202733,0.020044541296636745,0.05808422084355987,0.045817666712629025,0.01380629131605313,0.03005753789198566,-0.0027295725398236246,0.021899952248505317,-0.03182115576497524,-0.0027295725398236246,-0.0027295725398236246,-0.0064643160159516405,-0.005459145079647251,-0.008505264986578004,0.02580567119238415,-0.011923461095598888,0.02361236552378312,-0.038751527010950915,0.01307906886879231,0.02738056493298647,0.05313363654454618,0.02738056493298647,0.05212707062512913
1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.17379191011889825,0.04295099434399737,0.08079100427989416,0.09773086973594369,0.13777091612703954,0.4355560038315203,0.020225609088845457,0.06273869233714623,0.04452532171933698,0.014252389749050246,0.030121036844544438,-0.0027948696715753892,0.02250918088855064,-0.03000858383531614,-0.0027948696715753897,-0.00279486967157539,-0.00643133623552499,-0.005589739343150781,-0.008439318448441521,0.025807469371577133,-0.012021075578675771,0.023211420589568127,-0.037647110039900275,0.012905987256866928,0.026608261615434534,0.05313363654454618,0.02660826161543453,0.052195252499460706
1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.1737967050525129,0.04295068493031801,0.08079252198612975,0.09773606995604144,0.13777769494708372,0.40962558834303026,0.020234386974227685,0.056635866220547317,0.044526158153529345,0.013873454701824437,0.030123286088056235,-0.0027984883130525388,0.022508806570284246,-0.030008183714224933,-0.002798488313052539,-0.0027984883130525396,-0.006429617606909738,-0.0055969766261050775,-0.008439555830506384,0.025808838769542486,-0.012026594233014819,0.023212706280257143,-0.037647816847093056,0.012906134544128589,0.026608761467180757,0.05313363654454618,0.026608761467180754,0.05219802978776026
1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.17379229162998644,0.042950969726279195,0.08079112503666394,0.09773128349015003,0.13777145548220562,0.43349194754222503,0.02022630749755583,0.05792876306341181,0.044525388270484245,0.014222238588780276,0.03012121580436989,-0.002795157587182305,0.022509151106437985,-0.030008552000314617,-0.0027951575871823058,-0.0027951575871823045,-0.006431199493681801,-0.0055903151743646115,-0.008439337335846054,0.02580757832735861,-0.012021514668046412,0.02321152288479792,-0.037647166277224746,0.012905998976152732,0.026608301386294532,0.05313363654454618,0.026608301386294532,0.05219547347370684
1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.17379627379677756,0.04295071275997747,0.08079238548357119,0.09773560224476975,0.13777708525553528,0.41195677132951963,0.020233597483631904,0.06072625774206817,0.04452608292460516,0.013907534933335634,0.030123083788842965,-0.00279816284924448,0.022508840237195644,-0.030008219701978568,-0.002798162849244479,-0.0027981628492444776,-0.006429772181975392,-0.00559632569848896,-0.00843953448038381,0.025808715604947692,-0.012026097880464348,0.023212590643900032,-0.03764775327681502,0.012906121297474106,0.026608716510495057,0.05313363654454618,0.026608716510495057,0.0521977799965944
1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.17343721221324565,0.042435743658850986,0.08025238001591391,0.09771284482955325,0.1375906159629591,0.4212853781191246,0.019405527831424917,0.058641639369686034,0.0442284765587486,0.01369750311417162,0.030107608773067993,-0.0027652084389197832,0.02219767355120376,-0.029610874411457024,-0.002765208438919783,-0.0027652084389197832,-0.005983732202733711,-0.0055304168778395665,-0.008426786278257317,0.025791236210397958,-0.011514149080573277,0.02310716741065034,-0.03739802948166975,0.012864517155179772,0.026430867418442548,0.05313363654454618,0.026430867418442548,0.05218562591430015
1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.1741283983619382,0.043432996726879086,0.08129669120764152,0.09775290854730546,0.13794659297888062,0.42180434874018896,0.021002661622291783,0.06019491178537954,0.044804014543468856,0.014376050470948438,0.030135982124711025,-0.0028264068382810865,0.022800401123673927,-0.030380470335378083,-0.0028264068382810865,-0.002826406838281088,-0.006848689416945838,-0.005652813676562172,-0.008451229226786256,0.025824061258116246,-0.012501503093508014,0.023310394623911542,-0.03788095281531991,0.01294491646542158,0.026774808004960668,0.05313363654454618,0.02677480800496067,0.052207022796061216
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.1737838392590128,0.042951515093971875,0.08078844968168492,0.09772211692285618,0.13775950627126962,0.4228622215021552,0.02021083458007262,0.05986215974890898,0.04452391383601947,0.014890278296320354,0.030117251044541708,-0.002788778954359833,0.02250981090056415,-0.030009257271102673,-0.0027887789543598325,-0.002788778954359831,-0.006434228940630684,-0.005577557908719666,-0.00843891888608345,0.025805164454364298,-0.012011786849350347,0.02320925659013456,-0.03764592034495269,0.012905739323141825,0.026607420266597733,0.05313363654454618,0.026607420266597733,0.05219057787320985
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.17380326765372317,0.04295026140944505,0.08079459920943055,0.09774318741707672,0.13778697301124102,0.42047770637866116,0.02024640119854697,0.05909863694415228,0.044527302947266895,0.013354869176527364,0.03012636462260536,-0.002803441122526501,0.022508294227779453,-0.030007636051081386,-0.0028034411225265005,-0.0028034411225264996,-0.006427265328238845,-0.005606882245053003,-0.008439880724587677,0.02581071304446732,-0.012034147573291845,0.02321446600417498,-0.03764878422603432,0.012906336115702037,0.02660944559410205,0.05313363654454618,0.02660944559410205,0.05220183101941763
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.17273762333486764,0.041219072026137796,0.07807758612179765,0.09568515712730156,0.13713619269583063,0.4217421572594208,0.01967022310861505,0.05709133648025789,0.04302990997733436,0.01356408041158008,0.030034064339116866,-0.0026838660495162314,0.021533438995719877,-0.028750855344771196,-0.0026838660495162306,-0.0026838660495162306,-0.006332041479074681,-0.005367732099032463,-0.007566282596369459,0.025783438254945525,-0.011699773578107142,0.022952453414153518,-0.03638597026504693,0.012948845179487335,0.02571460593103925,0.05313363654454618,0.025714605931039247,0.05110269611028605
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.17485239178898937,0.044693231039641006,0.0835226982592235,0.09979426773119571,0.13841519262930235,0.42138103487358797,0.020793753979135438,0.06181061584485176,0.046030805582949294,0.01453444805500895,0.030211293965455466,-0.0029104338620031685,0.02349053604520044,-0.031273617279189925,-0.002910433862003168,-0.002910433862003168,-0.006529360105221943,-0.005820867724006338,-0.00931816794130378,0.025832776441093865,-0.012350227829228278,0.02347367309597097,-0.03891662527786464,0.012862405110074405,0.027507936383722943,0.05313363654454618,0.027507936383722943,0.05329725414602386
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.17385542656296807,0.04171186792867262,0.07759022359176669,0.09670999791484493,0.14136456190602792,0.42136147049946066,0.01988074971558674,0.05774076688169216,0.04276131604615359,0.013702352213926622,0.031819619735154125,-0.00271213524792948,0.021795163398726218,-0.029219056432623222,-0.002712135247929481,-0.002712135247929479,-0.006399901894559178,-0.005424270495858959,-0.008461602035381812,0.02402615205732152,-0.01182417239041814,0.02325596094494216,-0.03615271590140846,0.012998811711296465,0.025554094623918104,0.05313363654454618,0.0255540946239181,0.05165003416040566
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.17373694211468416,0.044108839519037574,0.08378556300671172,0.09869026941220886,0.13441543693427954,0.42174320073559923,0.02055741977398132,0.06103694863714693,0.04617567489797897,0.01437145340738549,0.028534140265094453,-0.002876131455606813,0.023176164602408452,-0.030745994499787897,-0.002876131455606814,-0.002876131455606814,-0.006458812775961129,-0.005752262911213626,-0.008418117073961158,0.02747562773505854,-0.012211075687174758,0.023170963939548064,-0.03904522925227406,0.012819324564311221,0.027594510056533534,0.05313363654454618,0.027594510056533534,0.0527076403303066
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.1734915521957678,0.042526217126259924,0.08034403276569406,0.09770772977399807,0.1376113193038946,0.42233687527970604,0.021585585454849763,0.059099822170868,0.04427898797653324,0.014398542196700956,0.030106370738090735,-0.002764626740524012,0.022252669024747537,-0.029680964905320507,-0.0027646267405240115,-0.002764626740524012,-0.006064626136864303,-0.005529253481048022,-0.008428601651236406,0.025791892546979448,-0.011593879617912327,0.02312332400676683,-0.03744040614196733,0.012871527215287998,0.026461052961569025,0.05313363654454618,0.026461052961569028,0.052182894109938066
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.17405916446624634,0.04332228979989321,0.08118349819445471,0.0977562049308706,0.13791727634253717,0.4208874219616153,0.019044314859419,0.05974515363498925,0.04474163191345396,0.013742387510338003,0.03013615983491022,-0.0028249829060199207,0.022733212937351897,-0.030294796200960504,-0.0028249829060199207,-0.0028249829060199225,-0.006750500141295319,-0.005649965812039841,-0.008448890712320524,0.025822459615655883,-0.01240046595333516,0.023289816903430446,-0.03782861828469656,0.01293625360042537,0.026737528244240343,0.05313363654454618,0.026737528244240343,0.052208783299912395
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.18143656829021984,0.04408305825610581,0.08283317835971868,0.09959407464565907,0.14026988602505236,0.4212927822184147,0.020662080606445993,0.06097696801090192,0.0456507992241847,0.014376356383931916,0.02974987270293452,-0.002868446958551484,0.023128067986882366,-0.030807166076772256,-0.0028684469585514845,-0.002868446958551484,-0.006540333527423687,-0.005736893917102969,-0.008808184422970133,0.02625221080016313,-0.012277227444526653,0.0229258020877952,-0.038586716113260804,0.013676800217634785,0.027280845186644725,0.05313363654454618,0.027280845186644722,0.05319033676488867
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.16715295286687012,0.04196602586619412,0.07901712288952949,0.09611560044011427,0.13560571637745364,0.42178918400740634,0.019854637875780533,0.05810973883454144,0.04354770496234875,0.013761716337423796,0.030445760885779986,-0.002734434304486806,0.021970499456675546,-0.029313508189916314,-0.0027344343044868056,-0.0027344343044868064,-0.006334857878958324,-0.005468868608973611,-0.008118685503506484,0.025422309963252992,-0.011803726487931937,0.02346059769484263,-0.036830464264127054,0.012236344256715298,0.026024039392548746,0.05313363654454618,0.026024039392548742,0.05133258352927515
