E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,B0,B6,B8,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14,flux_15,flux_16,flux_17,flux_18,flux_19,flux_20,flux_21,flux_22,flux_23,flux_24
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,1.1857150216381813,0.6834889300615797,0.20016986894687447,0.3583954912949362,1.8604919566027622,0.19126901301888183,7.067545907639101,0.0214014439064317,0.5083433594944154,0.19450109304493965,0.006868370346929904,-0.132471962557089,-0.009949354311670076,0.12813992278981112,0.06424932500447228,-0.1347329812587516,-0.043313778690762916,0.15125933660679597,-0.1628046321060542,0.2029703287600248,0.02149670064044671,-0.2899572667592787,-0.17331174287359996,0.018101364384734205,0.061509179058854474,-0.3809336917900727,0.11496126242480448,2.3789499412105175e-05,-0.007229599994602761,-0.022100635966535335,0.027199433498690452,0.031569972714036956,0.001247224399228782,0.0025680343576093352,0.03156997271403696
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,1.1757445571226859,0.6722945881986979,0.19517185430256503,0.3583390515207496,1.8345094896040954,0.19438589616713392,6.917847125567024,0.021518688954143515,0.5279145812502876,0.189255523456484,0.006747613046193849,-0.1376226396905884,-0.00942419213444846,0.12471929975793263,0.06332440830117889,-0.1312070631085054,-0.046936914366624505,0.15201037424233907,-0.16305919171615282,0.19535914679666683,0.019578161428223474,-0.27140786334657435,-0.17616127008399993,0.0183989136494853,0.059547426595815085,-0.3697113838044028,0.1122750531057859,0.0008236237230019074,-0.00695805289181619,-0.021795636579235084,0.027137734866903823,0.030718550821313407,0.001247224399228782,0.002609882552918291,0.03071855082131341
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,1.1979247848924879,0.6944033158599714,0.20523417394086965,0.35905398254882664,1.8814683880017584,0.1888532609594381,7.2068292926293624,0.02133969577497285,0.4908750130787398,0.19978859667836354,0.006985178826750992,-0.12786661345591938,-0.0104500668148433,0.13159096277896035,0.06524120583158896,-0.13831746998461858,-0.043058502915751085,0.1507427928386953,-0.16291225014836905,0.210326170240154,0.019708509157503856,-0.30754511578477045,-0.17070349748410557,0.017870424039776487,0.0632429078236979,-0.39176052624839675,0.11744037457588248,-0.000772935147986438,-0.00749420793819288,-0.022441328212025307,0.02754219286928576,0.03242820102946341,0.001247224399228782,0.0025355997557352495,0.032428201029463415
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,1.1960093986337,0.6843933310148653,0.20137429860764175,0.36015584569520565,1.8777695343511613,0.2006220612918186,7.060138399451015,0.02165221205085066,0.5093365500779035,0.19565100045945907,0.006873527904661583,-0.1326131284600093,-0.009993664535397536,0.12892079553034588,0.06498039227490117,-0.13563207406872502,-0.043255996467426394,0.15164823591688964,-0.16351551419239757,0.20299860778629789,0.019690358450022462,-0.29052887707179964,-0.1720638879662767,0.018995364292720356,0.06113973494990082,-0.3815013367308031,0.11476956106883288,0.00010961287870782377,-0.006851366685038829,-0.022266468857082864,0.028220873803480172,0.03175661714431612,0.001247224399228782,0.0026936111509130644,0.03175661714431612
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,1.1798929310659905,0.683542110169889,0.19957803807447558,0.35750343649534366,1.842945729479301,0.1838351099549273,7.0749641329534105,0.02123409619478356,0.5081585149804413,0.193929788400062,0.006871891265412724,-0.13251614725146563,-0.009927949253970636,0.12775689142515748,0.06377565455550309,-0.13427747575466387,-0.04634517787391823,0.15111021314291762,-0.16254027742456756,0.20321857746202182,0.019609244967564207,-0.2898482633184747,-0.1744042309646358,0.01739044841841994,0.06174675670726946,-0.38087121621642767,0.11512420859813155,-8.800231194311739e-05,-0.007568285093912091,-0.022017080523787688,0.02660538026183841,0.03147724278759885,0.001247224399228782,0.0024682245756793802,0.03147724278759885
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,1.1857498920618545,0.6846754449774197,0.20017237011038716,0.3590570090253339,1.8552841264160687,0.19282389570518982,7.087690834847639,0.02105966892242391,0.5089340168115742,0.19449145556645323,0.006886989384201491,-0.1326059482386179,-0.01007434365213249,0.1281251860686995,0.06327181433380459,-0.13470220640660052,-0.04534482422239461,0.1517090968155277,-0.16319939089375718,0.2039239655743774,0.019644858287502162,-0.2902895347061944,-0.17471180554339674,0.01642882288883631,0.06112359086619822,-0.38124949977711875,0.11530094426816556,-3.231085446975257e-06,-0.007643091920494088,-0.022238566488140234,0.027203252082679097,0.031568408430114034,0.001247224399228782,0.0025889106725830373,0.031568408430114034
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,1.1887938224489774,0.6831994035376344,0.2006232228355566,0.35838397225775287,1.8624689545084652,0.19020291062553277,7.048940494209902,0.02178720562427495,0.5084638814007285,0.19493913996087633,0.006858484171637852,-0.13251656521048857,-0.009843658741414546,0.12845061027210644,0.06536593947649158,-0.135088762523314,-0.04452700509016849,0.15100762031181722,-0.16277718392578333,0.2023249870536319,0.019648420870813456,-0.29003135344663555,-0.17197842804975297,0.019794343122487318,0.06180992651321109,-0.3810712573991115,0.11462755526821669,8.070719122722086e-06,-0.006843815395321404,-0.022025638045630472,0.027481448781895096,0.0316410732357209,0.001247224399228782,0.0025537205514593584,0.0316410732357209
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,1.2121485601682258,0.6896027055398445,0.20383388342587294,0.36494130813380976,1.9094976073001633,0.18714571499819976,7.091188395696828,0.021468181393564927,0.512621967922219,0.19797236182919245,0.006932011031295711,-0.13361428297760292,-0.01026124080441876,0.1304858224069372,0.06454705952928665,-0.13737547452312074,-0.04137540703638942,0.15364361090511636,-0.16561425146111025,0.20544251821568874,0.019832436334715646,-0.292393499818714,-0.17340615500361498,0.017705273563782747,0.06000981932826013,-0.3839099296556932,0.11516757630994666,0.00029679094311230517,-0.006890670442772008,-0.022757863687017422,0.029708331521287545,0.032133403279317276,0.001247224399228782,0.002512673738465405,0.03213340327931728
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,1.1656797627194595,0.6789706451753487,0.19744191404217332,0.35333741610528896,1.815131783873833,0.19542827101280427,7.04776212255027,0.02139089058377756,0.505265560638214,0.19191244247910585,0.006820652707666076,-0.13163968534311926,-0.009694340938283127,0.12639792779738823,0.06414117682505846,-0.13276465038429675,-0.04795204913752704,0.14938604166224584,-0.16071530912480947,0.2010842852157644,0.019481649177613296,-0.2882061965720969,-0.17322643041926328,0.018500278701685576,0.06271090156382311,-0.378752876851965,0.11477463921037097,-0.0002488619428752427,-0.007539462600261487,-0.021586441877162195,0.025335780265830152,0.031149802182092824,0.001247224399228782,0.002623877785993517,0.031149802182092817
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,1.169627627828488,0.6904949065210938,0.19243349426510686,0.34503316630313685,1.8446693136622536,0.18780396376946237,6.641536051138504,0.022205451186891215,0.4847416453802022,0.18744855963536708,0.0069284426002801935,-0.12634019795195425,-0.009789496664436922,0.12317526954016142,0.0627814481370469,-0.1286047524344075,-0.03909284007311575,0.14339272023868077,-0.1561506619163599,0.19263403271371585,0.019095037578369937,-0.27603670375727796,-0.16378760095302738,0.017760193879653826,0.05772910846194474,-0.36192527957640386,0.10775702312486976,-0.00023686759281359333,-0.00694130225431306,-0.021362012738362902,0.027026666592197678,0.03042525787557793,0.001247224399228782,0.002521511581217745,0.03042525787557793
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,1.2027104656215066,0.6784313593269001,0.2074448189088951,0.3708534877363738,1.8710354782996483,0.19482584634539815,7.449582078951037,0.020787346469461402,0.5299331499269949,0.20111389378571082,0.006825599867680165,-0.13807212049680684,-0.010106866539183142,0.13281113598604852,0.06565383611567674,-0.14045352764653596,-0.05015360518362744,0.15843541617117735,-0.16905417854311594,0.2124058727785603,0.020134557570562393,-0.3026751915799259,-0.18180679783718778,0.018449224722195727,0.06479969151675191,-0.39821851424319793,0.12140602974818984,0.0002213821175770271,-0.007485530174210966,-0.022786614812406757,0.027626886032698868,0.03264331341192842,0.001247224399228782,0.0026157894541752502,0.03264331341192842
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,1.1593609509859162,0.6472766243324675,0.19135698829365141,0.3413801090594906,1.8283543180060415,0.18335734003936974,7.115498637321445,0.020665640043340355,0.48188383227168413,0.1864560554733408,0.0064974392467293035,-0.12565537988703407,-0.010252123738810638,0.12252904691947286,0.06262316027062755,-0.12896973306783885,-0.03879712890299791,0.14170689314453364,-0.1544623361212306,0.1935088074098803,0.01892980617813419,-0.2748723725633835,-0.16260844853415668,0.017350956602738915,0.056765835145273585,-0.35963538088581004,0.10475063760453086,-0.0003760858541079857,-0.0068089266229595415,-0.021713714059389176,0.02600706013260083,0.030264161971688956,0.001247224399228782,0.0024618098954120086,0.030264161971688956
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,1.2134938535696804,0.7193907543460394,0.20908852660043617,0.37545793750023126,1.8868131589421617,0.19933374862489112,7.025037552617216,0.022147220429577497,0.5346196872490684,0.20260791631133723,0.0072358334158142985,-0.1392289183636392,-0.009637599250611957,0.1338220514680897,0.06592911668953423,-0.14058593445709594,-0.05098814838390742,0.16073113593138671,-0.1712344126474461,0.2123547000790269,0.020334390081151663,-0.30493842355699863,-0.18376372190227633,0.018866337250101485,0.06607745467262555,-0.40202862578906184,0.12499203341972948,0.0003846951700712288,-0.007668920632467845,-0.02252042614053865,0.028625286037588467,0.032885812051035246,0.001247224399228782,0.0026763138838869303,0.032885812051035246
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,1.1872859177719468,0.6839382851841497,0.20040131275238485,0.35871975786032134,1.858905512303121,0.19150331910141496,7.06818729512066,0.021425533633159702,0.5087019779686198,0.19471864685463433,0.006872708862349687,-0.13256219781150297,-0.009958279885119277,0.12829032390783232,0.06432808392261415,-0.13489815835802968,-0.04493376322184639,0.15135674372053395,-0.16298759704722476,0.20312026432592722,0.01964673761941732,-0.2901622097160879,-0.1733376053109818,0.018123562343073142,0.06147015006294718,-0.38116309296068324,0.11496196911137059,2.2497506988038153e-06,-0.007241907236139409,-0.022131625595932618,0.02734316869910921,0.03160528443248733,0.001247224399228782,0.0025711802203951823,0.03160528443248733
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,1.1872840315932307,0.6839356452836746,0.20040074798067575,0.35871896872184816,1.8589027043220772,0.19150280958991017,7.068179852549306,0.02142550607324256,0.5086998445803435,0.19471814173457422,0.006872681360379253,-0.13256164338251208,-0.009958296788921682,0.12828995684415528,0.0643279382325503,-0.1348977978179315,-0.04493363584780119,0.1513563532801968,-0.16298722451882708,0.20311925647341147,0.019646703598796618,-0.2901609901357585,-0.17333684041025274,0.018123513796497376,0.061469884203780994,-0.3811618320828706,0.11496186177613751,2.6977986726368227e-06,-0.007241858447281573,-0.02213158783947041,0.02734306460260351,0.0316052024451511,0.001247224399228782,0.002571173379542977,0.0316052024451511
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,1.1863185161809433,0.6842201134878634,0.20027023849748307,0.35880050315028694,1.8566921469619742,0.19168299506867167,7.076430898500495,0.021267778126007005,0.5087714124776666,0.19458987010634687,0.006878484475589901,-0.13257796732330154,-0.010004091431362449,0.12819857255818645,0.06387337699208072,-0.13478983534874278,-0.045166651438573346,0.1514885956291952,-0.16305298964601908,0.20345157733406247,0.019644249578583753,-0.2901995855984923,-0.1732040909247545,0.01814254322968321,0.06134225943422664,-0.3811850347548673,0.11510730482795292,-4.044388335018578e-06,-0.0066784153074699515,-0.0221698425479752,0.02725188031635027,0.031584382347229135,0.001247224399228782,0.002573592603090473,0.03158438234722914
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,1.1882044896581438,0.6836654490893663,0.20052504717820907,0.358641544897757,1.8610099790188264,0.19133160414941938,7.06032410480325,0.0215759825262105,0.508632417253322,0.19484029631481223,0.006867157697253754,-0.13254628387185274,-0.009914599287899279,0.1283769868756636,0.06476058984236693,-0.13500060263049407,-0.0447115419073284,0.15123049133240815,-0.16292468593388404,0.20280323866451602,0.01964904548606862,-0.29012465347495364,-0.17346345657405673,0.01810542597572534,0.06159147340257547,-0.38113998402900556,0.11482337992135137,8.675639377949546e-06,-0.007778332288729091,-0.022095074592759487,0.027430115029176187,0.031625029669279464,0.001247224399228782,0.0025688747246461357,0.03162502966927946
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1,1,1,0.0,1e-06,0.0,1.1885380386801765,0.6797664647390858,0.19899123410283154,0.35750738864089643,1.8614883804150302,0.19033809791060674,7.07471061359141,0.02092229688987978,0.5057018674158689,0.19340950543485994,0.006837370411111577,-0.1317884271592298,-0.01022359263591475,0.12735502187680814,0.06271957399328641,-0.13393132772619898,-0.044741070022933704,0.1504282368206059,-0.16234004979543043,0.20207642513920782,0.019655412988358933,-0.2884525900679455,-0.17271014678524876,0.018017431656053323,0.06149468689801754,-0.37866829921128137,0.11511952447801589,4.3668941249283555e-05,-0.007511969817792508,-0.020129209472414256,0.02783947585049213,0.03139279432122847,0.001247224399228782,0.0025555356159452486,0.03139279432122847
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1,1,1,0.0,1e-06,0.0,1.1860551523637963,0.6879993988107509,0.20177513619118478,0.35990042283519513,1.856379421810302,0.19264038603129083,7.06179950443859,0.021918385917981387,0.5116215981423629,0.19599340397243567,0.0069070570656739405,-0.1333150774308091,-0.009696428765582313,0.129201591177711,0.06590064534538197,-0.13584022521568812,-0.04511826166141342,0.15226187149525724,-0.16361832794334485,0.20413301580663248,0.01963796397668629,-0.29182594731823086,-0.17394589516191772,0.01822710895866027,0.061444373507176936,-0.3835943410900445,0.11480790433725889,-3.8061354164509176e-05,-0.006977653733485651,-0.0240923968219798,0.026858410134797762,0.0318121935392486,0.001247224399228782,0.002586446817408128,0.03181219353924859
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1,1,1,0.0,1e-06,0.0,1.1966675739972108,0.6846909124321748,0.19983139356518628,0.35866197591058296,1.8700608056697035,0.19097047379865603,7.068876893188516,0.021466694195363203,0.5090914919629581,0.19415694430844085,0.00687996110647722,-0.13267209440016578,-0.01008080926899528,0.12790155005737283,0.06450659981203584,-0.13444019019885325,-0.046651635628731314,0.15057420362217838,-0.1628364053903121,0.2033828434712646,0.019870350552142445,-0.29038167948550453,-0.1741753673607224,0.01807201474741205,0.062139313789681495,-0.381618497228705,0.11497627834463334,0.00015964565941535558,-0.0071159352386334675,-0.022357879450517818,0.025806764360895813,0.03151411304738548,0.001247224399228782,0.002564026081712822,0.03151411304738548
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1,1,1,0.0,1e-06,0.0,1.1787099950319642,0.6832471264652753,0.20092209213050552,0.3587723941105889,1.8487116172976383,0.19199413527126533,7.0675470825405595,0.02138788075139099,0.5083434520163049,0.19523201150120928,0.006866046342911699,-0.13246104152117524,-0.009846303565038253,0.12864558080580155,0.06416473550873425,-0.13531673376475606,-0.043362140991465625,0.15207195090898112,-0.16312567379122903,0.2028790276205552,0.01944226485542546,-0.28996018116848177,-0.17256994618216825,0.018171041127887824,0.06085771585238519,-0.3807452569556793,0.11494871822561856,-0.00014105220017360948,-0.007356530196259786,-0.021924814276636683,0.028748213610207556,0.0316886099687658,0.001247224399228782,0.0025777700635043824,0.0316886099687658
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1,1,1,0.0,1e-06,0.0,1.1865886600960753,0.6782144177899124,0.20051160782960972,0.35735393324887926,1.8596042742488117,0.18984135937402025,7.058623278699524,0.021372838973627864,0.5025963805012116,0.1763876052578681,0.006812953951228724,-0.1309721654347532,-0.010068856793475262,0.12839980283821717,0.06403943103934526,-0.1351404920757004,-0.04421679878542273,0.15047765110602457,-0.16228220259881135,0.20109901790539697,0.01960055524022488,-0.28665020034282773,-0.17190638294966726,0.017964796326525513,0.06144788009882761,-0.3787269900762066,0.11483576553069315,-0.00019659298867257674,-0.00705811343536317,-0.022134710532752587,0.027228364877074494,0.028629925919226577,0.001247224399228782,0.002548866257388059,0.028629925919226577
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1,1,1,0.0,1e-06,0.0,1.1879630316783683,0.689563787998623,0.20028777847100235,0.36005900833780047,1.8582074277603648,0.19313838653591717,7.077438605782543,0.02147736978961645,0.5147071149494091,0.21278446650935895,0.006931436054715295,-0.13412594288408394,-0.009848900585160388,0.128179287957185,0.06461111428046883,-0.13465604996703961,-0.04563753953023553,0.1522192532262197,-0.16367940790386984,0.20510708603282835,0.01969196329841255,-0.2936164825727371,-0.1747430635314184,0.01827975941998085,0.06149001318683691,-0.38355441938972595,0.1150834434756575,0.00019848860818816663,-0.00742265459392558,-0.0221283636266867,0.027456243092862265,0.034537594090123004,0.001247224399228782,0.0025931331195215845,0.034537594090123004
