E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,B2,B3,B9,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14,flux_15,flux_16,flux_17,flux_18,flux_19,flux_20,flux_21,flux_22,flux_23,flux_24,flux_25,flux_26,flux_27,flux_28,flux_29,flux_30
1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.39156054633166,1e-06,0.0,0.7729378827382359,1.7951789715808473,0.18019418720094368,0.11145938386253124,0.1482958597588056,0.21130880396737453,0.16314341170580735,1.2719539849963621,1.0992368361217641,0.10523406147143577,-0.02122791305696758,0.007384691097614901,0.08962492916593641,0.12106468415774932,0.13307700771678593,-0.10538672214125192,-0.2791558519354405,-0.16121864692872073,-0.06908392158248569,-0.006959691582507225,-0.027845555407188614,-0.2921926625038662,0.13144599464213447,-0.03243382522507726,0.03515292398910849,0.05102441696483047,0.03362879768512606,0.14225527089549314,-0.025763296152689193,-0.00021497084941158803,-0.028291069847512097,0.07676403761002826,0.05539850664263159,-0.07599198214544893,-0.06976821255701551,-0.011373062532454509,-0.0061813559908656356,0.0017965151657812813,0.008394844705461355,0.0017965151657812835,0.06601511947516153
1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.39156054633166,1e-06,0.0,0.727777303896045,1.7700661074888129,0.17172766576519727,0.1044790915939884,0.14005956734302258,0.1972842461771929,0.1548621077204955,1.2274621105395205,1.0241316412840868,0.09405586296187039,-0.01982888481505144,0.005984940515439456,0.08410005584631723,0.11780281053756561,0.12012918691601045,-0.09391259122264224,-0.2594531730573821,-0.1505425735752298,-0.06823290597335578,-0.006535088486357396,-0.025940581758743128,-0.28077149056974027,0.12538410099609976,-0.0296296344062425,0.03220185880768138,0.0471373188837029,0.031811264341207596,0.1333754403199755,-0.02437545382638335,1.391972186636642e-06,-0.025049888709417035,0.0707075371672471,0.05157931800219098,-0.07190690331463379,-0.06877766522127816,-0.01067615264236315,-0.006440148260062886,0.0016056852874343488,0.008394844705461355,0.0016056852874343495,0.062348666286619316
1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.39156054633166,1e-06,0.0,0.7878737275366621,1.7941082023047858,0.18219142118280113,0.11238558308207468,0.14921190974833345,0.20916785635452995,0.16416392780211217,1.3029062832591822,1.1198215660296253,0.10793854314540666,-0.021221756581175213,0.007330271092414471,0.09020881654341363,0.12055993763889819,0.12763622469595992,-0.11564182259938745,-0.2838251397742104,-0.15953950176306225,-0.06900186406900682,-0.006980848963287474,-0.027501191552472007,-0.30072892313637245,0.13304892804454982,-0.03131034151163817,0.03745137974296904,0.05132575057550452,0.03369782615073259,0.14234562308585233,-0.025909488626914386,0.000536664359938481,-0.02879523348694289,0.07849222511393736,0.05649824226485984,-0.07638086618260022,-0.07171525555325094,-0.011466189028169042,-0.005517180201200622,0.0018426850301287243,0.008394844705461355,0.0018426850301287239,0.06642290664873644
1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.39156054633166,1e-06,0.0,0.7985432680940211,1.787374527750103,0.18305162744499406,0.11276804610454991,0.14949244352909608,0.20641792105667892,0.16269087656492087,1.2634775473009,1.1257961972255193,0.10841861392325203,-0.021122672274671836,0.005298151103671697,0.0904854095093026,0.11998592602153395,0.12194849288191105,-0.10456183821349915,-0.2647444106341042,-0.1574090286432571,-0.06871291702925018,-0.006981189889029057,-0.02708663367199553,-0.2901129588151708,0.134093827087634,-0.03262926614511549,0.03996239099012813,0.05144147793125539,0.03299016776543839,0.14044801945770294,-0.025948874260108532,0.0012218079725660538,-0.02910930403555134,0.07893461555290718,0.05681133605019521,-0.07646767967226324,-0.07176518414586935,-0.011505086520644523,-0.00514167158142213,0.0018508806126329817,0.008394844705461355,0.0018508806126329809,0.06654778856441469
1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.39156054633166,1e-06,0.0,0.7228197472760023,1.7777969042410977,0.17178020569431918,0.1047684878074389,0.14053507392099257,0.20055371015300286,0.15682604501110953,1.266813162887415,1.0262908548194054,0.09459983912232134,-0.020033350017582004,0.007762373058657769,0.08434252321278829,0.11851658266429169,0.12553807473729556,-0.10490607022990409,-0.27748468307206314,-0.1530597293361425,-0.06854445214964065,-0.006570375527319758,-0.02641595441034559,-0.2913343479198072,0.12506720850805267,-0.028633529979405617,0.030501400666515258,0.047371719286855754,0.032559916862493155,0.13571199702664544,-0.024461768188817297,-0.0005588077604081823,-0.025071682587628007,0.07092194259258192,0.051684354345379435,-0.07218346920416985,-0.06896755183253811,-0.010704508227830645,-0.006708762004279573,0.0016149718378953787,0.008394844705461355,0.0016149718378953785,0.06256034194369409
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.39156054633166,1e-06,0.0,0.7277804555211341,1.7312349586892304,0.17324496688922045,0.10198439066900632,0.13689839521556174,0.2049745891650221,0.1563440277696006,1.2211896001730314,1.0300111807540384,0.09495632177090015,-0.01898270153882622,0.007923948984881433,0.08166578493157564,0.1121693106585398,0.11508048471445054,-0.10185601045990532,-0.2601683611256429,-0.14094937512541283,-0.06663346348238885,-0.00625440458395095,-0.02703605057316413,-0.28028568759794725,0.12647086983307296,-0.030952449513096475,0.03345311269306403,0.04463321423931061,0.03213614434886662,0.12961855618283505,-0.023832737659609665,-0.0009323284304094404,-0.024393973882929146,0.07100130408276553,0.05204154252675556,-0.0701736000198665,-0.06889366585103818,-0.010427493392333943,-0.007132447451620876,0.0016210575716925444,0.008394844705461355,0.0016210575716925453,0.06094144456097377
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.39156054633166,1e-06,0.0,0.7872255099294617,1.8313677418379324,0.18050819540519059,0.11473290218371682,0.15216449535301896,0.20158700453905123,0.16256334902338357,1.3085525121500428,1.112178328194729,0.10679821534474675,-0.022031786160854515,0.0053285561866346365,0.09252893515709765,0.12616364363657115,0.13251649128778376,-0.10752758057406707,-0.2828274718313454,-0.16891062161922438,-0.07054098488386173,-0.007249582146734033,-0.026424372391762443,-0.30109276733265755,0.1318352714180409,-0.029946699339159444,0.036137242590597404,0.05374463279053526,0.03335415029485763,0.14592258580902823,-0.026415455482178173,0.0014358549211025001,-0.02940023974521476,0.07804929001385666,0.055945443920473,-0.07800402751734849,-0.07158625365636809,-0.011699142241422305,-0.004875049667632844,0.0018232177952885679,0.008394844705461355,0.0018232177952885692,0.06773727437128088
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.39156054633166,1e-06,0.0,0.7469847118886047,1.787726038105524,0.17210259822795554,0.10670170154464202,0.14252531714644617,0.20037150053231603,0.15654266038198866,1.2528306181489044,1.0507380017933412,0.09758579903201602,-0.02017082438935585,0.00621896239334991,0.0858214217888879,0.12015680772785275,0.1231167449636156,-0.105237148258442,-0.2670998527662109,-0.15286093513217852,-0.06204567801138439,-0.00671553933485874,-0.02638416534955362,-0.28717720319011225,0.1254090161201853,-0.029256250053014146,0.03431233398883311,0.04894456623284687,0.032398290399344706,0.1328810731930894,-0.02478370030696729,0.000258789233374801,-0.025919286505967917,0.07340700527982495,0.05294571289124597,-0.07314761210717853,-0.06830112769701259,-0.010898971294987797,-0.006212599018920939,0.0016659469897347618,0.008394844705461355,0.0016659469897347618,0.0634463150553281
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.39156054633166,1e-06,0.0,0.7689650257371078,1.7774634263902782,0.18184789359581882,0.11018078524143089,0.1467980245958752,0.2061713828629533,0.16254989587112476,1.2782282271989598,1.093146867580704,0.10431229054941787,-0.020879452663870673,0.007083856583473193,0.0885052015639532,0.11834015742105063,0.12472653446584145,-0.10430045202229006,-0.27626371800240224,-0.15729113189694943,-0.07516911848092357,-0.0068036129332855475,-0.027070319774256415,-0.29448052457539303,0.1330398618752874,-0.03168704020125476,0.03531700870775313,0.04952601724570737,0.03313134550748434,0.14283438836482024,-0.025511406066217185,0.00027807667166843825,-0.027918100504539516,0.07577899159298906,0.055127075262190454,-0.07517233505536443,-0.07221066014977993,-0.011245514899675029,-0.005769963032610775,0.001780779049379174,0.008394844705461355,0.0017807790493791756,0.06534834585521176
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.39156054633166,1e-06,0.0,0.7564720986348743,1.7811644824563335,0.17653488790834546,0.10827710136122773,0.14528753338256703,0.20289694813022646,0.15919024753628194,1.2632418564060826,1.069377162070645,0.10049664680111482,-0.020501693347101106,0.006602305864598229,0.08704462193699818,0.11905895972332384,0.12370123932025098,-0.10469606608121507,-0.27111795289557206,-0.15479138712211876,-0.06858832247657914,-0.006136743024111137,-0.02667986306702131,-0.29024607062803254,0.12889530443384947,-0.030372703193985787,0.034673075455981,0.049203092978506835,0.032699082897370654,0.13722468800151033,-0.025290859874779505,0.00026443824717694783,-0.026856608852495446,0.07441804328630938,0.053901959971268024,-0.07399898942867031,-0.07013062353870726,-0.011052275880375445,-0.006022745052396864,0.0017156398561826297,0.008394844705461355,0.0017156398561826286,0.06467593829053055
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.39156054633166,1e-06,0.0,0.7595788905556601,1.7839262783226875,0.17744045926946417,0.10862001262467706,0.14407434290890805,0.20367063833219287,0.1599264833687181,1.2679321545522724,1.074635142465071,0.10137607515519868,-0.020551373458718904,0.006690988004937497,0.0872939995402271,0.11941991735327696,0.12415015368337848,-0.10483391980996361,-0.2722880387844699,-0.15537939525121605,-0.06868240887144812,-0.007373189863352852,-0.026777815646224182,-0.29144643616481225,0.12957139498278358,-0.030579621715381325,0.03496818738553421,0.04927389020625211,0.03283583597980834,0.13854260621338652,-0.025011722206665477,0.00027276104805929596,-0.026990116800299942,0.07477601592362312,0.05417715900707565,-0.07433337902903608,-0.07039183338008649,-0.011093704815957266,-0.0059665492091465246,0.0017306531166539872,0.008394844705461355,0.0017306531166539879,0.0641358765909323
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.39156054633166,1e-06,0.0,0.7610642149213869,1.7900581503698605,0.17658837357324095,0.10906554166971803,0.14538675302388213,0.20518537921632377,0.16009473385418774,1.2719569600160474,1.0772311094995841,0.10168117292454942,-0.02067062943144945,0.006937601201641996,0.08767751154077684,0.12029452819070982,0.12410158864175311,-0.10520851468790651,-0.2726447046408397,-0.15653469657716,-0.06894686665613096,-0.006824916291086826,-0.02431109133814464,-0.2923566295801649,0.12877564069230257,-0.03045658659201056,0.03491006217161699,0.04986370233909102,0.03303911533661659,0.13783186811550419,-0.02526919855563368,0.00013772333919990012,-0.027120770528813683,0.07522697214127536,0.054298202772760464,-0.07454487089890817,-0.06962660795318072,-0.011134675338131958,-0.006082530817187147,0.001735861627681889,0.008394844705461355,0.001735861627681889,0.06472010672845155
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.39156054633166,1e-06,0.0,0.7550591807140731,1.7751808099749318,0.17738701328120804,0.10784471717246441,0.14397570393044345,0.20142319764921462,0.15904006378752256,1.2593663682430039,1.0669148731874545,0.10021430814169591,-0.02038534293542342,0.0063642597737781775,0.0866716229967846,0.11820933689964115,0.12375575490870333,-0.1043300624751729,-0.27078400646593254,-0.1536672404937735,-0.06832985581864323,-0.006696630640022318,-0.02909645749311268,-0.28937217084868,0.12968774547005274,-0.030498842165587778,0.03473283165766472,0.04862450359581196,0.03250276264295934,0.13793834864550644,-0.025032791920502256,0.0003968820703258401,-0.026730360490070333,0.07398103921954832,0.053787675208679206,-0.07379602932468772,-0.07088290913230294,-0.011012679937841639,-0.005907588350667705,0.0017108198798703941,0.008394844705461355,0.001710819879870396,0.06409196663984643
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.39156054633166,1e-06,0.0,0.8043090218066772,1.8114595951920986,0.1861499397457681,0.11566219850914691,0.1531329327220463,0.2176032654670851,0.17006263143949774,1.3806146931599055,1.1588525087245884,0.11414950531346425,-0.02198062457266432,0.010295947036893426,0.09274919523029582,0.12232175578108333,0.1373084237251253,-0.10603405600465937,-0.2839984126406757,-0.16597662728785223,-0.0696265707939828,-0.007184769000503104,-0.02866544338051118,-0.28936932762626083,0.13550747871036412,-0.0306535299665205,0.0371895614512045,0.05315425557446768,0.035329030147977114,0.14858028923980698,-0.02657272591939311,5.3391556525780176e-05,-0.0302230499795747,0.08173285434726794,0.05850184937112573,-0.07834140020831142,-0.07301947567003474,-0.011792238464261638,-0.005443273246428994,0.0019487161722607609,0.008394844705461355,0.0019487161722607602,0.06816838221693847
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.39156054633166,1e-06,0.0,0.7178028992506807,1.7551134878256138,0.16903081972425305,0.1021719506297099,0.13721536445468746,0.19076918412106145,0.15041708976243706,1.1667256334531633,0.9981637346973341,0.09010410739546773,-0.019260278570130695,0.003857720131206069,0.08229003549648692,0.11626584510671142,0.11252967621301173,-0.10351429601889994,-0.26089221130131635,-0.14556474924264393,-0.06768069649548683,-0.00638285983023366,-0.02503550650227064,-0.29102090195427677,0.12378817990336616,-0.030250241890466836,0.032670186798217885,0.04582763254669935,0.030535578536308255,0.12863376926727488,-0.02389056568052231,0.0004641626324802077,-0.02409055998173389,0.0685648305541809,0.05025311187172996,-0.07046424246529409,-0.06782652068522375,-0.010445864532769104,-0.006362383654595039,0.0015382224459623414,0.008394844705461355,0.0015382224459623416,0.06108254602007634
