E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,B3,B5,B8,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0369755045589383,1e-06,0.0,0.15933378885481256,0.21968994798318864,0.019785797462543782,0.9141858070829973,0.003872517038928384,0.0200941653253694,0.016122274210833995,0.012492124626690273,0.36631158897058147,0.011262987024633388,-0.0007958836548412522,-0.00019982205405943108,-0.0009555829689756427,0.00041800319738314945,-0.000377880457458104,0.0004180031973831499,0.015547383039958614,-0.001173764112299357,-0.001929525027215565,0.000418003197383149,0.015747205094018057,0.03049870447913541,0.0009739420582399251,0.01574720509401805
0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0369755045589383,1e-06,0.0,0.003879108434641918,0.9141243312014348,0.019782769064209265,0.21967695089466607,0.020098102230402544,0.016277235313460196,0.011232957809321814,0.15883975821684443,0.36626528584219914,0.01246881032805446,-0.0007927535756990541,-0.0001989711242404834,-0.0009596719727035727,0.00041240315146750953,-0.0003803504242315443,0.0004124031514675091,0.01554624346529699,-0.001173103999930598,-0.0019338048483936868,0.0004124031514675091,0.015745214589537454,0.03049870447913541,0.0009741328756901144,0.015745214589537475
1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0369755045589383,1e-06,0.0,0.003867053973365334,0.9142366401284977,0.01978829576382782,0.21970067843949215,0.020090892710752997,0.015994738822808677,0.011287826977884307,0.15974245690514022,0.366349850609333,0.012511408688566232,-0.0007984716327171581,-0.00020052370114060324,-0.0009521947144164895,0.00042263612607921575,-0.0003758355066379432,0.00042263612607921705,0.015548326205355983,-0.0011743071393551018,-0.0019259781526309878,0.0004226361260792153,0.01574884990649658,0.03049870447913541,0.000973783438214498,0.015748849906496585
1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0369755045589383,1e-06,0.0,0.003883840246592336,0.9142139364600871,0.019836292336913558,0.21969552854908195,0.020146853019634096,0.016153985862497253,0.011286038293927596,0.15964596671959821,0.36633216566637,0.012519701084134735,-0.0007973090571173416,-0.0002001657765311981,-0.0009588707608426655,0.000417956564961608,-0.00037935249215573436,0.0004179565649616076,0.015547923879860778,-0.0011766615492730767,-0.001935366533584545,0.0004179565649616076,0.01574808965639196,0.03049870447913541,0.0009764957727418796,0.01574808965639198
1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0369755045589383,1e-06,0.0,0.003863284000592719,0.9141628352253192,0.019744610715127228,0.21968538943885402,0.02005119278086918,0.016096386829867502,0.01124417223785989,0.15907894580752122,0.3662947834765027,0.01246962192404577,-0.0007947195962429146,-0.00019954122491775298,-0.0009529029349577504,0.00041803874122291673,-0.00037668085501999833,0.00041803874122291543,0.015546941425230285,-0.0011714004512629133,-0.0019247621613029098,0.0004180387412229163,0.015746482650148053,0.03049870447913541,0.0009718592263451603,0.01574648265014804
1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0369755045589383,1e-06,0.0,0.003874969632041265,0.9141959208176179,0.019762400724156328,0.2196264409856327,0.020230661398348997,0.01610763255643647,0.011252183211546607,0.1591871002094649,0.3662097486106691,0.012479254078896643,-0.0007951694609048265,-0.00019178030861159538,-0.0009461177491003304,0.0004180007406604609,-0.00037716872024436696,0.00041800074066046,0.015551046815714323,-0.0011723381811491948,-0.0019266756216379292,0.0004180007406604609,0.015742827124325925,0.03049870447913541,0.0009805578725375996,0.01574282712432592
1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0369755045589383,1e-06,0.0,0.0038704744823629686,0.9141773770627358,0.019805291345022118,0.2197428614646858,0.019980439405683385,0.016134468833855796,0.011271986065500015,0.1594559654883679,0.3663964383487109,0.012502846272203435,-0.0007964784810945182,-0.00020652233175446656,-0.0009634698094534113,0.00041800474224504324,-0.0003784737388494747,0.00041800474224504454,0.015544330314237733,-0.001174952219943993,-0.0019318996976429425,0.00041800474224504367,0.015750852645992186,0.03049870447913541,0.0009684298881895278,0.015750852645992196
1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0369755045589383,1e-06,0.0,0.0038861471483723265,0.9140799447535168,0.01978163564295938,0.21967045968587506,0.02010403824974877,0.01620798428206059,0.01135674302535496,0.16045141857444076,0.36623667916905056,0.012626240548183962,-0.0007905478329045899,-0.00019871734807504898,-0.0009638975544337923,0.0004079577297252196,-0.0003825901031793703,0.0004079577297252165,0.015545267481982476,-0.0011731379360839604,-0.0019383181424427018,0.00040795772972521994,0.01574398483005754,0.03049870447913541,0.0009744205880089117,0.015743984830057525
1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0369755045589383,1e-06,0.0,0.003860889427180983,0.9142761093181923,0.019789347387945737,0.2197065697793989,0.0200857425314565,0.016048701862054787,0.01118264658359889,0.1583754847479109,0.36637549077692066,0.012377285435676354,-0.0008004354127459992,-0.00020076438852908302,-0.0009484899694859623,0.00042657262226755894,-0.0003738627904784404,0.000426572622267557,0.015549187751676163,-0.00117429820322444,-0.0019220237841813203,0.0004265726222675596,0.015749952140205248,0.03049870447913541,0.0009735338146953557,0.015749952140205248
1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0369755045589383,1e-06,0.0,0.0038077388495563994,0.9146173788058198,0.019798511495553457,0.21975769560971545,0.02004141780574529,0.016510016274744813,0.011486565855016742,0.163025721716113,0.36659753439820214,0.012663732332664721,-0.0008174202124234999,-0.0002028702567196533,-0.0009165412334493639,0.00046058472405864637,-0.00035683548836485437,0.00046058472405864637,0.01555662721741963,-0.0011742557007883552,-0.0018879266775180638,0.00046058472405864723,0.015759497474139295,0.03049870447913541,0.0009713854440687015,0.01575949747413928
1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0369755045589383,1e-06,0.0,0.003932227031618663,0.9137888729571974,0.01977416824207214,0.2196277900422068,0.02014286019014545,0.015765842970734047,0.011057290112467493,0.15593704358718524,0.3660489413119384,0.012334255821380353,-0.0007760824988123655,-0.00019704152459078944,-0.0009915640655375185,0.00037882122833900406,-0.0003972612704733622,0.0003788212283390036,0.015538872726678492,-0.0011733437692857279,-0.001967866310232452,0.0003788212283390036,0.0157359142512693,0.03049870447913541,0.0009763022446949367,0.015735914251269283
1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0369755045589383,1e-06,0.0,0.0038773648289321277,0.9141481563168316,0.01978431730492722,0.2196830171148765,0.020097676861389798,0.01615282392514156,0.011244036892018578,0.15973199476793382,0.36628494634646425,0.012477498581639076,-0.000793985896500731,-0.0001994291566983341,-0.000958540194137639,0.0004144303777810802,-0.0003795555187196519,0.00041443037778108075,0.015546630609468901,-0.0011735414152203836,-0.0019326524526596875,0.0004144303777810802,0.015746059766167247,0.03049870447913541,0.0009741122585220505,0.015746059766167237
1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0369755045589383,1e-06,0.0,0.0038684921104739445,0.9142170661643738,0.019787026324148232,0.2196957020040975,0.020091249790629595,0.016096854688527187,0.011278720427395032,0.159002581314094,0.3663337089908455,0.012504267934411758,-0.0007974592716331608,-0.00020014825258688786,-0.0009531277054598258,0.0004209695451966918,-0.0003764897264364699,0.0004209695451966915,0.015548007749090844,-0.001173948998069632,-0.0019269284509425715,0.0004209695451966927,0.015748156001677727,0.03049870447913541,0.0009738007454827448,0.015748156001677727
