,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,B5,B6,B9,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14
0,0.9115643914328254,1.0894638970473216,1.0818482838258499,1.088941062243967,1.0249555949399438,1.0522644528519816,1.0580135086360087,1.0104372626891271,1.0492475332194173,0.9985471291719838,1.0324351682626265,0.9305860077164229,1.052479845717391,1.0668103887612448,0.9035292007277097,0.06868625218152728,9.89828302568978e-07,0.0,1.4349774052327027,0.8689505970831825,0.9231086307016506,2.729180559611334,0.48947139041336707,3.374590586845328,0.2684749501098043,0.9514095753139569,1.1649486106643263,0.07122085387943594,-0.011121041710598072,0.007407151994814957,-0.010505541276905929,0.059583976438656774,-0.010615974228986077,0.006136414805218526,0.019482326105731158,0.001738060592064132,0.016409260598653212,0.04894997323925711,-0.05563881607003902,0.009560087631589099,0.008994443942120749,0.007666511830882561,0.008792216855027223
1,0.8739317565773577,0.9174892675649768,0.9180958082023047,1.0926189843603202,0.9074169630028698,0.9816099306898246,1.0132421369047266,0.9429279671928753,0.9053251906575374,0.9656886111883869,0.9073973850105365,1.089140925322843,0.9319029613380574,0.9482246383811704,0.9382814329735182,0.06413651186548315,1.081797261305669e-06,0.0,0.5429623877722655,3.040627819409279,1.1523554538487983,0.2562277079663642,0.9550462430035634,0.9788261419600951,3.3218697422806533,0.08438264684255375,0.9058496726184523,1.5923279122952285,-0.011773746954499547,0.008949582793223353,-0.010603844158462121,0.05996609693929895,-0.010948125660527084,0.006004998994326996,0.017911018503695954,0.0015706518329460086,0.01619765549304146,0.04283463887424373,-0.06180966111558277,0.007994087788402592,0.0076362377586189426,0.008289117524953503,0.008970715288425286
2,1.1582894482954782,1.0953235621521253,1.0276926394933485,1.0068719492205416,1.0817244198035862,1.0117449843983461,1.039162733742961,1.042237165820338,0.9818802947499333,1.0924174316862876,0.9055861147561101,0.9113246903386083,0.9185474553257591,1.0223343302575794,0.9426033139028869,0.06521978768554411,1.081707479036849e-06,0.0,0.5413943244198585,3.199309810736927,1.2342166700654014,0.22950338367148995,1.0035940694448084,0.8843841404587229,2.975747892862803,0.08118045027762784,0.9541927137830092,1.6101474601333947,-0.011841317852221329,0.008032515802092868,-0.009402958459922785,0.06654524963256568,-0.010693733232318724,0.006323183882747608,0.01825148945018155,0.0018024981318894863,0.015487649760717065,0.044571764680734316,-0.053661751156053025,0.009196017808606414,0.008815974386351573,0.008571395603356945,0.00814983060787509
3,0.9130702197529595,0.8587461067703568,0.924486733795111,1.01036038992265,0.9388842663361254,0.9190084577324011,1.0874487975172826,0.9980678839560821,0.9177706877485838,0.9048501822819255,0.9068838045460594,0.9646766582414011,1.0649676937707944,0.990823270119221,0.912764356703046,0.0714678568305994,1.0510197116818624e-06,0.0,0.4904695068947529,2.9199672312785263,1.2691925733433502,0.23746727062515272,0.9918228991137716,0.932367130225713,3.6032039228266575,0.08019185332126168,1.0317968728850924,1.579062701022408,-0.011196948282779225,0.008003976897828934,-0.011123806958297039,0.060987409004246214,-0.010141901792278307,0.005846924698472781,0.017232814959444676,0.0016689222061519729,0.01755110040438753,0.042888104703563454,-0.05241951797049647,0.008392022640890307,0.008730841241071482,0.008716452941245529,0.009506368962640066
4,1.0285565468986573,1.1100028870287328,1.0990905320075879,1.035774330193177,1.0150694967880358,1.0983610197533038,0.9196130924910212,1.0104099095545693,0.9146831471945887,0.9568576065628861,0.948710365183636,0.9578786561580591,0.9200921906096463,1.0247927704270654,0.9378000028034452,0.06473345893050741,1.0507118421506803e-06,0.0,0.49181481886374934,2.6757902621620504,1.3399794885824683,0.2372468843919702,1.0113488699640127,0.8971287955328606,3.3701562323758467,0.08596046063265099,1.042271254657962,1.425548257621818,-0.010606581038606585,0.007897349982616722,-0.010966519124101475,0.06757323030087622,-0.00928667752224067,0.005909373234425218,0.016936715815487655,0.0015332646817337202,0.015513932365208132,0.04285283500283931,-0.05813250102514261,0.008782300109170128,0.0077843248432120735,0.00769190267611934,0.00957780335171657
5,0.9061657643167723,1.0707780348666567,0.9364626464391279,1.045691692909741,1.0412467824762632,0.9750879660737155,0.9060489897741001,0.9665375671008544,1.0159485425584291,1.0917698640949112,0.944608832149282,0.958073306408501,1.01484577733364,0.977377220954092,0.9705789318339498,0.06948081726890122,9.614516227265189e-07,0.0,0.559344067009055,2.798606283693799,1.1614442756941354,0.2654718122112353,0.9913454462292377,0.9691973033507368,3.420913622340425,0.07831306043934473,0.9769049533568616,1.4585489314732976,-0.011790735196697186,0.0089725458979176,-0.010182802627813573,0.06908085923565989,-0.008961447754597146,0.006364727940746486,0.01849844454796732,0.001340906084980103,0.017310407986276873,0.0458889206145891,-0.055817221992773176,0.00925343724524699,0.00839594891542681,0.00751313125981547,0.00831371442817633
6,1.0567273127023422,0.9216255932735451,1.0649645068018023,1.0989331747593973,0.9645706918304857,0.9045050830977235,0.9633765176515349,0.9729081545092992,0.9016365811070376,1.0301765695007168,0.9697340388981555,0.908889204807779,1.0672434905019208,1.0289508640959357,0.9009974619874241,0.06577565591747878,1.0647117542332568e-06,0.0,0.5158927960828072,2.7017761983364896,1.1967142657852716,0.23031633917841296,0.8832917433804813,0.9306029464044479,3.0231542268143663,0.07602546519905722,1.0232416286423751,1.57472393933795,-0.012293331615195953,0.008555255291405803,-0.010770873308089273,0.07265490551817962,-0.009686289096053869,0.006689224947389603,0.018912666562073598,0.0017610369213636522,0.01745109792742272,0.044446901040954494,-0.05362716504037318,0.00812430979209839,0.0077363886548213814,0.007959367647932035,0.008058410234956357
7,0.9494855660341175,1.0203989334363224,1.0059726545882643,0.8472583025365059,0.9112898121239922,1.086189263870462,1.0182290461315084,0.917405713522036,0.971535343878469,1.0500188420615075,0.9427519167763256,1.068064507833837,1.0084041180392787,1.0012180504163237,1.0109604038132805,0.07000998979316228,9.985839212969031e-07,0.0,0.543701832085058,2.6573012967535172,1.2280528416767058,0.23794333061088085,0.9986840582643288,0.8618086367636317,3.3273896776349514,0.07834005577446881,1.0375236232303542,1.677285330425818,-0.01165255528713339,0.008506070021654813,-0.010715659610624718,0.05889888373027352,-0.009390243760533292,0.0069812102621533405,0.01925282566059428,0.0015042397621546344,0.017194895705871977,0.04721255126961437,-0.05860486724694215,0.007784660838176401,0.008058883531445892,0.007418013147140913,0.008874381921131694
8,0.9469395153611072,1.0511610297976546,0.9822837366243209,1.0871347115406353,1.0298801217653544,1.0584574077320958,1.080078372345792,1.027415776475289,1.0664237581786726,1.0234000203084552,1.029729161827586,1.0312499114884996,0.9567345013202319,0.9869056688165849,1.052600270568142,0.06523772696797757,9.861663886528032e-07,0.0,0.5681069773903022,2.988055359324123,1.2409117737830155,0.23461001195115772,0.8447344346930649,1.0178247093239656,3.239836953259803,0.07967170610405445,1.041215843154902,1.4110412198463755,-0.010654984953081044,0.007757368914169804,-0.010665637417988278,0.06607010066730797,-0.00973112295005631,0.00663064525567534,0.01946842114530285,0.0016353930261127124,0.01715075767966044,0.04254268988239125,-0.05784446936884101,0.009200647893083455,0.00863432023198892,0.008247498809794324,0.008681324230954073
9,0.9190380041174298,0.9636664528575154,1.0008390887922183,0.9332920681182358,0.986168168310898,1.0612980534506538,0.9700413664857536,0.9912005302149859,1.0744452965104805,1.0924131135505468,1.021526146760332,1.0099907294276962,0.990382633121593,1.0016773828961052,0.9247694521037491,0.0730282677794366,1.0939476646166196e-06,0.0,0.5368874672646412,3.061815091134665,1.199943523918817,0.24619558999397395,0.8765856304351926,0.864298309029784,3.201745216542489,0.07885149847031378,0.9013968465888665,1.5714743125134196,-0.012255511256389457,0.00784781312845492,-0.009197752799187326,0.06180934117344441,-0.009020102862111261,0.006214241991046897,0.017108561912577622,0.0016401357794028637,0.01505220597171975,0.046849275420170824,-0.052850436237893345,0.008827384354213182,0.008448407075165821,0.008137652528330054,0.007852910004749825
