,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,B6,B8,B9,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14,flux_15
0,0.9017423038103498,1.418397196545779,0.8330485618977703,1.367055058198324,0.5366862295034353,1.0816026421404703,0.6218883630873506,0.648330678425678,0.5900277390437512,0.5793312652270849,1.453572522361664,0.8248708255664349,0.6277030083021585,1.312302142094206,0.8682308039765408,1.0750052697301637,0.11123138922682732,1.476217733995229e-06,0.0,0.26020933747490194,0.8240715811228412,3.9512044398829604,0.8697686810700243,1.070078308105112,0.11286362595350984,0.08531280406912728,0.5437837853140938,1.5764919128932127,0.17294486049705712,0.09871674342156797,0.011082234473954941,0.01822857962142441,-9.697306316125746e-05,-0.014825935158336806,-0.0014524831561533846,0.12250952309913916,0.008354388050099413,-0.01009830426478228,0.26041582383533574,-0.0028995485441837255,-0.024595328925449404,0.015639435314022777,0.012602885475094203,0.010953759049487423,0.003919390667872144
1,1.2209520309797017,1.2252990630285665,1.2602299760562112,1.3761573814152563,0.8357935566401669,0.7512952769889405,0.8262994822559042,0.587685317167578,0.9364373600754212,1.3856615220159165,0.7106877764571502,1.0884804433735673,1.456017303557418,0.5969797858152034,0.5211539966220702,0.8287691848656842,0.06541303472535591,1.28478623565293e-06,0.0,0.3515508145619281,0.04370795215971586,0.5348886471222309,0.9853967727278746,0.6781479305633501,5.97902938102173,0.8166952139999575,0.13159504640649616,0.0755000702400183,0.9209105649072324,0.14666074959066236,0.010587809989802752,0.03353985912522645,0.0002944810330695669,-0.010594012677638443,-0.0027445361985496157,0.1563683853565186,0.015391518198414724,-0.010416558753741121,0.24363230470295236,-0.0027610227421106166,-0.02191216791277861,0.010625170539810713,0.00799552997389081,0.014238632587837377,0.0035691148739437576
2,0.6409560810262358,1.0699931917738557,1.3423715725669716,1.256825513792281,1.3515894122391257,1.0707394367119603,0.5842020676179471,1.0330144001275516,0.8417689030048647,0.5743830426013171,1.0018522426996626,0.8923003708656069,1.2202522507993216,0.6292734066684565,1.225487966405367,1.2633973739516045,0.10793167312418527,8.67669489490823e-07,0.0,0.4014573744516222,0.05858623893038887,0.40036258657739804,1.7161199398924316,0.9527041352847536,5.155133768215208,0.7123229332053898,0.18276752405284208,0.054679302723834644,0.6950121116562219,0.13973132450051945,0.011220790444382428,0.018398045115164456,-0.0005007699068068409,-0.012367849136614277,-0.0015752848647955138,0.21959791329624256,0.009828512152197141,-0.013796561521200047,0.14432489519137884,-0.001637114681907591,-0.022820216265224735,0.01788818363245179,0.02002135499688499,0.01070650061137506,0.0041713323469540695
3,0.6996683615448087,1.0839609212579424,1.1462155177062034,1.0213808361033403,1.4950701088082248,1.080034427835036,1.14878095289115,1.184761116642895,0.5339100387792763,0.9556493922812351,0.9968711651175848,1.184611256677928,0.7888339775593953,1.4799281215937978,1.3428124642908865,1.0366250478018946,0.06569860534349167,5.46898202398069e-07,0.0,0.3325893034405209,0.047697567716246225,0.6692795561375453,2.230950550006846,0.5654099256458996,6.669100858131063,0.4024179675174312,0.17384556566379145,0.08240528843370605,0.919000459743716,0.14563852826475415,0.010440324218736712,0.02874707807656697,-0.00027011084954867257,-0.012005902358186223,-0.0025406859468796728,0.11552613163148352,0.010592512473226947,-0.013486426047531046,0.16311338786439686,-0.002036334509886355,-0.022416782571060515,0.017461517916312612,0.017033026819041397,0.020484715344293834,0.0038002899604349153
4,1.0308159293697052,1.378599196949906,1.4051676743675467,0.6194373561648151,0.9666415641238315,1.021448036981468,1.0067944159645328,1.1752291551823548,1.0435917149609732,0.7852026078009506,1.1597979581997278,1.23669780182317,0.5589439037937556,1.404269335065799,1.3249111060118948,0.8334620483438588,0.10541223086829836,1.4627870605910167e-06,0.0,0.23322346203398245,0.1264254165511534,0.2983635623767736,0.829614598743568,0.6702206355773476,3.2975572875741,0.9786627382383418,0.15840550817963026,0.07563749882514761,0.41636983013116735,0.0994197301632212,0.008960166625609596,0.015944267431659644,2.2747636806355292e-05,-0.009989085301973776,-0.001674031459297659,0.11406396504990439,0.011316617913041688,-0.010549971083956182,0.08941057209664366,-0.00200497756609366,-0.013677811508203621,0.019054089532269343,0.013882316602220097,0.01355498732954171,0.0026644848729726655
5,0.5867996114986235,1.4394883376961172,0.7935683334058717,1.2134846619388826,0.9497596714723491,0.7765409856208708,1.2086499201927376,1.118501763293236,1.2869693013933547,0.9115632694296101,0.9614201482965011,1.4213776838971204,0.9586977058188287,0.9042016372389663,0.7165002565634978,1.4873206057501265,0.10391967699625898,9.943120177752518e-07,0.0,0.31868430692136945,0.10484148537400906,0.37597450017664796,1.6928304296768284,1.0945389304830746,2.7464570602838756,0.5489878637732267,0.18586969127541658,0.06952284699584801,0.6944392006672199,0.15899782503961124,0.02182065468859188,0.03453084978180805,-0.00011560492367549216,-0.012402587711764905,-0.0017023596414547683,0.14180054523978686,0.01587936890392478,-0.011438477326409534,0.22475979974322136,-0.001444659155454346,-0.020076080182222206,0.018498149260387703,0.011710237873353856,0.009140379484653039,0.0036566319288831076
6,1.183703523338675,1.0137789849289707,0.9322280793033815,0.8669658927906667,1.1454628187117857,1.2091183552545708,1.108729847537584,0.5305287569274334,1.3744127720442272,0.5861866404540265,0.8406785221461499,1.1363744937345215,0.534077473028595,0.6507963111131944,0.5535357654023918,0.5629372358200976,0.058959593037147456,5.192841858810383e-07,0.0,0.33275001873217747,0.08486231198212622,0.437915649233826,1.1163219756933784,0.8239176491156267,6.484660127537291,0.6938295220309362,0.2571157240742731,0.050790759319887746,0.8296043170468513,0.26330593831154997,0.008700453030206359,0.04280221423718962,-0.00034586250546524426,-0.006397167381179699,-0.0023718710410148796,0.13344429241062625,0.008389351496558083,-0.01597021714244322,0.17633993579337873,-0.0026778045278791907,-0.011028160219814793,0.019948803901566992,0.014698103932074344,0.014432043463224886,0.0026568443152534113
7,1.3288405064972162,1.485494352243894,1.2712291563690652,1.3301253424291688,0.6253213410546203,0.9373161246001452,1.2928795894878928,1.0313356400960307,1.2201415443776686,0.5642976148054577,1.4752548759451916,0.919078755886304,1.115949975780266,1.2991072908615642,1.178471897899594,1.1389592103069945,0.07994263373482725,1.488372328459954e-06,0.0,0.3941922371328346,0.09421483317156894,0.5071143774691533,0.8671496283370512,0.5069561942039554,5.254854738450302,0.6025309921496749,0.27672272530888825,0.07433432951206483,0.9150980187461807,0.20582695770004147,0.011653673968632903,0.02768215151122323,-0.00014240425006344326,-0.005950832217569597,-0.0014061441789605088,0.17044355366451583,0.009492808264107783,-0.024584172431911498,0.1886313860208093,-0.003006120054027088,-0.017577387977806027,0.019101986313935237,0.008151460740164915,0.014924087764297758,0.005329898369829713
8,1.2980187238777297,0.6346867147599522,0.8873522385477778,1.326416410917403,1.0145025921782853,0.7635177699590021,0.7910148963615685,0.8229986888467883,0.9575687497968186,0.517808006171385,1.349621591958965,1.152075191237724,0.8411025019127821,1.269516117637144,0.8100962765902208,1.1755079674762496,0.040836327686281475,1.0484646565164081e-06,0.0,0.40044347652257845,0.11060057830956563,0.5294093593399534,1.4638691064385154,0.9261100327364505,4.473423442352182,0.7194527171440133,0.19146934229762386,0.08785225904358848,0.48585987959481053,0.1261704794274571,0.014403926588057659,0.03915481160544452,-0.00014224161966470468,-0.011681419056643846,-0.0012641797624140852,0.19546380104778996,0.012526866390929,-0.016006728983041566,0.1572629589971083,-0.002212938504555676,-0.009218758693007197,0.012915097891949615,0.009730358433558175,0.015106846755726282,0.006555382044872218
9,1.1304391565791276,0.5622807272720775,1.1356270189098847,0.8416794932894412,1.2436208070981876,1.4204969571520565,0.6647512582875309,1.3751451927064842,0.5463536716022656,0.6083942730114811,1.0887668959683183,1.4892210865271793,1.4148772592011583,0.8932236685969389,1.3890312449031756,1.1143347856055774,0.10307863068235663,8.691727160520556e-07,0.0,0.4274248951514241,0.06524379297180116,0.7217070171384923,1.9727422109157065,0.38417713109626406,4.63085998850369,0.9633313116986895,0.2970428803261356,0.07633513206921032,0.6688815467205438,0.24054214156750278,0.016366238881131676,0.03431599118582821,-7.551868754679732e-05,-0.016542631714874086,-0.0016043472163323363,0.24322802166610957,0.006774852369610678,-0.0142477619752859,0.13647481569513356,-0.002195370384284412,-0.01193875918197711,0.008317229192091484,0.01715667487100103,0.010956189655074142,0.005845365506402952
