,Unnamed: 0,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,B5,B6,B9,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14,flux_15,flux_16,flux_17,flux_18,flux_19,flux_20
0,0.0,0.513974155338927,1.640495167967986,0.8822292041386376,0.5939815669139534,0.5552917150803531,0.45636101159708325,0.46182758816806563,0.8450502920412746,0.9376429681934537,0.4701210001631581,0.5425633345791211,0.6877689564928612,1.1507166216946179,0.875231650444196,0.7607244272192604,1.0133170861504082,1.2225333749344482,0.712531902040157,1.639392341753155,0.7157864715152966,0.9908058292769777,0.0,3.644526129616218e-07,0.0,0.10019717575964959,1.210090226702141,0.7454021342956147,0.6340994216558431,2.359710011512673,0.10700103408407738,0.8908778771454091,0.49386803320091555,0.5085811518093324,0.2593850335666084,0.02595106003031963,-0.02884614762290344,-0.21560214081025528,0.01878842494478062,0.019503782011258942,-0.09278224619740683,-0.05423001968450104,0.19210351624576358,-0.1739322658120496,-0.0008327807433896243,0.2156015340749154,-0.011485864109215944,0.02490946351544087,0.016854112035833934,0.004338771806431842,0.13113543591074459,-0.06369534911926959,0.08955333269942817,0.05427155451717622,0.03007850410124227,0.08492572634674923
1,1.2138530986145202,0.6108439434318761,1.5210313027748699,0.5932763500873103,0.906618429877095,1.3292513092863385,0.7291489069323281,0.7310288740965268,1.529721696240738,0.7705666052386877,1.316151049719107,1.1644222786368805,0.8381089880640379,0.5638357415830324,1.484859672847989,0.999247880276806,0.8907849294838132,0.7850598006946041,0.682497962606548,0.9804888706158531,1.2583114449249886,1.0255571991728691,0.0,6.047887622508645e-07,0.0,0.7218814451452723,0.11651396667220781,0.6195137144452535,1.262945066961863,0.08526854584931151,0.6672204804025796,1.8113411928049301,0.5759380288139562,1.3725834162839619,0.26686158108435043,0.028958728170422495,-0.014277540245400046,-0.16789997151536487,0.012163595554070074,0.01900955554322665,-0.04727617761892965,-0.0690456506973159,0.3130220226924676,-0.12777956729817627,-0.0012009843458923373,0.19626018487976252,-0.02328579947610767,0.042884812405747375,0.007832264291396395,0.00764052334325337,0.10258168933197688,-0.08466566828134338,0.04237092953838203,0.016340682822117623,0.058292761863395284,0.21972496515662682
2,1.0249880908006241,0.7942654775907221,0.6550793467865365,1.243075317237122,0.5536011774017818,1.070699951338209,1.1787426698515198,0.4872244925834966,0.42676890415579355,0.7021144738980175,0.8860907675918954,1.9449137022195269,1.2101646137991282,1.4881927530722605,0.5805895889614688,0.5596877126523773,0.9274055479432656,1.2184684108512969,0.7326423772069489,1.409293730169261,1.024997688699126,1.5456763890850829,0.0,6.801285650342483e-07,0.0,0.5615174021465508,0.24298753828151679,1.0449800388674328,2.325922620524848,0.06258205557959759,0.5916011845136714,0.5128960345901604,0.7276770327873971,1.568993940334212,0.6749839354099826,0.08590023954612266,-0.056304124313956316,-0.18776555771106132,0.016815729527056737,0.03001009115881554,-0.035885466251159764,-0.07739972772372976,0.2291534080964819,-0.13047848741416207,-0.0024041768073640294,0.06901274248707903,-0.00934330010622515,0.03796932301993527,0.027800818682107622,0.005610647857692929,0.06173490765943826,-0.10839934952461222,0.051247050958633765,0.05353843063333855,0.02630705646442143,0.282954577843407
3,1.927792586109764,0.6488819355325345,0.9948183283069053,0.4725408774847878,0.799151008768836,1.6307626956490988,0.6497210788928905,0.6756413914731906,1.10958217792343,0.8123788599546441,0.6661454749651139,1.7215805224046332,0.30678560524565096,0.9896985566205648,0.8982220211829317,1.0845567005998116,0.9590215299881703,0.9614726482819235,0.4651119152029768,0.7503862215303073,0.8585888153936624,0.7655629368281611,0.0,5.76818509737738e-07,0.0,0.35685818190248164,0.126751414448871,1.0693288390700997,1.239215896081968,0.11468583950485188,0.6432965982852749,1.1643473111681826,0.9688079187248421,0.7554841203909346,0.4734434042593957,0.055436231059068274,-0.02947914101616045,-0.20392641187956095,0.012655517294436707,0.03241811086701632,-0.04327842162804443,-0.04080997704957474,0.2318734225788297,-0.12784986925127798,-0.0024566317227983753,0.3986416543583848,-0.030993567413438363,0.029754334769345275,0.01990079012850818,0.007339225594944456,0.1165797327992294,-0.061386071258980046,0.03451132766367779,0.08045968864603736,0.06257861500562309,0.3431474555816915
4,3.21103769950577,0.8289138298265317,2.272050573936441,0.8353728291813471,1.3002025051545931,1.4831635669527612,0.4765339012213931,0.37635529432384984,0.5882299268718029,0.7998253878543672,1.4116596612620866,0.7882698387525,0.6182516769212644,0.9539833371685195,1.107096524107588,1.2789148064338394,0.9555785869579514,1.1809676136168337,1.0043942147622074,0.5883494847404873,0.5637695748857813,1.160697706861042,0.0,6.654967918483072e-07,0.0,0.48324956151687576,0.34883077690179576,0.47302220516461335,0.5796626060761612,0.13868309539594897,0.6089386582569032,2.1442046481724786,1.2609422909141679,1.132662366483827,0.7615831031509878,0.03616598060344176,-0.02762116906514598,-0.3906705154163616,0.013897322906391361,0.013489397316589848,-0.07629382508075044,-0.10492343040188042,0.1389481138549582,-0.2724168547180629,-0.0012443449173072684,0.07884187227851262,-0.027485467517582865,0.037967646642214095,0.0356414520322533,0.006088541472405335,0.08409846978661625,-0.0798407580836451,0.062010171086653194,0.012913105679068181,0.07547114825172814,0.11503601852444212
5,6.5496409038081715,0.591036838150857,1.0266594783018939,0.8339154116293832,0.9065974569795794,0.4212377033749981,1.1213277858837165,1.0614757376860984,1.626265786548681,1.086007663470113,1.5941762192714994,0.8257332167395725,0.5926494884559985,0.5510611350779338,1.1817586933787594,0.3432899597002889,0.844807564415227,1.3407133391166184,0.38347871534506844,0.6883348884985862,1.358824265076492,0.799067211975267,0.0,7.104778304678583e-07,0.0,0.5971895195208476,0.2518541645746055,0.43236089041777226,2.3488533599194543,0.07398487466529542,0.8309438818037646,1.0767005620922427,0.9395768927488806,1.066466341356677,0.3612787284926558,0.033529495855839885,-0.02300946408769881,-0.45440720123589357,0.014619457637106259,0.02344410637607251,-0.03447420867036704,-0.022058917301380973,0.12198943348378127,-0.09565443109967994,-0.0011727915612816141,0.21133478149830406,-0.06019411940966205,0.015775518181050337,0.042237511750713504,0.005736123034205921,0.11635490257328747,-0.05103416951641941,0.0482095702092914,0.04825653610473554,0.06183743320891508,0.1857569447177387
6,3.7482174655860625,0.6378762462673976,1.6749346211876646,0.702907985558616,0.7171324476369042,0.7609259137738805,0.6911675529034726,0.6226213045636648,0.2847717648250479,0.7704276855204277,1.869571284304248,1.1020986433033517,0.955485934791204,1.2148473486746825,0.4398749736371139,0.6392276405171305,1.722189566333707,0.9199875992705818,0.7223560097322524,2.089911557958149,0.9018531358478075,0.2639119105128989,0.0,1.917745140424272e-06,0.0,0.4376139885762117,0.1026161184069815,0.8012312055929185,1.7704586228546701,0.16136588937946406,0.477746537454432,1.0438973306111623,1.1092707091543677,1.1638741601489502,0.829629517625436,0.08520513458442742,-0.01778492249288566,-0.15107694094531207,0.027902298072695755,0.05430270473421128,-0.06538879893058386,-0.04419597846276875,0.4035884199704383,-0.07954344471607602,-0.0016244398120826332,0.1826679971739604,-0.0447288194869123,0.0586247294636193,0.01435420343304963,0.006669816543095642,0.21083133172783602,-0.11767906111141467,0.03549447247893757,0.048065670778982675,0.07673940395556228,0.14562577640638774
7,9.268866565953363,0.9662987132204504,1.2884648661139186,1.4988635092559757,1.44608669842676,1.436013448321559,0.9069030147056459,0.6275240911899241,0.6630244634742205,2.123480594118878,1.1455147385761875,0.9542928347283529,0.8554627791354794,1.4534450948228061,0.9481368089821802,0.8971926753755081,0.7986197945230062,1.2917725212201687,1.5816643194051083,0.6864617023452113,0.8370964272261218,1.2426575337328762,0.0,7.621241299657123e-07,0.0,0.5840336323527572,0.1852060916788264,0.936224791659888,1.1563202055761836,0.04783562247507397,0.4130668841312767,1.3685959492967392,1.1795737839821714,1.3526659002855708,0.28701750260245584,0.035741693778980836,-0.03665340848799571,-0.08256948266269477,0.008408993939953263,0.05124180699790218,-0.05178354315081061,-0.05881649493682756,0.15075781170654987,-0.05426331650761108,-0.002671054168128915,0.11495384324550902,-0.026644138041308527,0.0120327482100188,0.025549696684274523,0.005174774274181928,0.11981449673622621,-0.09001461540795438,0.020945938100480673,0.029204346228050522,0.02275300565634735,0.15617306053226093
8,9.737829531027618,1.3044034770212003,0.7451383267655219,0.6962299129992753,1.2261379824835792,0.69094820893625,0.6813988973311971,0.9966488329691502,0.5043698968916179,0.6596578624390945,0.7138839303934379,0.8607852619824901,0.4303579683498127,1.3179694063497125,1.8193618663003914,1.4678584607146479,1.7185697767616683,0.969286864819065,0.39614519510259016,0.8709332942615768,0.8572138601546411,0.7862671308825038,0.0,7.420730428380831e-07,0.0,0.6178082371849523,0.2051441425634985,1.045974417212658,1.8636130285354884,0.1372863788955411,0.5526663127113355,1.3297328606554246,1.3186532923686853,1.204220375422297,0.5024541418546429,0.05715464028382709,-0.04838289215987963,-0.1016028403700402,0.029111675394879463,0.05311357576217011,-0.03949400256576822,-0.05695297534091106,0.34065636818803285,-0.09297968010666567,-0.001365813235659959,0.2195366290123226,-0.05702047900855409,0.016654904342297872,0.01996093539091925,0.0076771457638689184,0.15186378630681777,-0.056453133573887704,0.03640751294120166,0.049129040948251906,0.04702434592243405,0.2677183014954291
9,6.6282300946541,1.0047378496187942,1.173099550613742,1.315566702913512,1.055731222051784,1.2124811799069675,0.3589031105411477,0.5737599127841861,1.9798794167744427,1.2121551785772404,0.7780459059605069,1.1599184175135269,1.2478669133955933,0.9991193476473026,0.8437297747134724,0.39053454146902783,0.6140718082114456,1.1157306761652859,1.029429383216658,1.101281102031419,0.5967124436628323,0.5088109384040871,0.0,8.607461372862311e-07,0.0,0.49810890372251093,0.18654287832900576,0.4715990795034521,2.444426311608321,0.14287694372604762,0.7128907046808092,1.2323549007369345,0.2592036881355624,0.8315743903150599,0.8398119689949707,0.02999503824008495,-0.043672190715025656,-0.16192912852633948,0.012152902882980175,0.01625439082739047,-0.08872626483643545,-0.041548178962944764,0.06497211165610903,-0.16532369944130845,-0.003366840995817938,0.3038979191154165,-0.04128996398631341,0.04924194474924649,0.04439305021381812,0.004779006802782127,0.1347186874216028,-0.18338337971328633,0.02781957863500753,0.04701297984509695,0.018671300968632072,0.24744513521208333
