,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,B3,B5,B8,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13
0,0.7344953495100598,0.9019152509631972,0.9294488060922327,0.9261144499505939,0.7899779347798479,1.3515537219835099,0.5902916540917079,0.5335126548353551,0.8684689117302298,0.5932918778723625,1.068859962781509,1.330169393938864,1.3736983030264962,1.1472421470083989,0.04783561238264823,1.3171526880585852e-06,0.0,0.1234346571419587,0.2297610545645618,0.011848310386676858,0.9086311523130591,0.0032637943180359404,0.016150569430654613,0.023955813718951488,0.013505356360238781,0.5493794111425108,0.007557945343850009,-0.0007960487927917229,-0.00023434076625266395,-0.0010126135520771818,0.00021333075612952885,-0.0002271494797495649,0.00026386566259937777,0.017340823189166556,-0.0014467549237691705,-0.0028015672491605234,0.00035300180464671273,0.012213806685571298,0.04502994302143328,0.0009682821844039813,0.021020212492553484
1,0.6025202793881151,0.7844186480287947,0.8630762454111076,1.4128150289989856,0.5692492347399971,0.9598621825997613,0.5494295384011039,1.1613655274665435,0.5157390255077202,0.9961662239510035,0.9635771307845402,1.137501980243751,0.9510778667734016,1.177709328323006,0.047780126475352694,7.259467284239077e-07,0.0,0.0024129560239744786,0.4612018508000688,0.02115147889107129,0.25994174321728464,0.013949071599354816,0.02122477649690884,0.011795961520207308,0.0825316242478221,0.2687698445005779,0.011615384924854736,-0.001108579592115373,-0.0002751977317807731,-0.0010235917290170214,0.0004603709690904914,-0.0005296450179180782,0.0002688315410021441,0.019460060946375868,-0.0006186934519830759,-0.0015985681388559205,0.00043716375242222496,0.008001125159913592,0.03799540522520467,0.001150680715011903,0.012659105098943278
2,1.6549380052940321,1.1389123534112766,1.3813967361334143,0.8024648777708494,1.3253587106028597,0.7196073010533464,1.3065395441900074,1.4685058737192507,1.4373022840158403,0.9201035836217287,0.5631318227880173,1.2502763271668456,0.875306342549623,0.6170187749563005,0.03729827437579524,1.394128066664896e-06,0.0,0.004224623787762322,1.1061136327870231,0.02926743411720355,0.17483027802419285,0.015570034298178548,0.009607318404094397,0.013202015680944397,0.20120656358263073,0.47509603096346226,0.01022494525578967,-0.0008499531523431884,-0.00021903096266054437,-0.0009243393319027656,0.0006437281196185073,-0.0001881404396445272,0.00023796816726206295,0.01568790758455748,-0.001189977527613541,-0.001165347866599153,0.0004946930438296735,0.01915294930368344,0.015464172936550405,0.0007313860155385156,0.013610767845695688
3,1.34732727917432,0.5553544942239571,1.1290094281881817,1.351847493274434,1.100838505981275,0.5916409555508911,1.0812178356522877,0.6424424303087535,1.3620911537602403,0.9834596752328189,1.0174388364610523,0.8019699296104346,1.3774864734855983,1.275841507440854,0.02195664397429329,5.505817595192951e-07,0.0,0.0029114166736868958,0.5074903386424294,0.023214192561298478,0.12576324656679644,0.012201080640249402,0.008852217249320461,0.006986797922275077,0.19004496722906544,0.33909597269249614,0.010598414248753435,-0.0007991706448904064,-0.00016668799167771474,-0.000575501606227148,0.000212350746961751,-0.00034738328394140375,0.0004101773972386236,0.016334168631050312,-0.0008631526558454013,-0.001735830543332086,0.00027064245315903447,0.015491494606629313,0.022745452060761385,0.001392157929264519,0.008180892041512794
4,1.0780716710926006,1.980272685702863,0.9776966873729972,0.5820093283266976,0.9366859416673651,0.6453188630386237,0.8770445701615697,1.24630328246332,1.317312888435548,1.1596994570549932,0.6664719735626501,0.8544485864057026,0.9175276805573394,0.89325792375528,0.03674245750543188,5.33069488759999e-07,0.0,0.0027453134934378176,0.8846830803445316,0.012830306464649232,0.24675193803822024,0.0132458961952505,0.02367702959387496,0.009011739040060624,0.10645921291482802,0.29732159680463577,0.015027223060507248,-0.0008374700462633024,-0.00024011488184871494,-0.0007246170103307101,0.0002332180302192633,-0.00022715084127842915,0.0005546461958983154,0.018621268308407005,-0.0007157438540270095,-0.0015005692527127548,0.0005316946617984664,0.01230667502547854,0.015887100004417717,0.0008671388195943692,0.016221454042808114
5,0.522936239766824,1.4333553790611213,0.4296941376864197,1.0087264113874304,1.3358546005136118,0.5000174085986192,1.2988072969787827,1.396094384142574,0.8434875209195246,1.4090368023185749,0.6722930161045112,0.5000851244060972,1.1477435524750006,0.7027049470220876,0.018492443430382668,9.041801418028472e-07,0.0,0.0036628917599739585,1.3606090802883528,0.015553991021336635,0.27242357387564664,0.026247482211513254,0.008303938104411414,0.013731795063551957,0.16646144567586807,0.40476014957579937,0.014709038959182843,-0.0008438286051669183,-0.00013289521572957476,-0.0010619471864207555,0.0005075533052586541,-0.0003006673578364205,0.0005619866739390461,0.012180775703495574,-0.000713741834066486,-0.0021046712065941023,0.00029370833221994,0.012680959020008821,0.03233178752427432,0.0013561418831250774,0.020507284290537702
6,1.369993535792072,0.632526886969004,1.8488268093371767,0.5082056532306289,0.7579635536893219,0.8286148365559566,0.5984393674198477,0.954244821035245,1.3553193492191133,0.896233497832509,1.4327962664166247,0.887433894483621,0.7618559560144454,0.5991145295451793,0.02379246378857948,8.476130801022233e-07,0.0,0.0020151513538390823,0.5725834636335799,0.014260898853755604,0.1615581377967603,0.011067184615720912,0.023943713164591318,0.010855804292921496,0.23092831541595946,0.25188070185355466,0.006339588529481958,-0.0010944961821134419,-0.0002449245121545083,-0.0009303352175358626,0.0002485459002870075,-0.0003385014294661813,0.0004778258409939259,0.013842479071971387,-0.0015594853067503831,-0.001266130691336627,0.0004284694239489835,0.02109328197039515,0.021625562664314438,0.0010520873811619492,0.022969553113875527
7,1.2163111077158908,1.4906739640347233,0.7428993640215459,0.4934171624478526,0.8977868982663353,1.013365223761101,1.041663066775419,1.1060830599015241,0.7736983087307114,1.375954795182845,0.9965867177570352,1.4738009745171012,1.038158426327629,0.9230555935387516,0.0479522030937891,7.718041204476047e-07,0.0,0.005256505723465009,1.3395856806613267,0.026584302915381247,0.284547574361,0.013957783459978381,0.010147577629814419,0.015594326537933774,0.11679358611840508,0.31372640737769847,0.0192635350770615,-0.0005001419451721916,-0.00027370676834943217,-0.000548121723074148,0.0002135001273956314,-0.00042476958805488986,0.0004013407120121785,0.013281503981570932,-0.0010317832186779521,-0.002521589756329968,0.0005023240901018292,0.02037753475543127,0.03919205317313885,0.0008083865177597885,0.01013500014751792
8,0.6153667485333886,0.5909052332696373,1.3501778978038657,1.2767038605790322,0.8476027841532253,0.5670249711531455,0.8411862441012774,0.7823910043729309,0.8905978711439597,1.3858273949297846,1.0882493567924045,0.7943298720025501,0.6169171080744958,1.0325185874467615,0.02666754133453401,1.3822561399941136e-06,0.0,0.002756953248128422,1.258785490332906,0.02292946907260557,0.11784456696953402,0.01325456585397826,0.011439250665469646,0.0058249851096825525,0.08442448035581412,0.3122409603340543,0.014174976847329745,-0.00044533349766737607,-0.0001547489923358117,-0.000678763682126574,0.00042986312788260625,-0.00039738894773501437,0.0005338254330717312,0.008933425392704197,-0.0010388531508145132,-0.0010203682151005372,0.0005190546872528633,0.012669425395009587,0.03540026121626609,0.0008524556324895793,0.021347121781487687
9,1.4641279307694672,1.4878977235041724,0.6711477157831618,0.7264552317819141,0.3423816057947545,0.8125321538962181,1.3440405031737461,0.8132667855927539,1.078105446968825,0.7901755738178828,0.5989971768690183,1.4826499825979509,0.9381290383813571,1.193117943742496,0.025398087886977512,7.537291190583272e-07,0.0,0.004483945419811205,0.7628370690653906,0.02487291483227616,0.22065868973434788,0.017854501968624037,0.016336881344606407,0.014378628836285599,0.1586511856002027,0.4772123399787021,0.015421316392521672,-0.001386086301815852,-0.0001893279481932398,-0.00044713933606422966,0.00084702249939587,-0.0002577321924701379,0.0008022547658083585,0.018650466283783165,-0.0013108237242658465,-0.0012190909723838587,0.0007973196535967289,0.016182477924305678,0.03529704247612041,0.0012781592235568027,0.013263832440766234
10,0.5911143966511904,1.0188917662201002,1.0050081858156759,0.8552989376764849,1.0267614660078541,1.0437254168211796,0.7332634838133233,1.1537623801861367,1.2038941266733776,1.2319146271873822,0.8269233566353843,0.8937260202322511,1.1449787821682502,0.7405131312731028,0.04944006763350102,5.816606489567041e-07,0.0,0.003906644552891712,0.6816560302984321,0.02051490367619504,0.20557493499965293,0.02809640676548215,0.013811107165953974,0.014837448505511342,0.09423885089044506,0.4842484351338539,0.015328630627568568,-0.0009960474061623315,-0.0001757154852236197,-0.0014179496676182074,0.00026225053148456567,-0.0005959781259436781,0.00015269466249988688,0.018870907085754476,-0.0014134777340209749,-0.002040059599275121,0.0002722898007916855,0.01629506645247394,0.036130142478459026,0.0008509154575711453,0.018970814367987598
11,1.2931760214748609,1.4897062702088109,0.8481110008897437,1.4673877893514709,1.3113342454970012,0.37881476016700516,1.3346524929716423,0.5823679259288825,0.9964287407268284,0.5474929424586762,0.8820475966047843,1.2793833114726612,1.3046426755608826,0.8904025887581651,0.05118894768309762,1.230808552619094e-06,0.0,0.0025240091831758124,0.5739518828083001,0.025059772849849084,0.3018162076315771,0.02511646185243726,0.017385670942548906,0.00901845802942768,0.13398507224636602,0.37337827151200453,0.009364161369231457,-0.0008775003038429232,-0.0002799336905316866,-0.0008636934028737927,0.0004466676414579548,-0.0003213625842749061,0.0005635311369393382,0.01688735340925573,-0.0016000101661190972,-0.0026013463254691985,0.00043145035584473356,0.016653526075441863,0.04007797700043294,0.000855142847394551,0.014181344466545204
12,0.9701227466370455,0.8148647247188485,0.8570183905250969,0.8129009303151545,1.0161607300854785,1.2286948632810009,0.7942458927687341,0.8017435906227623,0.5155635291771006,0.5723957098220037,0.5143994252536235,0.8165724494416623,1.1536821056590565,1.1001549726864992,0.03814654901877228,9.597112551245523e-07,0.0,0.004538255612940904,0.8115707577162644,0.01611048932715777,0.13870241832630784,0.02545499558410811,0.01942731576654185,0.016976606893128823,0.17773422675907605,0.3397404135752968,0.012135626834962816,-0.0010024929170014986,-0.00026915128343059385,-0.001397140436750834,0.0005155503945878798,-0.000348040554071244,0.0005915731579649015,0.011800832948811409,-0.0016274179452128697,-0.0024925175028885868,0.0006296578110542659,0.012764383648956096,0.037522522862352164,0.0005541623805803434,0.017089631212970424
13,0.8289232416079394,0.8820354759727291,1.4310752628702699,1.4581758094851653,1.1527354735514521,0.872417332685119,0.5102953934740613,0.8133729890424359,0.9288601335727406,0.9216282010212836,0.8026691712784062,1.1797669360223484,1.3584982823312215,0.7772907580082151,0.04912439444992782,8.679496753875751e-07,0.0,0.0017677032272934677,0.861900582815973,0.009282233696166627,0.1975682735713159,0.013112852374469993,0.022435591125625338,0.005023706602948991,0.06682200988218333,0.34034830350656675,0.008896881774872354,-0.0007263031601886191,-8.970656970696022e-05,-0.00035213891943735773,0.0002463888471803069,-0.0001751453411373786,0.00018008457468268968,0.015745965422897197,-0.0011764834997566396,-0.0014498940407907002,0.0003145795225440508,0.010538839044642761,0.019837740270449145,0.0007685219178548781,0.021693643942636787
14,1.346317328562669,0.6189926450033646,0.6148516642792119,0.5770188992008051,1.2266088526574244,1.2153903465876903,1.7795129547340094,1.1303948900613208,0.6024493604761786,1.260229400420431,1.211650755107842,1.0123367864008959,1.3394522744730781,0.7479350877956918,0.03667052125670171,5.524033996436895e-07,0.0,0.006502016474885969,0.4364543338281425,0.021348209729204988,0.3244021878145789,0.029820499817533153,0.008840007342235506,0.01270552544706165,0.21684103199560142,0.4539983506180712,0.020753987729148268,-0.0005566785059824051,-0.00016507920453277995,-0.00084747664127678,0.0004941197707559694,-0.00027157674893437783,0.00038806779771351425,0.00993161373932679,-0.0015552226662969022,-0.0014124509941805753,0.00039214637396542244,0.021697702390976476,0.0435262813289737,0.0011190995665321542,0.012651682868929095
15,1.3677820227431212,0.739374657139308,0.8832847154130542,0.852318547340793,0.7853470967015798,1.1104741554498934,0.5526086483716265,0.3844675074750139,0.6454629251922068,0.5137471151554528,1.232672504372094,1.02587013028522,0.8811407731600222,1.2893681930253205,0.019605015308827047,1.238282407497083e-06,0.0,0.0028691229952737,0.6990765731884786,0.025389958195304464,0.20512636036648768,0.012607600229130758,0.012861520385651413,0.010502399217751326,0.08717079419848461,0.3933629628341578,0.013410073099641852,-0.0003084325763694962,0.0003738031547971564,-9.821007354951648e-05,0.00013521313439581094,-0.000219379546344639,9.412397924334342e-05,0.012622829410139964,-0.0007409029474035457,-0.0013735232392720507,0.00015295534235809465,0.019991430032951406,0.01585633751731367,0.0005373176221647298,0.010090425119905922
16,1.3228416740004434,1.3188094752115807,1.378602609167062,0.6081916437466398,0.6992733095101308,0.6417617400399183,1.3926834325661779,1.623410319516106,0.8860488762582494,0.7480071870339567,0.9050307177097713,0.7125139796440898,1.4516981033067817,0.9733944387164194,0.030668246665265655,1.0535582103518647e-06,0.0,0.00300486954835937,1.2052988288656823,0.03111437852189139,0.1407771084851841,0.02863310424979167,0.028474985337831164,0.019666260639843242,0.1706516926419719,0.28133204453786176,0.020551500128079405,-0.0011874346886719873,-0.0006023797695020342,-0.0024331233036622847,0.000490528732987987,-0.00039059323128323297,0.0003994753753316687,0.009137101026142016,-0.0009695920068180687,-0.0026174045856213425,0.00042678903376084,0.01508545994826977,0.024551830147420132,0.0013304250451806883,0.012835605430968835
17,1.1716114801239887,1.0007531292571286,1.052856034963101,1.3983774948555263,0.8026471196127783,0.6954541977364177,0.9740045181849021,0.8215513555544827,0.6840181435092672,1.0194677858092498,1.0114079309731112,1.2673516250370411,0.8697379797118917,0.6567602973330714,0.033521932239687476,5.152433838165528e-07,0.0,0.009108038877541453,1.206193363216035,0.02903467715854855,0.32276096104087043,0.02615662288887749,0.02017292223556204,0.012250071564375655,0.1693517111072715,0.33938758465709257,0.0182940605566399,-0.00040290683813364015,-0.00022471497548627134,-0.0009839591557553066,0.0005734555077775347,-0.0002841943973591914,0.0006112804062088128,0.021500241271970647,-0.0012793286579394784,-0.002003973406500925,0.00028534735825702857,0.02205972744671872,0.027089829075225693,0.001086948517303103,0.020419986282975366
18,1.4217788253006094,0.5983619019518263,0.5286530371243385,0.8828071226844768,1.26903574675945,1.299913407674174,1.4746179162335435,1.4575312791216062,1.7004887669512807,0.7626662687899404,0.5689477660636331,1.0445240094039305,0.9069930845205888,1.2743821546835041,0.03987321873310589,1.0182031541506684e-06,0.0,0.0030404322441926618,0.4935402189920597,0.02371255932754257,0.12995807798630898,0.028727642583152795,0.021665586512769956,0.006033145148889127,0.18504792794654307,0.4118144075198686,0.010101980082584798,-0.001089699520530234,-0.0001858602012402555,-0.001391110151530955,0.0005153910437057704,-0.00021230701947563295,0.00042162796217511643,0.008462934688375735,-0.0017446733956243195,-0.0015306656348990134,0.0003310302587468368,0.023314891829687077,0.026208178606268902,0.0008956602151523927,0.021697140016034948
19,1.2414794922209387,1.1404191029141697,1.3988939274960441,0.6201442156663215,1.3680630612517248,0.9366671595658675,0.9652415580730772,0.5545831220813706,0.6419995527753872,0.6322330971605765,1.1395100560568834,0.7105918227425626,0.9799330228383593,1.4143773644582642,0.033484305260926966,7.449791618896378e-07,0.0,0.0043782523388488466,1.2223528693580772,0.015982459931984605,0.1545695812005251,0.012411056116836442,0.010032911467665271,0.013684598996090326,0.1877295573718116,0.5345215290541186,0.013438531739589199,-0.0011284532416427529,-0.00017754584665630616,-0.0008032624633621727,0.00022291202746088965,-0.00033942877342157853,0.00040146771927055005,0.011454560120293486,-0.001750025842175573,-0.0026469300056874184,0.00032544366378891426,0.00985172908847107,0.01986220120151857,0.00102555448390093,0.012683549882039666
20,0.768005728432184,0.9836846861597425,1.3466909859389489,1.2007279061632574,0.8274907352727828,1.4765410844082396,1.169456117396245,0.9824453454997292,0.802169507828202,1.6387760970692207,0.8766299873460643,1.3750971136029437,1.251689583602307,0.9293551992622865,0.05370924802053784,9.125627022689841e-07,0.0,0.004319456865025767,0.7186269567078063,0.012069511893434422,0.22310116115876671,0.024937383570354396,0.010844880199356578,0.010395939817510132,0.11126085965650015,0.26063643431257216,0.007959481157557175,-0.0007291950480967625,-0.00017019927234092873,-0.0007606136381512181,0.0002861469270587719,-0.00022849013380440647,0.0004780049916335547,0.020592559184348186,-0.0008182272005694235,-0.0026959566090644475,0.0006411754702559181,0.010343933929405448,0.029035398407757113,0.0008820998807209161,0.008715114820909595
