E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,B1,B2,B4,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14,flux_15,flux_16
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.585566985515743,1e-06,0.0,8.887673306313292,5.07037953237779,1.0179111806371142,0.7932025142109185,0.7389010183993385,1.2294670420212166,5.188071353379755,0.4781233938802336,0.898589135670476,1.731846371146232,0.054799555204297176,0.056670228444465454,-0.20471516625294472,0.056670228444465454,-0.21637581910146497,-0.04507778972338099,0.014230947707796204,0.22847875177432514,0.06187903229045483,-0.011694503548876543,0.1753215540071778,0.0016423574371499106,0.06639199392538163,0.04243928073666842,0.042439280736668424,0.05733599936321766,0.012102932672860119
0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.585566985515743,1e-06,0.0,5.1258821346729375,0.8943427012930553,0.7925647804970591,1.711596365491542,0.9967366254507805,0.4850547770405568,0.730235806551301,5.056408072010373,8.857408662283747,1.2347039545808747,0.051363252916737774,0.05774444489385891,-0.20185528731967758,0.05774444489385888,-0.21385858491604542,-0.044357331676426276,0.015305164157188855,0.22581958453835965,0.06296436239443942,-0.010525119299782795,0.1755912582645074,0.0011349266428853783,0.0647503661341704,0.04243928073666842,0.042439280736668424,0.05614329777414545,0.011960999622314306
1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.585566985515743,1e-06,0.0,5.245186222187634,0.9024640962139261,0.7937745614687125,1.7504512328355892,1.0373175065967715,0.47171114721517343,0.7468618874826853,5.083894952745965,8.916950087379565,1.2244588948090507,0.057962657176205426,0.05567974837200905,-0.20734324690381012,0.055679748372009175,-0.21868873328769356,-0.045740406924861914,0.013240467635340814,0.2309220621301813,0.06087585581165961,-0.012774023108919133,0.17507003421744977,0.0021106292634738427,0.06790199862335256,0.04243928073666839,0.042439280736668424,0.05842910170262692,0.012233328842487744
1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.585566985515743,1e-06,0.0,5.307427796118754,0.9164469347787366,0.7988939921874135,1.7663969384558609,1.0372906568240718,0.5054389010458109,0.7539064470118838,5.1825655904781796,9.130688068134987,1.2028545765469991,0.05849121214800599,0.055666841796575495,-0.2095999787764991,0.05566684179657544,-0.2205597246170033,-0.045822171992193586,0.01322756105990841,0.2329084408084982,0.06131754827150346,-0.013291183875500483,0.17609774593577304,0.0016805172752807629,0.06833588195238792,0.04243928073666839,0.042439280736668424,0.0584275893324126,0.012348716191494965
1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.585566985515743,1e-06,0.0,5.0860203952697445,0.8831904224199458,0.788136650915921,1.7021796957284034,1.001119649344199,0.4550241061431783,0.7260239124197043,4.975441413871671,8.68202061963169,1.2527529056415827,0.051679349754926995,0.05749981354941163,-0.2005466979470028,0.057499813549411694,-0.2127796942215976,-0.04443472329722603,0.01506053281274422,0.22467170453434232,0.06232279264811766,-0.010349701705941308,0.17460703120069665,0.001614676421281394,0.0647444400071126,0.04243928073666839,0.042439280736668424,0.056390180861728915,0.011892010312744722
1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.585566985515743,1e-06,0.0,5.333216874754733,0.8800680308118287,0.774334797722078,1.7011803235999827,1.0046925395979287,0.46509017113709467,0.729767765723097,5.361007846645983,9.51722542505626,1.1229665173367607,0.05340695201983654,0.0565905668741456,-0.19184301857639763,0.05659056687414554,-0.21055876130464254,-0.04688886496809086,0.014151286137477292,0.22251209458668803,0.056475694514800306,-0.010966806698076537,0.17092193305511333,0.0018167904882617908,0.06310865392589127,0.04243928073666842,0.042439280736668424,0.05659143145923718,0.011953333282045555
1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.585566985515743,1e-06,0.0,5.058576375295545,0.9160573309580119,0.8111126522577453,1.761594731144173,1.0308997474231587,0.4911644951646937,0.7479494254445247,4.818305242880475,8.34163599596637,1.337173705021786,0.056203269940722264,0.05672701863470154,-0.21683545341639834,0.05672701863470153,-0.22192407095884426,-0.04342334948021761,0.014287737898032837,0.23417521328162744,0.06691020773383796,-0.012423399990299011,0.17948397583905604,0.0015120324981509475,0.06950693909520621,0.04243928073666847,0.042439280736668424,0.058067607848456375,0.01225114232278309
1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.585566985515743,1e-06,0.0,5.19249235612331,0.8992535034823267,0.7934177561112132,1.7331289231242129,1.0186339247106253,0.47912947574339443,0.7394578745755568,5.07451302707958,8.896627183893598,1.2398146630852958,0.054935490936796644,0.056633691542762946,-0.20489592036291593,0.05663369154276287,-0.21653121057403224,-0.045105508822410385,0.014194410806094737,0.22864326435058752,0.06185904022348307,-0.011753192291674798,0.17535143288033123,0.0016436594665403675,0.06646367365714917,0.04243928073666839,0.042439280736668424,0.05737670945121633,0.012112053776555243
1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.585566985515743,1e-06,0.0,5.184441736052389,0.8980435251708658,0.7930255432485193,1.730793240762091,1.0173175244931054,0.4772977377852615,0.7384437814396688,5.066987228907642,8.880324979491023,1.2209763409884002,0.05468799965741315,0.05670018833506325,-0.20456677866745163,0.056700188335062934,-0.2162482191980154,-0.045055023939702926,0.014260907598394823,0.2283436624940841,0.0618953986059288,-0.011646346830036278,0.17529695771073125,0.001641294874060381,0.06633316405277348,0.04243928073666847,0.042439280736668424,0.05730256042577168,0.012095443296068627
1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.585566985515743,1e-06,0.0,5.139350737830773,0.8983479901631727,0.7966734742812291,1.7895657642523415,1.0123055615840693,0.4797110071225372,0.7860149838428566,5.015878482176599,8.769614432007241,1.2507306586872542,0.05421359306680546,0.05651350993029341,-0.20228268409119432,0.05651350993029325,-0.2122843409991501,-0.044534467456878446,0.014074229193626664,0.2251589834647308,0.06268126893617265,-0.011267571242094869,0.17499681756543933,0.004051427167513999,0.06619263554022041,0.04243928073666847,0.042439280736668424,0.057020251018335584,0.012874642465580703
