E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,B1,B7,B9,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14,flux_15,flux_16,flux_17,flux_18,flux_19,flux_20,flux_21,flux_22
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0125349435103624,0.23918385903616088,0.48570352618322443,0.10909767993393925,0.370061136614001,0.22245094803510929,0.5271270198053399,0.3615941287441877,3.4453121271343314,0.01073542826370051,0.05337379764348392,-0.01678124937170306,-0.10856458118967457,-0.05077940642576711,0.038175534447090126,0.028156121439113863,0.028023703185272142,-0.005795040168744563,0.049332388660312525,-0.044067546792906365,-0.03537940510732927,0.08063080785765248,0.00015795529562361108,-0.012030791701501939,-0.05330619221223058,0.01126986266233671,-0.06193626063898953,0.02735231042411196,-0.08341451041655787,0.030510081309407085,0.0001312181458310354,0.0001312181458310352,0.0038975196437667213,0.030510081309407085
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0125349435103624,0.18722675306952458,0.4281492441887844,0.11604765486175735,0.30217919282324873,0.15436705063552852,0.40432443900339354,0.35547452355560644,2.579328585751573,0.009487535900171993,0.04358320691924605,-0.010576004107157675,-0.08005665718735275,-0.027451052327684387,0.016264558933209772,0.026344246395903076,0.035812428144096464,-0.00411328612761875,0.033953979896675396,-0.03740087236270617,-0.026208312689830822,0.04363863924617539,-0.000404278882332138,-0.010007600637600735,-0.041163554419332685,0.0049626708714342015,-0.04514047329115002,0.027680602466512175,-0.06523734916392308,0.02491348274883807,0.00013121814583103627,0.0001312181458310352,0.002704634965670485,0.024913482748838065
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0125349435103624,0.25249913260715506,0.5274833037019602,0.10798976799672452,0.4301101931631023,0.2697119344414864,0.5744142068164866,0.3818855435398955,3.8147206216377167,0.011641297705709836,0.062034653582747096,-0.021685938371405165,-0.12204807930028272,-0.06577809635219264,0.05719086054182705,0.031697508489424236,0.01738973548686923,-0.005824354986411814,0.06348763409356571,-0.04023627944229555,-0.023084436396264348,0.11780712059356584,4.465862403051253e-06,-0.014562394408125163,-0.0658576762100965,0.012870949116975706,-0.07207486990393133,0.018554222131175968,-0.08788791157961044,0.035460889207339016,0.00013121814583103367,0.0001312181458310352,0.004725570162452643,0.03546088920733901
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0125349435103624,0.22393851271063747,0.4856512078765178,0.11206934618422479,0.3730348999448595,0.21594484719007162,0.49967190598607325,0.3685588043500314,3.2525048582607745,0.0107342938977915,0.05380270256366312,-0.01667313384250068,-0.10276711739863936,-0.047987882467702435,0.0382166495896213,0.030227039205644762,0.026627491506444445,-0.004947208684538712,0.049656486851838724,-0.03910690401402722,-0.024591269238966467,0.08297497130731313,-9.617889686686434e-05,-0.012517585750966554,-0.055037868969020506,0.008980875475804844,-0.05942771972991982,0.023834307650095712,-0.07795628763526365,0.030755256368451618,0.00013121814583103453,0.0001312181458310352,0.003783527520685909,0.03075525636845162
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0125349435103624,0.22425556377677655,0.48563790734519774,0.11210986718590825,0.3730792513620325,0.21613205250415474,0.5003313036481128,0.3685758492337283,3.2558414437606893,0.010734005515574052,0.0538090993541693,-0.01667196199254864,-0.10285948787061641,-0.048052010482173196,0.038187334509040174,0.03027763180983062,0.02660153570474247,-0.004950906989514444,0.0496613031590227,-0.039179096386454615,-0.024596227446984767,0.08300311670744095,-0.0002773711124753513,-0.012512474292722552,-0.05507034720729399,0.009024392436838481,-0.059525979132155696,0.023906048490482446,-0.07806677247315304,0.030758912967889532,0.0001312181458310354,0.0001312181458310352,0.003786807508456253,0.030758912967889532
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0125349435103624,0.21298011881786238,0.479751492252052,0.11029238504864133,0.37670040950745576,0.20844286813254384,0.47598530554180457,0.3695891152063298,3.1441112878202606,0.010606376220433072,0.0543313778183639,-0.01717076783073946,-0.09986477739626765,-0.045290439396987514,0.03842491869276127,0.02859787758651687,0.0225144896720538,-0.004873870999697031,0.04950372237627395,-0.036925346949460036,-0.024324768748260103,0.08168726917222031,-0.00037962748422718396,-0.006469805460986753,-0.05432229699898494,0.007549701578392555,-0.05636924308050019,0.021577554033566274,-0.07414035798379952,0.03105746317627394,0.0001312181458310354,0.0001312181458310352,0.003652086809814108,0.031057463176273947
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0125349435103624,0.23423590775392072,0.49084977500964033,0.11365985487382595,0.3694260721339105,0.22296606283636408,0.5220518854709587,0.3674970232943657,3.3541296196216157,0.010847009268427878,0.053282202499608355,-0.016201632325789937,-0.1054847309133185,-0.050519721600849915,0.03795358470969794,0.03175233417448925,0.03042687083813045,-0.005005193870466796,0.04972542746698196,-0.041114094278426244,-0.02482166203711004,0.0841277965032681,-1.25827680496262e-05,-0.01816988480110901,-0.05569568327889503,0.01041409528089072,-0.062291564358133905,0.02599415324613906,-0.08154138180891271,0.030457722747517655,0.00013121814583103453,0.0001312181458310352,0.003906544869662225,0.030457722747517655
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0125349435103624,0.20883268929125587,0.4530975178925697,0.11119738728661427,0.36010655145911524,0.225300206690076,0.4653934100152655,0.3847905561644497,2.9258036443356934,0.010028464553250845,0.051938051057005954,-0.015745962298476076,-0.09134020901762172,-0.05004714221569808,0.03563353407307997,0.022051336385586373,0.0192596548876455,-0.0047178449193224555,0.04385861951904925,-0.0366696441187315,-0.024622580470848206,0.08228495679354839,-0.00018165037182730267,-0.0122506648425373,-0.040530013044103676,0.007073041652838095,-0.05827222766166734,0.012239639414811071,-0.07286153235910442,0.029689365021131234,0.00013121814583103627,0.0001312181458310352,0.0039474409485577115,0.029689365021131238
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0125349435103624,0.23153537894775786,0.5015256162077778,0.11243736864785712,0.37918784685351764,0.21131081053056244,0.5170016909008956,0.3611725590522172,3.4168994312687913,0.011078482935438196,0.05469014009957592,-0.017119846549014876,-0.10851773113645793,-0.046919157623986366,0.03943799774296736,0.03430913761028498,0.03029032056941494,-0.005063365933028108,0.052545597814732684,-0.04030082400528759,-0.024557707178388732,0.08327302450192697,-0.00019226939562030313,-0.012635358131806055,-0.06230820968115253,0.010010108419183492,-0.060026757695751685,0.029656678272032444,-0.08051865906559033,0.031262542575788324,0.0001312181458310354,0.0001312181458310352,0.0037023354688205177,0.031262542575788324
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0125349435103624,0.23672540435133255,0.4956261943744517,0.11511755646018844,0.38008718768735894,0.22411794809618915,0.5207690406692156,0.3718245992993249,3.342770364774787,0.010950571628061411,0.05481985173619135,-0.01688053972369855,-0.10463677651109218,-0.050599809110056085,0.03955604552774526,0.03362168833667256,0.027456233653397027,-0.005062234754123549,0.05182099309717708,-0.04394380847273058,-0.025148576610538355,0.08514185445309529,-7.8680000254348e-06,-0.012559865604794796,-0.055845165453025924,0.005466872052428921,-0.06286475667948788,0.025229846936467695,-0.0824132993947388,0.031336689680821914,0.00013121814583103453,0.0001312181458310352,0.00392672682648097,0.03133668968082191
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0125349435103624,0.21490076538889782,0.4781837021303319,0.10982468707834371,0.36776663321345016,0.21009597903088162,0.4847759518689941,0.36604946164740343,3.1882683369689064,0.010572383383536962,0.05304286216262301,-0.016514432821634374,-0.10142733882636434,-0.046131554328445665,0.03719307633013531,0.027822205774763506,0.02600188014774199,-0.004858014634924409,0.048067095525171695,-0.0356827771121149,-0.024174572548693495,0.08137486800180871,-0.00031816172882028794,-0.01247431124991516,-0.05444342206255623,0.011523735034091206,-0.05700557352348204,0.022881159032411932,-0.0748061225385716,0.03032090855282946,0.00013121814583103453,0.0001312181458310352,0.0036810506432187625,0.030320908552829463
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0125349435103624,0.28022060899835244,0.49413099602631877,0.1312878852662302,0.39887446634413715,0.2714472119943763,0.6798096355525872,0.463226328015966,3.9062298073974144,0.01091815272653162,0.05752953484010658,-0.016499468815423208,-0.12173738417052117,-0.06032623338439193,0.05827699251557124,0.048418933637726036,0.018157990931786133,-0.0019325732312475419,0.053005793693746674,-0.029826648147711105,-0.028510492843088424,0.0966910860009186,0.0010096845439495055,-0.012458187708563686,-0.07324483988875607,0.016512840439887048,-0.05505503456256736,0.0416359608940043,-0.09691147791949108,0.03288562671497117,0.00013121814583103453,0.0001312181458310352,0.004755973621774867,0.03288562671497116
