,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,B2,B3,B9,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14,flux_15,flux_16,flux_17,flux_18,flux_19,flux_20,flux_21,flux_22,flux_23,flux_24,flux_25,flux_26,flux_27,flux_28,flux_29,flux_30
0,1.403949338126507,0.5890472903180747,1.033692591246519,0.9497046467365649,1.1935725972280444,0.7385273668696625,0.8722653568731701,1.068976415483864,0.7639313735733791,0.7038754507747216,1.1108327308167583,1.4921401807753667,0.7530724411611284,1.0443939351460685,0.7485236966993977,0.574223195739137,0.6560265583402304,0.8338657408430946,1.2286705237129478,1.424715578992949,0.9057713472927735,1.1708214894497655,1.1618836631599232,0.739548742351023,0.9124050713496696,0.5081992257715858,0.7181323715356073,1.0083215359127808,1.0094223157291995,0.5528608295737331,1.1072710855240593,0.5847558127355699,8.170406568877674e-07,0.0,0.05930656969789816,0.12743864830099305,0.24017485828992227,0.13542395976663507,0.6830245688323924,0.9970716120410997,1.5686714792705703,0.1660805958305333,1.4676940402373944,0.15770540409143247,-0.029240188004096786,0.00855697737585041,0.11072376647456424,0.17611838667176583,0.1441881643116998,-0.12005789486618601,-0.3670425585997879,-0.12597583882137262,-0.08100266961009583,-0.006159462380080058,-0.03888554162831941,-0.17979478043240715,0.17719836025491711,-0.01881242626972491,0.027102333617159562,0.05427016912424406,0.048911802608450294,0.1934305272951827,-0.028658926014949817,0.00031840211108498867,-0.01939806171903335,0.05702116033132671,0.05003796275457742,-0.044409680884744805,-0.08264165819285628,-0.014118103837114739,-0.006881906199372924,0.002280726275107065,0.005357729975615497,0.0011661384485871945,0.0875352974772136
1,0.9310354122638286,0.7377485928416619,1.368850720525348,0.7022623776953002,1.103279456694104,1.2133191921411985,1.0304849109903227,0.6527024427387809,1.4979749594890803,1.4225182768435902,1.092274271818014,1.0469541278498358,1.468916315978222,1.4661503877763626,0.9193920893244265,1.4979589457565425,1.277866909923597,1.3820402329488166,0.8279564716729997,0.8841948266779798,0.5571590271194601,1.1807685793794827,0.8204494012080352,0.9182893709455145,0.5825396366965151,1.4029454742471792,1.0829870181676444,1.4211047069637015,1.1554911490043558,1.414825179193536,1.2586689734816239,0.28942551841354036,6.688921432738038e-07,0.0,0.8247646059751366,1.115773143785199,0.1751779023127003,0.08875511949896807,0.17470647765763367,0.20124772011008688,0.10349622856932428,1.1215890851741457,1.0457056374161344,0.1277529851819217,-0.017143959052230862,0.005894812249608105,0.11375707785235774,0.1694186094297374,0.08178855611433555,-0.06337396662739765,-0.3082696405969565,-0.21485060068054365,-0.08497217094975804,-0.004768654870588849,-0.02573775955126494,-0.2524584436109681,0.11847350757334006,-0.026064681152125294,0.04763581610245817,0.053794481302050084,0.037911838573941786,0.11375355914267155,-0.022183828055195958,0.00015075453655366178,-0.016205047528870302,0.05216848641690173,0.034659988721326376,-0.06211152117313312,-0.03573969744087949,-0.007173822840806024,-0.0038083928445866726,0.0018263222477996133,0.004443765152859367,0.002369446176478815,0.04390665097806875
2,1.4204413013612902,0.5426797574907902,1.4002975948881826,0.5632829792488654,1.4900417946153512,1.3246986083487675,1.4389741427138847,0.5651182017344586,0.9717752064231198,1.269710147497476,1.3575157372231648,0.7101290350735647,0.5268038503208998,0.7237273118075649,1.0935971816493495,1.3456286767293326,0.6752874047706424,1.2017818403214995,1.369705083316222,0.9653438766959056,1.2811815748268287,1.2577992143487111,0.5809040739366481,1.2402873431290504,0.5266074219958331,0.7189255652431739,0.6298059137957955,1.0882072038979693,1.398920780919544,0.5967537883505979,1.1625246806327008,0.47978333222225095,5.669763274188901e-07,0.0,1.0055647011767221,1.5569429528369554,0.14899452383924125,0.07329353169478563,0.18298690946639445,0.26384349888185643,0.12282510964215168,1.877876730078246,1.0014609473507878,0.13158589913008722,-0.028294879202107506,0.009242876616876923,0.052064608684471415,0.17199719240515304,0.08330545413619725,-0.11727688631832521,-0.15371639731999662,-0.19537129275855664,-0.08611957238595142,-0.007858165068156545,-0.028183516954879115,-0.3681249365586593,0.12779760420168976,-0.03938532967801302,0.026997569921633702,0.0693245874595814,0.027466351531734715,0.17816834577196083,-0.015906581017128378,0.00027906478136766733,-0.02447995307497895,0.07155950212533438,0.07346335316472961,-0.06809358764861696,-0.1023557371983621,-0.010765494492608803,-0.007219351647628995,0.0018708351252240637,0.005757610198723012,0.0017258315592411989,0.03371608782802788
3,1.2086615225075805,1.021460129039996,1.0176882330585175,1.487817473794201,1.4259972660088032,0.9142518881160685,1.246409322812279,1.2333541151100165,0.7502374405585657,0.5562231872880935,0.7198714637224038,0.8307055172356366,1.3587603170546276,0.8049593830976935,0.5995112135941234,1.0261499924807835,0.9977103333507139,0.8372820619801534,1.212693689696151,0.8096261393358202,1.104041147716044,1.186050790067953,0.6141606135253169,1.2858993764632984,1.4320441892443636,0.6954641954214142,0.5925642818074223,0.822711213938673,0.8490777123026374,0.9949534792522853,0.8039961354518882,0.5484171460000268,1.2998749436503912e-06,0.0,0.9113995545146146,0.9054477397250842,0.09052567667828565,0.1028735651126865,0.2152441722156444,0.1210988471549901,0.12448222597817349,1.7296354680698531,1.299659637528244,0.14447170029639497,-0.017417328691183086,0.004389882430303673,0.10515728262714497,0.07645037854861539,0.1449180429651949,-0.15411646511191893,-0.22967380676375954,-0.222805647008964,-0.0722523583553891,-0.004117945141796142,-0.03710463149706707,-0.38912151960806224,0.12339781019591606,-0.029697786414924914,0.029682878060254547,0.07105885815612513,0.01643388701336415,0.15322743472305056,-0.021383951853826376,0.0001662062808149696,-0.03559656669995344,0.07170675970983159,0.03550301738233163,-0.1018366043855542,-0.10098864697448802,-0.009427023913886782,-0.007592306750586964,0.001084571644253505,0.008082484511497826,0.0010134479217197051,0.05342316818627438
4,1.2166147654800734,0.7957800446612328,1.338671140627968,0.5449693501402939,1.078473943017595,0.5953143196930091,1.4732641803424489,1.0175470104750204,0.8487810134002408,0.8969483997655542,0.9801151086653257,1.344233113534215,0.7729033648395348,0.6781255427300441,1.0229504763612605,1.0511153587542386,0.6834375824093036,1.2190815365521654,0.7513001648467154,1.3054301642265422,1.0848082176751552,0.6628050794529688,1.3683972058495129,1.1407852364954505,1.109597032972606,0.6816794704734748,1.1391478509608666,1.2867343561541253,1.0554072716202567,1.096738455459596,1.2144790841666593,0.20548196012563102,7.801016717941145e-07,0.0,1.112671499411738,1.0337007706633001,0.206222615254941,0.12302558197405325,0.1325493923834795,0.234276626989145,0.211604915710635,1.4670670660354874,0.8526675023324438,0.1139173794124146,-0.016019806949787038,0.009079381749128097,0.11520142840936995,0.09901547216485448,0.1480459983165533,-0.07895258069471693,-0.32901002851329675,-0.2267108692497642,-0.07620245162850373,-0.006363433660456818,-0.01849666648446087,-0.25792485000317,0.1420616418911977,-0.03822985317565992,0.020928018408429748,0.06391495828895474,0.02892476422396281,0.15383514542583498,-0.015085418480313128,0.0003611750127364676,-0.013889257786891993,0.07538132041039325,0.04483554993692708,-0.08671287025310773,-0.0948391852129936,-0.008191371694476831,-0.005383724721738312,0.0018576729820824116,0.012219079158753888,0.0008764321202159053,0.07991278237886
5,0.8129712018989873,0.5037925184573169,0.6140340591444601,0.7387884997372557,0.7659043982011049,1.177638269869097,0.7292633590690736,1.2743388801896658,1.3724324478023993,0.8683905432113151,1.0527078974844035,1.0937934790347406,1.4079788586064341,1.179036266124878,0.7428040864450312,0.8488333128759906,0.5899232050718052,1.0214125352864978,1.2286335902072323,0.935404723011473,1.0564678170327622,0.8345593691336981,0.7283499287011113,0.8026171540599409,0.5691593681569104,0.564971750630331,1.163344692013093,0.8302037115632769,0.8669711984804332,1.2020117248208473,0.607411340943318,0.4265890746719536,5.762670879407087e-07,0.0,0.3992380568526891,2.11736504972405,0.2537900967189458,0.11869415708986601,0.09223737466948292,0.1136483679566411,0.21309053357935867,1.4771900783907141,1.3983272392099844,0.11855465499572929,-0.021391993330805752,0.009565779228777008,0.10700941709440326,0.11196457457327594,0.11962024332813116,-0.09428169484335887,-0.22372341554488076,-0.2135469248309727,-0.06011820761136795,-0.003588799689395927,-0.037673485418489125,-0.29731985752275836,0.11511790971217559,-0.021851324182626603,0.04133098224984164,0.0312533677330673,0.038958494063328575,0.14104616520050087,-0.028337577744735283,0.00040335766760375377,-0.016739781953025737,0.08922718028226519,0.02866754712131901,-0.0845087485521191,-0.0380346248610072,-0.008116205099143507,-0.004170603105054959,0.001796625262605048,0.0046287556741297165,0.0022323621259706266,0.08567379922311999
6,0.9174742819812215,0.6653690001622845,1.357589298494251,1.4847085196128011,0.9305390009711461,1.2097977427807904,0.5329807483797997,0.9735688887694687,0.7877023923310328,1.1332358941777283,0.7042040035301355,0.6143679857755184,0.5858252200098526,1.39023440212435,1.3389581546898108,1.3363915836547227,0.6694532261989169,1.4366264971086813,1.2346841909500972,0.8514681939868135,1.3617920158375343,1.012256508601543,1.1128440878813048,1.112375537081527,1.0532421470421476,1.3914841966323748,1.3937044535271457,1.2130070404936373,1.4322735637949537,1.1380785228471348,0.5844196515006287,0.2046670023745736,9.720179096010288e-07,0.0,0.7121326900236742,1.2930200791001476,0.16411339553323462,0.1534003352644709,0.10121176523387693,0.2532993699727448,0.2367565693433839,1.4294918491622648,1.0180574661324462,0.12299934634152021,-0.011815889868369817,0.003611145825184218,0.13343034126692602,0.17420910808411458,0.10441924733330095,-0.05522838144934578,-0.33600964176313186,-0.16489441266262794,-0.07244276939041056,-0.004398757745764725,-0.015443152102070905,-0.2540856481889347,0.1751775908262635,-0.03631620696257577,0.025101483165555386,0.05294385241825256,0.02512534555578087,0.09134552474024987,-0.030700579549592887,0.00015854761651568492,-0.019454824792123335,0.07121192537540445,0.08311576322416686,-0.09284241785160352,-0.07886142862456565,-0.007710555708241518,-0.006114259482999536,0.0024885638807859195,0.004750103788857621,0.0009319434472051785,0.04950492047090252
7,1.4547166038000217,0.505073672667638,0.8196066002545066,0.6556623261991239,0.9133525342284763,0.6387750007371065,1.0919560330706186,1.4753481090347018,1.4359931232168908,0.623970696318567,1.4243557706645424,0.8573545709809992,0.5861049263252992,0.5298384269256647,0.7118558214613324,0.6924112456114977,1.2298686554256109,1.0160189681769138,1.3563559687375042,1.1016535251926132,0.587514477015424,1.1778611513170776,0.7544535553118313,0.9885567353561642,0.7329622494311112,0.6534983427771348,0.9684236184369543,0.8971200908005276,0.8891371877327353,0.6269371975623369,0.6720649875652004,0.2021013929198473,1.0208641762980488e-06,0.0,1.0380952885382269,2.1689098886373896,0.2100955730683386,0.11103048029397104,0.20031389493881624,0.14833243499185333,0.1393581289536551,1.1977197359651663,1.5520897751980953,0.0748106675037642,-0.024237674738100543,0.004605436749142941,0.09934415584603588,0.12519450179216418,0.11147450506123116,-0.07205958490082712,-0.24579013343658268,-0.10249152544568628,-0.09474848788927467,-0.006018264361111178,-0.02009413421315491,-0.31215685156278933,0.08325724926488222,-0.03605499377270438,0.036985217062857505,0.046427419594911166,0.040987645437304585,0.08396662484242372,-0.014353227826338027,0.0005087619887232987,-0.039876552546174504,0.10019133408898771,0.06609545512941788,-0.10898715907458391,-0.07106729272037252,-0.010933027659197216,-0.0038054482919607146,0.0025100062079798915,0.008878829795386803,0.002148613091094708,0.06607384011991718
8,1.4212716422038965,0.7954197493887105,0.8519226886900357,1.3971579732949193,0.8371287816105781,1.0293838137250328,0.5055520463079854,0.9421439145535169,1.116205173924112,1.2355268252017533,0.5301117032852956,1.0738952290536619,0.8458227424191715,1.0349158996474026,0.7203554214170272,1.2419713919390851,1.366075291687855,0.5458907248124165,0.7154519243199673,1.093395387103039,0.9713853520061504,1.4764412153865452,1.2793739877605703,1.0495338724407008,0.9615443967667532,0.5966090696477024,0.8347031532538822,1.450977220361875,0.8767407052924198,0.7194862562151956,0.592458312795399,0.5854560234281493,1.4787323115865618e-06,0.0,0.683204577180897,2.1371595665361403,0.09940553992550037,0.11266717581715364,0.11957675230901474,0.1345278925927999,0.2298982439054218,1.5267674954287536,1.1743223752971894,0.0722228508612444,-0.02907615499847434,0.008315269391106278,0.0524662525872147,0.17960012878778098,0.12099887977305075,-0.12308352195472279,-0.3021343288048133,-0.2239638019438721,-0.08863524764193423,-0.0067415292333344095,-0.034532041104135755,-0.18107006503488574,0.16538985436511894,-0.0189100094398848,0.022053782918610886,0.03200694190502045,0.0351068694025435,0.1513161841989457,-0.02341485689387313,4.091732322634436e-05,-0.019136971114804512,0.07262370155610533,0.05343115671118061,-0.05558070448953653,-0.06598312806695632,-0.01001005346169959,-0.0072891215874646385,0.0014737060387878494,0.011094384195304771,0.0014213607736710391,0.08248892347965227
9,1.05033973957425,1.0698891476165877,1.0036804616404729,1.2676716044215024,1.3367865890100719,0.9019799014378641,0.8002416447967712,1.0387138670772191,0.9554281590328952,1.36622657383731,0.8542633548607275,1.2464436518098498,0.7548246850366996,0.81633892620912,0.856904915248931,0.5006117486154502,0.5416804777518537,0.9328230129316113,1.1127652425541839,0.9111464931149036,1.0013902429438768,1.4951455527692297,1.4599979674972512,0.9430869730198482,1.3229843648060786,0.6015822287410916,1.4241754153302741,1.4093764545631613,1.024339507144277,1.2430576242090794,0.9562757798103089,0.29566724639016545,5.216375520852284e-07,0.0,0.5959241949234341,2.1867677237566623,0.1645327718316835,0.12120494968810801,0.11821685944360683,0.13137023929470582,0.15081379538467854,1.6946128604329298,0.5975297250537921,0.10409184493644473,-0.02186171390596258,0.0048587297859445525,0.05155198648672459,0.0907149087065037,0.16790632017975332,-0.11665885932892266,-0.36071365652585224,-0.17124268196559767,-0.07811608502627371,-0.006589707501404473,-0.017067099749466727,-0.32230775751103097,0.08755647278058556,-0.024387479698751494,0.03824430533824686,0.03745768648977504,0.04267071740960517,0.1987739931132746,-0.02941224665566552,0.0005472965154604728,-0.021436773809592236,0.055387959429621866,0.07138856444926646,-0.041324151837661006,-0.07792309940567446,-0.006261273511220952,-0.006949368434796184,0.0011501766121221567,0.010602061698268135,0.0010079577878398145,0.035130848903683703
