E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,B1,B3,B8,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14,flux_15,flux_16,flux_17,flux_18,flux_19,flux_20,flux_21,flux_22,flux_23,flux_24,flux_25,flux_26,flux_27,flux_28,flux_29,flux_30,flux_31,flux_32
1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.5994113540954275,0.9586260816267262,0.6538890559288427,0.466713570520341,0.4510092413253165,1.050733729704649,0.674519813225431,1.2633385015299614,1.5323805616675437,1.0615103674738204,0.4375640865047268,0.02857175829884287,0.018019139440838855,-0.16582012959436992,-0.07470092457373909,0.006725730819381628,-0.011118285234972502,-0.09392170543010492,-0.0732535653687551,-0.09395347956576125,-0.127166679593168,0.009617267730477032,-0.19776403093172934,-0.012290058061631415,-0.0115628261902214,-0.24108479271203004,-0.08135606099014843,0.291244836474886,0.04925245914669795,-0.24607371422129765,0.2363177710609512,-0.4413423454715844,0.007577971923018165,0.5144910765823467,0.21379291090247432,-0.04432985035941052,-0.15360021967715168,0.4030687000076407,-0.39215591882494216,0.27682179864993745,0.018520908018853886,0.019555920943853125,0.27682179864993756
1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.6003076868023859,0.9586097860537801,0.6578162944919439,0.46760342925022436,0.452998552948543,1.0534044149248323,0.6752548116957633,1.2411655483334065,1.5351008781626976,1.0614742787987619,0.43825658283992946,0.02855961759953475,0.018550915908637035,-0.16608330777601626,-0.06960618427184448,0.006162718521865926,-0.011373070483206602,-0.09127756761545985,-0.07172657398615839,-0.09414219682504872,-0.12766629737721902,0.009719463711811316,-0.19809420748743156,-0.012287126325825876,-0.011626987756354982,-0.24138333382008226,-0.0820248868465672,0.2903840477672044,0.049182649119809144,-0.24556961398553534,0.23703857334233877,-0.44401735294633293,0.0076498733086032555,0.5176102417566115,0.2151957191108631,-0.04429927316337197,-0.15430890361250968,0.40355350333850987,-0.39273713286298256,0.27681238740701825,0.018520908018853886,0.01964217820262357,0.2768123874070184
1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.5999114466879162,0.9583723610948288,0.6567573024032293,0.46706706776504114,0.45249827221957395,1.0524704581872328,0.6758400244019273,1.2403786810213726,1.5334120422548048,1.0609485397942322,0.4378234594854993,0.028539565021106966,0.018405758624574282,-0.16590622861099089,-0.0694416914665243,0.007474965653906937,-0.01144146493328689,-0.09119776356174575,-0.07168414297695765,-0.09406459111705386,-0.12754484393363863,0.00969716435631733,-0.19788536208633375,-0.012262193405031124,-0.011614371851444844,-0.2412975153548992,-0.08199875013889224,0.2904628615958902,0.04918057525595191,-0.24564531240420584,0.2369881248166372,-0.4432948071546919,0.007660129772645963,0.5167708151673465,0.21474044923750363,-0.04430227137969624,-0.15414208304037189,0.40394915485433974,-0.39233115571843163,0.2766752846322189,0.018520908018853886,0.019620485852469376,0.27667528463221897
1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.5994531934439719,0.9576577456231183,0.6560138164334323,0.4667411219980907,0.45213311093128855,1.0513491149845469,0.6756101262231625,1.2352591428082702,1.5322508026843367,1.0593669257887803,0.4374490643988386,0.028557760777837886,0.018301529958152284,-0.1657889105269467,-0.0695239243452517,0.00677460317840714,-0.010376897870387376,-0.09062936515354789,-0.07135143932421494,-0.09395742218898187,-0.12745446096665836,0.009688511046171848,-0.19774454650696438,-0.012268920991626221,-0.011604425208505945,-0.24110324289863294,-0.08207998226212376,0.29018431420653246,0.049154769341630385,-0.24546817103393254,0.23674292377570166,-0.44278800068556723,0.00764321006098289,0.5161834205753798,0.21436781083170972,-0.04426849553372393,-0.15402556249223254,0.40382844670188356,-0.39209121781174894,0.2762628296556392,0.018520908018853886,0.01960465232927068,0.27626282965563914
1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.6007494647511648,0.959304178393014,0.6585271847101946,0.4679139990940836,0.45334755728063886,1.0544855287635648,0.6754873196758728,1.2461612858297433,1.5362106625563428,1.0630126452519086,0.4386160000920849,0.028541460656356106,0.01865089934935904,-0.16619531224827797,-0.06952319935070458,0.006867061136331117,-0.012415994887229215,-0.09183239530438281,-0.07205138207824487,-0.0942457025615679,-0.1277526635898442,0.009727573661466222,-0.19822869776662055,-0.012280215599750496,-0.011636505042848758,-0.24157180237856504,-0.08194458314469386,0.29065678791993754,0.04920781255393451,-0.2457436763930128,0.23727720900817528,-0.44450194510581814,0.007666529705846914,0.5181718449471191,0.21555347195603308,-0.04433229753426045,-0.1544201222627325,0.4036767995831978,-0.39296547067125465,0.2772135642410717,0.018520908018853886,0.01965731115446135,0.27721356424107163
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.6003088437633282,0.9564516129938185,0.6584111112256764,0.46741741464640807,0.45344674146409286,1.0554731948008529,0.6764162411149208,1.2762904638438268,1.5344527713520035,1.0567001434411327,0.43809555218274354,0.02852550056783186,0.01882946334051381,-0.1660200913323426,-0.06819708859067711,0.0068401453968280936,-0.010874741172997984,-0.0860360488363184,-0.07407352874475806,-0.0943533130025412,-0.1277958994331327,0.009772829826115223,-0.19801023515920257,-0.012183946872595351,-0.011645795365685522,-0.24144413810784587,-0.08103774781740138,0.2914470182990039,0.04915387387801658,-0.24427079909565064,0.23733457120730408,-0.44441754255466304,0.007703223930720045,0.5180841193110425,0.21538806664627214,-0.044170747967160695,-0.1545066524701019,0.40441122791482176,-0.39255582705937697,0.2755673833287011,0.018520908018853886,0.019661611815896776,0.2755673833287012
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.5999238346529958,0.9603449061108041,0.6562508323246503,0.4672559940650326,0.45210555713793726,1.0506070863314745,0.6747538788829713,1.2083226317240205,1.5340633213658164,1.065320373817983,0.4379860000373365,0.02857151293657896,0.01815674359416654,-0.1659702957242157,-0.07073449502819805,0.00680404043823889,-0.011892436890111251,-0.09598249686025678,-0.06954195996478216,-0.09387378455183236,-0.12743041785295073,0.009649255826245874,-0.19796940354262346,-0.012357593060719388,-0.011597600067593649,-0.24124462344529318,-0.08289752490672962,0.2894847324184162,0.04920688500280785,-0.2468249993653669,0.23671818263218394,-0.4429544317442528,0.007610832565674415,0.5163671773059174,0.2145804052605731,-0.044419113704764465,-0.15396707970172113,0.4031489936481788,-0.3925112122034181,0.2778153761423267,0.018520908018853886,0.019603457587000696,0.2778153761423267
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.5994539070738563,0.9585430506913343,0.6545439559046352,0.4663966279114401,0.4507794603633661,1.0436857111018778,0.6745522621484282,1.2663338170013696,1.5314232861701116,1.0613264910210831,0.43759730357298465,0.02851433132656183,0.017668668272751716,-0.16570514633626476,-0.06790305044879033,0.006748241471706506,-0.011055453129450471,-0.09428394757203395,-0.0661826517928207,-0.0931571658829341,-0.1270438343777222,0.0096066591201845,-0.19764027588312202,-0.012531980479288302,-0.01155782652002934,-0.24121491687216698,-0.08150809578661378,0.2857282871718146,0.04922635939073384,-0.24600030316140886,0.23633139326877764,-0.4418074056295145,0.0075502200355266405,0.5150123761480253,0.2136851622587072,-0.04433519637812202,-0.15352513167610102,0.40309364086964355,-0.39185975354594865,0.2767738471537244,0.018520908018853886,0.01954595755970432,0.2767738471537243
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.600728322055143,0.9584436373379961,0.6598938897404975,0.4682253701326343,0.45462076485563485,1.0617450247826918,0.6764924840791231,1.2164974079149213,1.5369401340051483,1.0611063557772744,0.4384569935220438,0.028583285943829737,0.01925286537324026,-0.16626899623215108,-0.07106365595419453,0.006891044383029628,-0.011744306267355103,-0.08834464562634575,-0.07696301113196762,-0.09500432105681303,-0.1281398167633325,0.009804953558925912,-0.19832082474482282,-0.012029295624427956,-0.011680476978772853,-0.24145746953565608,-0.0824996945367637,0.29489610933808125,0.04913847736620432,-0.2452377061918627,0.23766129447497508,-0.4454132294957643,0.007754854353943096,0.5192609257005529,0.21618824791817323,-0.04426824266879906,-0.15489153744609904,0.4043758307269733,-0.39317310692080376,0.2767164400515368,0.018520908018853886,0.019712517887273854,0.2767164400515368
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.6015151367443594,0.9582477857082372,0.6592099283521363,0.467291833210651,0.44776492843830756,1.063568194503159,0.6752818230335653,1.2420252284200306,1.5347824022995737,1.06067273992808,0.4393238290335039,0.02833445428974555,0.01930478695025864,-0.16603434917274845,-0.0698302691733853,0.006896399102757286,-0.011321327757024581,-0.09140156660474752,-0.07166842233418083,-0.08605908244091112,-0.12566288129778067,0.00945630090486243,-0.1980331506341383,-0.011849644418982216,-0.011435333839748445,-0.24227305290076093,-0.08191839200851846,0.29668680561238453,0.04927814468862438,-0.24468599561771132,0.23661421624187276,-0.4451673833042949,0.0075586435304415694,0.5187075321133526,0.21286081184372724,-0.04428702943858877,-0.15239589147469237,0.4035868524506496,-0.3924019540966323,0.2766033612508295,0.018520908018853886,0.019415246384394853,0.27660336125082946
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.598754105966772,0.9587339590046325,0.6554251753147616,0.4673819917801225,0.45758377976474435,1.0426419823871136,0.675806860950573,1.2395623895246917,1.533765735878632,1.061749291493385,0.4368015188817125,0.02875739377085168,0.017681174720807623,-0.16595848758749143,-0.06922726052241171,0.006748829046645859,-0.011490417386826216,-0.09107896441601071,-0.0717413904291958,-0.10189621153249961,-0.12949026473630978,0.009952740773574891,-0.1979501042883673,-0.012686811454052316,-0.011800464990953035,-0.24043947094353535,-0.0821026769359686,0.28435705511047105,0.04908886420512817,-0.24650105510350817,0.23740356254456146,-0.4421927313858664,0.0077485670899111805,0.5157219870160593,0.21700397007320468,-0.0443143794345245,-0.15600050707785526,0.4039117709802641,-0.39266598564671035,0.2768841055089857,0.018520908018853886,0.019840995266468365,0.2768841055089857
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.5980258714698016,0.9590070272083387,0.6530128354030159,0.467875610101191,0.4597158702761067,1.0506363289805805,0.6757051207380292,1.2371068752252894,1.5350004893679023,1.0623541960307903,0.436169766675109,0.028947232564508013,0.017912814984367642,-0.16612327063819377,-0.06888125798255529,0.006665474248155653,-0.011591788371547673,-0.09076985994329231,-0.07148429099700415,-0.09342495479455377,-0.11737332779634835,0.010058180129321418,-0.19812186139820445,-0.012427868034245768,-0.011874412620516639,-0.23980418475311321,-0.0817811045861935,0.2917943068965847,0.04910772169110862,-0.24706690766613099,0.2374388130580626,-0.4404362125314053,0.007824928719391326,0.5138079282670593,0.21785331347427758,-0.044315025803832384,-0.1567684898369394,0.4038330242485406,-0.3931923646009063,0.2770418531553459,0.018520908018853886,0.01993344346855579,0.27704185315534585
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.6021221649186187,0.9580143837741224,0.661395202778592,0.46683112243577746,0.44609636617773957,1.0551665779301476,0.6754029812436083,1.2443023834728284,1.533595489870935,1.060156103369143,0.43984536108696326,0.028167362585242876,0.019023723275236055,-0.16587727457456253,-0.07014141913740618,0.006971196806345375,-0.011229436394516425,-0.09168704411322345,-0.07191813929166076,-0.09475482156479005,-0.13741405048058916,0.009374062083280173,-0.19786975186496616,-0.012128472296722502,-0.011378300693459166,-0.24281850142033068,-0.08223432787296157,0.28911801666555903,0.04925394106312778,-0.24421084429727813,0.2366156220442404,-0.4467496823970011,0.007492922807803407,0.5204419946059917,0.21219810730314165,-0.04428776572541028,-0.15179708646937154,0.40367668394989015,-0.39191438902477155,0.27646863222143786,0.018520908018853886,0.019342896931949363,0.2764686322214378
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.6000729365298343,0.9583014056439899,0.657567628688063,0.4674718069123365,0.4535889463656884,1.0533386767142194,0.6757962050054196,1.2408815700546239,1.5345963256165298,1.0607914457497252,0.43797281613803296,0.028573699659507484,0.018537523784065257,-0.1660314819408459,-0.06957185414473757,0.006825336020034895,-0.011408704819630463,-0.09126195853489036,-0.07170815951502611,-0.09409956205435092,-0.1278976718987051,0.008778661638048624,-0.19803352169840277,-0.01227454994364087,-0.011650485729138531,-0.2412724018422933,-0.08198955908554845,0.2905126674885431,0.04916299925088073,-0.24551357515732242,0.2371774847827438,-0.44382376218831515,0.007683707784633349,0.5174146605790624,0.2153950882216807,-0.04428439765579965,-0.15453363888414,0.4039233429927409,-0.39263870329875616,0.27663431748080436,0.018520908018853886,0.01966777787095311,0.27663431748080447
