E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,B1,B3,B8,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14,flux_15,flux_16,flux_17,flux_18,flux_19,flux_20,flux_21,flux_22,flux_23,flux_24,flux_25,flux_26,flux_27,flux_28,flux_29,flux_30,flux_31,flux_32
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.5937983672488714,0.9597043048434918,0.6485783334469769,0.4676160506307228,0.47558659869749004,1.0045478010803506,0.6767645863598946,1.235144656832845,1.5321722668825504,1.0638995968379488,0.4322721161054872,0.0295231342106348,0.014762224272395284,-0.1658484430881032,-0.06813475064450245,0.006481672302381017,-0.011795008032336053,-0.09049447342735384,-0.07187865142697261,-0.13077809522218475,-0.13650232042138155,0.01086184916707905,-0.19783092746310754,-0.014218856588679288,-0.012469157093287213,-0.23712507992752802,-0.08244336617748799,0.261881564635005,0.048751735990101276,-0.2498176620619807,0.2388810099364453,-0.4368033000176817,0.008096664858036708,0.5103205377106661,0.22451976231445625,-0.04436716930907185,-0.16260670235201216,0.4045008678955064,-0.3932025047618455,0.27744486441569893,0.018520908018853886,0.020621603891650298,0.2774448644156987
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.588913314719394,0.9615611904174334,0.6340814276482125,0.47050443499677874,0.4912899218455121,1.0406849173076829,0.6764667158082908,1.2209558113350354,1.539100521374947,1.0680205557455262,0.42798060855107806,0.03071582448659254,0.015430771234470439,-0.1667820068955674,-0.06603088687960747,0.005973062898139717,-0.01240200131726147,-0.08869182914553367,-0.07050799092977982,-0.09040525631771132,-0.0715598110340891,0.011640606893566103,-0.1988097861817057,-0.013124093324092721,-0.013022211950200525,-0.23300003208037992,-0.08076693187844451,0.29803946999682185,0.048796263215684886,-0.2536285562425193,0.23947648141668654,-0.42614983059500666,0.008595613497674542,0.4988235264349198,0.2307452956044169,-0.04438711972220183,-0.16828465586783142,0.4042248708220121,-0.39630761756386546,0.27851953244713007,0.018520908018853886,0.021302505562614007,0.27851953244713
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.6095487385838716,0.9564457043253916,0.6764025531232739,0.4651413522521982,0.42225301086462147,1.0634620351255912,0.6749141599204208,1.257249937133194,1.5316998873913457,1.0566870875342806,0.4465009816312596,0.026775267623661232,0.02103146801295469,-0.165505748532143,-0.07239472747104306,0.007517268164156699,-0.01057506814664455,-0.09332453679172194,-0.07269716014983575,-0.09712487245385477,-0.17292892824449593,0.008174010542138196,-0.19749753557391322,-0.01160592780730111,-0.010508206018970569,-0.24821763610420342,-0.08305190132387003,0.2844589901422033,0.04952827171040761,-0.23917174507676625,0.2352603413280059,-0.4580347245370698,0.006912326172954307,0.5323182783392415,0.20215162964045724,-0.0442459873702455,-0.14308778197064612,0.40342214378826863,-0.3897785517297174,0.27556397859543047,0.018520908018853886,0.01830904057421666,0.27556397859543036
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.599925718000442,0.9575257606995339,0.6587257010691348,0.46803519630369167,0.4570357675907749,1.0549886190371118,0.6768098923950605,1.2413350850189953,1.5360007878791904,1.0590749408321003,0.43770079033614473,0.02867258193827457,0.018781324990002984,-0.16618317255317722,-0.06976935563185262,0.00684168539607902,-0.011414015983707303,-0.09136200791813767,-0.07171990866876093,-0.09408437185064362,-0.12909512747416896,0.004970833049458721,-0.19821419158774295,-0.012274310820255194,-0.011772674206279464,-0.2409943167722137,-0.0818985449713387,0.2908772099125059,0.04908676286044735,-0.24512819807321584,0.23785014229279755,-0.4445158938672127,0.007801214700911489,0.5183388829969077,0.21714723629518273,-0.044217269898057056,-0.15579716142886574,0.4046243390499903,-0.39306994607919465,0.27618668550917974,0.018520908018853886,0.01981723326390069,0.2761866855091799
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.6002830876011416,0.9594098966927359,0.6559092297239161,0.46666487912821775,0.44865634364522283,1.0509759659997202,0.6743426697711212,1.2402304439821454,1.5325836183741368,1.063246952751616,0.43836203644207483,0.028432124845141953,0.01818910021437265,-0.16581414414590806,-0.06928909792148819,0.006801969774149857,-0.01140099724921774,-0.09111861814533406,-0.07169122041289634,-0.09412112236708439,-0.1261841093287678,0.014228439734641666,-0.19777462563174814,-0.012274874330320013,-0.011475634582676131,-0.24167023425671502,-0.08211974338752452,0.28999067532306105,0.049272081630690724,-0.24606445945050892,0.2362150597737772,-0.44283249247620166,0.007515599935232452,0.516091149933085,0.2128859889238533,-0.04438039038212043,-0.1527255438088681,0.4029183381818506,-0.3920208946227981,0.2772746671991729,0.018520908018853886,0.019453898464479025,0.2772746671991728
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.5514457830195654,0.92846454638498,0.610903993227644,0.406775317911419,0.4314845028400518,0.9563931804102738,0.6414805829076294,1.1733018110052362,1.678955726611193,0.9957639701518963,0.3996283839118784,0.04417371762659625,0.010124722953221983,-0.18309333370209865,-0.06374821880220341,0.006006377093881687,-0.012161110069431103,-0.08496756806258035,-0.0682552490399961,-0.0842718723081715,-0.12252390357387824,0.00904124531560852,-0.1102242797339464,-0.009107580485359257,-0.011509673502446,-0.2290857109156519,-0.0773134882309419,0.25398118185434304,0.04485693338986414,-0.25438249491030246,0.19370145935943922,-0.4119873897338209,0.0033005476874812083,0.48076199308798245,0.1861322342245688,-0.04443837036354471,-0.148342884079332,0.3826038781139773,-0.33749133106264134,0.25967638347648586,0.018520908018853886,0.018709321346158856,0.2596763834764858
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.636499876746565,0.9789700842398098,0.6914516305278471,0.5134146429529282,0.467631592018136,1.1258720249733047,0.6992151609558575,1.2890312006852862,1.4095667980448296,1.107043279680805,0.46701602456489644,0.015558618101313038,0.025337312641221674,-0.1513457975682188,-0.0738405136765814,0.007456770856906932,-0.010718896805158033,-0.09578155410841392,-0.0741287501154088,-0.10160079491355642,-0.13106246019341847,0.010182780831753002,-0.2680952521258225,-0.014705194056217286,-0.01165680412365427,-0.2502483061390421,-0.0853508937420833,0.3185724231428859,0.05244084758251182,-0.23785786148273508,0.2713256927839546,-0.46700907824338755,0.011208822113883347,0.5440173256883039,0.2372404255848373,-0.044048283913292914,-0.15819073044759788,0.41845980930364474,-0.4349996677953544,0.2886959197524109,0.018520908018853886,0.02027667197568301,0.28869591975241105
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.6034630585811858,0.9615482724184158,0.6604285798345563,0.47291976152959164,0.4537248344893888,1.0537949352350573,0.6768993788493738,1.2457958260327326,1.5521768697868246,1.0679918595045603,0.4408259458318459,0.028907520516236525,0.01868771311342919,-0.16796111148768,-0.06989552646629943,0.006900092465835318,-0.011301349405834424,-0.09165586229389869,-0.07203461046596836,-0.09414392162167055,-0.12777945779553007,0.009715308575436695,-0.20022618067711628,-0.006442286247426557,-0.0115942069680923,-0.24172934621187414,-0.08249359688773318,0.28881770860954975,0.049482284143508616,-0.24559707787644564,0.24067884974352127,-0.4458168684453485,0.00803672638088139,0.5196574316510771,0.21680128454303163,-0.04430607903912759,-0.15439686215665177,0.4045103973104758,-0.3970948126810328,0.27851204901099946,0.018520908018853886,0.019673670028276528,0.27851204901099946
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.5970398476430419,0.955683451820215,0.6544076201722128,0.46223979876702564,0.45184817790995135,1.052128603741849,0.6742967906850071,1.2361661842882996,1.517905723120467,1.0550034761932212,0.4354916652802075,0.028221914479289373,0.018285760587535227,-0.16420074580870128,-0.06918350003757139,0.006749655853188326,-0.011503213129820715,-0.09085452323416524,-0.07140374652604602,-0.09406393215991235,-0.12744422550602724,0.0097017098770426,-0.19594799810703767,-0.01757880673352918,-0.011644486633225992,-0.24097908666569232,-0.08157155659281917,0.2918784887349967,0.04890654142199327,-0.2456114818856489,0.23367407163004986,-0.44167608272045505,0.007307943069308591,0.5149297818166714,0.21329218387653304,-0.04429479696665284,-0.15406511145530713,0.40304827718074976,-0.3883706583950283,0.2751249246455997,0.018520908018853886,0.019592297532231337,0.2751249246455997
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.5961740822206251,0.9558333618757867,0.653220994976923,0.4622573527100259,0.454920057705459,1.0455965753220746,0.6744573821823034,1.2353866063162016,1.517557514365173,1.0553344812633743,0.434701318599792,0.028352116840748724,0.017781064333659037,-0.1641736188628932,-0.06899476085156951,0.0067034872066113645,-0.011555959580507136,-0.09075264377660794,-0.07142579341518222,-0.0931307382798943,-0.1286417922926393,0.00985705459447557,-0.195918010708413,-0.011979301951856473,-0.005879419903154969,-0.24040759718483118,-0.0816277167597135,0.2880335063286262,0.048847182454760295,-0.24617909658925735,0.23391249681542722,-0.4407436699123579,0.007366220841104311,0.5139937316461369,0.21457747846731196,-0.04430357062095177,-0.15519316760309187,0.40314760703667674,-0.3884437464120549,0.2752112444985976,0.018520908018853886,0.019725495331578538,0.27521124449859763
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.6039486159250277,0.961076443461164,0.6612476132025755,0.47229283941274314,0.4506316597968663,1.0600926320303676,0.6765946010374924,1.2460082157555599,1.5505666207562039,1.066943995624165,0.4412991643715066,0.028739017619177007,0.019163144663362962,-0.16777347152117128,-0.07003989794323395,0.0069367159132260985,-0.011260953907626249,-0.09170914937835764,-0.07197696212269208,-0.09505145113003248,-0.1265956717592971,0.009563405878822458,-0.20001172164703457,-0.01256348430569832,-0.017228882135251748,-0.2422490625934411,-0.08238525965018953,0.2927544801078943,0.04950810774515967,-0.24504549594104286,0.24004336982270988,-0.4464933248772912,0.007937472467274345,0.5203047204502712,0.2153358513836801,-0.04429745503169416,-0.15328141597564388,0.40432993547080237,-0.3965242107873828,0.27823878595771173,0.018520908018853886,0.019539548874628367,0.2782387859577118
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.5672760944029718,0.8966583032017742,0.5507974141876238,0.34945739113265195,0.3894825397070482,0.8853804376067848,0.6638173772157826,1.1497262241698585,1.1809902872707536,0.9287091138779165,0.41055325880658255,0.015569140828292617,0.002865377254841539,-0.12766859163754857,-0.053499051941611815,0.003319420107570945,-0.015085575492717104,-0.0840392794807353,-0.06747579438283469,-0.07860667883081285,-0.11063463869119594,0.007336266055798804,-0.15321074430465761,-0.005305520263849499,-0.010588836021787751,-0.12896734219041764,-0.08293044642924105,0.24554579068000038,0.0499212052037529,-0.22652061340847013,0.1713060856897295,-0.37143686384748065,-0.0012710647677663424,0.43270447334306267,0.16993079531501523,-0.04435719014669165,-0.13466490529275685,0.3986828778144885,-0.29644847677049885,0.24218974699050388,0.018520908018853886,0.016888101301738977,0.24218974699050388
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.6221867770526578,1.0034779647412686,0.7406345670444895,0.565436546811848,0.5016538061521643,1.1830330645597653,0.6789039832441254,1.3048984775285222,1.8223244400507637,1.1631653040323655,0.45715428640432165,0.039747968882321086,0.03303179781908699,-0.19722151028708135,-0.08237523829795064,0.009705292356739073,-0.008077745490636286,-0.09622262749629515,-0.07454629137525631,-0.10614827542128753,-0.140663813884605,0.011581522484248147,-0.23430670975580944,-0.01844398708477172,-0.01233971086188145,-0.33615081137904546,-0.0803159350829645,0.3247964718880716,0.04811306829477595,-0.26049296423744994,0.2906703315854536,-0.5002017463106782,0.015176263438303028,0.5833556320047811,0.25109340603987784,-0.0438498578439927,-0.168919681193011,0.40402864428654583,-0.4712761889252119,0.30333148074241295,0.018520908018853886,0.021751887268342117,0.30333148074241284
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.6010106503238122,0.9355648510165041,0.6293568119852538,0.46078311460720456,0.4313925775507069,0.9726562111786996,0.6655740544190007,1.0583077125155362,1.5180821716595756,1.0110521399622703,0.4402308936669006,0.027547642221228172,0.012315623839724933,-0.16465291291662126,-0.07218637041394178,0.006072102444617325,-0.014408144842052169,-0.07082883892033995,-0.06030834431341901,-0.08614630152091445,-0.12140589124166641,0.008936540927536053,-0.1959282403457693,-0.014691149233930431,-0.010898097188176881,-0.24404445145365256,-0.044542667977765016,0.25259992860714087,0.05066196985186157,-0.23132004223254204,0.2315196924426657,-0.42487543811635675,0.00645094576578005,0.4949290161471739,0.20424354598354183,-0.04308746507498644,-0.1468323288634097,0.3981677590445619,-0.3881287954836188,0.2636632486023326,0.018520908018853886,0.01870533543294036,0.26366324860233264
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.5989471787736387,0.9769969466762655,0.6798870024827189,0.472518899581056,0.4702296588128704,1.1187749868051382,0.6834173819318892,1.3917455303726274,1.5467173650061017,1.10258523257334,0.43591086228714576,0.029401968457874725,0.023817130404016812,-0.16699899296319545,-0.06722549016828744,0.007432702622089837,-0.00874589578970264,-0.10815165544074509,-0.08114211887068067,-0.10063082249809638,-0.132695863261457,0.010343737804336688,-0.19958481158643884,-0.010271064574580768,-0.012214188087637887,-0.23890738735791683,-0.11332238835343567,0.321657450892508,0.047925157672630406,-0.2573800715276126,0.24136983199592416,-0.4588460941930157,0.008642755001551379,0.5352086242184466,0.2235544035786701,-0.04528363866353629,-0.16027939888403542,0.40813948570072756,-0.3959857730075089,0.28753334550295406,0.018520908018853886,0.020389325074974977,0.28753334550295406
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.597167501600835,0.9618413231197719,0.6283014979401705,0.4760404549201148,0.4560495918901173,1.2739967323340058,0.6723053229466392,1.2066834973727973,1.5606611249497768,1.0686429416503165,0.4358827691087162,0.03043753523769062,0.028106262605101934,-0.16928279397749013,-0.0655650426101688,0.005869438976385255,-0.01258538083815518,-0.08697263136538037,-0.06687799109216648,-0.1193116460861607,-0.13052073630004102,0.009830342080957653,-0.20144318733290192,-0.004544381368108565,-0.01164575730542313,-0.2366074675547067,-0.07570019900922285,0.23470858882924453,0.05019359729466068,-0.24924514654547497,0.23500392605100917,-0.4233050991175084,0.008370839859869007,0.4941296784973636,0.21567988974368432,-0.044220704195614705,-0.15516554743842298,0.40147195107975236,-0.40116351654808263,0.2786818389030079,0.018520908018853886,0.019774472335140045,0.2786818389030079
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.6016245317429235,0.9571838703786385,0.6708710872372069,0.4635853737318516,0.4516212772167917,0.9549646595156512,0.6773504262101097,1.256955681760432,1.5229661963568843,1.058318777721994,0.4391322261299236,0.027697164837702,0.013896789970159237,-0.164575107496208,-0.07137033362051003,0.00726065682125019,-0.010848928308376225,-0.09324570631994732,-0.07391742524617854,-0.08291121605501284,-0.1263935484135362,0.009668949412264084,-0.19650917963666303,-0.015713173376181715,-0.01162087378615971,-0.24354104594386575,-0.08494386963723959,0.3158584828362321,0.048725742955458486,-0.24398570514970824,0.23809202060180432,-0.4531796006152564,0.007355034599428732,0.5279967889720621,0.21489815336677867,-0.044343748527328815,-0.15392683265397059,0.4049950528083432,-0.38878145197057307,0.27598949249192756,0.018520908018853886,0.019582459037559917,0.27598949249192767
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.6074972021657089,0.960046448755454,0.646862445301166,0.4677589180627429,0.44537890432231475,1.0493255528585017,0.6792045860831586,1.2410669462776214,1.5410432222300352,1.064658313151193,0.4440826039323489,0.027622969829550884,0.01720533450591237,-0.16686805871253127,-0.06755664017143123,0.006360758111487869,-0.011864665622345845,-0.09118069984122781,-0.07176654065310054,-0.09412619411273779,-0.12551237213600283,0.00930866974011777,-0.19875239737803105,-0.012466203025542182,-0.011341099105271674,-0.24603186276403197,-0.08352593470055127,0.29520151330757743,0.02534383360289063,-0.2424690077790856,0.23877436354703366,-0.436626230860984,0.007507359188540931,0.5088058136704996,0.21379628267543638,-0.04438377864799221,-0.151482213785903,0.4060932563613526,-0.39324342592011313,0.2776427232599833,0.018520908018853886,0.019311787530990207,0.2776427232599834
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.5932117269476488,0.9570958635871263,0.6671818546996983,0.46699353625705786,0.4597834247046691,1.0564513826201065,0.6721171344463607,1.2405918910432687,1.5281154521200553,1.0581241757001245,0.43240023226913815,0.029410878040198582,0.01969436769907789,-0.16519957808989116,-0.07138703245126198,0.0072577285214481015,-0.010973544044832327,-0.09129881551622901,-0.07165303069482581,-0.09408921384359534,-0.12960705948184548,0.010088557417779323,-0.19730292107934125,-0.012096434290118141,-0.011886864223022781,-0.23694263639330573,-0.08059126971496053,0.28594927691319844,0.0716513043899742,-0.2485721543591083,0.23539212375596716,-0.4503276467793257,0.007796936033320628,0.5251482726969129,0.21605659748170158,-0.04422504022717614,-0.15684140936599103,0.4015519544381677,-0.3919133772094309,0.2759387439704257,0.018520908018853886,0.019936372652580716,0.27593874397042584
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.5379947898759206,0.9824658967280939,0.625883621133006,0.44943509653600316,0.4466309233090222,0.985497312671964,0.6170184157935888,1.178590099642061,1.4504024320824342,1.1149636962908775,0.39111053628596215,0.03431826993094332,0.010583642954789675,-0.15669404965704087,-0.0663279128863127,0.007139488683126893,-0.010585540036641475,-0.08239949399316132,-0.06827949859145346,-0.08671658287828082,-0.1272047380598137,0.009057114870753622,-0.18823824853026597,-0.012875592790764334,-0.011594120297560281,-0.2065236041167208,-0.07376553966166054,0.26426227401625685,0.042309373349846906,-0.14714149250436417,0.206641868805449,-0.4219351503111893,0.0061304748429361865,0.49284125642128507,0.18927895874654757,-0.046391805917143245,-0.15215072569570925,0.36417110003060993,-0.37925056811825003,0.29076141439027847,0.018520908018853886,0.019366075519085722,0.2907614143902786
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.6431069819106038,0.9395935777621833,0.6783843278953561,0.4791256719115734,0.45627961933676076,1.0990111136811966,0.7154075035927814,1.2822439966310544,1.5924766386761993,1.0197784680368474,0.4706172110193372,0.023916139396286645,0.024171822217168973,-0.17248864060002558,-0.07168426544836834,0.006594560291146939,-0.011937605297369473,-0.09730446882188733,-0.07397769788714735,-0.09918841912974287,-0.12766239371639318,0.010155444400124346,-0.20472200085197484,-0.01181355436142524,-0.01161959434079042,-0.265635360043313,-0.08766029596329689,0.3085481706004842,0.05396990499260321,-0.3157929566755257,0.2584568637355267,-0.4582683666740955,0.00877220623145375,0.5335353894432371,0.23277205997621436,-0.042729602977251854,-0.1554628469633626,0.43081715602234866,-0.4011267808482871,0.2659389096860698,0.018520908018853886,0.019784446406953333,0.26593890968607
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.7025523383248088,1.0935056080751693,0.7451059219372791,0.5856489418590854,0.48398684602579883,1.1196544123264227,0.8772183555238747,1.4196818766863353,1.9361292135142054,1.3812356781308823,0.5007677529882628,0.030407319703750824,0.025115069916295064,-0.2092410361946869,-0.07824441973641595,0.005000092875905016,-0.014840202589956508,-0.1045825491154077,-0.08301750724354948,-0.09991446119863681,-0.1339146492476075,0.009408117817371477,-0.24721235373615325,-0.02327813034864002,-0.011453308106641517,-0.2700987751809567,-0.09451543403258472,0.27619149218368433,0.05876328598733583,-0.27032710460827747,0.20040995167384185,-0.5039211077440134,0.027413219520709298,0.5860515935840864,0.2676736626675881,-0.04879758465093561,-0.16039998950309514,0.5307781347472481,-0.48686070963459094,0.3602001040174456,0.018520908018853886,0.020985841600346635,0.36020010401744573
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.5429809242356843,0.8796818022979247,0.6062381202912032,0.40433290683773737,0.4321777496439498,1.0057759887866555,0.5689104755553989,1.1384515609630548,1.3221320851275784,0.8938753775041884,0.4022458768838663,0.026831075389868314,0.014662979830340428,-0.14315794224533307,-0.0643821132948562,0.007620353674461013,-0.009529009629385306,-0.08369993353175892,-0.06533874016851726,-0.0899058130288686,-0.12305258970711652,0.009763779478110343,-0.17163053059583172,-0.006874950794725533,-0.011563027255991617,-0.22434192954269114,-0.0751275507760347,0.2926881524212166,0.04393919099561425,-0.22970695867287239,0.24991570354114812,-0.4087059451220229,-0.00019404575990480608,0.4771359493268721,0.18628699541720162,-0.04147468389388713,-0.14920598551860031,0.3369025585649005,-0.3416195482310331,0.23310576830114188,0.018520908018853886,0.018739380773871123,0.23310576830114196
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.6448006620053693,0.9525433754681177,0.7447151880811874,0.46025721199630515,0.32201281297054957,1.104021589482801,0.673466192050521,1.3171404792344805,1.5327609878946231,1.0480820440739331,0.4779716817377694,0.020477628348097028,0.03049412334876187,-0.16488847525626066,-0.08261036339879939,0.009983893532079513,-0.007501565624849028,-0.10070029326691446,-0.07627561200399631,-0.10774210779410047,-0.07446875356054719,0.0030909371492814242,-0.19703606637970164,-0.009440409513271353,-0.006825231978080784,-0.2728332748299773,-0.08686397624726229,0.2652583984364253,0.05097262674345229,-0.21738414653524796,0.2309146318147578,-0.25456164179400975,0.004480739315618064,0.5863628755507974,0.1575775249190977,-0.044164665437832054,-0.1063787120021147,0.40263616343372177,-0.38240216998405935,0.27331994624198747,0.018520908018853886,0.013962589978988357,0.27331994624198747
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0485200316699605,0.5704697123197164,0.9683429200315791,0.5944414378844559,0.4772487802742939,0.5611869753292485,1.0211592745414366,0.6784319616313949,1.187611809978775,1.551936051351572,1.0831388209774357,0.41134681033953935,0.03445983512501612,0.010348406844488636,-0.16863544391335655,-0.06004203462745285,0.004514151245512726,-0.014062884325442417,-0.08431234897131593,-0.068480762971404,-0.08400819559679665,-0.17111155396523214,0.015127826254233749,-0.20079514256048925,-0.014673030499047661,-0.015552739175066273,-0.21876900645615463,-0.07868819298982467,0.31205634887361866,0.048230241557038846,-0.2678789226349211,0.2445709648546276,-0.5941620047314553,0.010306482442811293,0.4674412048034947,0.2583071713491908,-0.044586368254643884,-0.19373764294899437,0.4052278013113617,-0.4038904215988619,0.28246208967709324,0.018520908018853886,0.024333266635534707,0.2824620896770931
