,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,E31,E32,B1,B3,B8,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14,flux_15,flux_16,flux_17,flux_18,flux_19,flux_20,flux_21,flux_22,flux_23,flux_24,flux_25,flux_26,flux_27,flux_28,flux_29,flux_30,flux_31,flux_32
0,0.7057100460362351,0.9488124280517171,1.0391264023353854,1.467798148797907,0.6438638499171904,0.5280751290736968,0.9171280712351619,0.655198048774323,1.252259145822148,1.4658882373364812,1.3579871604705192,0.9681652481658581,0.8751013520635403,1.1038922608044468,0.6901319985770865,0.5149141850070639,0.8773593868778826,0.7934979328392407,0.5093212682407372,1.023199781770343,0.951321279093561,0.6586287286198957,1.1117621965885225,0.7474050870703861,0.6512317029743346,0.9845543356079501,0.814727597854841,0.6262760017471257,1.2214862408926395,0.6084948503559049,1.0710514250868175,1.486368227273688,0.6551989140295791,0.0,7.08429650515714e-07,0.034147397036975925,0.324066839413437,0.3417275350107843,0.9932190848375341,1.3212909058375562,0.6865297567536142,0.35401426370410616,0.7624541974264177,1.171192213133795,0.8968603931898858,1.0491624980493501,0.2537530272585536,0.037916854501749836,0.026468750993800635,-0.1757975054181219,-0.07213058073424308,0.005550222842979762,-0.010549970281665455,-0.11939220443476913,-0.09724362622583956,-0.08928810558287853,-0.07334756686234638,0.012754881231570477,-0.20603927052170587,-0.008673428338274823,-0.017049932112604183,-0.23650407741197355,-0.044228641635634405,0.27698792976278147,0.0588776149965235,-0.21662670670375,0.1489601749339776,-0.22623229621315763,0.008985199927787693,0.3913366676317229,0.12427966403757786,-0.06151074287914287,-0.17364780239630043,0.4529446363697486,-0.2955696765570865,0.3051766178145601,0.022716901623907142,0.015042913147198265,0.2099492050685604
1,0.451227318257536,0.748121322455921,1.4376467810609177,0.9455977313393639,1.3399919320715012,0.9648040150793378,1.4423204709347532,1.3290125015899603,0.9603624570598084,1.4325416041633656,0.8083207741594568,1.1007382097408167,0.8517046250683071,0.9885886206206455,0.5383817427585788,1.23655869355402,1.1926873638712094,1.3752482240041646,0.8908240205827859,0.5156786140803177,1.4311354350308716,0.9045473980498798,1.241974864460233,0.9716893712873341,1.3873943526450607,0.762489446724133,1.1342196377604141,0.5885367557994118,0.8508624527603224,0.5395286298392779,1.0385559171031653,1.0746526781181849,0.7181410318407242,0.0,9.455541987517242e-07,0.03591183242563948,0.7187779304898789,0.678084389057728,0.49456219474248075,0.4336260145362373,0.4142810080963386,1.4717997088132242,0.8593978363349593,1.5671156194048883,1.144509738171443,1.248440213980909,0.43847325983765095,0.03880456041758775,0.017436914584539533,-0.11501611101463974,-0.04927730507244486,0.0058811326260574245,-0.00855006714521773,-0.13556953164480573,-0.07625513132963518,-0.061711368256239435,-0.11016042424795117,0.005987150992428364,-0.17782160214129003,-0.012693794486431306,-0.01650487746335342,-0.28766679677827506,-0.09621390417526826,0.4168089731636484,0.07387278009186658,-0.3501310712484022,0.24716898202643334,-0.5285536732983426,0.0086029661519546,0.6702502851765926,0.25055196316507705,-0.029850008339262133,-0.1960627742156872,0.5544432172471659,-0.3847768986700553,0.33924703097301173,0.025658240493174198,0.016150543372261652,0.33836431447891446
2,0.7904434599242858,0.8133054315962405,1.1028847785611333,1.3500774827168704,0.6119720884684913,1.1941684190449406,0.6646458575518162,0.5081100880902901,0.8578746914660282,1.0258636058355277,0.5599263509671818,0.5772402692832955,0.5636813810574943,0.5230046633688442,1.358021874732855,1.2071343817304494,0.7852380522764617,1.1331433327493439,1.421281664493296,1.4516538678897346,0.903933908343892,1.0277699731385894,0.5882201766250313,1.114119009118046,0.9402712211406967,0.5983683006288231,0.9389242206808555,1.161070515247298,1.1958434816462185,0.7531533672888736,0.9866293225189136,1.4259414324617383,0.9955649826251165,0.0,1.055935511166467e-06,0.044751232284179224,0.37881105726965036,1.377479205784721,0.7387960742475799,0.40427462401919834,0.38609005137695085,1.528867828638526,0.9439550178231468,0.705074196186468,1.7257136759751681,1.2932457736855836,0.293309656914202,0.01888939568112583,0.019308425218551816,-0.1617974802573489,-0.03774330569878882,0.00692252470133415,-0.007551351205598682,-0.09457662635324801,-0.10228904286677847,-0.12958321636459447,-0.12345118452554997,0.007484773112150273,-0.20707647272110427,-0.006597792227157485,-0.009547491424112698,-0.2550676822251995,-0.04036970443642688,0.32398828733883056,0.06740090540514498,-0.15981145948571032,0.2635810284758474,-0.5301131638769692,0.004717287294249905,0.688553362462289,0.1646010676894053,-0.03589903823787011,-0.16301234272921675,0.37807509907506714,-0.4113669999749067,0.19830467079034048,0.017791741282545577,0.014569908560008879,0.28038727340612196
3,1.038975434858381,1.1878251772744866,1.370918905180434,0.5177323890846217,1.2063078672591616,0.5754910615177914,0.5208016699266103,0.9034436749258263,0.6396523431224339,0.7901794014956776,1.0727847603540945,1.2868429773607801,1.451918757424212,1.027365064506876,1.494044335175654,0.5691605828993492,1.1538810747184618,0.7865711120863864,0.8453490130269805,0.8093654162654513,0.6418162799613655,1.3962440891184973,0.8318870919649839,0.5627576802209376,1.3994942554672503,1.17311210789417,0.9186804963588977,1.1096279558848694,0.7213837380446129,0.6529641544323678,1.382811627619881,1.1590590336349555,0.525716143180732,0.0,1.1377553733885653e-06,0.07274533223996174,0.4712041226485695,1.2603524656101404,0.586764438762176,0.6532371733027003,0.4879262784590191,0.7529778294236059,0.8092789319557231,0.7410570169870603,1.4059085246416805,0.5728635949838189,0.6013186605989044,0.026700789457731383,0.014424507106814215,-0.1632570119017499,-0.04146816491431233,0.005405305001223032,-0.013364796245969571,-0.06881347639228191,-0.051979195760959176,-0.11843276518749302,-0.13812635835773046,0.010264638397436287,-0.23503306445690886,-0.011370106900089803,-0.00785820927263788,-0.1236455854648757,-0.12085307923428795,0.15034620890288936,0.026323534058542285,-0.28775475293408653,0.13850468573870375,-0.5192070716035472,0.006784404652065012,0.31311495825793556,0.1880282194870095,-0.04136117612090596,-0.10325219594350978,0.4006403531653061,-0.5253161550497059,0.25807555176178043,0.023319068106086176,0.02901235200457643,0.332588185300398
4,0.9171601610776475,1.247055203225498,0.8250096241373799,0.8442195642677547,1.0954608560390608,1.3390284604571452,0.5935323635998905,0.9886354404576435,1.0316162133934357,0.6723129263412303,1.1162243014101971,0.7481805070470039,0.8685198608321271,1.4302430072583157,0.6478218309936302,1.3328654446142008,1.3177566372190452,1.3339901516363017,1.4104410513036556,0.8903922956307782,0.5454523213751349,1.3161595709140306,1.2490696145378366,1.0477394590627132,0.6855993065952847,0.5711811640489575,1.344664182244097,1.3418273297373948,0.5558389405503892,1.323892553751729,0.8326830050658743,1.2142283967471317,0.8196706275721849,0.0,5.309372135596561e-07,0.04188023235314728,0.455222287993855,1.1766896700544023,0.43349147579683,0.38842855603929355,0.29599542786338695,1.3370781148498623,0.7703295864311741,1.1341142140545948,1.782196964646843,0.8587901193683367,0.5687734507764219,0.019298097482685014,0.019269603766133833,-0.13296966092694557,-0.054543916452710874,0.007694347754014326,-0.0172003006402486,-0.09409825700972806,-0.03968476747195565,-0.07585110174133884,-0.1905331923209729,0.00880991373158949,-0.18833873891041605,-0.018020351546887046,-0.00786122980824114,-0.3168452305294437,-0.0975530418508899,0.159601404516373,0.049298738381598955,-0.19166426657850597,0.3261689295116384,-0.2432964327551364,0.009496829456849173,0.716890070331729,0.3016573675034275,-0.06198109512709649,-0.12460840298693862,0.32135475995110646,-0.5400642556734826,0.331606819428506,0.021957166989849237,0.02710591389573711,0.38409667228925687
5,1.4181241568233711,1.3165906389884916,0.5381979957382041,0.8264234073922163,0.9018146244286632,1.3647310275587343,0.7213197097534749,1.4245559874955536,1.4200975319744953,1.050604144935532,0.7557258813071545,0.6654402871399524,0.7093859255433588,1.308870254935199,0.7386756790447869,0.7018627588674934,0.8998960725433206,0.8591968639636619,0.7574415703874778,0.9986328029464921,0.923325872645145,0.9281354716451998,1.4920290890197023,1.1934351795307392,0.7983222735103804,1.1496568955296347,1.4247786861877785,1.076185056898427,1.0470569203027287,1.4087764729135894,1.3847894510643608,1.0958682820110313,1.2651640551991283,0.0,7.659104916398854e-07,0.04540931871312269,0.562864790125669,0.7203998774084388,0.792879907846456,0.244230954247831,0.5443364205704962,1.0566405001112542,0.9702611669945249,1.3043341827924027,1.5594332588273654,0.6191497615814247,0.6038162851881034,0.030740190316069827,0.021294342648614517,-0.08869870474049867,-0.07288478707396931,0.010157875840895567,-0.016775266234323877,-0.111262387872285,-0.04717204450506404,-0.09166954296845,-0.17746827767287543,0.011584393989382649,-0.20474522659635497,-0.015569666399047229,-0.01252477063256207,-0.3129965480390062,-0.11617207237526178,0.24480903544321383,0.0591640028567351,-0.12407805401269265,0.3003574768364328,-0.37592314830340795,0.011420335704422429,0.5737058455799267,0.18064655984499456,-0.05957899245647438,-0.13865754693516036,0.5644271480102302,-0.34920645368250186,0.2873635673516356,0.014734228003559648,0.029229979639893922,0.14554920492343804
6,0.6980968294449472,0.8603441652273723,1.2495399679221697,0.8967330611423141,0.8290821872527906,1.1429057560928504,0.8360814082539548,1.3763524912722849,1.1588231041960315,0.9517428700867272,0.6498392125552303,1.171289793852355,0.7926759860232442,0.9270647042499377,0.6820604549219285,0.8639551043720782,0.5678247549382359,0.7360555458448192,1.0073270102455445,0.6660321807728738,1.2290203349665485,0.8011782182813096,1.312557502520694,0.696925477208691,0.6339979298076506,1.286270004652847,1.1941987424133118,1.212170581524134,0.8351126151003248,0.9674962564078429,1.0605021421633611,0.9288747343556774,1.1200250370237166,0.0,6.003965864372118e-07,0.03999221564160059,0.8100489017871864,0.6191499056367848,0.7443844834337044,0.6184530247419306,0.2578607209416284,0.6796253717952555,0.5512213657858442,1.7853947304150597,2.1637388410516087,1.0809230761772097,0.5465940758331254,0.031969698063213925,0.018084553322163157,-0.10552516782708023,-0.09258922584945205,0.009008249300874172,-0.005783561049802376,-0.11505341307798185,-0.05552385255785228,-0.09353923972959835,-0.1426408850522332,0.01302380104016832,-0.22086577444079875,-0.00931632554461029,-0.011028629874947878,-0.3338168246046226,-0.07910416235774483,0.2987730582885049,0.025819524434687106,-0.3412617531860553,0.14600346938263212,-0.5621424617952737,0.005428241095238608,0.7703179932608484,0.3150093977284047,-0.05534183780273371,-0.18088380866485113,0.35846709212455574,-0.4239573489355815,0.40147466611276217,0.011194912249626057,0.027254490528378517,0.15921257933138946
7,1.1329886779204892,1.062081679376192,1.3355412500008272,0.5433413379523897,1.0481529192040242,1.4367627830201113,1.1298050165292213,1.4785019559625345,0.937908143450768,1.012664233324023,1.1211976313665946,1.0760373415998163,0.732341248307326,0.6783129052711092,0.704922717554136,1.4049775319636861,1.481452506354983,1.1406669088130825,0.9617384902795086,1.228679694730057,1.1693291369964829,0.9267287385984431,0.5958631374914808,1.2510257547391186,0.9348765356002454,1.3377717416377508,1.4320560563507603,0.8590696503043057,0.9430518499654547,0.6825320392733811,1.1215941713765316,1.4790506420563472,0.7709291510287021,0.0,1.1002807964639266e-06,0.05921401184228219,0.6782033269301747,0.8439864613737442,0.5204715024699667,0.28303702681982723,0.47877935000300376,0.9199339525983603,0.42288818169704445,1.004323297277581,1.4669995215820428,0.5884349797562664,0.5025503880410177,0.021402148705639907,0.027044822697832503,-0.11256601664283067,-0.08136433570756912,0.008500607639723847,-0.007221578277293012,-0.10818784504397996,-0.06085949288211352,-0.12719001596137086,-0.11709131646869926,0.013693578164943725,-0.27256719273358043,-0.013678931685134274,-0.01465360667236042,-0.36565460665372584,-0.06489527997612793,0.19918447770615585,0.05486918278841889,-0.23216097625196805,0.19688569288792884,-0.43211393189535413,0.009898671779272668,0.6652046278099882,0.3050515356690338,-0.0230311446076871,-0.09403021685130934,0.5545407072865443,-0.5124826058390213,0.1654473686118297,0.012397995765127469,0.02183434633765492,0.2265482365911497
8,1.185459084534911,1.384025253325607,1.0599375053740572,0.9756987062903613,1.3621330933020013,1.1768369951528643,1.4057117971111057,0.8487421865824301,1.0690497555850822,0.9913836755032326,0.7293902474207757,1.3284693159347554,0.5412382924063371,1.0093480878295533,0.9117045081399944,1.0872982298296359,0.5071608399593462,1.288352104776438,1.0107466768222242,1.1116452681233553,0.8242283099394709,1.4894956515426232,1.3793258154528147,1.2940552567437444,1.4784957186595782,0.6399828670293424,0.5247374029151605,0.9697289607622563,0.7844524562975234,1.1680203952108434,0.8431704684663692,0.9475331637687866,1.0725982694879619,0.0,1.1902055366261643e-06,0.05475617352544107,0.5076154434398426,1.1202082920036496,0.40950449164115854,0.3058937648556503,0.46722250737380866,1.0738625212104485,0.7266932201423985,1.7479895033586634,0.9923599436234263,0.7098782018216521,0.4392971050075139,0.024215674054147346,0.024189745152449794,-0.23650379690838458,-0.08497841469878231,0.009029911976110703,-0.008738293647708693,-0.08107208505113521,-0.07146178254625515,-0.1116263371845718,-0.17922337495997384,0.006648347110283867,-0.1156461061228486,-0.007498069210002217,-0.010692138770342419,-0.35569673175699573,-0.11321388445003493,0.31261230748172125,0.0580563401984903,-0.21427151900281,0.2721671447826146,-0.6440556974181788,0.008686468131693482,0.5742353500616602,0.317293355460687,-0.04986115034414729,-0.21192967020387682,0.3947074785896254,-0.3772771526942586,0.23339651224783398,0.01733274112264996,0.018598976909922578,0.1431219317570046
9,1.0467473506837237,0.969105897075402,0.6626547523404653,0.9674193814536262,0.9524584023475792,0.7143500593739852,0.8976160238407837,1.3258655954732204,0.9136028131192524,1.1958496807560695,0.5673344909334731,1.4191182136186598,1.2112443078043635,0.8546024847659488,0.8083086799786298,1.2100599486247363,0.7527168831717364,1.3567675128622407,0.9892000065827061,1.056029519377801,1.3385909957432465,1.2979005088646713,1.312456362523462,0.6217597685425108,0.6175232240844035,1.2231558618285454,0.9953013456006391,0.9125199055905026,0.5739482880744158,0.5088273996489905,0.559486322420491,1.1930079570674625,1.3131112932920672,0.0,7.72493570591123e-07,0.033735003010593574,0.7617349744408424,0.8381095872559463,0.6848717756571464,0.3226171788075765,0.2714060548456577,1.4346667248485545,0.6727133480832661,1.3366730133025428,2.0841884539629256,0.794256113450963,0.3100413375844397,0.021573371787692582,0.02257204840688584,-0.18446918954986652,-0.09316215492186744,0.006789989933572501,-0.01328119810066318,-0.07028830271844809,-0.07178882606772144,-0.13160919885217476,-0.16212777323120642,0.005466418462930288,-0.2034755766685298,-0.010376319447552294,-0.013911847100232926,-0.35927952444593714,-0.11940198785363576,0.1884708738137996,0.027558774274437658,-0.13079155673931822,0.291518504105014,-0.3833500152193206,0.008613812564176006,0.6951149150532588,0.12051206839304213,-0.06007149004563602,-0.20689088891882623,0.2048431243063047,-0.5132736984442084,0.376560868221466,0.017093588316819213,0.011809331742109463,0.19331066428964602
