E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,B0,B2,B7,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14,flux_15,flux_16,flux_17,flux_18,flux_19,flux_20,flux_21
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0267221988876757,0.2230348547458556,0.3366109098954949,0.5891113337527282,0.04238006749891491,0.41438690949205215,0.3085302728346593,0.12289044476098371,0.6890593990642849,0.7563978950569711,0.17276337414438803,0.02265132369676613,-0.08412950081149653,-0.020766231107554045,-0.07915269189943644,0.007540041501139709,-0.004279999553416574,0.026931323250182698,-0.03144322169134061,0.004976808912060107,0.04016942870695611,0.007359624643397428,0.0001804168577422688,0.0888697452899907,-0.007426749536586771,0.027303510383395915,0.018819629760869334,0.1205552933744202,0.007735329716011981,0.0007976505450455508,0.0015953010900911012,0.005724853929379779,0.033285196470589626
0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0267221988876757,0.12216187466863063,0.17238867006861253,0.22469174020800278,0.6883568417031996,0.5977804702909814,0.7560343945573915,0.30827589181915566,0.33743008900257226,0.4178951210172716,0.03999754615251901,0.020747371006096943,-0.08389560529463055,-0.021232621313119756,-0.07897834964707579,0.007585570465074345,-0.004367941928004985,0.02511531293410192,-0.031191717189450793,0.004917255647554755,0.04020106199255061,0.006828671352788876,0.0007568991122854918,0.08829000527513212,-0.008140604314200744,0.02707718274283427,0.018860386655398208,0.12027427118024671,0.0076688752039861426,0.0007976505450455439,0.0015953010900911012,0.0057673828303416545,0.0337750086612131
1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0267221988876757,0.12359511717591258,0.17312690010196183,0.22143810702431557,0.6897403139264219,0.5807493846235413,0.7567478893679253,0.30877360609267096,0.3358237121336029,0.4110058865564771,0.044681641129503936,0.0244905700846699,-0.08435674323039699,-0.02031577335343683,-0.07932251018529182,0.0074963202101436515,-0.004195021521036153,0.02868559160570605,-0.031686453049580746,0.005034233045105141,0.040139736925567465,0.00787223098226457,-0.00037591077212090207,0.08943075638930437,-0.006737659211946481,0.02752243905898645,0.018779918658693287,0.12082797291457864,0.0077995532247445536,0.0007976505450455525,0.0015953010900911012,0.0056838686426706544,0.032812740580343766
1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0267221988876757,0.12209342683983551,0.17223298126868908,0.2237309759584147,0.6880647195624223,0.5823289529910379,0.7562511477860456,0.3087328027852628,0.33660992245964083,0.4235118207673504,0.04200362065372318,0.02238802040163564,-0.08195284133894883,-0.020535733025992275,-0.07871929446957793,0.007534518858080565,-0.0042896874613579505,0.02667770786299359,-0.031149095897698945,0.0032335468693709124,0.04003567971379837,0.0069938380898926095,0.0005406807681879594,0.08826737724102297,-0.006127100629312196,0.027051995245834095,0.01890081448601522,0.12015187619500248,0.007679536423529619,0.0007976505450455508,0.0015953010900911012,0.00574272195392502,0.032901987282008674
1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0267221988876757,0.12357894001287206,0.17322435575417847,0.2224465244638533,0.6899227423762883,0.5949626524533906,0.7565290947582203,0.3083544462906975,0.33662373442375454,0.40657164175318994,0.04270527333580495,0.022878471747752847,-0.08600229888174077,-0.020964589428488188,-0.07952896365544329,0.00754540063515053,-0.004271947083230401,0.02715041883098325,-0.031697073920257,0.0064733352262974775,0.04028648910003574,0.007673563811098738,-0.0001281631759482288,0.08939077777496614,-0.008543437694620126,0.02752070964817975,0.01874930308412905,0.12090586031095116,0.00778343411911738,0.0007976505450455543,0.0015953010900911012,0.005709752680157858,0.03361580001087962
1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0267221988876757,0.12016494104413697,0.169712277665858,0.22216842643468376,0.6833176917332888,0.5912269041813537,0.7485333333160604,0.30459000984231266,0.3329240684306815,0.4137687651873578,0.042182228638391765,0.02274058307115099,-0.08323450383330752,-0.019015523079632023,-0.07849972754192805,0.007472624739653003,-0.004170166925999646,0.026910749997150638,-0.0309237735109389,0.0047347762913795,0.04010332929133617,0.006479096200718293,0.000993528538934696,0.08595916562750157,-0.008073670024314417,0.026558584559902267,0.018838199272632538,0.11834210963156798,0.0075274161978326195,0.0007976505450455525,0.0015953010900911012,0.005702614465833196,0.033404727658210134
1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0267221988876757,0.1254749728537995,0.1756462444329582,0.2237967836806295,0.694440912287811,0.5868772476566769,0.7636843069871039,0.31220166366349184,0.340051894294147,0.4148467057775384,0.04255526566811379,0.022557826593195985,-0.0849649554690099,-0.022447642993816717,-0.07975648704168889,0.0076031279323157865,-0.0043833630544849005,0.02694118964768089,-0.031932669932658725,0.005208468427321006,0.04022068917671437,0.008205757571487546,-0.0006026296391717506,0.09164770728751878,-0.006800516815936783,0.028012585456825716,0.01879285204147911,0.1226486630488865,0.007933096131843183,0.0007976505450455525,0.0015953010900911012,0.0057444111051457875,0.03315896906606043
1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0267221988876757,0.11747372562353132,0.16602107446328274,0.21263406053044714,0.6763062436399874,0.5589074254773255,0.7486960660258505,0.3097113454057503,0.32275408016728446,0.3928430834932438,0.04004853337444776,0.021493572588350017,-0.07964673440835132,-0.01991326848237876,-0.07440351269126126,0.006854306987166697,-0.0038904494383285547,0.02538402202667857,-0.02986380470064346,0.005243221717090046,0.037685401003451136,0.0073118043126639415,-0.00045749732549722755,0.08405124558585945,-0.006661238506152467,0.025699021396194448,0.019478825709225992,0.1155164509023421,0.007472821887439877,0.0007976505450455491,0.0015953010900911012,0.005457886563670998,0.03157865483147005
1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0267221988876757,0.12768745788606503,0.17874130117348228,0.2322924678853703,0.7001724790415513,0.6160873273459402,0.7628665524170058,0.30726899750065395,0.3489145332004476,0.43362078582071584,0.04447728824412625,0.02368500902578391,-0.0881289025069841,-0.021512315017141022,-0.08340224837090182,0.008154660336038124,-0.004641796930280986,0.028326805956064908,-0.03286258100483275,0.004726654136082253,0.04238500703003095,0.007396127073281994,0.0007585332627561281,0.09316116115525372,-0.0081222197591094,0.028729942201162328,0.018212169553266277,0.12502839553738862,0.007967242717446695,0.0007976505450455525,0.0015953010900911012,0.005962478147436726,0.03480935870494973
1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0267221988876757,0.12264103927527147,0.17269304730112386,0.22309427926130732,0.6889275932475553,0.5884399614504465,0.7551037916304401,0.30719726562961147,0.33759252111885785,0.4137404863845025,0.04233176504346244,0.022625509544250036,-0.08393463058472025,-0.020760229717943807,-0.07878652811284545,0.006860158720082027,-0.004280461794370704,0.02690597133862074,-0.03143916325737982,0.005148102471874805,0.04048720613538362,0.006984779531077415,-0.00012462081099541555,0.0885294671295705,-0.007301627849837233,0.02724432850040348,0.018748972799776303,0.12052131756432694,0.007728694841997096,0.0007976505450455508,0.0015953010900911012,0.005726379236584219,0.033247263472689186
