E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,B3,B4,B8,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14,flux_15,flux_16,flux_17,flux_18,flux_19,flux_20,flux_21
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.24173540468750077,1.0339809417424077,0.9045741312993737,0.0265290846747798,1.1127297056296317,0.30749123369716513,0.3455937471646936,0.365512131407235,0.198588892819055,0.9479539465323474,-0.1535233092474036,-0.05910801889787065,-0.041619893343905964,-0.13220084136650512,-0.17502057786527803,-0.048754928636270074,-0.033494252792592036,-0.06298254628299857,-0.01406940476037349,-0.01782149244734843,0.041660078402100065,-0.08182850380497576,0.16168913485691166,-0.031599452034500417,0.007685531233846132,-0.019424848032218528,0.14193840957425158,0.04079841283090936,0.003458647122427743,0.027833909104352815,0.003458647122427743,0.08736203715619023
0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.8950853498778185,1.1075744636452087,0.3726224491021334,0.24286214944079712,0.3060665198154075,1.0196561992206117,0.1977687680127032,0.927810221381151,0.027045155699471406,0.34420242484032587,-0.14315080184229756,-0.06030625608770736,-0.03997715511893328,-0.12994885321801045,-0.17341818621295407,-0.04763079371020091,-0.033011372266641685,-0.06154580632991606,-0.01397653877343915,-0.01752542240836478,0.04834385770562888,-0.08073619255908346,0.15848328728128475,-0.031674109269856074,0.014065993711709135,-0.019034833493202535,0.1412733423610301,0.040123402739671736,0.0035259282814408925,0.027833909104352815,0.0035259282814408934,0.08700125275986706
1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.9133531266244681,1.1174749615880992,0.35885033690561774,0.2406809080236835,0.3087670049511372,1.0471800637232038,0.1993232347766003,0.9666970767237825,0.026045567726275344,0.34685100080707487,-0.16318255848799407,-0.05798535137272775,-0.043143713953765345,-0.1342814250735511,-0.17648985263625383,-0.04980093225667064,-0.033939766306752155,-0.06432105716820016,-0.014153948743256865,-0.018094734087639452,0.03541992375375724,-0.08283998174450868,0.16466271593499915,-0.031522581208312826,0.0017272649320895228,-0.019785817563495275,0.1425339525986959,0.04142102100300856,0.0033956101001131694,0.027833909104352815,0.00339561010011317,0.08768508447501396
1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.9068778896533792,1.1119441323233863,0.3656901948181124,0.2359347889979709,0.3027666320041847,1.0331588076438836,0.19570078422570655,0.9480664928865132,0.02654200862148016,0.33981361347718764,-0.1536211517837512,-0.05329524167930722,-0.043838932828355714,-0.13190833299144217,-0.17107144893007445,-0.047303214996537044,-0.033579857795620435,-0.06300218016680903,-0.013864408335900545,-0.017602669995466048,0.04128936137450012,-0.08216683475938974,0.1613306553626308,-0.030899157393002006,0.007997938421665296,-0.01971544945971987,0.13974542173369175,0.04035741662679108,0.003460332041887782,0.027833909104352815,0.0034603320418877814,0.08609151770936475
1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.9022869788049535,1.1134815933597546,0.3653194260531876,0.24752366193597,0.3121797470320303,1.034789718967982,0.20145729019837524,0.9478171597805459,0.02651509800726449,0.35135683541169277,-0.1534184103320487,-0.06489644811840568,-0.0394071493066776,-0.13248486529349837,-0.178943195803855,-0.05019877092823684,-0.03340692242154903,-0.06296113353489319,-0.014273714763740402,-0.018036875021822774,0.042027588496342916,-0.08149361756336179,0.16203907640684245,-0.032294785976299575,0.007370284627602419,-0.019133207657808612,0.14411447227534446,0.04123267595722273,0.003456823654035027,0.027833909104352815,0.003456823654035027,0.0886238853636449
1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.910324284661797,1.1105684439710728,0.3628650786191934,0.23659183265256895,0.3037325832172218,1.0299385745206773,0.1962968311034037,0.945736780447456,0.02633696003234397,0.3398166728939077,-0.15210471305681011,-0.05872588858239672,-0.03967598868154621,-0.13099187318081587,-0.17250572470603653,-0.048017328225070564,-0.03345308001771165,-0.06285612961697154,-0.01385323577857178,-0.01774810847896528,0.04174328974097741,-0.08268017064975486,0.16039492278007583,-0.03093698198989659,0.006258851823769673,-0.019599844239139852,0.14019336801971236,0.04065076742438195,0.0034335994681305194,0.027833909104352815,0.003433599468130519,0.08635372708439906
1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.8994644955792009,1.1146162562982769,0.3678556595286693,0.24636010834855593,0.31082667678414894,1.0375756378429841,0.20062742522691704,0.9498955013412171,0.026699179319058488,0.35078593379827816,-0.15478065301330052,-0.059445372096233844,-0.04335328011949265,-0.13327284465399022,-0.1772513216234819,-0.04941039793951281,-0.033529126957629114,-0.06309254299659892,-0.014263655712973215,-0.017883420674520385,0.04158473463728857,-0.08107292459779528,0.16283626069295998,-0.03218769205923315,0.008954871769411399,-0.019265471244655913,0.1434866299670778,0.040923542450126284,0.0034808226840489114,0.027833909104352815,0.0034808226840489114,0.08825881613223878
1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.8855744272682783,1.1057252504452058,0.3598933553065442,0.23912868881648386,0.29961786348578195,1.0096879326299688,0.19387186946408425,0.9470914033428773,0.02612127061298665,0.33935451170412584,-0.15025842662305014,-0.058184372783435225,-0.039932041362453916,-0.1262020481262423,-0.16974796948938015,-0.04731938191311912,-0.03277856152342986,-0.06322566895096876,-0.013785083519909924,-0.016930383536571246,0.0391692904541609,-0.07952222108350643,0.15664915555378123,-0.031067202805974605,0.005219072366872746,-0.01899347800351993,0.13827676556311966,0.038852993820061126,0.0034054796291411505,0.027833909104352815,0.00340547962914115,0.08528695247365516
1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.9210204599299023,1.118598156093704,0.37037247758262215,0.24398298835730658,0.31434150356670865,1.0552164593096738,0.2026838576734458,0.9484301137179312,0.026881851448181164,0.3509832968252364,-0.15636531082130323,-0.05990708849819221,-0.04308381742799669,-0.137472155609197,-0.17963061712502115,-0.050009781213316375,-0.034118202759829436,-0.06274766591644665,-0.014315077305684144,-0.018614119715659558,0.04385451070434049,-0.0838318329600801,0.16610161876581436,-0.03205406064637452,0.009863361022600659,-0.01980312545414528,0.14512491895587462,0.04252150843900285,0.003504637996241497,0.027833909104352815,0.0035046379962414965,0.08916346958615681
1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.9113707177865153,1.1027630375939974,0.3589223399425391,0.25395800885605596,0.2986726861997356,1.0263354302078451,0.1936433606502438,0.9392083732314047,0.026050793748886344,0.3549910111236442,-0.15020466012973174,-0.05781789866274919,-0.03850554059857707,-0.12922570363825134,-0.16934828309197067,-0.04727065148642478,-0.03322804809405846,-0.062377122776891905,-0.014354522410131972,-0.017493535207732246,0.04139816628541154,-0.08310123876470263,0.15837477832108485,-0.03032245572011613,0.005200084359357426,-0.018873525683926487,0.13781214449187207,0.03979679573658593,0.003396291426557035,0.027833909104352815,0.0033962914265570354,0.08518642824290228
