,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,B0,B2,B7,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14,flux_15,flux_16,flux_17,flux_18,flux_19,flux_20,flux_21
0,1.2490850666633935,0.9016927244569009,0.8741159143906713,1.0795157594727889,0.9562901651667208,1.2279796495530981,0.7563048540944237,1.4293930779441602,0.716232994625519,1.1313679563904433,0.6152017105848832,1.1544367177405572,1.1579003974598567,1.3749116464263325,1.3544010595480518,0.9727942288954115,1.1523965277899775,1.3107036914400776,0.8401490090389155,0.7546004023850511,0.9947561674144231,1.276088548465323,0.0,1.434308431605045e-06,0.023304232577495594,0.21702801088088225,0.21699950145376937,0.7657471732197891,0.0532669665633022,0.24946062500774158,0.3673790447735098,0.08119686992428242,0.7546930003703808,1.0367406699236443,0.09239062738292488,0.029443769255349788,-0.10021724976633631,-0.010980109596957804,-0.043846836216077816,0.009123744549709418,-0.002199623578256175,0.01884675828277814,-0.041099594188060355,0.007070182072990437,0.05560243530736322,0.006457760924892055,0.00011951618368775676,0.07864112742703006,-0.0054932186467800525,0.03675919224113522,0.027236243742701366,0.08288049905935702,0.004700022470961474,0.0011587656427571955,0.001642559689206737,0.00326921566114304,0.045210314470266105
1,0.3597695005712786,0.6084856349396405,0.7777175751140445,1.2327171599574263,1.2843062874213613,1.0806512478715329,0.908465246001022,1.2572366493735976,0.531640434504836,1.241359197538802,1.081403230295766,1.2186635084157023,0.7066346837625781,0.8818344800676069,1.0263071284663852,1.0340743275733986,0.990634495566305,0.6779428419362623,1.2766051570437018,0.9551719395066604,1.2985812451504302,0.5261475645044931,0.0,1.0906672718348953e-06,0.0378390761555163,0.127338066351929,0.22107259244002345,0.2085470400797503,0.7306960445860706,0.5359048553108797,0.5989037314737359,0.3510040470794915,0.19549577195644433,0.6218242190413353,0.037043589640655676,0.01170791501420635,-0.12181554627614366,-0.020376259727243336,-0.09251644696636398,0.011444347364769646,-0.0030442383774645816,0.025424140672968838,-0.03179547802091992,0.00566255780479916,0.050345739545984564,0.006144616657449224,0.0017939466250477454,0.12760740930831066,-0.009122173265151433,0.03478026836769666,0.022015593382931044,0.08227209947277574,0.009317421037537016,0.0008372342630460191,0.0016536080895274616,0.007164758680865571,0.02632233346911498
2,0.9229649564131316,0.5187117780454759,0.7439447446247462,0.9452066236368202,0.6099174094650681,1.2139476076338833,1.1935292297799198,1.0954470178075946,0.7630338199878383,0.5923279900710922,0.9092634667660057,1.0891194988316852,1.418408454593119,1.15644679730786,0.7469587797820213,1.3850387095680465,1.0520811463347575,0.5391714787334022,1.3670976751712112,0.5102260721369878,1.2991879885332236,0.5431280587436307,0.0,6.483236916773009e-07,0.01965951671181009,0.16837901861204957,0.17898844091981936,0.1548741083877092,0.8566002642237788,0.7343787642927715,1.0852171912549284,0.3037129880609264,0.20075992025350284,0.5385483249924068,0.0626381845858315,0.0263411765712158,-0.11505636297465287,-0.012175086258749402,-0.04788178834410818,0.003928739627102063,-0.0029137940996784156,0.02740695715904441,-0.028793901870135766,0.005572563364842694,0.03019063885506484,0.008953341542333666,-0.002215366407752982,0.12622278663446135,-0.0026150780858990837,0.015113477959803067,0.012821522817829693,0.17142784093730343,0.010843936504281235,0.0011453945832972895,0.002230324405562382,0.004609402574913906,0.02856600787998409
3,0.8216189484381737,0.2523043134035857,1.0955841624986093,0.5436021084146838,0.9475393858268939,0.5129038932580369,0.8854465737372638,1.3226185519971008,1.3787597163355776,0.8831014490260894,1.4323916158582477,0.9226497540871105,1.0924328860988373,0.5654718962890982,0.5705237191184227,0.5279078377716138,0.8113867635144523,0.9415410312799957,0.8326617621567327,1.4086257389365837,0.9150523107207591,0.7968648667539184,0.0,9.645793883054365e-07,0.014395576345236048,0.14929777674398204,0.12198842322500604,0.28220557424822607,0.9234375566683296,0.673255550767432,0.6858354801664829,0.33810109488008433,0.39365813287043233,0.5115817858680729,0.030816623301540513,0.01408346624252341,-0.09392855256965131,-0.022010744324271334,-0.05286089961118603,0.010511183077675752,-0.0025672875178637065,0.024181197921747048,-0.038500159903116574,-0.0064506832508721985,0.04116341996325446,0.004446856831237448,0.0035082894759293068,0.09698371792353885,0.0020207085454604255,0.02775196351905483,0.02742413220479291,0.17259198730607897,0.004413589655970994,0.0008396974618572803,0.002357838813073144,0.007870920236192304,0.015360022778160455
4,1.2010825261554894,1.8755988654018463,0.6925768964500703,0.5826137029728579,0.7129272648188942,1.0474489138262517,0.7388911149997449,0.947361074181966,0.7392114880613756,0.8952440438094966,1.406406009244043,0.9295865350414042,1.0369880744535744,1.4241056151536882,0.7444405627737032,1.4105250991923142,1.1285454636900147,0.7418992249541985,1.1133235429190127,0.7812199885163925,1.203214418775783,1.1771405279717406,0.0,1.1676393173137987e-06,0.01841750990338232,0.14329612611991738,0.2550876093947168,0.13120372602543975,0.9554547107283446,0.8197238006812657,1.1296608029109498,0.4293236922009541,0.18378455643100003,0.3638410612877817,0.04378841207344108,0.0199302689641334,-0.052918193070899906,-0.024364740270180516,-0.10326763926535001,0.005123993492579014,-0.003130127606374492,0.036076153771943585,-0.034928764111364446,0.012094190269843126,0.04034241861351731,0.0076214688611359604,-0.0010866717136935277,0.07949401034940391,-0.009100330384298912,0.015737833695625866,0.02179667971606753,0.06467883432401886,0.005595579912214558,0.0006027167683720633,0.0018975277035369815,0.0065210954076922395,0.03154166518941405
5,1.037958009595098,0.9163443628901833,0.6703232469762416,1.0182180815707707,0.8690271111879373,1.120233443284196,1.4409223982783539,0.5691418082106251,1.2601510244227256,0.5578920774638196,1.1342885226731076,0.5975226636095557,1.2161491769954453,0.6771105182130104,0.8136995558157161,1.4064268554496349,0.7623525538966949,1.1038305493069283,1.43868152788805,1.4178296177941212,1.3482705479518002,1.1879107796492079,0.0,1.403185033937764e-06,0.02660834021152656,0.09646281970258148,0.15832298237288983,0.31993561520663305,0.3921378379860485,0.6087934522483262,0.7771980167173277,0.24331917887161253,0.27134932000717454,0.3053804660179225,0.052371620989006086,0.020139664244252904,-0.051678872528116,-0.015111787092203207,-0.0648479330998003,0.0037472436815259207,-0.005059752626427738,0.03316153428160942,-0.018847870884169556,0.0023665012319905097,0.04557928312674414,0.003019206528736788,0.005305635889429098,0.08012662094650622,-0.007037110702613323,0.015865980603544,0.020600943639994092,0.07006243031922314,0.003387751325681173,0.0011329077810887133,0.0023717027055057513,0.005025623687361707,0.0419304714342107
6,0.5942527905726646,1.2823658613197475,1.2995749675065287,0.8530195707212831,1.4371194331806803,0.776500322328053,0.8334474492123759,0.8702845659012349,1.2142856511439555,1.3657189786961044,1.4813150419286674,1.352241824867765,1.2262291033299695,1.0354624416391194,1.0726520753558915,0.5276651027039818,0.7703469970896131,1.3694313693964175,1.3647425573533136,1.2501321401058885,0.5785402281730427,0.7909364139932858,0.0,1.3782417654285116e-06,0.026081024607662342,0.17210959487934296,0.1445846168079516,0.19330221950851295,0.9569937941850688,0.39388540515891174,0.6792304787724774,0.24592762116331726,0.24314444769989615,0.5028717307838796,0.022805294368135772,0.030747204168712305,-0.12877559846341105,-0.023904589352443186,-0.0525004243873904,0.005010565759790258,-0.004574123946995108,0.028523976760623515,-0.026821801601628316,0.004578020559406776,0.03332039372961777,0.010742233914265811,-0.002071233217562982,0.14388233890802585,-0.004815289713627171,0.039931602637577626,0.01911788215896396,0.09925010924250487,0.006830113286047122,0.0005313656317108662,0.0018076652314106684,0.003912309728303122,0.04713791056393143
7,1.0784876610391572,0.6514584753960851,0.813521785422363,0.5216829863058805,1.1789032553905363,1.395274238379518,1.0494077201751488,1.4113651019015787,1.1821038656073966,1.1521079107323242,1.2841499014534792,1.037422936283818,0.8795262639190407,1.326673833464658,1.4118846928087208,1.3786850315743338,0.7722878080676843,0.8082652836682043,0.7630469794768598,1.4955479747609135,0.6758589570580443,0.767817230819304,0.0,9.448340219116444e-07,0.02374654451655216,0.069347636247483,0.14924018909658324,0.08494702573832941,0.3071546115511618,0.36235164495889033,0.9951609175166802,0.17994903035936233,0.27161370775533356,0.33176210654737875,0.014490366644097119,0.013153433176660807,-0.06473592279137341,-0.019061507069841326,-0.06098047399284334,0.0017370316185997138,-0.0016392780521577153,0.01828729186148059,-0.018724526638371458,0.0037698192549204387,0.027140604664657356,0.005142977224889519,-0.0023797708573367457,0.05356121132236858,-0.0035063682388565003,0.0193517958658437,0.03180470738050661,0.0727243515284063,0.004964077007153344,0.0010647985963183472,0.001237579034985299,0.0025993496442098,0.014685635380941057
8,1.103627260471315,0.9356612071589644,1.0904265676857237,1.5809147293477106,0.7691684634242664,1.0966455926488607,1.0059789096697824,0.783849625932212,1.0623080934811056,0.9134734701803532,1.1526737955228232,0.9395055621963296,0.6580435919471044,0.6552750353925532,0.5702318603499188,1.1711704622276007,0.8321957635053311,0.9275046534635838,1.0789522973540309,0.849987159501593,1.4207838770813144,0.5134878954662804,0.0,5.043621349605142e-07,0.034427140251342324,0.1787916560283528,0.22245622896413214,0.3695871823573997,0.42194828254572214,0.3688104023932977,0.628605743402542,0.41315044334190903,0.4905543695220491,0.2924429390488768,0.027125219571497893,0.0345967747531535,-0.09097707349946774,-0.03333918643715004,-0.14179241166489975,0.012049191178424665,-0.00827307890649615,0.020571250384894886,-0.04919737572322154,0.005154371061159144,0.0434858034234432,0.008969719941280267,0.0015308892350324771,0.09322309345143995,-0.007602631260161951,0.03420042811533481,0.009850438579100904,0.13535132698743924,0.009579546409053423,0.0005697432964488314,0.0008280873710670385,0.0036097451659573452,0.04837777990356282
9,1.2963021295029566,0.8095783069300552,0.5990670233050106,1.4832855998575725,0.29272539522070495,1.0978104918487963,0.8752085868683596,1.4701610861691445,1.1844508693446123,1.0010110732173307,1.35130951993944,0.7355064684189551,0.6049400564305253,0.6128165515788571,0.996202233882496,0.5163305880781807,1.4800842126403513,1.1366188722762807,1.3636185657212052,0.7914385640369435,0.8011833382695994,1.1126678637266154,0.0,1.4016893075293212e-06,0.024492855433227424,0.10919405659059002,0.14795427590555368,0.3153917173591801,0.8724704265425518,0.36376308563374166,1.0217172751075365,0.18609384781233904,0.3467140016115929,0.5627351965676424,0.05985515972255179,0.03148166659516974,-0.08213874891897446,-0.026773560489076205,-0.09704378304572352,0.0026466033762083344,-0.00488322920814328,0.03672623745803975,-0.046045621856707165,0.0066504278119740474,0.06241713570742962,0.004345604061246634,-0.001713070053063576,0.09951241376678537,-0.009993199620975125,0.021081212401414452,0.022561467196856207,0.15914638937439454,0.011497238086103883,0.0008752446803864997,0.002318957312252395,0.006429075558813319,0.022367714555477525
