E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,B0,B4,B9,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14,flux_15,flux_16,flux_17,flux_18
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0265397103957109,1e-06,0.0,0.008543962022329571,0.1123319645179822,0.02967419268989038,0.017803834977223924,0.003838945613602095,0.11449063716342205,0.03281149315473704,0.055534900356906655,0.006684041982442306,0.0031939552979899505,-0.0033869709009066544,-0.0001587193788432907,-0.0008981262198188243,5.729593883423374e-06,-0.0007070327043269102,-0.00248884468108783,-0.003285661851920027,5.7295938834233675e-06,0.0005646499255787139,0.0004690704704755127,-2.2275854257612063e-05,0.0016980758647745773,-0.0024888446810878294,0.0002659676819924329,0.00044406176555857805,0.0013776945961495788,0.0002853423867152873,0.001520077374897775,0.0013776945961495794
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0265397103957109,1e-06,0.0,0.009422241076300715,0.110244845711763,0.02902329986875983,0.017357956881744904,0.003876825465928185,0.11756108708643037,0.03240724888542543,0.05445390219874653,0.00656012137502829,0.003571073603201431,-0.003326987355415468,-0.0001609788813719967,-0.0008827982825115122,3.056935055578118e-06,-0.000712560590361048,-0.0024441890729039566,-0.003165344336016648,3.056935055578084e-06,0.0005382053440740556,0.000379619259730814,-4.623004290611106e-06,0.0016262963027577821,-0.002444189072903957,0.0003406212699764233,0.00044632126808728345,0.0013607211185108423,0.0002853423867152873,0.0015350763647978335,0.0013607211185108416
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0265397103957109,1e-06,0.0,0.009495479629637519,0.11051278059497711,0.02912131439245373,0.01740897594374875,0.0038902149833751,0.11759445914837095,0.03247570898914696,0.05458924492577799,0.006576522490999016,0.003600675336287792,-0.0033347850110796284,-0.00016177755524931673,-0.0008848608641332143,2.9574376739211183e-06,-0.0007148750910195775,-0.002449924146946413,-0.003177586370920314,2.957437673921132e-06,0.0005380926164277404,0.000383851413942347,-1.150856692108851e-05,0.001635929697220109,-0.0024499241469464134,0.0003454896816722402,0.00044711994196460403,0.0013635956330751342,0.0002853423867152873,0.0015403781076669708,0.001363595633075134
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1,1,1,0.0265397103957109,1e-06,0.0,0.013504564962791277,0.18658826243823792,0.05257284723698342,0.029646377561351068,0.006010400448776791,0.09950999001196499,0.043177359156654264,0.09147378912057465,0.01101299248920946,0.004935072852085329,-0.005559607736006275,-0.00028824490203742983,-0.0015131714294677606,1.662859268578007e-05,-0.0010857640689118614,-0.004046436306538514,-0.005495447387979203,1.662859268578015e-05,0.0005188110004850583,0.0004712792451437656,0.00020310926522583694,0.0025491996879836182,-0.004046436306538514,0.00042800415122803905,0.0005735872887527169,0.0018129383538141182,0.0002853423867152873,0.00237989142224092,0.0018129383538141176
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1,1,1,0.0265397103957109,1e-06,0.0,0.007497397848905728,0.08032387028634422,0.02036189961065486,0.012587241053778822,0.0029873672256818633,0.1322529300264467,0.02646561763369287,0.0397867619082571,0.004788946591166811,0.002874045087178914,-0.0024365715422572684,-0.00010792341732962865,-0.000640108871047391,2.6027397707861124e-07,-0.0005532081064809875,-0.001796462671209877,-0.0022755167603962442,2.6027397707860107e-07,0.0004815664764105973,0.00032077196852665235,-5.126756535998216e-05,0.0012180538254425665,-0.0017964626712098771,0.00028396397729139595,0.0003932658040449157,0.0011112428875378897,0.0002853423867152873,0.0011828845176082804,0.00111124288753789
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1,1,1,0.0265397103957109,1e-06,0.0,0.009195627384629725,0.10881872089632788,0.02835188565857942,0.017018965311457385,0.003755158139205149,0.11616356279277283,0.03187162901064142,0.05312659562698701,0.011699386572683046,0.0034841684913820047,-0.0032408586686719794,-0.00015372152381882404,-0.0008885986656752499,3.0514238917972957e-06,-0.000690312682588141,-0.0023522600029967293,-0.003065454285524837,3.0514238917972686e-06,0.0005416434003511273,0.00036929044109578065,-1.2125348260001793e-05,0.001567797332166784,-0.0023522600029967293,0.0003361990136441595,0.0004390639105341114,0.0013382314194410746,0.0002853423867152873,0.001486900701678088,0.0013382314194410744
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1,1,1,0.0265397103957109,1e-06,0.0,0.009557482224372908,0.11094332285643091,0.029335105464807085,0.017516113462528446,0.003930416578259059,0.11809036745804337,0.03264800587238917,0.05502777173977037,0.004766796143884233,0.0036241014142264346,-0.0033635318953668223,-0.00016417554784222842,-0.0008820642611615951,2.9824464327466793e-06,-0.0007222600736160307,-0.002481467634205227,-0.0032102134250827363,2.9824464327467064e-06,0.0005367937178715858,0.00038645769402024534,-6.997992796286032e-06,0.0016544292807448774,-0.0024814676342052276,0.00034578281882481816,0.0004495179345575159,0.001370830064128221,0.0002853423867152873,0.0015562964198726661,0.0013708300641282214
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1,1,1,0.0265397103957109,1e-06,0.0,0.01036309370716806,0.11054073224827468,0.029052782717251032,0.01747763492603668,0.0037354672351418657,0.11388583813532663,0.03239502397490904,0.05463834914779172,0.006575536165030653,0.003968529757594791,-0.0033346126859180214,-0.0001525469773305852,-0.0008841088579307627,6.303650479689708e-07,-0.0006835646904427457,-0.002450503827987258,-0.0032114827900773307,6.303650479689031e-07,0.0005646686594545803,0.000442169128661858,1.9664445808148013e-05,0.0016353002247602288,-0.0024505038279872583,0.0002223614810207088,0.00043788936404587267,0.0013602078168734606,0.0002853423867152873,0.001479103847861627,0.0013602078168734608
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1,1,1,0.0265397103957109,1e-06,0.0,0.008895033752984909,0.11030124949409975,0.029093215648716156,0.01732895865958398,0.003977533166309354,0.1199003371493461,0.032476688863160894,0.054460444338939096,0.006565262173338909,0.0033506646269887623,-0.0033292474371584796,-0.0001669860141800367,-0.0008838392839719386,4.262535306919825e-06,-0.0007328334685694554,-0.0024454081531865403,-0.0031474555539642794,4.2625353069197704e-06,0.0005215174367337963,0.0003439880888465156,-2.6047161125857573e-05,0.0016293359748530808,-0.0024454081531865403,0.00041915507615571725,0.0004523284008953242,0.0013636367761931123,0.0002853423867152873,0.0015749528080287725,0.001363636776193113
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1,1,1,0.0265397103957109,1e-06,0.0,0.009462293703906964,0.11039152574477175,0.029076936682696022,0.017385879775020062,0.0038841515758413895,0.14913117947347482,0.032444725201527136,0.05452799227690824,0.006569099707572368,0.0035872582565798904,-0.003331256366023801,-7.313457357707753e-05,-0.0008839275140848073,3.002783595152228e-06,-0.0007138271074001348,-0.002447328851938994,-0.0031720424275403234,3.0027835951522213e-06,0.0005381445604498263,0.00038193340556150044,-8.386730796796271e-06,0.0016315654626934933,-0.002447328851938994,0.000343283216230583,0.0003584769602923648,0.0013622946804921238,0.0002853423867152873,0.0015379772274424323,0.0013622946804921238
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1,1,1,0.0265397103957109,1e-06,0.0,0.009462293703906971,0.1103915257447718,0.029076936682696036,0.01738587977502007,0.0038841515758413917,0.10329971381475382,0.03244472520152714,0.05452799227690827,0.0065690997075723715,0.003587258256579891,-0.003331256366023802,-0.00020136970379529972,-0.0008839275140848071,3.002783595152228e-06,-0.0007138271074001349,-0.002447328851938994,-0.0031720424275403234,3.0027835951522213e-06,0.0005381445604498258,0.00038193340556150044,-8.386730796796271e-06,0.0016315654626934935,-0.0024473288519389945,0.0003432832162305829,0.000486712090510587,0.0013622946804921242,0.0002853423867152873,0.0015379772274424323,0.0013622946804921238
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1,1,1,0.0265397103957109,1e-06,0.0,0.008624889431948968,0.0985752429823311,0.029014733235822588,0.016053900002784074,0.0035250668109413517,0.12210069533053068,0.022722479256679615,0.04904005623714095,0.0059823269304365495,0.0032681175569773827,-0.002970977856828754,-0.0001399967623395439,-0.0007796713376164862,2.8487797300992237e-06,-0.0006498722385471801,-0.0021913065192122683,-0.0031049512849456503,2.848779730099183e-06,0.0002081543589059114,0.0003449765667529063,-7.19310594015038e-06,0.0014525786320035592,-0.0021913065192122683,0.0003149375574645231,0.00042533914905483125,0.0009540753520547705,0.0002853423867152873,0.0013957932316960395,0.0009540753520547703
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1,1,1,0.0265397103957109,1e-06,0.0,0.009884807666542322,0.11638783796367617,0.029096344516532154,0.018059094184859882,0.00406556963075401,0.11561784437948384,0.03740024833849964,0.057306561673042905,0.006865262453103729,0.003748359786239077,-0.003513737413000504,-0.00017223731802142598,-0.0009370090515794327,3.075241586699166e-06,-0.0007459777363205665,-0.002576728361421071,-0.003204690634267101,3.075241586699166e-06,0.0007065338505917959,0.00040056231344509315,-9.062428845775245e-06,0.0017219566058652596,-0.002576728361421071,0.0003575530933079478,0.00045757970473671327,0.0015703680349933833,0.0002853423867152873,0.0016098119207221527,0.001570368034993383
