,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,B6,B7,B9,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14,flux_15,flux_16,flux_17
0,0.8759139028727618,0.903214103307124,1.4687410355934296,0.6981484183768729,0.5487332489420391,0.7895038375082274,1.3885149826381125,0.7874509566191711,1.3379225425590493,1.0804455531313948,1.316710874378877,0.6399404400458505,1.309103336503345,1.4683289612568062,1.0022026288151085,0.7996840473426662,1.3151664509007714,1.45393885403508,0.0,8.739710289737285e-07,0.0,0.19667687469436712,0.42410305913382584,0.010151304116884911,0.07812582038617481,0.020521544109190902,0.021904813457685683,0.041674068177900085,0.15181729062256755,0.07161159943418359,0.13248996969806454,0.02714050677816104,-0.0028744236041151824,0.033285681697844585,-0.028077532214081123,-0.0031747815579914727,-0.00290731163717509,-0.005390995154760123,-0.007964557224788851,-0.005981788594246836,0.014216199078196417,-0.017306446237118463,0.018815433726171695,-0.04043552662328186,0.015062715692685502,0.029186269790130896,0.037664577946451665,0.0342259283879162,0.06899728899879785
1,1.1737210378187477,0.6433122801269601,0.7536535209843739,1.304257798327319,1.3608983825122873,1.1076152558241383,0.8897190797956134,0.6962222195313728,0.6899310579231402,1.1972755448337171,0.6341745665150892,0.5959832637742921,0.9372076172024913,0.8405960003339337,0.6063437618276163,0.735432445081686,0.9525011866522268,1.314895731407616,0.0,5.512811043972806e-07,0.0,0.11601824220748988,0.04501447293109877,0.07991379805343438,0.06960571379975676,0.17341869972182689,0.59939669839515,0.019124046652055464,0.0415562711875347,0.0651405862892109,0.015119454015946006,0.03138059310030683,-0.0035824904218000548,0.02415026701588859,-0.025166514787510866,-0.0028643729326244035,-0.003651266210126121,-0.006235394857930737,-0.004343410089185899,-0.012133829189487235,0.019990523907863315,-0.00786405542771912,0.02830827676560289,-0.020835304395917475,0.018769005226719905,0.018131509471692456,0.06318508110033205,0.03228459294148616,0.07021852851769726
2,1.077557750356773,1.4288939086243095,1.0513111659954268,1.4023571756496263,0.8156878772682694,0.955146785495902,0.9407019588943322,1.1212107041468407,1.2414269772780204,1.2266313924839372,1.2871472828893449,0.9126343194433018,1.067706949697493,0.9584835145429715,0.7936909612326914,1.2985570147549994,0.9368770699063343,0.7194494275386687,0.0,9.615884883812912e-07,0.0,0.12540428899736547,0.02691913243802829,0.053307975835627984,0.10837607024676477,0.1127748347924534,0.25262988216651283,0.020625891283744435,0.04235665514826706,0.022787260661430293,0.01804800396584789,0.025659831797231178,-0.001470529019483288,0.02835949619072865,-0.02495359721502393,-0.003064308310089571,-0.003388903748525473,-0.006216389899479934,-0.005893789227682061,-0.011865168051666422,0.024024764288259663,-0.012933116787814464,0.012160210529469393,-0.025548405797243597,0.017546205073077532,0.03765639560654911,0.05302379499886422,0.032717969272581825,0.05264795178215131
3,1.2915912264056906,0.9809694030032813,1.1265164979110447,0.8777576824266722,1.4960282074596072,0.6644223638019465,0.5161394558481391,0.5758439851627251,0.8081832767678444,1.4298375497980922,0.6287045127644602,1.3672017976081812,0.6340492263104343,0.7588709347753205,0.966724768962481,1.3708739028106809,1.0647375807388482,1.4692371163532842,0.0,9.473241963830457e-07,0.0,0.16589346205309993,0.03624141144888047,0.0917560215780835,0.09412937269750027,0.16873770699093543,0.30047096066063494,0.024969635401680696,0.058863842557001146,0.041941588465013495,0.01112736765851245,0.03387804533355722,-0.0018169202472322348,0.01681116430467491,-0.01887665475088855,-0.0032727603244051616,-0.0023542139612597606,-0.00690701010757548,-0.0072613930111157824,-0.01261939492213583,0.02289555146043364,-0.0062340547579123684,0.022427011458512905,-0.05084034095226941,0.01042572475768907,0.03731727667941784,0.07190929587588471,0.027451818565535246,0.040190384062741835
4,1.1097179682172063,0.9455925804119121,0.7709169052450641,1.1645511695035178,0.8665036210891615,1.066299453581117,0.6425811093972078,0.5132194977993472,0.7306340494180807,0.7501104639613323,0.8692221475565942,0.7252436248456859,0.5961355969233663,0.9319725453897902,1.2799873235738142,1.3184172061298893,0.8199497709413053,0.9704471442123593,0.0,6.262070699587407e-07,0.0,0.14999624424819324,0.036324830269155596,0.09532702644271214,0.10818430912636476,0.10434960956421681,0.32355493387791723,0.030282546316218444,0.08600775164461157,0.03912199396093224,0.014857536031950561,0.04327383542177866,-0.002502536160068831,0.03151458366799886,-0.0284180489043515,-0.0025915124467522665,-0.004136840231658582,-0.009357637552483887,-0.007485703029326414,-0.009536282147033805,0.036488790744353336,-0.010332367565793938,0.01813394971904032,-0.032413541626399825,0.00878085721951124,0.014545725190369117,0.055586116421282056,0.020366866001978078,0.05162650501401981
5,0.7515321631752883,1.0474910231236951,1.1455294131108678,1.3826033371310094,1.3161637332263405,0.9752077388992866,1.056746050604044,0.9989610085714101,0.7716834181081594,0.7063350484429783,0.776618959917207,0.6942593066500918,0.5230165210604032,0.6713491112989027,0.9647032044878397,0.8059610739924244,0.7157105528953319,0.6018387523488373,0.0,1.1261987803977937e-06,0.0,0.10867949634720916,0.04658009242232788,0.09862022499473436,0.10928557742637096,0.18567759822874053,0.6166307961484712,0.024337946586538258,0.06286311831512802,0.035134696066359994,0.01770765455041459,0.03853124512092808,-0.004393449618405202,0.029134836102487866,-0.03560697682664745,-0.002828662886887579,-0.002821898734400011,-0.004370454784416221,-0.004299340162767134,-0.008003769278097667,0.017003975776137895,-0.011576608970887031,0.021373339699272055,-0.04353711307399601,0.017231273708630167,0.029576385852349524,0.0673444462307516,0.0320841463515754,0.06254569174157285
6,0.8997182092663136,1.0581435588407242,1.5148143878896183,0.947074296012225,0.8962517333672128,0.6904151159993962,1.0610495517482361,0.5865955155174497,0.504676839557598,1.187143038412219,0.8601892496987994,0.5317845192957434,0.5462008057132871,0.5566798626822352,0.7421277408929169,1.3546528124508288,0.8254572962358125,0.9323750136695953,0.0,6.822714643533822e-07,0.0,0.21911989001075313,0.02476506521955181,0.10590991080557999,0.0741846395361441,0.17179968693802736,0.3463038683086302,0.017613312529261436,0.04728039758296109,0.06355659757525065,0.012722876593367217,0.02400504127335798,-0.002446376351998155,0.03296208707271576,-0.027977490362423422,-0.001642840861325105,-0.0033279102783166812,-0.003969729265049514,-0.005235037813160363,-0.006431810704068278,0.02376126069890072,-0.01433950823647226,0.013366068715774405,-0.04989926879690306,0.006757535207007893,0.029746672314901395,0.04015206347924062,0.03179828637867983,0.06515571430199636
7,0.6452244374963455,1.4719982684369137,1.2223200506580154,0.7725218258442774,0.791432714674246,0.5562705943068957,1.1740253079384644,1.4156693551928536,1.405619555205925,1.130693168242114,1.182228564952561,1.3235080539744823,1.204475252305863,1.409469544462799,0.7594605373397599,1.2553100547796534,0.912958037314945,0.9636739215186403,0.0,1.421267678785525e-06,0.0,0.2107025992623748,0.03797682086941722,0.08569765464229262,0.09360936364510787,0.1528409596383596,0.40137381555304996,0.0157666700693856,0.07271592802408453,0.03343619328113744,0.014718142320090064,0.0311080488056159,-0.004058726300314326,0.025776877364290754,-0.037128956905000246,-0.0016943628029966159,-0.0032589129431566514,-0.006816836426983393,-0.0076868646547018195,-0.00863465646490452,0.034346694589756165,-0.009636152552897266,0.03200755452647708,-0.042799495781301405,0.007738791312651585,0.028565664652637258,0.06608731230526377,0.0346310889641557,0.05686350711656883
8,1.0695773679363936,0.8119925613753756,1.46387519523901,1.4840020313224622,1.2865572269606775,1.1649167907521898,1.2760521598867227,0.8460355535197605,1.3994267092301698,1.2409365172326017,0.6566525996334254,0.8206167955942723,1.0607641233233354,1.3931093411049598,1.25457662779387,1.2772701001639422,1.1931870103256303,1.160291912482024,0.0,7.182373899760519e-07,0.0,0.08979895645273503,0.03794255821957333,0.07098221218255578,0.13812657998555397,0.16426392850180374,0.28102640288274966,0.019471068761919758,0.0858538075624863,0.03921692745606254,0.019267995237350965,0.01646509309137331,-0.002319451544240853,0.02425873097352687,-0.017854471752418374,-0.0020657701696526793,-0.0034647901124776025,-0.009085838412268534,-0.00731766677908448,-0.008797295770494176,0.02945766015284201,-0.01023303941343571,0.02037803909574606,-0.052618734260001306,0.016086455882142057,0.014671013567782835,0.033488286717757665,0.023785299579318752,0.050193738656387446
9,0.8739834286051732,0.9537806572492691,1.3598175460050022,1.0676142445940102,1.0637495227802656,1.341706877571804,1.330873232944083,1.2400662254980857,0.8381756207298624,0.8025332030473625,0.5901784034385086,1.114482707158782,1.3220685546409068,1.1689885388381163,0.7310243197716154,1.0074437203183453,1.1378375140531212,1.207318446301553,0.0,1.1575143947728867e-06,0.0,0.21812825873176117,0.027767725509188945,0.04456283752334784,0.08359920585606691,0.1215218910065202,0.2958578794609363,0.021594003760198485,0.0791586234527629,0.02917847416401557,0.01017324127675617,0.04466433795825034,-0.0019508140303869089,0.025515355336196976,-0.03296923647372793,-0.00240795737956975,-0.0019602194835911875,-0.00843414820970172,-0.006498913003583999,-0.005598257642406027,0.020431037982388007,-0.012625686248231882,0.015431859097892624,-0.04002656451741111,0.009941884306266342,0.025924089560951925,0.06503565248116586,0.019639081042416073,0.03552760043674751
