E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,B3,B4,B8,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14,flux_15,flux_16,flux_17,flux_18,flux_19,flux_20,flux_21
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.24173540468750077,1.0339809417424077,0.9045741312993737,0.0265290846747798,1.1127297056296317,0.30749123369716513,0.3455937471646936,0.365512131407235,0.198588892819055,0.9479539465323474,-0.1535233092474036,-0.05910801889787065,-0.041619893343905964,-0.13220084136650512,-0.17502057786527803,-0.048754928636270074,-0.033494252792592036,-0.06298254628299857,-0.01406940476037349,-0.01782149244734843,0.041660078402100065,-0.08182850380497576,0.16168913485691166,-0.031599452034500417,0.007685531233846132,-0.019424848032218528,0.14193840957425158,0.04079841283090936,0.003458647122427743,0.027833909104352815,0.003458647122427743,0.08736203715619023
0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.8479851608629339,1.0815517629822893,0.4064610806518664,0.24823011074613724,0.29828355656500727,0.9476929562513677,0.1932839272457484,0.829671021995922,0.02950118340559797,0.33677463133537305,-0.09276959378081612,-0.06600869604370871,-0.031897051043058386,-0.11873129657421863,-0.16524734451686404,-0.042154296279312296,-0.03059510977093086,-0.054574049452009374,-0.01349192575575476,-0.016047617454687694,0.08053575224541187,-0.0753297559506663,0.14271023625529713,-0.03191336189746341,0.04477722569651377,-0.017103184015176118,0.1376405405537949,0.036746487659166126,0.0038461252751377443,0.027833909104352815,0.0038461252751377448,0.0850283084518531
1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.942755027012337,1.1332050030917378,0.33597675826307793,0.23707227173024167,0.31274538556728293,1.0909951653876149,0.20161403295615907,1.0301877967807864,0.02438538998528789,0.3508586386403753,-0.19595165162375822,-0.05413045783856718,-0.04827252914363364,-0.14122606411919095,-0.18131695882576426,-0.05334449688646662,-0.03542271691604624,-0.06886667044443073,-0.014427708318852029,-0.01900413825058357,0.014141082939863547,-0.08623337107586618,0.1746700176475755,-0.03121108522829922,-0.018599823327024395,-0.02099500859719422,0.14439104060476032,0.04349125492751721,0.0031791695769299096,0.027833909104352815,0.0031791695769299096,0.08869283869952746
1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.9162558039050945,1.1084540809967727,0.3662498796331497,0.21262539759057328,0.28351267556020254,1.0297342920871948,0.18395528424677915,0.9482636658732165,0.026582630873311176,0.31654523282665264,-0.15393902280619798,-0.029814004816529502,-0.052772134185940636,-0.13065151069989445,-0.15501539417340396,-0.04142048752116074,-0.033904069852224585,-0.06306210437399502,-0.013038464320213992,-0.016692340012613757,0.03977459226769153,-0.08355456928934309,0.15980954522166485,-0.028049283529225623,0.009217226029875458,-0.020865605532010598,0.13080663649185398,0.03852518531870921,0.003465628041961789,0.027833909104352815,0.003465628041961789,0.08092450765653292
1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.8933070461891672,1.116163573364124,0.3644084561256754,0.27053754994950274,0.3305688760777759,1.037893825950837,0.21273047964829328,0.9470383496563748,0.026448979276129343,0.3742179033281584,-0.1529312493221772,-0.08779461679341154,-0.030624601775947974,-0.1335382140740569,-0.19436398551093753,-0.055892934849217195,-0.03304131107639133,-0.0628585252293564,-0.015083259540689068,-0.018864704944106192,0.043465489981236116,-0.08018846715987674,0.16335542822702204,-0.03502578647748805,0.006082850615002966,-0.017958051535702277,0.1526476567940054,0.04290345586518665,0.003448203629563028,0.027833909104352815,0.0034482036295630275,0.0935831193954369
1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.9428425750990138,1.0975936698673274,0.34770685990369676,0.2086715948693179,0.2823877363341526,1.0071260074687522,0.1833803813447336,0.9325620088389733,0.025236767635790653,0.30842796109091897,-0.14401275849689527,-0.056516868765933044,-0.028818671172489423,-0.1241069867584402,-0.15820051556401205,-0.043847442899669985,-0.033182759400722586,-0.06208940136056623,-0.012678263538351598,-0.017259714602731402,0.04218362962211125,-0.08752352996759452,0.1530136287182839,-0.027182016027485142,-0.001771834096324587,-0.020504495862370978,0.13027611746233322,0.03968221622486699,0.0032901652971783642,0.027833909104352815,0.003290165297178364,0.0806715998127125
1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.8836983799035026,1.1202342567524757,0.3750343838320981,0.2609584376541681,0.32108943477287294,1.0486845752113647,0.20692710275444035,0.9557153590895352,0.02722021533548109,0.367160059026775,-0.15864058167860906,-0.06047290992909594,-0.04873727010594007,-0.1365663658844553,-0.18410983092450467,-0.05143295164129261,-0.033626425644512556,-0.06341796708188807,-0.014876008764696223,-0.018055015718288856,0.041343751287734265,-0.0787488254461806,0.16635790732183073,-0.033999947116792134,0.012880539819633885,-0.01875041687981635,0.1482482892094358,0.04127322524495616,0.0035487511384584332,0.027833909104352815,0.0035487511384584332,0.09103013256597636
1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.7676959887615514,1.0565113446688248,0.324856594727721,0.22262824641592074,0.25173453936296686,0.8643243193466399,0.16492906857647233,0.9338843828850236,0.023578281999867286,0.30025830972867884,-0.13041643548132648,-0.0524281607404505,-0.029568177896707903,-0.09117228409954876,-0.13829927446012624,-0.038745523214179685,-0.02844919699889574,-0.06403298864408768,-0.012006342425904617,-0.011976192581965157,0.024788837262310126,-0.06542017745797635,0.1267560757447407,-0.027594600688279146,-0.008873743924414423,-0.01644285457299112,0.11602675566287715,0.0278537388240721,0.0030739453769433917,0.027833909104352815,0.0030739453769433917,0.07255460873249105
1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.9692952735709705,1.1348159211492126,0.38462974731227895,0.2505407521487087,0.33463768299422825,1.1186992188925438,0.21476825533770633,0.9484134772997164,0.027916652439417856,0.36675098594988687,-0.16479528601275278,-0.06225154521651599,-0.04739389204093454,-0.1533663643197859,-0.19341052242747936,-0.053759343606517726,-0.03597469172632217,-0.06192960904317366,-0.015034124580194902,-0.021056287582483117,0.05050068735020685,-0.08974837370820199,0.1793212816366374,-0.03335591162319119,0.01648348783916137,-0.020940567146127284,0.1545695829648007,0.04779039344370669,0.0036395469655670404,0.027833909104352815,0.0036395469655670395,0.09447956548038593
1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.9554072789777318,1.0440147297095546,0.31973176349635557,0.32802588333274135,0.24688207902997883,0.9787524579641447,0.16480476573478461,0.8872648979752287,0.023206318746124086,0.4081556422786555,-0.13046362565744765,-0.05012668553644573,-0.020014779183200188,-0.11168024970482832,-0.1355950496227843,-0.03831735355756418,-0.0316992423328495,-0.05880922793975002,-0.015882710816453326,-0.015413297315752247,0.040025851987130656,-0.09113835563987882,0.1387902353117288,-0.022722669657673607,-0.009703359835084635,-0.015816531516396157,0.11356364108231735,0.03375434257028886,0.0030254518215397617,0.027833909104352815,0.0030254518215397613,0.07249992617010712
