E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,B1,B7,B9,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14,flux_15,flux_16,flux_17,flux_18
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0767800361480718,0.22879304602147776,0.37620239304696035,0.04438236075261336,0.39809915728770146,0.26910390104037535,0.38194182457580944,0.06343432858712311,0.0023653541896737,0.060302896246510904,0.10974537311491846,0.009216750325182186,-0.009457511752445386,0.011395748717348535,-0.0070309680947121065,0.01648371510937177,-0.010209977969849066,-0.0022604547631973108,0.006503985571712251,-0.003448728617387196,-0.0034163920583840345,0.006429313038985017,0.012106159860566361,0.003617079143018489,-0.0028894095353841805,0.010769297051852084,0.0008127336541771521,0.004439047306205902,0.006004018397272455,0.000812733654177152
0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0767800361480718,0.07543116508400936,0.13821041285587263,0.27016356180871626,0.3216211187406872,0.24552230726792187,0.05142471537623198,0.44893346640515963,0.07538450380507918,0.002978864345951456,0.3431320126830768,0.0076923054629575716,-0.010066919237127648,0.015198092061278456,-0.008378867168216744,0.019415701560111513,-0.011698434473421287,-0.0009668322664856681,0.007818385563434477,-0.0038720612770373614,-0.0035666440889103247,0.006164991591689636,0.010698467947085632,0.004217794502000946,-0.0030061624841280533,0.012564333266330593,0.0010235352133529873,0.004439047306205902,0.007164773114857408,0.0010235352133529873
1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0767800361480718,0.05842551679311929,0.09836228048745252,0.26684505487075183,0.41110231745030523,0.22025781264732341,0.04159417152560634,0.34592526341927504,0.05432936556433414,0.00212001313270152,0.4235960438451616,0.00984886428342379,-0.009173555194926403,0.0097888616277269,-0.006469937663030753,0.015249163166924068,-0.009557250767973428,-0.0028447464352903194,0.006016700377730673,-0.0032584162691913056,-0.003322438554496051,0.006550880562833391,0.012718065552619761,0.0033295580826822116,-0.0028692012691959763,0.00994646576796876,0.0007284346791554606,0.004439047306205902,0.005520809234702011,0.0007284346791554606
1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0767800361480718,0.044314120056414295,0.10008033527058005,0.21877760798351992,0.31428085093880703,0.1672464129963689,0.04391308433861329,0.26254059215671444,0.05376751282382732,0.0021570425578519023,0.31407385804905663,0.0063922851171389974,-0.005553846447527641,0.00889833091239385,-0.0049017172468720765,0.01154662012403894,-0.006931286815131858,-0.001367227589618518,0.005115531285842384,-0.00245487491755482,-0.002494203609268055,0.005238871566490791,0.009100302765377363,0.001528116868278333,-0.002708017648238366,0.006678144084448317,0.0007411579576166454,0.004439047306205902,0.0041900279596120416,0.0007411579576166454
1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0767800361480718,0.07528638909904294,0.11582982454542388,0.2948269371297786,0.4192385536897677,0.2663149400791984,0.04433816797763142,0.4468550670728504,0.06411323849041688,0.0024964930456867172,0.4453402615547152,0.01100684024750184,-0.012027644215405916,0.012856717970802024,-0.008355665574572704,0.019520992067978006,-0.012313267682477015,-0.0027730160564272024,0.007175657168432291,-0.0040337236827742845,-0.003995176261435927,0.00705381578493423,0.01382200810279736,0.005077746651158845,-0.0028151678552955153,0.01353182350995578,0.0008577928517033827,0.004439047306205902,0.007131602810631016,0.0008577928517033829
1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0767800361480718,0.054449440866282256,0.11042489952485232,0.29243913674072014,0.41569572176747116,0.2253783057095945,0.040137661415571436,0.3243553532174282,0.0577618571006948,0.0023800000976979766,0.4228816987199146,0.010367234733329981,-0.00913794423515618,0.007465067335663458,-0.0060289652569362655,0.01398040689311153,-0.008498838141371156,-0.0030045942442678366,0.004603122283466911,-0.0027748783182269888,-0.003571309365109982,0.005936797515592796,0.012512701124970613,0.003261710771493134,-0.0021454663916406318,0.009128250067957516,0.0008177659755094875,0.004439047306205902,0.005176563317948274,0.0008177659755094873
1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0767800361480718,0.06911317974963882,0.1090631974352398,0.25562546829352617,0.36307007168941846,0.2310687366776418,0.04723616810442748,0.4089536126512834,0.06180204503613544,0.0023506511816449864,0.38418909849617544,0.008505497354323904,-0.00963713554071834,0.013843620107446556,-0.007664037222294045,0.018068077201682187,-0.011243336519790292,-0.001812372722012766,0.007711716809605383,-0.003877327073323514,-0.003322230518537751,0.006740804219622467,0.01187540746017298,0.0038064774674107698,-0.0033699101058490763,0.011750753487264724,0.000807681713312841,0.004439047306205902,0.0065267129060646275,0.0008076817133128411
1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0767800361480718,0.06641568971335736,0.1121848353348807,0.25261470562283844,0.37595192718894277,0.22601320614352544,0.045628098786139826,0.4170306453439734,0.05804740459396536,0.002417932189262769,0.3949081937744949,0.008543937658186378,-0.009485127418601478,0.010017065785247858,-0.003915935974041255,0.014546523679571773,-0.010946008519056138,-0.002095574645668046,0.004253513392141799,-0.003974969046137573,-0.003229484684496166,0.006785940430618873,0.012110999760783083,0.0034947884238229,-0.0035670621025967082,0.011353915462597005,0.0008307994093701041,0.004439047306205902,0.006655618659392947,0.0008307994093701041
1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0767800361480718,0.06104966677380491,0.10775409323844769,0.28323772606934533,0.3870760491913606,0.23134728594218582,0.043421274341169304,0.3432038011110144,0.06214501083498247,0.0023224359138053316,0.40096408436921704,0.009768027430655867,-0.009434629037003478,0.012522666832278172,-0.00957360462112673,0.01807324064519515,-0.009607178550816829,-0.0023946695354472806,0.008341666954153004,-0.003022260085029267,-0.003574201178974227,0.006141420228234859,0.012110290942656365,0.003711505710273144,-0.002342263512000505,0.01028717512384559,0.0007979869717015032,0.004439047306205902,0.005477375939039162,0.0007979869717015033
1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0767800361480718,0.07055483210389765,0.1100110706610156,0.27428618891657264,0.38295893700517775,0.2338271818068717,0.047899129524897235,0.3312986604867711,0.059649641875146514,0.002371080798331623,0.40669690447341594,0.009418175488542659,-0.009655884358518527,0.010692372870568173,-0.006168181781324004,0.014271232752283102,-0.011431586131322781,-0.002039940483339832,0.005987396526712006,-0.0028156756397073063,-0.0033818074944467398,0.007197449750590824,0.012619197728377397,0.004301322703999343,-0.0032010222398347332,0.01104623953119535,0.000814701311960452,0.004439047306205902,0.005287375331251796,0.0008147013119604522
1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0767800361480718,0.06044277177933981,0.109644851413433,0.26655506201547885,0.3810498269456555,0.2263412492819339,0.04293440820567274,0.3937762999524066,0.06055418866859354,0.0023631876343009027,0.3940340731335534,0.009119536593259656,-0.009356550984514446,0.011663854039091995,-0.007369028640454386,0.017353148540387706,-0.009694489958740683,-0.002344780646893058,0.006702188693136657,-0.0036996299737120514,-0.003425196377929576,0.006107915999048868,0.011877893023871502,0.003329317508992491,-0.0027583564306118517,0.01063576350184088,0.0008119892276250362,0.004439047306205902,0.006284489926221274,0.0008119892276250362
1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0767800361480718,0.05723410148599245,0.11731122832579545,0.2063196288055364,0.32523136257729124,0.1730246780286782,0.034326938886047716,0.3384154093343836,0.060867230437406175,0.0025284219055469966,0.3171534553075643,0.007765708238739055,-0.007172957492868309,0.008470490146541778,-0.006347972479474285,0.014991595455703888,-0.005899612543097987,-0.0021558224943697656,0.004559307111177663,-0.00324266758328902,-0.002938742831473227,0.00382122037607267,0.008915785701915663,0.0019251971334765207,-0.0011500774631766075,0.007992202663210402,0.0008687635803414965,0.004439047306205902,0.005400955392940583,0.0008687635803414965
1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0767800361480718,0.06634552866585305,0.105881093506772,0.3077216191735194,0.4113225540703452,0.2628485928878632,0.050119455273148636,0.3941573627568257,0.060294544880182564,0.0022820669430065567,0.4446556584210866,0.010041190762205941,-0.010803508321422016,0.013174679246903477,-0.0073488714812325944,0.01715937993998494,-0.012942721795520872,-0.002279498814647014,0.007683649827568501,-0.003519936944187705,-0.0036777580051489673,0.008096470293894839,0.01405372711369082,0.004679594154241705,-0.0040125363514848696,0.0124501223882237,0.0007841162282433529,0.004439047306205902,0.006290571514564636,0.0007841162282433527
