E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,B0,B5,B9,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14,flux_15,flux_16,flux_17,flux_18,flux_19,flux_20,flux_21
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,4.511722407432223,0.6994633746385518,0.6665223166675364,0.5063327640474227,0.9351766435031752,0.08237826267363212,2.3148185639485304,0.44567022744034435,1.4657572992698413,0.5134197768420959,-0.13409841903812322,-0.23982184975656012,-0.0458709128325048,0.002304051252153161,0.12968919070536347,0.32295020359363424,-0.18502376204847182,0.06533784102039909,-0.02561588192206246,-0.0090351342604501,-0.0521192252630924,0.01922210744338816,0.1249455381618251,0.01493062572647635,0.040229886861144225,-0.1360716765414819,0.38873733086250595,0.028482081796623183,0.1423356698779223,0.003374127637368315,0.1423356698779223,0.06109099554589049
0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.4940724824050742,0.6867278658047906,0.642262453568718,1.4051633186033996,0.4230423215758202,0.46790071278730283,0.08178995668710022,2.2541560856282357,0.900653716059932,4.126771325705954,-0.11650468695537997,-0.22134731567985116,-0.04474550998781182,0.0037070368240695317,0.12636704847834063,0.31112683009145914,-0.1710732227352561,0.0635393432412508,-0.029051920433813105,-0.008122806917511608,-0.05073854820742593,0.016587928528915344,0.12143055725338661,0.013401612836357745,0.03822577531458936,-0.13308030685438865,0.37139990965496505,0.028687695564029753,0.13019124583324249,0.003374127637368315,0.1301912458332424,0.05878889202049255
1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.5326878615073405,0.7117012695090771,0.6903839632769866,1.5261558435225802,0.4685572904136353,0.5459235088779247,0.08289111073936654,2.3728469499501865,0.9692292630430531,4.913233990377469,-0.15250430526389935,-0.25886412080820465,-0.04691780343831525,0.0008461889460417982,0.1328651461251598,0.3347042800981232,-0.1993408951673653,0.06706098518794779,-0.02193538626024273,-0.009982615948425833,-0.05348852013602581,0.021946179190489495,0.12830599473479476,0.016522714632428617,0.04218918755864861,-0.1388589649846568,0.40610703428601164,0.028245925266667485,0.15500254406949754,0.003374127637368315,0.1550025440694975,0.06338367402762383
1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.4984754926865547,0.6844338432405601,0.6503411448756686,1.4155470150433127,0.4420598284020557,0.5159493359659096,0.0808498153335718,2.2334237764158824,0.8947895217666507,4.3665288645318485,-0.12811784069854865,-0.22809946444506424,-0.04585608706624186,0.003311996911465831,0.12512110251210373,0.31299404336164577,-0.17823567277841196,0.06296526626165341,-0.027577548329956694,-0.00949183376698461,-0.05142348670378366,0.017352203413033257,0.11733382715954882,0.01564764499860351,0.0383057579200583,-0.13098393434342184,0.3754968702949531,0.028033635978963425,0.13775510876967872,0.003374127637368315,0.13775510876967875,0.05931279914995471
1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.5264127199637196,0.7124325223376506,0.6805285170264346,1.509642647398974,0.44872208695838045,0.4975530411231039,0.08369216192540489,2.3861534733625342,0.9707867937298372,4.638075660314773,-0.13937563052496182,-0.2501798778527747,-0.04585189172174858,0.0013957218540931737,0.13371746674282076,0.33161151721487264,-0.1909478228596666,0.06741858874236505,-0.02380056223794713,-0.00862569143591747,-0.05269894954741888,0.020918040149936465,0.13172228747774933,0.01428752797909042,0.04192715867969734,-0.14054077800052223,0.400302911456647,0.028865557700036043,0.1463218581373472,0.003374127637368315,0.14632185813734716,0.06263700500281706
1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.51012545000613,0.696170750498709,0.6680996740386416,1.4472525431334615,0.4435565510816259,0.502109401549426,0.08169502918571298,2.292451822182412,0.9256914749489351,4.5009512713981845,-0.13274849279648596,-0.2386425838812074,-0.042867206835290626,0.0022418079230891175,0.12954128059458805,0.3208337168845057,-0.18204506665324505,0.06470032847001561,-0.02606130832763491,-0.00894836370202429,-0.052775238948231745,0.018399947168554295,0.12429403825327573,0.014698825807842302,0.03997763965001102,-0.13459440047513915,0.3835816035214889,0.02809681645737293,0.14199586243315862,0.003374127637368315,0.1419958624331586,0.06069900888090333
1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.5164510981404514,0.7024839199831464,0.6650659205695222,1.4828928637839878,0.44760693189375383,0.5102370880372888,0.08301023038053981,2.33546554838232,0.9439510097589909,4.521427289752867,-0.13534710199540362,-0.2409025530835108,-0.04866704128267195,0.0023637269213244716,0.12981585250014543,0.32489820709508843,-0.1877876174046855,0.06592626624336909,-0.02519966451352948,-0.009115513382340817,-0.05150381361856707,0.01998979875251304,0.12554524984062015,0.015144888029697363,0.040462009423393515,-0.13743631282465274,0.3935139233940318,0.02883838445734388,0.1426418391856612,0.003374127637368315,0.1426418391856612,0.06145168760390769
1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.5133014256957177,0.6989754497564693,0.6664497651413632,1.4655203135032606,0.44556570774526183,0.5061803066007862,0.08237521753415651,2.3148088434939447,0.9349059051361314,4.5101733173415015,-0.1340604607069129,-0.2397716804168522,-0.04587173718205674,0.0022590369891289457,0.12966741935232357,0.32287586466036694,-0.184982106780184,0.06533771487919682,-0.025581448480547248,-0.009031995391608308,-0.05209622958957827,0.01916643406305868,0.124877653772998,0.01492420425077599,0.040229808565348094,-0.13608243461324854,0.38866129326175824,0.02848203395121704,0.1422867992347722,0.003374127637368315,0.14228679923477222,0.061076913132858394
1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.5135200965809256,0.6998770347405401,0.6665837893025247,1.4659581494633789,0.44575883871940797,0.5064620215739427,0.08238084220682972,2.314826666137188,0.9354061703312829,4.513035653741162,-0.13413059893936372,-0.23986437971209662,-0.04587021037917656,0.0023422214296622418,0.12970764710449018,0.3230132156747789,-0.18505906738043892,0.06533794389081751,-0.02564507341760884,-0.009037795726701381,-0.052138720645494796,0.019269318944360916,0.12500309971709384,0.014936070605055909,0.04022994950264533,-0.13606254647692456,0.38880177917784325,0.028482122025540485,0.14237710012921348,0.003374127637368315,0.14237710012921348,0.061102932430666564
1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.4986500470103714,0.6838849321853242,0.6487656768855861,1.4193761842967991,0.4460680834113631,0.4805029456746151,0.08081624267067827,2.2295917042895628,0.897640316454838,4.39544721440639,-0.1287511543256529,-0.22927336785727775,-0.04519971499273778,0.003290363982421246,0.1228893862438584,0.31287481566439423,-0.18006915982733862,0.06285145727231001,-0.02745627366220585,-0.008442362301974343,-0.051078674621958864,0.017300662420480645,0.11782287595210547,0.013924810410259251,0.038176208117844064,-0.13065878189159028,0.3768697629736601,0.028049376791834255,0.13866742391885023,0.003374127637368315,0.1386674239188502,0.059333569088900924
