E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,B2,B5,B9,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14,flux_15,flux_16,flux_17,flux_18,flux_19,flux_20,flux_21,flux_22,flux_23
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,1.0058203636432486,0.33529207125468574,0.8053057815670184,2.775716892781176,2.236786474700999,2.879801557650302,3.406891801990282,0.7331685501199465,0.5702433322160692,2.111915103228347,0.031609364668485206,0.13353626865749624,-0.09564226486729109,-0.587346327747919,0.4076370302500117,-0.35112949842814406,0.013171698062170606,-0.10299591036621354,0.37739043610466305,0.10920450482520488,-0.2517362890302868,0.017368660229112105,0.5105167544842429,0.45394515701289107,-0.07818483995728698,-0.7534594282898206,-0.38409682481358376,0.81380260767443,-0.39824965357601905,0.21802483517207372,0.07714492296761088,0.16757157454714144,0.0771449229676109,0.16951561106530844
0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.7344128570434889,1.0061479639726036,2.882052618898814,3.409467545411082,2.2368775644897902,0.3345100119584099,2.7817789311105536,2.1136973521508464,0.5705537566187432,0.8055177384893725,0.02853236642126082,0.1337738743085536,-0.09569901825763202,-0.5877519964050673,0.40750040155258505,-0.3519551315532087,0.013209074478120399,-0.10325412235649624,0.37769991448015006,0.10890810736053927,-0.2518061850374822,0.017310677473936942,0.5118179006647107,0.4542755185276489,-0.07836486648578513,-0.753252600757609,-0.3843928233552442,0.8136334091153711,-0.3995019268638761,0.2183871674809601,0.07716522755354796,0.16757157454714144,0.07716522755354797,0.1696586655918403
1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.7319306378236473,1.0054945851132138,2.8775589191264874,3.4043248161451642,2.2366988942252646,0.3360713970454136,2.7696965571380026,2.1101411509933694,0.5699354633957342,0.805095162001924,0.0346681957382234,0.13330021516450152,-0.09558565565371188,-0.5869419158067536,0.40777248176158876,-0.3503079197727301,0.013134491783915379,-0.10273943164880266,0.37708238974141944,0.10949985575155509,-0.251666799561631,0.017426291731783485,0.5092228200911332,0.453615784973594,-0.0780061081575558,-0.7536632632492809,-0.3838017458698687,0.8139688577619839,-0.39700398941596604,0.21766406616807255,0.07712474649490134,0.16757157454714144,0.07712474649490128,0.16937322248318537
1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.7346161418000485,1.0066175305162424,2.8861229015689798,3.412166106172601,2.2324855167610456,0.33516886099467336,2.781907098476444,2.115572232456789,0.5865011463437482,0.8045985638161173,0.03169480026712945,0.13257748342990086,-0.09578328491253725,-0.5886342531012678,0.40775169354913005,-0.3523632375767066,0.012851918851459044,-0.10271984056412764,0.3780413886252645,0.10914618572774588,-0.2519138830585787,0.017005724014314168,0.5105833871033378,0.4543238958874224,-0.07836407378083904,-0.7544803511570162,-0.38468943863801414,0.815302032305431,-0.3991757546770237,0.21885948639606567,0.0770771744673972,0.16757157454714144,0.0770771744673972,0.16980915529677704
1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.7319670623221154,1.0051577728651928,2.8745556114247575,3.402510712306071,2.240368525848128,0.3353952199261879,2.770573704973035,2.1088792373219545,0.5567693097580759,0.8058935760462022,0.03153842794709583,0.13433179538287826,-0.0955251054188234,-0.5862775897776629,0.40754161972216807,-0.3501047439668966,0.013436659092892126,-0.10322570295596385,0.37685006290867057,0.10925325368346642,-0.2515886332465477,0.017669433334022242,0.510461011087454,0.45362971225877097,-0.0780358892738407,-0.752610649745969,-0.38360456553552996,0.8125576172700267,-0.39748086525296533,0.21733213178581046,0.07720123121828454,0.16757157454714144,0.07720123121828457,0.16927193334197202
1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.7315245342585875,1.0087607335788895,2.891897222692685,3.430528455248629,2.2403505049845127,0.332554898966014,2.8011306277313603,2.127586307890908,0.5718487515860045,0.8060144141844764,0.031596701480744706,0.1343123269052195,-0.08681180528536174,-0.5896244176565884,0.407925164251637,-0.3498102227872471,0.013076256736124536,-0.10403761200461625,0.3802927588115372,0.10813916273265474,-0.2523672349159845,0.017198458164478674,0.5109473546909644,0.45846580640490575,-0.07911783819874418,-0.7563958298297271,-0.38681971700157186,0.8143941317048651,-0.3971876964302892,0.221486197568177,0.07721280700611832,0.16757157454714144,0.07721280700611831,0.1707734806787425
1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.7347845151028325,1.0029211963210494,2.8678348387558232,3.383591173532568,2.2333295521707828,0.33802390592974296,2.7507325135076184,2.096521549859382,0.5686730329972314,0.8046053243003277,0.03162059884187054,0.13277292160437865,-0.10432253068973513,-0.5850903481263778,0.40734910851915507,-0.3524233937339008,0.013265334337002329,-0.1019708993745281,0.37453951920125333,0.11026721650813548,-0.25111354277118875,0.017536687892848186,0.5100893926193214,0.44949625460161496,-0.07726761154485393,-0.7505639167621954,-0.3814118083063319,0.8132009457261509,-0.3992948586659424,0.21462818183045562,0.07707782209348604,0.16757157454714144,0.07707782209348603,0.1682800274938771
1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.7615267570802368,1.0177491666718101,3.0228025100258744,3.5079551892397647,2.2134964617150295,0.3595443922077577,2.599807329257953,2.1809193550488506,0.5635412925116244,0.818769796885648,0.032501114537074376,0.13152783715946575,-0.09833043238696129,-0.5587377682697531,0.42337852562035777,-0.3715186175067734,0.014338338129856187,-0.09560844086474245,0.38965785259591695,0.11805169912920692,-0.25423598804520037,0.02158105816486712,0.5202201762544838,0.45739782247827054,-0.07128557663353134,-0.7814381277061311,-0.3958021434238677,0.8152222763918371,-0.4021337428943528,0.2320414723113844,0.07843471927649778,0.16757157454714144,0.0784347192764978,0.17505432703716553
1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.706512477198743,0.9941276048907207,2.7430851539592473,3.306099090395121,2.261579793042665,0.3145113857642324,2.936843097692687,2.044601566522509,0.5771864627389319,0.7923072368847969,0.03071202636663862,0.13551952882145973,-0.092924635208017,-0.6109849067519556,0.39279734681367917,-0.33178431716677204,0.012060380982916325,-0.10969584736313222,0.36540909593964,0.10164669605083118,-0.24928245836691107,0.013763300475411203,0.5010999765540723,0.4494753221122408,-0.08452199089354981,-0.7259633879436769,-0.3723863162225539,0.8095644153089525,-0.39316240891448395,0.20433952331534866,0.07589971679729168,0.16757157454714144,0.07589971679729163,0.16411260253991153
1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.7270477691523234,1.0264080713640211,2.809287189203474,3.336200510714064,2.218717127946169,0.3454834288400996,2.61496424644417,2.1164926827327957,0.5593857707979322,0.7781236594907123,0.030964556685279622,0.12740437361698898,-0.09345275743007539,-0.5742386678741095,0.38460978555229763,-0.3481606694052839,0.013201059468290694,-0.09638692368559271,0.3783193753778474,0.11267948299202948,-0.257316151914223,0.017816390463105635,0.4974109772542952,0.4463974250548735,-0.07271251770955774,-0.7371219638424862,-0.3727958624596152,0.7897490120312568,-0.39186935154681724,0.21634527044473917,0.07454098945357066,0.16757157454714144,0.07454098945357059,0.16988303643468558
