E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,B0,B5,B9,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14,flux_15,flux_16,flux_17,flux_18,flux_19,flux_20,flux_21
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,4.511722407432223,0.6994633746385518,0.6665223166675364,0.5063327640474227,0.9351766435031752,0.08237826267363212,2.3148185639485304,0.44567022744034435,1.4657572992698413,0.5134197768420959,-0.13409841903812322,-0.23982184975656012,-0.0458709128325048,0.002304051252153161,0.12968919070536347,0.32295020359363424,-0.18502376204847182,0.06533784102039909,-0.02561588192206246,-0.0090351342604501,-0.0521192252630924,0.01922210744338816,0.1249455381618251,0.01493062572647635,0.040229886861144225,-0.1360716765414819,0.38873733086250595,0.028482081796623183,0.1423356698779223,0.003374127637368315,0.1423356698779223,0.06109099554589049
0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.41627237435421854,0.6304231138675622,0.5422256358872778,1.1626091847365285,0.33562143420214113,0.3270594824543565,0.07852855391600022,1.985467298827433,0.7587078747345407,2.764036597430597,-0.05496722784996908,-0.15371653505933727,-0.039555814938552536,0.008700450851393315,0.1115739405281725,0.2633701332800108,-0.11956368508299803,0.055609366847859755,-0.04016540922905863,-0.004859057295336187,-0.04506583344309753,0.007114095040894199,0.10586340225026236,0.007965576023468084,0.02987860256716611,-0.11906113789176515,0.30293464067401626,0.029104891918061968,0.08719973551880944,0.003374127637368315,0.08719973551880943,0.049531581981447484
1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.6086814948463993,0.7560957590455282,0.7811636034307395,1.764449451883894,0.5622577701425834,0.7145517060645202,0.08432019688827605,2.5791862645723054,1.100219430467153,6.671008889771393,-0.2334663291114737,-0.340101156640331,-0.050261118001556526,-0.005474490119494468,0.14419016370415436,0.38085865065715635,-0.25967804737608696,0.07320986488495197,-0.0049673101062139985,-0.014088337578355311,-0.05888024810667336,0.03358928555749899,0.14022411308635635,0.023466998596941763,0.0495055759027019,-0.14804081887162962,0.4754542410131741,0.027078416619618385,0.21045676868838872,0.003374127637368315,0.2104567686883887,0.07242603453891416
1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.40702683645081905,0.5894921165382333,0.5495471035243326,1.1147474270482676,0.41712104404422023,0.5624944954690296,0.07104153211640094,1.750884891530154,0.6611893093567047,3.4816176668017174,-0.09364218823270944,-0.16092803726078936,-0.04486486623698083,0.0085735897710639,0.09866473140420709,0.2522382303682238,-0.13737772774100054,0.04894077711730281,-0.03659115717615796,-0.011923000637744704,-0.04646374836345754,0.007778866636643733,0.07506471566472364,0.01945588173838248,0.02722284427067386,-0.10110009674015161,0.2959921913695188,0.025092060483997265,0.10983795945572565,0.003374127637368315,0.10983795945572564,0.048431470259320146
1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.5648856872313608,0.7503331869824504,0.7216737919704334,1.6408288892106402,0.45732849431634487,0.46936619735457047,0.08750620417387611,2.600449795678281,1.078919314618542,5.012833139987779,-0.15542103725607578,-0.28174837595580526,-0.045625738241894226,-0.0014637001457446508,0.1459562637124266,0.35728379759306966,-0.20860387637645594,0.07367664247454109,-0.017830762674702377,-0.007348603329255823,-0.05428071798828901,0.026324104618633076,0.1526514433183626,0.012280321683441304,0.04708226758482481,-0.15402085260111634,0.43483767130636863,0.029968502527084585,0.15814469476026285,0.003374127637368315,0.15814469476026285,0.06721484165422353
1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.49342081530076853,0.6793132757424808,0.6760136485839561,1.355298952454831,0.43269418300413487,0.48100429695517527,0.0782869373124501,2.1801904550131805,0.8783997160007954,4.442736690210874,-0.1260165463580159,-0.2325865438146719,-0.028195170981957007,0.001966596349579991,0.12862753870816468,0.3101101691896424,-0.1673398660958425,0.06149941544192538,-0.02820913657332036,-0.008517546778469758,-0.055897194384568916,0.014423517087123056,0.12099351454377905,0.013539994473038922,0.038699460961283516,-0.12719635103167654,0.3580022289190244,0.026174082118010186,0.1401593107436511,0.003374127637368315,0.1401593107436511,0.058711351197247665
1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.5265080483594388,0.7124421808266992,0.6601993712289903,1.5404870840034286,0.45397616756495646,0.523316452519317,0.0851296388907478,2.4044164562091064,0.9733816490985732,4.552209219459656,-0.13953481574402876,-0.24445749693111743,-0.05816562890862056,0.002578596793768456,0.1301710669122441,0.3313643899281374,-0.19711519226993462,0.06789082981082699,-0.023775223259500114,-0.009385910962590466,-0.04938110619693692,0.02261399486908014,0.12753667605616886,0.015862474762564957,0.041232024541043376,-0.14199998968805072,0.4095846085625807,0.03003293290715192,0.1436129464899875,0.003374127637368315,0.14361294648998751,0.06264834797568436
1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.5124961429707161,0.6956579997344936,0.6659552540681507,1.4639068167156644,0.44485506837337774,0.5051438989460949,0.08235444134726459,2.3147380459860196,0.9330650012875719,4.499638727588641,-0.13380234528819854,-0.23943046047363736,-0.04587722088934457,0.0019532289495335087,0.1295193515249551,0.32237001746738153,-0.18469855688633013,0.06533671912218333,-0.025347298536765053,-0.00901066575050639,-0.05193987196112848,0.01878830886292815,0.12441642404836692,0.01488057058900991,0.040229149500626143,-0.13615525996419497,0.3881437649222421,0.02848169725892551,0.1419544543442949,0.003374127637368315,0.14195445434429485,0.06098109383335878
1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.5138042123045096,0.7010489261292868,0.6667577601230107,1.4665268304520997,0.44600987310007184,0.5068282303133583,0.08238813943198166,2.314848928894917,0.9360563971696741,4.516755737854095,-0.13422175918632967,-0.2399848496697533,-0.04586820254507644,0.002450393303471271,0.12975992760008098,0.32319166766565033,-0.18515903803164296,0.06533821505765387,-0.025727767438781385,-0.009045337355756725,-0.052193949579539045,0.019403127529277864,0.12516621801270153,0.014951499760900629,0.04023010836111669,-0.13603663424691398,0.388984280639682,0.028482234333905523,0.142494461220256,0.003374127637368315,0.142494461220256,0.061136738904797316
1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.4130218290888735,0.5910679024894631,0.5438983628982297,1.1526355920311968,0.4481551936908274,0.34365638562109146,0.0713526129504011,1.752802987016921,0.6897191419908398,3.7022030890860287,-0.09909455796189658,-0.17137296036938013,-0.04069654799667166,0.00813492822912118,0.0864236295147707,0.25447530370715005,-0.15034925106317185,0.04898158257848485,-0.035500839660181305,-0.0053870292361662105,-0.04481135473086373,0.007753831829246133,0.08003223423672964,0.008758197871120952,0.02698481503118514,-0.10066979432741291,0.30813555619819083,0.025370895184668032,0.11679698109110408,0.003374127637368315,0.11679698109110405,0.04914480481530809
