E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,B2,B3,B9,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14,flux_15,flux_16,flux_17,flux_18,flux_19,flux_20,flux_21,flux_22,flux_23,flux_24,flux_25,flux_26,flux_27,flux_28,flux_29,flux_30
1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.39156054633166,1e-06,0.0,0.8237756591530183,1.836063287632798,0.19108662628916895,0.1217921045406702,0.16060469360363805,0.23919592995023456,0.17545054428588047,1.2908248981090278,1.1918487633419448,0.12061626443553886,-0.023642223899033993,0.009989861915255166,0.09806405431791994,0.12708275242530975,0.16523158487119016,-0.10736608662714578,-0.3048857947656005,-0.18253205636561826,-0.07052551163556106,-0.007637719786004805,-0.031730247973768486,-0.29607364922111024,0.13893840931725968,-0.03932654881664535,0.03609820012126941,0.05718090138756559,0.03660440938352801,0.15727202187045058,-0.027842773282064633,-0.0019277555526509872,-0.0330264495758775,0.08413679631582098,0.06001532003862354,-0.08217445027002843,-0.06770710790591583,-0.012400270357150385,-0.006758770969813099,0.0020591141809835796,0.008394844705461355,0.0020591141809835796,0.07149449791625975
1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.39156054633166,1e-06,0.0,0.6023016008026686,1.7086762925954682,0.14999434899260142,0.08826348042884925,0.12078666763872002,0.17194896448233615,0.13502658256211175,1.0656568777388238,0.832356319541685,0.0678696316796693,-0.017019871766272038,0.0035601988353805777,0.0715085474463464,0.11064043400553102,0.10395158322612763,-0.05099867597442073,-0.20905416716760206,-0.1313426603395202,-0.06617266658197439,-0.005588974399343687,-0.022604077834917823,-0.23828183394261448,0.10955974846840127,-0.026099014830989656,0.021939194008812987,0.03861414693419698,0.02769408667785903,0.114775990354845,-0.02112146336198289,-0.0010526490932932404,-0.017571792887717097,0.05526694168949303,0.04174099860104692,-0.062380300038879864,-0.06247171491706979,-0.009049657237950655,-0.007863712040085532,0.0011586440825683752,0.008394844705461355,0.0011586440825683763,0.05376917675345457
1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.39156054633166,1e-06,0.0,0.9030789535575103,1.832316789394687,0.20237217329192403,0.12775495318238822,0.1665709554640748,0.231544267043562,0.18165382086506768,1.4442188936817495,1.3092970652831495,0.13690283984924614,-0.02396399887505617,0.010263250601650092,0.10203491528908969,0.1248037704358675,0.14163755753378043,-0.15918255432644224,-0.3309233417904358,-0.17646738838989487,-0.07015499117307392,-0.007818055550617278,-0.030431983883167014,-0.3383281109333189,0.14791496806286147,-0.03450180684244605,0.04797573859034096,0.059506793235998605,0.03716285173352955,0.15957489261936406,-0.028798717282928994,0.0016119081466467976,-0.036219279656547074,0.09402034040037777,0.06625356408070297,-0.08477364137458389,-0.07724194940920423,-0.01299677991259237,-0.003328792214919475,0.0023371522926011537,0.008394844705461355,0.0023371522926011537,0.07415042836622235
1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.39156054633166,1e-06,0.0,1.0440368359779844,1.8038354548250726,0.2211989948497913,0.1406324587530587,0.17959954319115926,0.22516493544515076,0.1813129497138268,1.2355130307214466,1.4746869642862606,0.15797444707798583,-0.025308835888553156,-0.0041970258257103335,0.11185041567874851,0.12277598804020019,0.10736219767453996,-0.10250983754254114,-0.21597761605376214,-0.1712720985392761,-0.06863803883387598,-0.00835552075397847,-0.02919627536898728,-0.28190706633923907,0.16487125652751328,-0.046318634094106276,0.07446319059172676,0.0658907509249281,0.033973237898722086,0.15689628895998062,-0.030894048421655558,0.007026644488609523,-0.04345774505635733,0.10731887700154064,0.07479770344322431,-0.09063880656179908,-0.08115625730763604,-0.014280486885496536,0.0007262486117675694,0.0026968786152813153,0.008394844705461355,0.0026968786152813157,0.07995021115715813
1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.39156054633166,1e-06,0.0,0.6188417772742076,1.7602566387895664,0.15671974747830586,0.09432381834471731,0.12861421342318866,0.1924066943614548,0.1486607895643501,1.2665462102448086,0.897247927919125,0.07677472307483058,-0.01872063235888494,0.010717350454076617,0.07630970959003876,0.1159163719074697,0.1296437332505816,-0.10509716260778576,-0.29291080556997273,-0.14700409128140493,-0.06812759014923189,-0.006025126351512995,-0.025474448497348434,-0.2918198545457176,0.11306713552041521,-0.023353760772933288,0.018636477404041965,0.042142398480310046,0.031858231853368134,0.12957980045001327,-0.022471682770867897,-0.0029923175557834726,-0.019884677793166775,0.06062429593319555,0.045039241514961796,-0.06643766735209886,-0.06521132294760437,-0.009656407396777238,-0.008666848409572499,0.0013106683560819296,0.008394844705461355,0.0013106683560819292,0.057253673023272444
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.39156054633166,1e-06,0.0,0.5940219148235828,1.4943684237603445,0.15523507712932852,0.07404342512887721,0.10241722171247611,0.21112264962965152,0.14062518176636682,1.025788697135335,0.8389561803607883,0.06971203538124009,-0.012374477459091088,0.012397837408391885,0.058011082727741886,0.08228880821671944,0.0768105714163655,-0.08835291985774324,-0.20904884590839923,-0.08110975538646982,-0.05740620804375207,-0.004046246750570928,-0.0282247726969141,-0.23415849539706438,0.1132244394407115,-0.0320292500967031,0.027313952813480695,0.025176818911896146,0.029001307142294503,0.09387579123043784,-0.017952691841244556,-0.006081991240858654,-0.013714636896470768,0.0548500324202603,0.04287284052935419,-0.05235364347196844,-0.06283181047697523,-0.007618581103380905,-0.011828025160706256,0.0011900968854449611,0.008394844705461355,0.0011900968854449605,0.045591867086914775
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.39156054633166,1e-06,0.0,0.8946499072353937,2.0056758669673598,0.1927203382093224,0.1382282908422359,0.17959880715808457,0.19485995751114574,0.1728400605484121,1.4675777079705066,1.2570049441513131,0.12904456851979343,-0.027696946617103303,-0.00022470047783320485,0.11264244169673357,0.1524540969156153,0.16454081094193052,-0.11735054239334926,-0.32364443412567045,-0.22122260591185647,-0.07735145460378705,-0.009058743946144417,-0.025245702340063778,-0.33922119948089663,0.14088820149471343,-0.027438778903708272,0.04095012070043834,0.07082497102124416,0.03533257235479647,0.17591656843109585,-0.031024893704919385,0.005788945522017426,-0.0387990010795273,0.090596480954312,0.06277138096502674,-0.0919777605782092,-0.0765086532650155,-0.014027880289423363,-0.0005948019548764373,0.0022029989260695607,0.008394844705461355,0.002202998926069559,0.07994988350599214
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.39156054633166,1e-06,0.0,0.7013885577550367,1.8090967479805988,0.15220406518997925,0.09952177225430037,0.13362684174273043,0.18837116789473976,0.1441404072536895,1.2000208943008175,0.9637798030500894,0.08436972241643592,-0.01871342689404487,0.004601662191874953,0.08027488795217409,0.1239672663194807,0.11973915881048916,-0.1071854908608929,-0.24810443524367345,-0.1436968704739161,-0.03509495208384599,-0.006522302504061498,-0.024960151298666383,-0.27199026772853474,0.10985316178478294,-0.024259387167744714,0.032124417587448516,0.047692273599920246,0.0308489379150291,0.11218589993052117,-0.023264576221705358,0.00021501569709759388,-0.02179103116963944,0.06852559960831958,0.048475368123177986,-0.06890726118196198,-0.06032104395025624,-0.010182351608507329,-0.0070165344933855855,0.001440327245138459,0.008394844705461355,0.0014403272451384592,0.059485085673209766
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.39156054633166,1e-06,0.0,0.8114197848311783,1.757750109157986,0.20094753519934003,0.11692938287310581,0.15501464159008566,0.21739910018785627,0.1742032115475382,1.3271761052936701,1.1758999180415677,0.11796249480898226,-0.022257922973101783,0.008912888914982424,0.09370421515321015,0.11487356777920683,0.1278036237912042,-0.10249821375065221,-0.29397584393525844,-0.16586940185540366,-0.10075172512853967,-0.006964117565560078,-0.028394801072541703,-0.3085538625213341,0.14801770278848947,-0.036420963513055446,0.03715851241921585,0.05060577693716448,0.034521718977076024,0.16200514066123448,-0.026907649456092836,0.0003122578064467113,-0.031792065702060536,0.08038985906338071,0.0593857574240277,-0.07904487338844682,-0.07987399610505942,-0.01191646700075628,-0.004812785859782523,0.0020138100530811085,0.008394844705461355,0.0020138100530811085,0.06900604036830647
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.39156054633166,1e-06,0.0,0.7498883794204787,1.7752664687606672,0.17461771074541257,0.10754920035980885,0.14784105736019115,0.2012557629472319,0.15762974603516894,1.253288961029723,1.0582593671837273,0.09864543636957643,-0.020395998920543074,0.006415854345667472,0.08651465639234722,0.11828954563843429,0.1227483296971153,-0.10440102310360735,-0.2686399165685759,-0.15354406443592195,-0.06838706938712232,-0.003531205487209439,-0.026472020598080796,-0.28770006644765544,0.12746429700950362,-0.029934788283427993,0.03405133020792797,0.04905156249580107,0.032408861263008265,0.13444289372394597,-0.025878723626133984,0.00024699892770830775,-0.02657380809642507,0.07366162679676633,0.05332021414917636,-0.07329402346123681,-0.06957628416587437,-0.010964283052807038,-0.006139673411027724,0.0016840367082207527,0.008394844705461355,0.0016840367082207512,0.06581266045350748
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.39156054633166,1e-06,0.0,0.7654563340387409,1.7891139396028743,0.17915514635912821,0.10926773045586963,0.14176502803048566,0.20513297116197252,0.16131902778313278,1.2767941665316078,1.0846025355513393,0.10305005215841401,-0.020645018241601806,0.006859977808209461,0.08776454197556507,0.1200990812355558,0.12499809530745594,-0.10509233083583752,-0.27450287711613736,-0.15649076336963982,-0.06885887170402934,-0.009724322554808647,-0.026962903120604,-0.29371542245388343,0.13085184281795942,-0.030971537217855644,0.035529481641241104,0.04940659366602925,0.03309419462685749,0.1410449185636123,-0.024480655393132867,0.00028866862187821446,-0.027242785804304913,0.0754550310037816,0.054698970421234075,-0.07496901821413939,-0.07088533413855308,-0.011171912923607434,-0.0058584537694339155,0.0017592306041271065,0.008394844705461355,0.001759230604127108,0.06310786611341274
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.39156054633166,1e-06,0.0,0.7736054902914554,1.8212866710023803,0.17488604200415997,0.11162885733203438,0.148341682548094,0.2131281834930457,0.16234344859530753,1.2984304548117573,1.098930088616358,0.10480850093573822,-0.021271076079056032,0.008183829638482534,0.08978899544946708,0.1247313792158711,0.1248122917071724,-0.10705325026024395,-0.27651039055232496,-0.16258759609518633,-0.07024251654026742,-0.007094301628070936,-0.01409849062277885,-0.2986335694470741,0.12683133445087647,-0.030387921024533,0.03525184643577425,0.052471845549789835,0.03418262043292533,0.13750567571591485,-0.02576389894307355,-0.00041391818311043924,-0.027940647205064305,0.07785239068749762,0.05537228083622623,-0.07611239761660507,-0.06691855856236119,-0.011390660410278051,-0.0064470157299753965,0.0017892501610323602,0.008394844705461355,0.0017892501610323587,0.06603551786601668
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.39156054633166,1e-06,0.0,0.7435514966606912,1.7468034168764208,0.17888795897270435,0.10551707053551804,0.14127866467115935,0.19428669411935795,0.1570578778161634,1.2353906585753094,1.0472781136955915,0.09745698595639138,-0.019842662216479755,0.00530669469720834,0.08475332247718784,0.11428303905936966,0.1230831002897698,-0.10265515965111181,-0.26720097231473594,-0.14822714557112587,-0.0671533894078492,-0.006452060077867083,-0.03808108687002054,-0.2836904989890159,0.1314019464774121,-0.03059628260188836,0.034369576802597515,0.04626716307029512,0.0314947292231397,0.13805481953721527,-0.024580614785403694,0.000884640138966622,-0.025986199080388024,0.07161349265999442,0.05281610131699928,-0.07236415092929707,-0.07321890837717775,-0.01077994070247857,-0.005571721667559464,0.0016637479427657996,0.008394844705461355,0.0016637479427657972,0.06289135747098341
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.39156054633166,1e-06,0.0,1.0774671629589647,1.9358289302751257,0.2404490163305971,0.15773294246385752,0.20013562620201905,0.2998410093925334,0.23119966336106892,2.081456833033214,1.7081449195952076,0.20788992359109348,-0.03039182951426399,0.04160006935416295,0.12469043677041325,0.1340926823215493,0.22140020113934222,-0.11055484039877023,-0.3540654603344692,-0.22849025927146663,-0.07360107304595061,-0.0094601465316566,-0.03976015488006497,-0.25503509522646706,0.1728970776477078,-0.029877223063953698,0.048262277434148904,0.07577945732632294,0.050079895008174447,0.21181519273289479,-0.03437100717232859,-0.0009406608990862042,-0.050212078268923564,0.12763669888297172,0.08691608467575347,-0.10100848253363742,-0.08881896869969405,-0.01595734414013642,0.0005719745657445791,0.0035490163101410607,0.008394844705461355,0.0035490163101410534,0.08909201710992509
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.39156054633166,1e-06,0.0,0.6001658615158564,1.660525395610505,0.1457472504234491,0.08384215504439504,0.11489767436033363,0.153909030721546,0.12370498031723341,0.8847275453923793,0.7916035270930951,0.061958468134457684,-0.015566111898865085,-0.00229288105197235,0.06791328282389517,0.10584342767008846,0.08061579290851316,-0.09893519525446065,-0.2284626667139791,-0.11750874629300928,-0.06430829789358053,-0.005240769188372574,-0.020045535249830458,-0.28517590839353396,0.10784744816857043,-0.029192725866007137,0.025989690896409276,0.035878286345375154,0.02401898539800714,0.10194667410775576,-0.020098109955133357,0.0010676016642842297,-0.01606147715142535,0.05190740349569903,0.03970268917263305,-0.059273634004578815,-0.06042377180997771,-0.008606444093045377,-0.006845765891907735,0.001057730986486185,0.008394844705461355,0.0010577309864861846,0.051147643047163634
