E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,B0,B2,B7,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14,flux_15,flux_16,flux_17,flux_18,flux_19,flux_20,flux_21
1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0267221988876757,0.1240499437995271,0.1730809234053312,0.22274021483541215,0.6896542328236774,0.5922190017133852,0.7624121575925727,0.31476141903304056,0.3319809248203602,0.4173898989900121,0.042603062996994026,0.022770826313835677,-0.08503766422296685,-0.020792858196374223,-0.08086477513081666,0.010729661747956159,-0.004277142930038588,0.027047969243874263,-0.03145985502858675,0.004172889092150217,0.03867525835427377,0.009117887863632837,0.0016117738843233198,0.0904599229998154,-0.008013197860167576,0.027578682739037245,0.019149589649594102,0.12070608826464602,0.007765899164724331,0.0007976505450455508,0.0015953010900911012,0.005717291118379775,0.033460781852589425
1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0267221988876757,0.12302615724495108,0.17683463212064285,0.23010130277325763,0.6966471996391276,0.6035653000293943,0.7688056910413584,0.31260408278212926,0.34572073680263693,0.42385872032941496,0.04065122033421096,0.02326968973934814,-0.08579847827888581,-0.021411012606373674,-0.07984264488165208,0.007859717603042628,-0.0023114030312587344,0.025581092770606877,-0.030680646719182813,0.005955833397233698,0.041302280559426696,0.007141668935907272,0.0007180486671353598,0.09041246082396363,-0.007015920403863993,0.02715265532185987,0.01891709095166039,0.12347917701319079,0.007875600059495554,0.0007976505450455491,0.0015953010900911012,0.005906235367731768,0.03410185552929997
1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0267221988876757,0.12276544705084119,0.1692112322056067,0.21688491905912527,0.6823701807575195,0.5765123466667207,0.7455514547515951,0.3049557964021307,0.32867299721377397,0.406126214485588,0.04386967334541177,0.022112709644380914,-0.0826721753565586,-0.02020484717556722,-0.07854351135244429,0.007262158187123573,-0.005982390609589303,0.028095100253970218,-0.03209583695858381,0.004128664004114241,0.03918551620673694,0.007546351299988888,-0.00028419311286530247,0.08751911289675662,-0.00778127352169862,0.027433356102208532,0.01873327130977566,0.1180045443110607,0.007612585489522782,0.0007976505450455525,0.0015953010900911012,0.005566997510383163,0.0325733450149118
1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0267221988876757,0.12270415441242162,0.1741212235607868,0.22614168141787916,0.6915993412665551,0.5971929712740367,0.7607961264778889,0.3099328309481243,0.3401882423372751,0.4189747529119529,0.07424049635695987,0.022254707577478803,-0.08466020439482466,-0.021152591498370947,-0.07934806244193926,0.00767090642155914,-0.003595905677528975,0.025850613255007777,-0.031086240858343054,0.005312141952885388,0.040590915162037056,0.007107756086217165,0.0005631503353419609,0.08924222521379936,-0.007511090757221978,0.0271753926215465,0.018868741588371055,0.12152648934266097,0.007764707099151905,0.0007976505450455525,0.0015953010900911012,0.0058045998906175525,0.033741814561752924
1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0267221988876757,0.12295641934862232,0.17228437166610974,0.22193964601502306,0.6881611581476316,0.5862630891601731,0.7548466638016182,0.30803522875396233,0.33534949376851,0.41276976578904984,0.031159719939974774,0.022790915823476948,-0.08394233133193718,-0.020630026370609414,-0.07908376628697385,0.007493909807649189,-0.004521146452450842,0.027312062275927786,-0.0315689061366118,0.004858565044963292,0.040020950342712885,0.007448294532838212,4.5615274811006135e-05,0.08873819206434636,-0.007397120450265582,0.027348783103162334,0.01880232480800381,0.12021268411190071,0.0077249484568177335,0.0007976505450455525,0.0015953010900911012,0.00569674213485816,0.03312426868758526
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0267221988876757,0.11354822156977092,0.12500013221184864,0.16695984744786493,0.592831428273904,0.44350614365401997,0.5796850755577012,0.22716234206543007,0.24769928863846255,0.31151741264595434,0.03178246064924685,0.017055585603639865,-0.06308061316147934,-0.01502225123088597,-0.059650359073983195,0.0055450111882898645,-0.0020961540110217064,0.019151739614661573,-0.018861970731831955,0.003430254087496143,0.03524337715386139,0.0039454438815722526,0.0015995673067176058,0.06289215288672745,-0.005944373472266944,0.027092477531857326,0.01568664012926133,0.08672969263799282,0.005467123762279471,0.0007976505450455491,0.0015953010900911012,0.004285521829310932,0.025058402854686582
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0267221988876757,0.12690009756467208,0.19959697340361282,0.2538668910637053,0.7376337411760014,0.669314923801152,0.854125685397837,0.3543473563772529,0.3860848908246642,0.471225320386288,0.04855552107048081,0.02572597637436902,-0.0958232426050486,-0.024016500540160315,-0.09005831277370771,0.008635536188245144,-0.005808762024201243,0.03153473839857026,-0.03892177468662118,0.0057649298313409425,0.042501001898841345,0.009436273774158205,-0.0008007375859130916,0.10365247193855692,-0.008264011092533441,0.027051805627420496,0.020480730651894277,0.13958239886187213,0.00902519316188639,0.0007976505450455508,0.0015953010900911012,0.006516249984790718,0.037816754597985856
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0267221988876757,0.12290817239356785,0.17321240510537284,0.22513024337607343,0.6899003744028642,0.5870640694118282,0.7573044954247486,0.3085347586265854,0.33854188460141443,0.41102295128953215,0.042359538401557664,0.022569740062138993,-0.08274367001447966,-0.02067125907379304,-0.07941699696493423,0.0076310285000494825,-0.004344762448217972,0.026914502510356965,-0.03139303049603405,0.0033266730495454117,0.040392937968850684,0.007027696171175074,0.0006033323288744119,0.0889860116872001,-0.006333146254534086,0.027294975439643106,0.018800874410915828,0.1208848486273235,0.007720259892479014,0.0007976505450455508,0.0015953010900911012,0.005778638320375301,0.03316952462401352
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0267221988876757,0.12287985480039172,0.17249489083216177,0.22178259145446044,0.6885560748138633,0.5903337831592634,0.7558555099650945,0.30852732767085506,0.33545677097979254,0.4163962767833125,0.042392431599535825,0.022700036000773142,-0.08495739826702028,-0.02082294053012153,-0.07899475708765387,0.0074856659303029465,-0.004241413663973201,0.026941449664746337,-0.03147325416086577,0.005962641179366436,0.040035836996485136,0.007557949434053884,-7.228350375095005e-05,0.08880021209320915,-0.008080156031351232,0.027308621558568353,0.018830823900730997,0.12035825143185694,0.007744326169967439,0.0007976505450455473,0.0015953010900911012,0.005692710861729968,0.033354265704774406
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0267221988876757,0.10910506680203319,0.16325974258417686,0.2039415607501234,0.6710131862271986,0.5320401765699904,0.7765306363916531,0.2654503608799719,0.31222648709048034,0.3738367147341041,0.037910130473108254,0.020465176710139952,-0.07574869365202971,-0.019450643802294318,-0.07005800454971997,0.007554327534473701,-0.0036658836429021816,0.024131060353042133,-0.029573343195163724,0.005690689102309729,0.03293033382008255,0.008905248142792865,-0.0013509206083191921,0.08091835403909924,-0.00577223639273243,0.022598655273087777,0.0217283031600213,0.1129783357461153,0.00746818340751945,0.0007976505450455508,0.0015953010900911012,0.005234767663359139,0.030060636746863007
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0267221988876757,0.12884944997297035,0.176570868940506,0.23099241377625204,0.6961581169119448,0.6131301767027671,0.747214356349641,0.32733007549574017,0.3466586470858847,0.43139429759454007,0.04427905797535923,0.023570978617833523,-0.08762339208893291,-0.02125805492488394,-0.08296817991528263,0.007505805671048639,-0.0045449897184761025,0.028115968336309624,-0.032173975386947315,0.004655212173650267,0.043288398857286664,0.006647827110716584,0.0008579785603320539,0.09208148501254372,-0.008152080891165286,0.029344797701869124,0.017582918610367194,0.12360800477832849,0.007835207947382603,0.0007976505450455491,0.0015953010900911012,0.005929108386089456,0.034642277655050145
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0267221988876757,0.12250677721275226,0.17438290789720642,0.21983287672642127,0.6920877668501284,0.5834836203064345,0.7597114664260901,0.3081900111102557,0.3279950289414019,0.4110911310862826,0.04205077584056279,0.022433229436076643,-0.08370253847290055,-0.020547745122208756,-0.07939305753463423,0.007142722451382104,-0.004260927652092389,0.026694157088169034,-0.03109278425822491,0.004309480938266261,0.041157550825027256,0.0056707871812973,0.0014719352700847954,0.08896041740133234,-0.0077543371332976785,0.027129503207663542,0.01875477623450453,0.1217432412532006,0.007930672352517064,0.0007976505450455508,0.0015953010900911012,0.005642665625371267,0.032967226781317444
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0267221988876757,0.12307520364723579,0.17198704124646982,0.2245749812476097,0.6876030043000337,0.5918193145053943,0.7548146575352602,0.3086972569082651,0.3407521512184712,0.41597312341540715,0.04253799914018801,0.022756279489657104,-0.08433513653629024,-0.020871307418923117,-0.07903756594158101,0.007730920820523903,-0.004288754521978996,0.027045034011636104,-0.03161145996482386,0.005297570594709228,0.03969518515623324,0.008170711932372662,-0.0004397911118487058,0.0888266442346701,-0.007269350377803838,0.027387110591569383,0.018851046143043216,0.11998576494237721,0.007641569490853917,0.0007976505450455473,0.0015953010900911012,0.005764385863818253,0.03343819924990617
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0267221988876757,0.12289338589156783,0.17272241165107485,0.22311402361336036,0.6889826306640242,0.5892306872357361,0.7562848739524606,0.30850456427487694,0.3364316366440015,0.41445034587885954,0.042386803409286085,0.022655954679101697,-0.08413488369840658,-0.020771375915541988,-0.07913752109616193,0.007532278048394653,-0.004280459766168745,0.02693641444527044,-0.031451605434642586,0.004997362602244634,0.04015363761312471,0.007390942221197433,0.00014133582719721982,0.08885886716637079,-0.007415613079105043,0.027306214771503006,0.01881940410647178,0.12052569411446429,0.007730431150700221,0.0007976505450455473,0.0015953010900911012,0.005726886034194676,0.03329194002465784
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0267221988876757,0.1228890663024509,0.17278257347512582,0.22299774824052418,0.6890953778636039,0.5890553925520673,0.7564508689856441,0.30854232250285374,0.3366949364084036,0.414357176680222,0.042376910000592447,0.022649153154929855,-0.08412697780896464,-0.02076381971862971,-0.07915980239678223,0.0075436802834356834,-0.004279783556609384,0.026928936711539238,-0.03143929191927532,0.004967175412182417,0.04017683019407123,0.007344945860794552,0.00019873442264112945,0.08887484378854855,-0.007431969181216816,0.027302242837757014,0.018819735549062296,0.12056916669392508,0.0077376256906027145,0.0007976505450455543,0.0015953010900911012,0.005723901480386572,0.03328203575418828
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0267221988876757,0.18971621041773598,0.22447057523701255,0.2961702886952397,0.7799630189015037,0.797738904502264,1.1424932210727137,0.4732488175335979,0.4446413492429249,0.5538441677007812,0.06117451951694333,0.030587433437407146,-0.10977773211973793,-0.02188448757044059,-0.10397195669682699,0.008183492299103453,-0.007684872848255791,0.03827230628566294,-0.03858685776370903,0.005805775422910928,0.057201606634014496,0.007140858154134955,0.0010426341449684962,0.10488118898946791,-0.012233013073114016,0.04254519137019416,0.03465412639168165,0.15419173064496985,0.009902362042543533,0.0007976505450455508,0.0015953010900911012,0.0076020926995223025,0.045072798038776174
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0267221988876757,0.09251733689817447,0.142582288338878,0.18276156018417888,0.6299658146711719,0.4786548107541973,0.5800444775704025,0.23450481324030664,0.2761136468510055,0.3383515982149983,0.03311689543774473,0.01843405576813062,-0.06929949359904904,-0.018361596500208036,-0.06494967934833697,0.006687145220535289,-0.0027824211572258905,0.021216476925356515,-0.026454361011477603,0.00434981425071207,0.0318081731163241,0.006636587391715992,5.055782881931148e-05,0.07604541961442257,-0.005459514554553402,0.020389568648209375,0.01270764253904354,0.10017166662158082,0.006414398539466559,0.0007976505450455508,0.0015953010900911012,0.004691119857262694,0.027044326776156983
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0267221988876757,0.12329159387864809,0.17239204882011264,0.21960536325089794,0.6883631799507124,0.5957293478831504,0.7551539375344426,0.30841522208415245,0.3337942643140943,0.41443722562084495,0.04261199193910785,0.022911307975634697,-0.08245737566335479,-0.02102796360739613,-0.07899936176273084,0.0074102557846139686,-0.004180656846191448,0.027091964821826152,-0.03167408301807447,0.0034580139006239324,0.03991502296004243,0.008039599755813615,-0.000629343971199639,0.08902245744156187,-0.004858985249128894,0.027450713339712926,0.018803568114842704,0.12029033517673408,0.007787167340785462,0.0007976505450455525,0.0015953010900911012,0.005636825814298596,0.03365911883119505
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0267221988876757,0.12264271305968893,0.1729929757314255,0.22515568822742157,0.6894895404876399,0.5850189295898384,0.7571684972673528,0.30860204467018043,0.33835274780726404,0.4143560048733872,0.04223688844198051,0.02249055096756827,-0.0851636176851456,-0.020604285760437418,-0.07924761749743939,0.007620285249964089,-0.004341603838062629,0.026832154805630903,-0.031300545525564924,0.005916000187706216,0.04032678672191034,0.00693910201892621,0.0006811832310378851,0.08877523123792329,-0.009014808142919509,0.027212567060456896,0.01882965224547753,0.12071910314485429,0.007703270552168188,0.0007976505450455525,0.0015953010900911012,0.005779291438280968,0.0330539728142204
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0267221988876757,0.1311843054025988,0.17193964303042766,0.21825814524839052,0.6875139856674922,0.5743892150845392,0.706382266160548,0.30025918152189407,0.3320906923092704,0.4017290430630512,0.04198709664225281,0.022070194470829953,-0.08071860248264864,-0.019250353459081354,-0.07499880387006085,0.007550401913175287,-0.004150451121757897,0.026220645592587844,-0.035757967046207075,0.0057197986125877565,0.03169043491067844,0.008293607020429486,-0.0007432051072542162,0.08859869173060421,-0.006944667935838297,0.015363497604000072,0.015765384294005817,0.12069101333128845,0.007784622142386842,0.0007976505450455508,0.0015953010900911012,0.005602245451133707,0.03245338661689897
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0267221988876757,0.11679052698235944,0.17393740675512592,0.22764115308508798,0.6912560466291872,0.6031741268513703,0.7996434328244804,0.31640342119325215,0.3413291920359243,0.426055563898956,0.04288072436518645,0.02320359398875475,-0.0871476050364337,-0.021993202056529822,-0.08276653783487331,0.007549785954335942,-0.004414890965717911,0.027618484954472656,-0.028062450463548407,0.004381067201560396,0.04715430141698898,0.006601605936829916,0.0009481800175060173,0.08928210766157554,-0.007871055016069217,0.037026868777281674,0.021381606666903336,0.12079114696818617,0.007716171466338836,0.0007976505450455473,0.0015953010900911012,0.0058430882976236945,0.034079753975079966
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0267221988876757,0.12268979329510644,0.1679584087893448,0.22230676126559618,0.679995228823628,0.5911560390318059,0.7746348490807041,0.3138280246552133,0.3316916960381353,0.41689052266210824,0.042266722334979794,0.022735832250541096,-0.08502700215399792,-0.020879109280972627,-0.08093249647139004,0.007164698624901758,-0.004117207855475394,0.026853040106016485,-0.03160211522934525,0.004094505682607871,0.04216568261714307,0.005678108338903962,0.0014865902859978186,0.09098727470152532,-0.008011336894075599,0.02695436520848122,0.010402480016946082,0.11660107212713322,0.007393132171349639,0.0007976505450455491,0.0015953010900911012,0.00570616524134414,0.03340072372840862
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0267221988876757,0.12306731843397072,0.1767707324085678,0.22368151715500748,0.6965287451552232,0.5875430279615785,0.7414903752549412,0.3042258395380079,0.3407460703607315,0.41240418344207186,0.0424838894815648,0.02258612308980174,-0.08340562472819471,-0.020677362269244746,-0.07769928690008941,0.007851533164414249,-0.004417244112077912,0.02700336720187965,-0.0313226771990955,0.005706337828105312,0.03852507653657963,0.008751205652956964,-0.0008996724885426965,0.08714169424273861,-0.0069455532568959005,0.027593007198624418,0.025774738286035066,0.12384850186672891,0.008019808641150969,0.0007976505450455508,0.0015953010900911012,0.00574145244640634,0.03319658611225235
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1,1,1,0.0,1e-06,0.0267221988876757,0.1248121050006413,0.20895705722893537,0.23005529907417707,0.7538414739652562,0.5790728775523285,0.630913995874209,0.27311089191352894,0.3749338011188757,0.3996480625203833,0.04361050818312751,0.022221188482077627,-0.07833222729894598,-0.020118137254388067,-0.06695943346933689,0.010305890468118712,-0.005572489031652503,0.027793677513730127,-0.030715771780522785,0.011372793829609096,0.02593777122069535,0.019604037162274282,-0.009298146694155587,0.07439543269665767,-0.003274884787275348,0.029878181014662684,0.004624330180461274,0.07507935308315163,0.01027730592560885,0.0007976505450455508,0.0015953010900911012,0.005905054545778204,0.03271801677520489
