,Unnamed: 0,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,B2,B5,B9,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14,flux_15,flux_16,flux_17,flux_18,flux_19,flux_20,flux_21,flux_22,flux_23
0,0.0,0.9975850733605074,0.9432809372245092,0.8626910351960936,0.9509261591413161,0.9129553669470779,1.019263527137303,0.8892765299219235,0.9973911178544966,1.0652489642168967,0.9576785435658105,0.9922389490254323,1.072853246402008,0.9520720540486672,1.0068704339278267,0.8795620627535308,1.0023632274203103,0.9309492348561452,0.8550261027674925,0.9867713055786098,1.0357931470494,0.9905144461384843,0.9804436795640301,0.9841762667263705,0.8925787898644768,0.0,9.532066060999989e-07,0.0,0.9398008533492642,0.39521811485265745,0.8336810990905271,2.762913238077863,2.4176325977832893,3.3544210322053827,3.812556288282427,0.7803063485009112,0.6264267980025867,2.2767670944988403,0.03249361473725578,0.14767347002540682,-0.0862726265510901,-0.6559423842576009,0.4457224146561214,-0.4171882809230145,0.012904312672769282,-0.10204596493880547,0.4349652496202405,0.09645109356602548,-0.24539720175246085,0.015328067951526041,0.5825862767321627,0.46162691419707097,-0.08379086209226431,-0.7842744785325463,-0.3799323254986413,0.8695678350394702,-0.3985466668262872,0.23115125588126678,0.08199487086557951,0.16243473225160232,0.07144743582733387,0.1677525334108304
1,0.9808191733778454,1.0723703070284074,1.0715542420432267,0.9796897032889758,1.066318784200441,0.9628904332041562,0.9266561493061773,0.9534937145313624,1.007795080745125,1.1021379024032116,0.9517035724745946,0.8991426461116738,0.9739386889172637,0.8672949885318008,0.9763284461969948,0.9762548818862828,1.0608498400396689,1.0066608784166278,0.9989824901688331,0.8983801208696137,1.0048418831076076,0.8789310333643269,0.9762167973538839,1.0811340280833563,0.9383185814992231,0.0,9.008599216088309e-07,0.0,0.6611995162622,0.9611098389391822,2.6650064144048877,3.6546541104607106,2.239907385379667,0.35007379258399857,2.4261054346857884,2.173331363823529,0.5843605839147303,0.8809643054411272,0.03282051063697678,0.13604222027716115,-0.0957284757736207,-0.582740020232221,0.4202567843643521,-0.3717450170244234,0.01360826813882274,-0.09076143166827925,0.3529961883909065,0.11726590007651388,-0.2705452809703385,0.016191210345121637,0.5928627448040917,0.46845078336556845,-0.0922615106991506,-0.8887554526256064,-0.35205948158230344,0.7983147901437673,-0.429786437322268,0.215305823418267,0.07560522471902645,0.1420108770210683,0.07687485471656648,0.14691155259956662
2,1.8144410467033343,1.1146481435797952,1.0029341723355667,1.074762601962914,1.023442853285733,0.9255475635161602,1.05430545822515,1.0290092984448562,0.9217562586170143,1.1272380906371453,0.9583706100118257,0.9367887434413203,0.9341443291001575,0.9288452882301833,0.8810799041000946,0.9377267464146596,1.0419173663216266,0.8608515472219038,1.0332488607031558,0.9490399698432683,1.0495201686503148,0.9947733165175208,1.0073489688696478,1.0234161878631864,1.0579847365616812,0.0,9.151037502021278e-07,0.0,0.755426812314218,0.9140430067267337,2.5016504052568944,2.95349763383392,2.5158879035843826,0.3674469128017858,2.8959056193442745,2.027431854670818,0.6716423296755831,0.8679431374549383,0.0373258982804863,0.1519765970787135,-0.09132589113132693,-0.5053918321506953,0.429540954577206,-0.35676728510879974,0.011331373191382381,-0.10540512318260964,0.3662979562348191,0.10245093303010472,-0.22306745120781174,0.014929587018382422,0.5044826029100242,0.4824161833057329,-0.08902873643095051,-0.764485458164978,-0.41913874734749956,0.763044969351859,-0.3751839202830627,0.22565712422633133,0.07810506799159778,0.17315004769768605,0.08610372804714278,0.1780967894498105
3,3.09479125200518,0.8598456015802238,0.8503449740743653,0.8446094952460792,0.988504711896888,0.9601856679516975,0.9932241860483874,0.9070575870610069,0.882258869657676,1.1813721810777253,1.0906808369484897,0.8779458504186115,1.1359074465895813,1.0680338801429479,0.9467611105890371,0.9599804973035392,0.9785592090536812,1.0710084362716106,1.0710283114932149,1.0239558003187488,1.024982313973573,0.9900935014947544,0.9589225851538414,1.061988885468,1.171568242996622,0.0,9.909191132469593e-07,0.0,0.6545086810089943,1.0023218845290562,2.925789753883215,3.535173160240502,2.192649228502606,0.391268374539323,2.7638281787471013,2.2084714956294755,0.6303003706903004,0.8237039859663305,0.033781269349495116,0.13644830698882976,-0.10280694121186669,-0.6411192512899211,0.4326800819623446,-0.36086502769844625,0.013921502612754929,-0.10704536625628636,0.439605978188433,0.10906911381501778,-0.2816122615519225,0.015506496293052504,0.5022441167260131,0.4956168003664035,-0.07858392480858817,-0.6908317606372562,-0.36245914182576267,0.8222797511788372,-0.41603810823680004,0.19615803912707072,0.07753869512759293,0.18014498614425306,0.08326573153654028,0.16763229964534476
4,3.9296323983075347,0.9273987507414788,0.9966436247557521,0.9850072247158821,0.9661398757519915,1.0105402941171497,0.9794811996452056,1.062271846494157,0.9645599057779104,0.9128641379263637,0.8876476928835607,0.9678607748493303,1.023078615713949,1.007200237852597,0.8976522431291545,0.9776909382713277,1.049696332452271,0.9816611368448012,1.0362542198303741,0.9600117230115349,1.0512845727602702,1.006730344604697,1.1785245760967311,1.049833457746295,1.0768950248525175,0.0,8.618533087661626e-07,0.0,0.7134654454699954,0.9313553736968122,3.153925339032159,3.318410214030624,2.004222821790815,0.3131144595998573,2.977431456412663,2.0229649980498765,0.5743573767367105,0.9194627661429784,0.03143641812585077,0.1244073328090453,-0.09594194357457764,-0.6937465112190192,0.42374565411526655,-0.38510752090048633,0.014437161676750403,-0.09839851279230964,0.3498715336807395,0.10582592332255651,-0.27157424186994183,0.01720807800212751,0.481979153203303,0.48720625681232366,-0.0843347043701717,-0.8305310368569097,-0.41213550224881546,0.8432915625584223,-0.45888838492143397,0.20152395497089556,0.07245838868074218,0.1573950959316658,0.07439760421010615,0.17366509456411253
5,4.711501083892017,0.949968197776729,0.9858992909614851,0.8486653185420938,1.0545858590743244,0.8433025462240216,0.921953956794758,1.0866707099838866,1.0721654479969314,0.9223008981665941,0.8294715124163312,0.9040500565376218,0.9871315689565792,0.9687456673053235,0.9195901958417222,1.0549795209729338,0.8603358662171272,1.0155000501122515,0.9206674116449608,0.9028512590163109,1.159617570628715,1.133890708977947,0.9970136110968281,0.8657756105951416,1.0368085736480956,0.0,9.837787471260007e-07,0.0,0.7289441587786941,0.8911584636376751,3.207312224438395,3.607824925785073,2.106650708630423,0.31966506823318475,3.0867508679718214,1.9312366126106364,0.5695307452871594,0.850901109378689,0.03258613730760466,0.12401531198960623,-0.08308907732890054,-0.572775538903289,0.411640723903158,-0.34696812323429976,0.013837011321153777,-0.10720279967726067,0.397920960714221,0.08991644486523452,-0.2494068069674625,0.019394089826326327,0.49910339202376935,0.4918168808970421,-0.09027483626569298,-0.7053247161196828,-0.3880254034135359,0.8239503023753478,-0.42827197843981185,0.23104233686919515,0.08035159482227905,0.16975209378549114,0.0694656868624293,0.1813648655066551
6,5.592988273917658,1.0388442051719073,1.0992858587195329,1.1141321558083115,0.9153324444325341,0.8975471152260468,1.1456423110647571,1.0005058351449356,1.0131919814526194,0.883312810195698,0.9416422472737037,1.0266329832680807,0.9549767287003815,0.9779571824357852,1.0388509812385929,1.0660145831571135,0.9996310779767863,1.1600343343514565,1.1860486507437817,0.9958544604885741,0.9350572617158105,0.8347191488246304,0.9893425630282683,0.8767089054130213,0.9922862487992609,0.0,9.43864199455246e-07,0.0,0.6857056351898908,1.0703579946182769,2.866416924060043,3.364441129845088,2.509341898815103,0.33550749152198706,2.831408615646824,2.3447182086462144,0.48744266786465,0.6941674108846125,0.03303076764254382,0.14323139382063074,-0.10384725378366068,-0.5348105218579723,0.45010496425261015,-0.3406762604600618,0.011177922621939418,-0.10113811543912926,0.3756548617675535,0.09731096350694216,-0.22337286980775234,0.01731732701167448,0.5059820026047847,0.4040523210681005,-0.07620622909450865,-0.8027265685633652,-0.37783045612636806,0.8399236567118641,-0.3846312978674578,0.21310258702912063,0.0803885473556084,0.17275775463797344,0.08163797940009393,0.16977250654139392
7,6.495741978725743,1.0725704448622762,0.9866456040900505,0.9929133629120115,0.8607371512897143,1.0089016338638013,0.9490827627586722,0.9732505074045088,1.0235309473992185,1.027823725216342,1.074271215454277,0.9056271790086629,1.009213828381431,1.0048218114958851,0.9874069397573599,1.054122646750523,0.9954595464499013,1.1656561503008973,1.0806488640404273,0.9704009909540038,0.8897404102324954,0.883036356840646,1.1500767784064736,1.1007792646693821,1.0017956345376144,0.0,9.996237298028813e-07,0.0,0.876411134205122,0.9442299960206876,2.8970923381173836,3.855850096023799,2.010702691509791,0.40548837943986443,2.762726084853318,2.313932204671836,0.5197472862710835,0.8408996307982143,0.03641534618711707,0.13256148949602278,-0.0947141888522915,-0.5595707091140646,0.3915112132091361,-0.330779214868034,0.013647711258446783,-0.0948584357913275,0.39131561256079384,0.1109500365950207,-0.2649464483103372,0.02273770646437006,0.5363483720630219,0.5235740382888464,-0.07841227958552642,-0.8157224929907607,-0.34338791292271614,0.8226811678182738,-0.4417147427163722,0.2389971725398174,0.07207919648561883,0.145398133736633,0.08559744768701115,0.18170648845326165
8,8.782450139126798,1.0193027212268502,0.986786300374588,1.0579048291212765,1.0708056818463323,0.9972879444124719,0.8950999370813976,0.938498791709129,1.0546182783105336,1.0270713765510266,1.0181171828676383,1.0054893919940795,1.0036670905367304,1.1529310473024372,1.1639275335518042,0.9839429768216388,0.985465190584424,1.118356020712091,0.949535758452352,0.9180249758988763,0.9927532937932675,1.0995384681992726,1.1045135166997908,0.954947383384637,1.1183165629093261,0.0,1.1478397081632358e-06,0.0,0.733588572985693,1.0991539101318846,2.8168928935752517,3.6169081348785177,2.4542699638506,0.2729264746570066,2.615818909610907,1.9033610221821837,0.5744873528719057,0.8635579283642711,0.031577968242397364,0.13197799593678236,-0.09533510392124545,-0.5673726697916218,0.45493958353743186,-0.3859360019012771,0.01277572539520709,-0.09369165036318124,0.3589099985587051,0.09495430826922631,-0.25706523480211513,0.01392526769190314,0.49796157632206406,0.41224925065616247,-0.08052901228896533,-0.6608298240293076,-0.40541122458775053,0.7581014786573579,-0.3381549146875992,0.19653151405587596,0.08591787461815102,0.16757456877901675,0.07431648472083877,0.18831913816363646
9,9.439491961118593,0.9701748930726014,1.0189557309786228,1.100166203498021,1.1175377127362316,0.9340961636523657,0.8444646573268596,1.022614532980823,1.0591699706711708,1.1319825413962992,0.950940945770952,0.8868593324513763,1.0843265998700202,1.0884257257908527,0.8879120052733626,1.04553681293073,1.0448314956152769,1.1017858896314587,1.0350595231799657,0.9687187171762565,0.9605588537400351,0.8255171121814301,1.14053972692239,0.9406232139574836,0.9541920903642686,0.0,9.415406241460418e-07,0.0,0.6701300555013926,0.9536916448182289,3.024459705150706,3.835773506260147,2.1029841134986103,0.36078634169958046,2.5735550491417083,1.802939141302253,0.6430750298287489,0.7971927256771866,0.029805110990355294,0.13227938326586827,-0.0859437568963722,-0.6615185493150246,0.4509796208865484,-0.3395757926776531,0.012253148465445278,-0.09541617661218833,0.41333942723353184,0.12356721125372427,-0.2864093987174706,0.019145048900044117,0.5481625176272411,0.4158723309046672,-0.07322630272283082,-0.7778480619059779,-0.36955501697463344,0.7307014068095993,-0.3586626048002875,0.2100942132991122,0.08343114787984655,0.16385770255933294,0.08229296647552335,0.15995866471097986
