,Unnamed: 0,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,B3,B4,B6,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14,flux_15,flux_16
0,0.0,0.8915832449912069,1.0457487536010213,0.7248815812501631,0.7679864434764153,1.258449281104948,1.513441738548652,0.6536603260055976,1.0498317352966884,0.8665713928853892,1.0000350941453067,1.2279448604562044,1.0040796355889696,0.5145241228986359,0.7345586917406672,1.381844040077982,1.4565847079199759,0.793819940900674,0.0,1.5778273016808902e-06,0.0,0.13844469524812472,0.1629466118140977,0.8015684014728105,0.6119109793064786,0.35108598859816614,0.013284840859726922,0.0052245966119608845,0.1830325712523205,0.015447997523669259,0.24254382516073508,-0.006578200700297809,0.008607411016707681,0.0016660734716540558,0.005664902279554565,-0.02681015192284614,0.019672742460705564,-0.013825092511867438,-0.012427310372319944,0.0008621295182134124,0.0004944677456519518,0.0010066680755894764,-0.009544366411746467,-0.01773558784829463,0.00018574210494864724,0.0003522040365925749,0.033440851819194595,0.0003811059313557502
1,1.1107021921527935,1.044203022564617,0.9196158207837027,1.2211620609037463,1.131656922498471,1.1103648886714523,1.0487180214379093,1.2653171030552244,1.0393182009235364,1.2494124050291984,0.64228858818141,1.267328591963292,1.0672915334684194,0.9817224117692773,1.393891365455358,1.233877951277435,1.3144407658061388,0.8271062453718572,0.0,5.275088040065653e-07,0.0,0.11199043792047336,0.018507265283052007,0.23210540943425334,0.2667917681604338,0.013313465829248628,0.6332347692984249,0.012021822794504533,0.29964176512911767,0.2479624433086469,0.6529896558727626,-0.006814457462313653,0.004043297852992567,0.001113518806265722,0.0077516126477606235,-0.01573315591850328,0.01960396452237095,-0.010601379162369872,-0.010546391147630278,0.0003782419099704092,0.000991234415835916,0.0006936212270827244,-0.008177960801706656,-0.014815067953756181,0.00030069258210891394,0.00028284766196544765,0.02580257626317348,0.001004761302595833
2,2.2520920080350626,1.3704584938669027,1.3251793479339558,0.9028980386218788,0.5187615932729019,0.7085600574854961,1.469896319717725,1.4419826703162737,1.4197951804563125,0.6975044175348436,1.1339851097874158,1.0366258917807618,1.0977502891742046,0.812474422991889,1.0215916509427823,1.1271510293371962,0.8655039077900789,0.8782068994966052,0.0,9.80943686604995e-07,0.0,0.21580746489915748,0.0297658547337666,0.25262584626020695,0.17877844165390183,0.024048301798315956,0.49269678701780417,0.006531759654037242,0.19093868317679266,0.1346737170017224,0.7330968446531717,-0.003825846708766103,0.007086467581198805,0.0018555008561449194,0.0026064276997205924,-0.018151985620810072,0.008773808036419476,-0.014142233426983574,-0.006720086418311716,0.000710296736408877,0.000969651690689876,0.0008822406195350432,-0.00840921208708053,-0.00934803237276265,0.0003233615193843946,0.00012408909845039833,0.028763189308839976,0.0003764875277273981
3,3.7299628252571297,1.2540103422704652,0.852132163385303,1.4417419443123656,0.5133556265777559,1.2926924956707666,1.3583588729453853,1.0198527684688103,1.429713140747461,1.3727956799342669,0.8403441452516202,0.8971146542495669,0.5290421420209901,0.7917493672449721,0.9021428568137121,0.9003559665599676,1.3923809949813155,1.5508671758342498,0.0,1.2411575047241427e-06,0.0,0.21116486785638014,0.03265614873084892,0.14596350477368505,0.1097448212133338,0.016782974790573155,0.6053182107797535,0.00972506692397164,0.15908535753677158,0.19488754820743412,0.8422180802088481,-0.00750151166413758,0.007132961167978028,0.0007835012780837075,0.00486868162798295,-0.026284284855122055,0.011816517825414104,-0.012619181107795788,-0.004508679177818864,0.0007837301665346142,0.0005389260282742337,0.0008711381371523142,-0.009267485222060213,-0.015055049110625749,0.00020807537740376848,0.000201887257073044,0.018687254324895396,0.0007185698796803175
4,2.3353701131453684,1.443496839782749,1.6158434212402175,0.6385757727738052,1.3168674453182865,1.0744167390305863,0.519106490264903,0.6665011209925232,0.7850808106262747,0.5678733799856248,0.9380529419890093,1.0912188615264675,1.0118695647909977,1.1186301012536752,0.8368945817217988,1.0188819899343218,1.0342263132380596,1.1256527755882755,0.0,1.5110952229384884e-06,0.0,0.12891595532341382,0.029486191008353525,0.219554111838039,0.12076699418777541,0.03316728815087379,1.1605605289409848,0.009031363192693358,0.17813321661100254,0.34907134598717127,0.7529011795533421,-0.005211675783844579,0.0076050061393097765,0.0015375847889023547,0.0032095483466774953,-0.023563986454036127,0.015373482354756484,-0.014021293053719873,-0.008712842030294383,0.0006311757771322822,0.0009112945765212,0.0011710600694070305,-0.005598603266156356,-0.013511582041523041,0.00011698641927715388,0.00027932443306789097,0.0250527424575157,0.0007000374964244153
5,5.050651409421691,1.0297080585896354,1.3007807457109153,1.1954708237548366,0.7968919305546727,1.0327218331036097,0.7950956197734779,0.6051050843175486,0.569284783885231,1.2037023805052087,0.5868764886798014,0.9654736157354707,0.788806003064542,1.1946231029238525,1.472103909698905,1.1408990127805037,0.9346005575764417,1.2267745040175109,0.0,1.2970900345444087e-06,0.0,0.0910286886984477,0.016988851022466955,0.23867206461906246,0.16027966664234083,0.019767823870542347,0.5831779992574411,0.009685800300949404,0.2088073309391699,0.2640150321286014,0.41019963209659954,-0.007459092743921638,0.003830066464430794,0.0017428898147548372,0.0059451610180901015,-0.022221140221963025,0.0076700111364621,-0.012577935851490805,-0.010375935174002112,0.00035959818858561786,0.0010253590075679677,0.0017728550949506555,-0.008812076691147383,-0.01958338303610798,0.00020804926413037052,0.00020566600826013505,0.028134023992323492,0.00042487768972945816
6,4.191955874225295,1.5337308546132589,1.5281227566137032,0.9634403000601821,0.8235153449952497,1.243259353593435,1.4147242521663532,0.7459240491230932,1.3649833236017563,1.241041762835305,1.32091996063794,1.1761807359860683,1.3219446019605146,1.431089074724919,0.8781340814469171,0.846550352537273,0.7046665428207933,1.0618524592574756,0.0,1.2378513991531368e-06,0.0,0.13371028749129604,0.025608990737978485,0.21532316177237476,0.25388519369604357,0.02369907174568837,0.8437042322011,0.00967043510410741,0.24464444154769915,0.3412480063178393,0.9130143101374021,-0.006312711542653622,0.007316547017852794,0.0020046431010780105,0.004381372512642789,-0.015111565217302203,0.018299997039995942,-0.00936181292811399,-0.010173999296542387,0.0005008223879527163,0.0006662241662083329,0.0011537670400341806,-0.0070670102250894465,-0.02240350292826398,0.00018384290283481007,0.0001943141530212187,0.012972595592956654,0.0003710214189964133
7,7.84533890805594,0.636519146667902,0.5972869618306762,1.3967479851630362,0.5795008532604652,1.3370372831868147,0.47393381008439345,0.7489775683316817,0.685362216910286,0.5749775197722872,1.2199104987592884,0.8649874446585839,1.3909508745456287,1.2168326054873106,1.0746387115551477,0.5175991700344567,1.3593549985526174,0.8603599596857787,0.0,1.3208301543629052e-06,0.0,0.19079169448661515,0.04204903979870057,0.17188255129347652,0.1759806577146343,0.03611954985294428,0.4617699684310048,0.01222386854233702,0.2336776356082129,0.271810309679142,0.7916790312623886,-0.007184924136918086,0.0065367992745691125,0.0019103711095296429,0.006518002094253749,-0.022965832822180912,0.008099769679338339,-0.00933644990017733,-0.009080597613232178,0.0006433352082743613,0.0007409803960090643,0.0010097322080446227,-0.009312556677602637,-0.022060062059036194,0.00017590343672617802,0.00031959506267526726,0.019762911581451575,0.000571787173582294
8,5.589480667754863,1.1661655026926132,0.7502977089257462,0.9554590026459315,0.8780371832790455,0.9884732472894147,1.279022964564775,0.9644422375216554,0.700523426257462,0.8354423392830769,1.482972745279021,1.5676726122741922,1.5459778601435297,0.7508039861167018,0.8722875205410979,1.1792059017524041,1.244551088240037,1.1999707060751397,0.0,4.917035284890718e-07,0.0,0.11910134188302614,0.01651193140352724,0.22456054600768624,0.19696270691022058,0.017850518184895706,0.5088374835448197,0.010954206134906604,0.35485786313608464,0.2712273405203234,0.7799378822500317,-0.007102374741717227,0.008927364589783453,0.0014091430564995653,0.003760453284049069,-0.021056768116094905,0.017496629148194432,-0.013154331923770878,-0.006292312417071658,0.0005187589233965711,0.000856609896259504,0.0010251007887167292,-0.007572900696125309,-0.015788424967848772,0.0003122161870362521,0.00019974014395813397,0.0200628901397944,0.0004932050023509371
9,9.247229025271595,1.165946198827122,0.8276655573639314,0.9357759237803234,1.3954349276446032,0.8804754617502888,1.4431575634448903,0.6625002106885001,0.8529106751815563,1.5097281000674512,0.5510253848156658,0.700303060942823,1.0849967234235716,0.8524370174120607,0.721627746633024,0.7574098447607073,0.6749035954602604,1.1051139629066644,0.0,9.607931170900103e-07,0.0,0.07330041670771995,0.042842742615053046,0.12054555795009923,0.11318291577358053,0.012177798512296095,0.4266670805964885,0.006184673150040553,0.2995393253887493,0.3482033822691277,0.44329585784674375,-0.007254807665252306,0.007402382559591341,0.00192841228957012,0.004711519146209383,-0.031217312481914807,0.012166777270129804,-0.006783923977761877,-0.010977582656662703,0.0004473118183342383,0.0010502727456119328,0.0007557083033517507,-0.010794423358186925,-0.0169651681420553,0.0001481487563376903,0.0001683488687396498,0.026135437767377732,0.0005163465301908544
10,13.344916060158276,1.0820719616479868,0.6771006754837591,0.7102103863381475,0.8488796317458303,1.5008785729023468,0.5360295383112984,1.3444833305506956,0.7968094627869918,1.296882022704933,1.5223048438960631,0.9373825551420013,0.9622312204842028,0.6994509402461523,1.203121277303196,0.7195006465343442,1.0832748528153806,1.1126283565263821,0.0,1.3517859684005513e-06,0.0,0.07637385805267574,0.018241870423564045,0.23629390736450692,0.09043859817504364,0.026290322913296027,1.1842125041701634,0.006030788548974068,0.33304254992702903,0.22215684717144593,0.3484121321587455,-0.004920530841309333,0.00774522785425869,0.0008423058080006902,0.004435564780803799,-0.021096551381945963,0.013713857037221083,-0.00621409195281367,-0.009385616184822953,0.0004072029851222541,0.0009633672087663273,0.0010182318466232705,-0.010867341388715347,-0.017509367892602153,0.00023180606000796242,0.0002819870536681287,0.012336370729271826,0.0006075268711126066
