,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,B1,B7,B9,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14,flux_15,flux_16,flux_17,flux_18
0,0.7130622436830854,0.6833774249159772,0.8728069972796434,1.416600053533274,0.7014377963627265,1.2841445462077075,0.7370412447156527,1.0263481692664755,1.4482632250022314,0.9984533456996281,1.3164417901947132,1.2906521353605214,1.4388101321394948,1.1638835408328752,0.9317538239924459,1.2173615859140081,1.2531907019462594,0.644235090339809,0.9797836261236476,0.0,5.03795067532741e-07,0.05533390895349499,0.18584288005534697,0.30097802156866654,0.02359287468466123,0.28305225884728397,0.31217765891202226,0.3631506387955799,0.050343246729800825,0.0032788162058179117,0.07600347227704944,0.11415255581427759,0.008159209561170467,-0.012394832656792336,0.005727934671549323,-0.007630011817238637,0.02168252805635754,-0.007258644388720734,-0.002903233095531939,0.006276615926743919,-0.0042357339098110965,-0.004217965062930584,0.006628160716388615,0.013582915117025007,0.002163568468402154,-0.0015722492577323571,0.009341800067157575,0.0009979150496648272,0.003560220704668602,0.00656106447777203,0.0011188782174111395
1,0.6485588514641828,0.8847040172795531,1.2616580322071713,1.2826849551818125,1.4628110608620237,1.005611858502444,0.7096691586538529,0.5629662545154043,0.9670446475199008,0.5999066724628428,0.594233381810149,1.1312592499562117,1.2250766690369432,1.4098082201035416,0.9227375856772199,1.4081693332793503,0.6595651313786711,1.1444764077228118,0.5145248688756996,0.0,7.398365585800103e-07,0.10327191211968657,0.051529049582887135,0.08822645054002218,0.35690544266490365,0.24711192899171242,0.3507029969521676,0.060597583552317535,0.3449403837931395,0.10997044394905978,0.002510590796189175,0.3775484541308139,0.009743329791347179,-0.01318048842558156,0.014940415616028328,-0.005831835811867157,0.023479812114928722,-0.015575305457990499,-0.0007863026863395351,0.010582920229519998,-0.002965653523312202,-0.002544104591712532,0.005006088040675723,0.005645090212375408,0.0033513556700000423,-0.0022677785326327736,0.01850582348666498,0.001517702843936786,0.004280603705499841,0.007643815341724101,0.0010723649283738204
2,1.4088845862606236,1.364156421519579,0.8991923304334565,1.2106576883096092,0.6228460915693469,1.0179008869309922,0.9570515607771676,1.123512592458673,1.2086443934292253,0.8294907055506315,1.133884518082005,1.4425654602474216,0.5166673369542086,1.2003090492807726,0.7781546575629746,1.0917815858928446,1.0745750273781378,0.6329347232085378,0.5856759324242701,0.0,1.0192185077362322e-06,0.07652789579213726,0.0496057725935338,0.05046525702166218,0.23381767742198503,0.23600665444557953,0.24673885501399767,0.033264755649092995,0.40949736253332225,0.05600570168694503,0.0021657712353766578,0.2645897538734393,0.008943315535692626,-0.007104254054377735,0.01240101937807972,-0.004649804949813264,0.02265947573525496,-0.012921522966829852,-0.0018971942727738446,0.007054207043031415,-0.0038588231211462453,-0.0018756179890947347,0.004264996939681871,0.007620575206971336,0.00269392198239031,-0.0029983360399185215,0.014903785485917486,0.0005634906518821152,0.005446177505075122,0.0031075973417055737,0.0006599375576666977
3,0.9887570428246425,0.6063959934800234,1.4584801426585607,1.1369694415799585,1.3448622646541133,1.2289148001281094,1.415728536028773,1.3603803924388491,0.9642336970429501,0.9021819865028422,0.760424538109138,0.7126580520537876,1.4513370475337386,1.3989230961345493,1.3239234613808804,1.4207134220466884,0.90529750671119,1.1990092110617812,1.412266414908594,0.0,1.16257846096061e-06,0.11371930825334668,0.05694768834599306,0.08357602110065812,0.12690930607555803,0.2171769014184173,0.19129651798797448,0.025116589187433338,0.32276804408650656,0.050695485142380585,0.0018055793216837943,0.4501877932012519,0.007749302234581248,-0.007905203553366798,0.012196848312022954,-0.002953116432091199,0.012947234510217434,-0.009768214895667815,-0.0008910731838713312,0.0032925420796372233,-0.0015051330189620633,-0.0034398593976573025,0.007011838765132922,0.010487583781852407,0.002045787158918057,-0.0038507269393712918,0.00587940567542778,0.0010981354938981835,0.002445690379945104,0.004868128065160016,0.0004782636594833595
4,1.3872031802877947,2.2184257070809803,0.8395734314075014,1.423846353518325,0.780860673870706,1.0408826551579922,0.5672336775842693,1.1822556224610365,0.7226267560279099,0.6432080475361402,0.6639754309027903,1.1746057275757444,0.8042734038202726,1.1132394115735478,1.2210547083729122,0.5181697610515418,0.5381804278944403,0.9747283494827708,0.7446499189145301,0.0,8.80460424697396e-07,0.09605132561808781,0.09126172712966864,0.1475536527757785,0.27235580344423277,0.42912772948628075,0.313432727144162,0.04709715550029528,0.5330708008098581,0.05070760752933233,0.0033519861246034464,0.3768863268960565,0.012930629002184163,-0.006798762674893835,0.012037075144954851,-0.01147035122854609,0.019813040871335463,-0.013577355925334756,-0.0018404657284085354,0.0054435068109281465,-0.005144998430995805,-0.0022417381944522426,0.008579090690949254,0.018576085900982565,0.006667971144892074,-0.0014396474128501365,0.018044083083077738,0.0011751752590445786,0.006651511830588255,0.00816297606077425,0.0010126173638434505
5,0.6125301353284489,0.9431022244854019,0.34641296041385816,0.6578183065525407,0.6355968993066947,1.3361641127315647,0.7197099106852649,0.5025957234906863,1.16687223871901,1.0639920009097992,1.3497403016834855,0.722491218348152,1.364261926403118,1.4197189184644627,0.7439735804065617,0.6617857975583926,1.412172027255005,1.0310540882722383,1.3268790959294257,0.0,1.144497441154987e-06,0.0962111697514304,0.07266366506996627,0.13114744850575416,0.38806276218924357,0.6226653522524114,0.1506350031262829,0.04406908887619025,0.33418236302251236,0.035006622721362686,0.001282579361550536,0.328787908518113,0.006461096051046825,-0.006016804361901971,0.011008019526815902,-0.005047964273768861,0.017668524122997433,-0.009963179754709043,-0.0024336957683715396,0.006260994918329803,-0.003925594243465756,-0.002445190691531794,0.004791056776957531,0.01421231476440675,0.004366954049126306,-0.0010751627860855599,0.006276820370323216,0.0010383975388354241,0.005528415679750163,0.006596488558391519,0.0010844252250787158
6,0.5633905007015693,0.7915884927907836,1.3315157241242601,0.8847042563208579,1.4673771680216827,0.7800784698242641,1.4885161060209482,1.489883068228608,1.0990765416619728,1.347667767596226,0.5137886979074306,0.7511953399709534,0.5576770552200346,0.8676931811957025,1.0518243036224684,1.2573271893483544,0.8369403805409358,0.7261987911764705,0.7332408162959491,0.0,8.071304299301828e-07,0.10901390851543934,0.07760776091464529,0.147402194478369,0.1435276991363411,0.4661363250284357,0.11818570093790826,0.025881649696797043,0.4243763015700544,0.08432032412885382,0.002315122923837829,0.2992455023214394,0.009475349999724391,-0.011089498341514712,0.007396941821710754,-0.007030311736322365,0.026712244915360527,-0.008764326331538383,-0.0027138039017362164,0.004761314642884123,-0.0022751728161278005,-0.004572166253659129,0.00659594252948021,0.009783119653543596,0.0050592549268412435,-0.0021558121440309786,0.0072760890051063965,0.0004560652907959336,0.006585823276694307,0.00855756416022363,0.0006326446571071659
7,1.184528208074888,0.9021062893506685,1.4218958219979971,0.5838471557663589,0.9667025919938,1.4774717135285638,0.8746796328182966,0.5165434788052145,1.3524644889654542,0.5374146381654382,0.5775541757877942,0.5584473354856577,0.8022479100928336,0.7589127969430014,0.8445605676693303,0.7250526018812143,0.8212438853791043,1.090572520056615,1.2429827415787642,0.0,1.4781181734503795e-06,0.11333258231313387,0.09724212163251356,0.12312352796383635,0.20545974519959428,0.4286467639418342,0.303419930607474,0.032741847318407395,0.38063069675563205,0.05958880076118261,0.002650142220945778,0.4666890783452907,0.0051467931901518285,-0.013648447017162913,0.011178920054157982,-0.004550110002782373,0.01978093512205974,-0.011490522056237212,-0.00234033755273035,0.003807638480353439,-0.003763865030235876,-0.0023586181492340538,0.009270584911520116,0.0109360547025016,0.003965240837851608,-0.00241627808274195,0.007772049551465294,0.0008051263558574812,0.005258004450037501,0.009812440663928062,0.000979483072898841
8,0.7248952552100676,1.39939777849816,1.125237408803843,1.4487987669321316,0.7560248909143934,0.9800067079457837,1.184365917352833,0.6994393330331584,0.9974849844214612,0.8113544219527292,0.931564551529134,0.7371908013913573,0.7852427167931799,1.1629117558319098,0.5468654458544977,0.8076254458556748,1.3724116403303555,1.4566912135011911,1.0764133075644668,0.0,9.877863507612445e-07,0.05744322742633721,0.037218809584929,0.08402381678822461,0.36347545086906674,0.4544426406474578,0.3316571338927669,0.022577795079933204,0.33451866879154557,0.07278040978618466,0.003042202623304918,0.3557112027264613,0.008602728921192336,-0.004889836601298893,0.010319003685985428,-0.005638795130285982,0.016936389412927758,-0.01346965188046066,-0.003315853838621701,0.011078087829014377,-0.002736357017809525,-0.004452788265902543,0.0032514771875072823,0.016640392532566557,0.005169880851419917,-0.0019914170631639295,0.014124464913992862,0.0007458205264973145,0.002594015129381394,0.0031283611557752673,0.0004336975065784389
9,1.1303699117650234,0.836991163707097,1.2462421908789292,1.354763746226868,0.5335516428124158,1.2378282040752007,1.1312538574827466,1.466591469509514,0.7738475287133798,1.4880114611663129,0.8972556935741693,0.7468083627013337,1.1532266505344522,1.3038388448127916,0.7000090730549823,1.2542103240395535,0.9900708211242136,0.8755705507325126,0.6370194537685793,0.0,7.907742114894866e-07,0.06569470464000948,0.09935785584953888,0.14014903903113202,0.33363243995138686,0.4422089118409058,0.2609219116842055,0.03456014346368253,0.25505300800611375,0.036694789420316565,0.003433645686116901,0.48052225520726005,0.012926669407102137,-0.008022262362420226,0.007890818534639394,-0.0056366187355872096,0.018680704120812477,-0.008298583557925355,-0.0022574449375638555,0.004212187507370924,-0.004144515765316,-0.0028240784129816517,0.00574328389727653,0.00689366482665581,0.003584426300716787,-0.003547987381819143,0.006706178456001276,0.0010445770293875916,0.002287074528070141,0.004935617914976959,0.0009250347962896216
