,Unnamed: 0,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,E26,E27,E28,E29,E30,B2,B3,B9,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14,flux_15,flux_16,flux_17,flux_18,flux_19,flux_20,flux_21,flux_22,flux_23,flux_24,flux_25,flux_26,flux_27,flux_28,flux_29,flux_30
0,0.0,0.9124070269977702,1.0158228712360686,1.1376260532119586,1.089446245572163,0.9920239090808168,1.107663240129856,1.045843234665516,1.0744011108122125,0.8509821745957443,0.9517770201404517,0.952266864645996,0.9353414334090854,1.0906269654875247,0.8499227636100471,1.082093191930672,1.0728962971820502,0.9856784003130954,0.9244870254318074,0.9173213104034006,0.938800001146245,1.038687614156025,1.1439390308888586,1.0624238859154578,1.1100621876620995,0.9663397413159645,0.8926416557698726,0.9624974225165577,0.9224904468036079,0.8628168907318683,1.0587914088103074,1.1005520378390408,0.3985818052401756,1.0005542336712619e-06,0.0,0.11410115293114241,0.15003627260297725,0.2133982727281462,0.09283706108647995,0.7380693848161154,1.8009212484915371,1.3463126624370991,0.1908913769098932,1.1217542331003596,0.13965126190558724,-0.020306141216388594,0.006540084577667023,0.07664436742480207,0.12743015381332845,0.10352838568525487,-0.10777308789613946,-0.2864466583585853,-0.1553394646488059,-0.06057658699146647,-0.006208964768107977,-0.02667258427497161,-0.31823765203473203,0.1291844097669052,-0.027635499988627396,0.03833108717504773,0.05711211158435435,0.033527745569810904,0.13651791884359976,-0.02392504400794898,0.0002767049779687774,-0.02853023651092025,0.06408341299067158,0.06311402479985286,-0.07212188192654106,-0.07711851587890704,-0.012689777359359618,-0.005875150989249719,0.001849285995596981,0.007467551403711303,0.0017946871705229119,0.06651511162470887
1,1.005358458180161,0.4976839904237154,0.9823392600157896,0.9553985519847765,1.1399276151190207,0.8749847447672949,0.9078358496378139,0.881706580980112,0.9598950169884763,1.0151819138638625,1.021524137439633,0.9697562530788967,0.9579614914471362,1.0677535608437922,1.1212749630215162,0.9230176887258221,0.8929740091253986,1.0970958369103276,1.0148549740685928,1.0227749293747823,1.0447071099617906,1.0827962334944499,0.9587171767396596,0.9238611634643201,0.9215226346663871,1.0145067786164375,0.8714052508636694,1.0828808002585388,0.9820012931872846,1.0098850977880884,1.164451841765089,1.0384410818276757,0.33189361519418603,1.0344413074262746e-06,0.0,0.7623623897264208,1.8201809737428762,0.1689629943547103,0.10779094524093512,0.13728909846840942,0.22018575868566223,0.14555044931103658,1.0447396228898471,1.2029816033157434,0.1120255304298037,-0.011441998832286826,0.006564151980504959,0.08823036153911044,0.12437476119578618,0.11502619883445633,-0.09822893471365839,-0.262660458199907,-0.14762236670935108,-0.06954751824600633,-0.006791670221049612,-0.025598294824700937,-0.28752451679899155,0.12352254136906657,-0.03290491546017708,0.0345498251387837,0.051910509094526734,0.03108642711186184,0.1413490297104444,-0.02607432625974861,0.00017110690559053913,-0.026829611858117736,0.07392485775964365,0.05684932672015137,-0.06672289190677444,-0.06653856836959436,-0.010803133704922963,-0.006867964600011679,0.001800225271452559,0.008694641089133984,0.001544869034614122,0.07408835055404508
2,2.070247210691031,1.6566766816453529,1.0713542443925963,1.0498675034062006,0.9781831227983978,0.888935877104386,0.9509758552409368,0.8728631702622487,0.8947673142631755,1.1292073863480625,0.8963855980816432,0.9915766030919078,1.1675115809457206,0.9903556726896648,1.0249767225729387,0.8381206480812292,0.8828063657201151,0.9474173775076856,0.95764082596128,0.8641711323141333,1.155365732033507,0.9680962379438937,1.0334853056238038,1.0799599391438395,0.9839758687201703,1.0431484716782446,1.1335682872847281,0.9148295538962669,1.0458380311627393,0.9787790308725335,0.9670361016793488,0.9999999059669363,0.3384375534142015,9.434819904531818e-07,0.0,0.7907854228652907,1.9197728813126906,0.1778236662167205,0.09743131711223289,0.1464334879236101,0.22215210415184314,0.16845884985884915,1.335083978667654,1.0309918542113117,0.09800322119589089,-0.029187242282930917,0.007424960232706407,0.09632439239587089,0.1283755424331152,0.13047470921473966,-0.10263405420202187,-0.29735664637519454,-0.1555001850980123,-0.06294192096624199,-0.006675536319333507,-0.02951088171191302,-0.25112967497820554,0.15562226789696873,-0.0319021861618542,0.040822336559753473,0.04941055279634741,0.029180066822241765,0.15445623755442633,-0.025732647436219166,0.0003010795575766166,-0.025691130142093253,0.08030255768532583,0.05079537853823985,-0.0716394998946683,-0.07144948911109691,-0.011563832343795478,-0.006048989639439054,0.001692827566879962,0.008038352453794795,0.0016663669858787645,0.0655431976828673
3,3.2496658020481997,0.9337441319162939,0.422845523928093,1.082652529309567,1.025437900448799,1.1157294192629679,1.0959512574863213,0.9302198391222554,1.009517189391391,0.8732863709397145,1.0330552977746092,1.1098204285107358,0.8787530802246679,1.163279532423953,1.0610195193464456,0.909768042027196,0.8334068776010559,0.9859109702095555,0.8984786166425143,1.0543353328735254,0.9527999550137523,0.9289359539548669,1.0907760266408546,0.9801195098882073,0.9899156179282934,0.9687546374351929,0.9292575494030451,1.0541998646841193,1.0152723811049318,1.1072728339798357,1.0150520659030073,1.0807431485723324,0.4135305797842213,1.1317481432735084e-06,0.0,0.7218407718126308,1.6563203804174391,0.21047818557883785,0.10646871824097219,0.14472390981239802,0.18595181624120305,0.17954248378948545,1.3609835927993756,1.0873336674406848,0.1040688784982953,-0.023713064181675497,0.0037670281326743875,0.10021808839120203,0.12241523439551497,0.13647577655450624,-0.10359141616816496,-0.23619917813005076,-0.1423618090551613,-0.07091021970197608,-0.007311336209546674,-0.026708625164434213,-0.30105409952419715,0.13694910517703782,-0.03329480216123134,0.031034713243863764,0.058067661855634424,0.03577522108948676,0.12381011173688894,-0.025161410070981615,2.48487992392033e-05,-0.02853621223959503,0.08154721686932875,0.05125391793079592,-0.07414177443998744,-0.0733568345323358,-0.010965781438550605,-0.006133542695334899,0.0015879508441768214,0.007800866853406209,0.001975427681770593,0.06363830964747509
4,4.302219512676448,0.9549119546383871,1.602704482954261,0.950053866364596,0.9265722248954645,1.0445244669914473,1.1144704021655791,0.8537468471673324,1.0733912885744352,1.0945089454780195,1.129947704264398,1.1209373375068052,1.016689689313478,1.13929802964984,0.9206077064578322,1.0603198811084447,1.0099130164098933,0.9439742132217703,1.0748198592176508,1.050949280212054,0.9488790033312521,1.0124629617759298,0.9210116839374627,0.9813257034828214,0.9132557165949408,1.0292223760997763,1.0420313049470502,0.9805019383680901,0.8305194121515368,0.9244302627027247,1.0381014128318822,1.0265031751833829,0.32493915240184496,9.004632295282738e-07,0.0,0.6862148523198857,1.87988180711797,0.15344161230146194,0.10138420089915264,0.13144129272337562,0.20940629698745733,0.18879432213899025,1.3593020812209167,1.0827400741381905,0.08722893635270505,-0.019345497693267013,0.00885164737304655,0.07455104463590131,0.12052409750775635,0.12528913430770802,-0.08946574047187665,-0.2891915415107785,-0.15754693272980497,-0.060460218601742596,-0.006872595599250839,-0.027079851792175265,-0.32923950532799184,0.13210849050687037,-0.03506009303417545,0.036660550635368654,0.04132890608262739,0.029624090790167888,0.13362792266518037,-0.023744831622905173,0.00046568486166897934,-0.029665858903730573,0.07541547658178069,0.047786922329107674,-0.08048798630279716,-0.07134307140410996,-0.010252336258930954,-0.005767728206311224,0.0017699041185871064,0.007952206069880995,0.0017888334272183446,0.06638668872860123
5,5.086403168770425,0.9665164835652577,1.1062651756961668,0.507131839508477,0.8912032949003872,0.8994685035080177,0.9185292432347991,1.00340821106075,0.9729550960689858,1.100581208105291,1.0032312711473228,1.0183012009859143,0.9890351953565142,0.9578568937676355,0.9382643921054312,1.0649301819308952,0.9706342274987474,0.9414922362043625,0.9132837797087081,1.0528534539467582,0.851497152276418,1.0086813352710158,0.9167883543755111,0.8438943170411369,1.0253726267715968,1.0130194689752343,1.0312507845634737,1.0308880146219392,1.0730327570901268,1.0094507387529081,0.8952996445854772,1.000274414489697,0.3971610174847109,9.826268058789208e-07,0.0,0.6369838734095368,1.6863050621286633,0.17170434091518486,0.11404745727476698,0.1579492776629916,0.20130784682861183,0.18006810170064272,1.284334033665029,0.8592008406687538,0.09995405493910874,-0.02198868437808109,0.01089730201247959,0.047035114842002304,0.11358376196776479,0.12843615463408134,-0.08665633954264114,-0.3063772212522665,-0.14464573023238866,-0.0668713521930973,-0.008045058940014347,-0.02759009108901909,-0.2705700285326181,0.11319497161343899,-0.03189676284634504,0.03297754884524347,0.055915568490150565,0.03567393386567759,0.14394605307463756,-0.02342888398996381,0.0006722930962308635,-0.031246485371320076,0.04840329970323531,0.04293794410747992,-0.08535930083459627,-0.07452150072934993,-0.012325516536559509,-0.006721981872879331,0.0015462098567933485,0.007661122899585267,0.0018123037947636914,0.07052494603492547
6,6.427653397674867,1.0984069087840687,0.8859010825082336,1.5310262798885146,1.0949596270129807,0.9591640938881325,1.1802317611033373,0.9728489969175083,1.0287680423600525,1.1173197108109647,1.0867305087897878,0.9687009234091785,1.0390345553899534,1.0444200446327865,0.8727324815953063,1.1595606548692774,0.8291947106719416,0.8952856702909308,1.1596246888173687,0.9827512053678009,0.9494558774374762,0.9944075716946875,1.027074269357321,1.0872480579187347,1.0512628843444176,1.059587714876439,0.9021604122087297,0.9739876562883766,1.0352709299606289,0.9040148950503507,0.997168971419969,0.9787686399264626,0.3974491130275878,1.0565357123596736e-06,0.0,0.6987166266317497,1.6016646596148296,0.16910329252976364,0.11252319271251676,0.12837146480064238,0.18949159749615313,0.17382737955662536,1.3105245013883504,1.1875280326389535,0.09977742982558599,-0.01614317967570448,0.0036382148247297895,0.11236720711321972,0.11678158849739813,0.1260803747631162,-0.09929990120704361,-0.24552721124986768,-0.17183438763428185,-0.06892203660649872,-0.006143861185229285,-0.03178407364042674,-0.3027890223483023,0.1193063705244224,-0.03155742831799406,0.03177636099371554,0.04112010087282239,0.030496716837605093,0.11579605895236487,-0.025307381276162798,-0.00013880700416699456,-0.024169929794862363,0.08782399514420705,0.05161295069448354,-0.06585846166049747,-0.07000976933014448,-0.010166143990572786,-0.0061744708626203714,0.001847098035181369,0.007231283862327867,0.00201412666282541,0.058158815805788015
7,7.293504443009355,1.0729672973086655,1.1509638878346884,0.8786748894931351,0.4897402432532022,1.1249883804301326,1.113522091679873,1.0620460418213342,1.0032309045261156,1.0669947343033148,1.0195135114170004,0.9250308719818049,1.0788576820072535,0.9521410077029019,1.028447840885211,0.8943589669424424,1.0597840877058133,1.0048012164435833,0.9322988348876247,1.1966080155731562,1.035787885368264,1.0919892035467735,0.9646378671978947,1.0280964278340357,0.8955425459244216,0.9936464678342463,0.8737535182362001,0.8606745495297857,0.8703647548810709,1.1025333704375153,0.973193491727983,1.1378358963293809,0.38312009722348817,9.081766616856379e-07,0.0,0.8807267501844867,2.2667452374283132,0.16808682803459732,0.1148168643417361,0.1270261549679467,0.1934896815146491,0.16842750785308364,1.4143735480703898,1.1334652269192407,0.12283455304592111,-0.021835727255181125,0.0004710013464331739,0.08509412020889372,0.07104721557060265,0.12012126967590986,-0.12618967621348423,-0.2660084918224084,-0.1318896953508254,-0.08861245766575018,-0.00713788184131975,-0.02579967525763865,-0.3123934456580807,0.12526418151625202,-0.03541926568349035,0.050331226495941385,0.060447574982164756,0.03766708104657229,0.16241809936136886,-0.026972749374683323,0.0016366857426344807,-0.025861478977021835,0.08901959757508164,0.05335654977382093,-0.07983431038419052,-0.06129486198605344,-0.013024295365387524,-0.0048633552417297115,0.001921844575090146,0.008711296226957741,0.0019483651167106616,0.07051644116278816
8,7.281371447893648,1.0417365370071374,1.0696454175810048,0.846102558938907,1.332088582098945,0.9758390573636632,1.0601923197891054,0.8763511829823049,0.933945969519974,0.9446250942265975,1.0788696179210344,1.025854099907033,1.00460043049209,1.0076095631823994,0.9493865360598501,1.083864230333988,1.0846831088458484,1.0228222445289814,0.9373052469862474,1.1026574479318036,1.0439768066197752,1.1083251364174742,1.0523318533762247,1.1533689327793883,1.0425166418965937,1.0573551913929609,0.9503833916719012,0.9762050215711119,0.9726551483892082,0.956264504718704,1.0903593761924975,0.991862139810585,0.4253768641628713,9.303484870064896e-07,0.0,0.7878802032882374,1.554781473372493,0.19541707470070419,0.11139912574053433,0.1281080840774727,0.19075299661455591,0.14325918306453714,1.3474780558774275,1.0282466457283796,0.07992299594768065,-0.02024233025782926,0.010354338580616716,0.07926504739749156,0.15364035909232465,0.11616556248539697,-0.09593252792662538,-0.25919964309758203,-0.14418115320240982,-0.05886569540415898,-0.006208091832865701,-0.029237699762742275,-0.294814142655304,0.1290568333227164,-0.02999611648355747,0.02650219244103933,0.049306896056363764,0.028435798674856662,0.11890100538318815,-0.024455491246594917,-0.0007803311912493202,-0.02984204403683995,0.07030782228267382,0.05485049426396395,-0.08040875655955156,-0.07619438361544646,-0.010279558571870398,-0.00623556902492025,0.0015936431039707392,0.008770262914693901,0.0015128796611473983,0.05317384056824574
9,9.701835234702958,1.002875190207294,1.0314774365150146,1.0356891486231086,0.8838001843601783,0.5490539162111182,1.029723276970735,1.044092392351161,0.9238608804307555,1.0594007462941364,0.9707742212029381,0.8996867698372671,1.009705805701391,1.0188962555868097,1.0463314597465907,0.9724827475831251,1.0609248666520985,0.9952648901964096,0.9185983841535519,1.019653970794726,0.8747364562652911,1.024190407983354,0.9765505721384151,0.9733795967933009,1.0229795219407827,0.8973941215840537,0.9134373118421985,1.0223084458503822,1.0029573966028291,1.0566194397129942,1.1199394697882399,1.0496066293444843,0.4226962667875935,9.943535158624432e-07,0.0,0.788761287713151,1.7057144387072931,0.15550465074955702,0.09709371564891109,0.13709464233318464,0.15097269536018806,0.1571531553190737,1.3722781471125673,1.0375608747321303,0.07685729223478721,-0.016287221974262245,0.002565399183593598,0.07299010808641301,0.0902956646753972,0.07175764687260891,-0.10225083034724808,-0.2334108117225436,-0.1142672133888727,-0.06409870024566736,-0.005323553286863807,-0.01826116297683197,-0.2992742172387094,0.10218043967164697,-0.020883701302596844,0.03072809335370662,0.03439865145469891,0.031334734363680915,0.12324758346003485,-0.018481338135194914,0.0028241814322692987,-0.021781200304267112,0.06043329999397932,0.04893884716578763,-0.05960253307187701,-0.0707861050524475,-0.00929367631080546,-0.004486993123350626,0.0014036771992665762,0.008870173363741275,0.00125610640393617,0.06254333119270755
