,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,B5,B6,B9,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14
0,1.2461979437090274,1.227646232851757,1.385581073626909,0.6030368427544566,0.7569236240256003,0.7052526630990422,1.0655376296477526,1.205119943511988,1.3271244540507086,0.8236386381313695,1.4764811383120853,0.8242567008295019,1.1933795300032335,1.3254292072152332,0.9431924155008363,0.09301657726943724,1.1367753844169705e-06,0.0,1.134517859045704,0.9506669343228767,0.6126224817206511,4.34488334999445,0.4770323026306374,4.906351856928173,0.2435420853456372,0.9253021147535619,1.325408958250971,0.0671926637539777,-0.01597995226183979,0.011541195505443518,-0.0059736177571663935,0.08288531385658857,-0.0073057935459815695,0.0031845098752015504,0.02267192394955548,0.0012190328747885893,0.022678422261000215,0.04776437872087868,-0.045922981587244796,0.009059805086829598,0.007483125518185379,0.010273157395881614,0.012161084822020385
1,0.9607523750972224,1.3669998087448212,1.2424397178628666,0.9090344560825292,0.6004222808106062,0.8989952413102571,1.3963883344869297,1.281906464680811,0.5987090813905083,1.4714671454188641,0.6322042037620351,0.6611558059534653,1.0121159445646042,0.5967228677298249,1.1272685977258745,0.08286830197715993,8.363504625423149e-07,0.0,0.4152079129547039,4.29986628765882,0.8494164876554537,0.24385755137087087,0.9503949048407847,0.6619295509461554,2.47096256083013,0.0675907373142201,1.4393907459360438,0.8131435335054815,-0.015443822740137055,0.01056747112178755,-0.009460976074235718,0.05993226005001783,-0.012242022260345483,0.005985235481503696,0.017041546064155977,0.0008193102447692561,0.022422876239193854,0.05382483738055594,-0.05477094830586304,0.011002254383597506,0.009827833446155922,0.005513037123761805,0.0074078030067759445
2,1.0373322347220728,1.2189384598584534,0.8198183044049889,0.9867450111748644,1.108898994218218,0.9712635511754347,0.5045752755456495,1.333808455758025,1.3411626982643476,1.0378067323268594,0.9703819678493425,1.3119567742947562,1.0334382455015103,1.4071772724258915,0.6387558935646994,0.04164735995900793,8.21472488597772e-07,0.0,0.3547092785795374,2.6300858986627746,1.6889050269680266,0.12565824060834543,1.2738720793821874,1.0092004296752588,3.1486665810507364,0.06074475071903742,0.835132554326727,1.3252764991489479,-0.013553130224157781,0.006479867672440637,-0.0067253928178534405,0.06340678621118175,-0.008151938716572925,0.00921428102961087,0.010981891905402651,0.0017488972592885005,0.02384373258205561,0.04875884803601201,-0.07662279424710015,0.012285926972946568,0.011617392713910504,0.010896750868154184,0.007169673873551817
3,1.2972172654185319,1.2058443165365926,1.1443261558629865,0.9972106787285326,0.6244865316434304,0.6295496890117872,0.7314260838204185,1.235592245784654,0.6623405353205515,0.9077960662384574,1.0598058449484968,1.0745414872356602,1.4859984549647116,1.2230905122066347,0.567883191730025,0.07112499883654864,7.350445812461729e-07,0.0,0.5421787706582072,2.1414834317276905,1.3533249177886757,0.1728542754246674,0.6992756889683217,1.1564817279248387,4.3414459141287205,0.07522719312740868,1.1137452116046347,2.2149176116013503,-0.008336588965694615,0.010342680567446477,-0.006304225159687182,0.06153418344220826,-0.014046555170979276,0.007612379116407103,0.022534917278770758,0.001670728572101663,0.02045180189838682,0.030512277719249435,-0.056344887718359264,0.0045459693753154866,0.007527701456118286,0.007404061514425963,0.00997535716417332
4,0.7644292857492122,0.6298047741272416,0.8838457855790472,0.8753691134587445,0.5395931855594178,1.071234527330126,0.6382090911118133,0.817716402049826,0.591115519310798,1.3299372542020687,1.2322998664935736,0.9873209152534176,1.0657707392238702,0.8295261842768931,0.9025753324323968,0.035172781427714496,5.694687117396116e-07,0.0,0.5348793278316472,2.2808974643120816,1.415373510833129,0.1729048415554487,0.6518796959277716,1.101820904356522,2.2398488880832343,0.05886081824326385,0.7354399194633212,2.019470515969539,-0.006997782353079983,0.010993400049944514,-0.014609051845657207,0.05560374074583814,-0.006886475116414254,0.003642965097582065,0.023884266451586224,0.002348690398708116,0.018219583917252237,0.05445299808753198,-0.046166590582222895,0.009729873291107805,0.008599007420718856,0.007078844291474545,0.0069624827545295455
5,1.427363799330868,0.8936365720355569,1.1689828510110873,0.7355535336174481,0.8835317496346979,1.4057081973460552,1.4722259639569026,1.294842265469663,0.7074610554057287,0.6640040568077508,0.7917741844974665,1.1843304895632059,0.6696346188820199,0.7158592662933657,1.0181208409471405,0.07038437655278997,1.4451119399841307e-06,0.0,0.5284251153131121,1.4557708013881863,1.7275122859224974,0.22410141892424615,0.7441796089560577,0.6230093300720955,2.4069998296408803,0.045131834201806005,1.1964938951095452,2.1323952205416297,-0.006859841054986657,0.009314268723336952,-0.014133135801676905,0.0670158240487617,-0.010199910644230885,0.005301760278671839,0.010754879220493431,0.0011336738672027254,0.018770792750310183,0.042920961185936884,-0.0446539035495208,0.012783914265783047,0.010117488855668447,0.00394570776326466,0.005530942781268727
6,1.127846630125131,0.6547925745716946,1.0459560220475215,1.2175377022591574,0.7463176207618021,1.1299692654517277,0.8263005762099688,0.8532832345169153,0.7578005207201302,0.9055820781436519,1.2406831504869695,0.9593425982983196,1.4958686258614864,0.9870403686530637,0.5383459478774943,0.05172737080781134,8.346706474748431e-07,0.0,0.3119001268718607,2.6586072545257027,0.7339409052951478,0.19019713988166936,1.1432610386362432,0.5075758639752713,4.439867816350993,0.11514130256077101,1.1661998042215407,1.1351611200043037,-0.010084352435116446,0.012168537688790646,-0.008332964875067284,0.05380145519126157,-0.01139021583341167,0.008711436852823976,0.014706477091017274,0.0014293054139596845,0.011709925191238585,0.03157848222238512,-0.04528345093153429,0.00842142612561021,0.011646008021709937,0.010899413790915316,0.006938778549820857
7,0.922378469737629,1.2670310149231407,1.4586385206142238,0.6833759678492086,0.9084078135435039,1.1040351971979883,0.8137202764220999,0.8977742963796667,0.9803167751973995,1.1659935832122268,1.4828409663079785,0.8962945463431504,0.6179770525494724,0.7202432188602206,0.5002821769671808,0.1014180823831409,1.0127523347667403e-06,0.0,0.4338039227897791,2.8133138440895364,0.7730673065735667,0.32694051346862996,1.275755928684979,0.6808179139059238,2.945434503913448,0.08609348405648946,0.5299564312993112,1.6726907227960506,-0.011267625523614266,0.007999430753425388,-0.008686713309038694,0.03865562310759829,-0.005066800510428627,0.004684156931853139,0.026726978981174716,0.0011331534261205907,0.015508076545887664,0.05102755604511005,-0.06692424447742681,0.0060033942719631295,0.011482285371890746,0.007236766796803994,0.009732332007531522
8,0.9815816885366644,1.10343181890924,0.5687940416427004,0.9598288377092223,0.695596831814244,1.2803007727164006,0.5591056158718412,0.9845999421012064,1.316867288179715,0.6538070031111114,0.7549506129240476,1.319501655219792,0.9709079864843225,0.8321736743211029,0.7422684236616399,0.07098357977235659,1.2856389408605489e-06,0.0,0.6300066132184918,4.335140408172953,1.279992049192364,0.2775029654711275,0.9696484380283357,0.867498126666643,2.0890246289317838,0.1032098787311189,1.2190569722044187,1.917464475738949,-0.010308942912704969,0.011800533427169605,-0.009279529557976852,0.03541828871032726,-0.013418801867156922,0.004539116622500783,0.01433424075349907,0.0012297086695333538,0.025076457702287402,0.06410659439597448,-0.08485859274117805,0.008241239903987192,0.00512352451133222,0.007409041089620878,0.007684518502370424
9,1.3129053518511635,1.3984078811677911,0.5025103452777083,0.7698090279893031,0.9880089027849507,1.0355993477475702,1.1682613923390641,1.3049680687936411,0.5349112480493003,0.998067121657827,1.1464976210080753,1.3328616213942346,1.2034275083582224,0.6862147297226995,1.4817708793087432,0.0686615434576381,9.665801899693655e-07,0.0,0.689821917863325,3.7708697458674383,1.654847998030515,0.14443975246303867,1.2043522877316153,0.9659702073800828,1.7363868008846495,0.09924784645660087,1.4697688790471055,1.9629105889102634,-0.006654415168027544,0.007913485041406324,-0.009192567755765964,0.09050329316612496,-0.006887268230412779,0.009079777434428386,0.014741846115407834,0.0021890579882944744,0.015160991822055585,0.04181228096075346,-0.07760870168001188,0.004940368940052823,0.007202494689213235,0.01046718895429648,0.008350496366982712
