E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,B2,B5,B9,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14,flux_15,flux_16,flux_17,flux_18,flux_19,flux_20,flux_21,flux_22,flux_23
1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.7565431304284856,0.9304506879226723,3.1511726299640106,3.679934859045075,2.314688855862976,0.3012007806670003,3.4322223514839143,2.0926704975997854,0.6152181952065928,0.917420172009924,0.033930232311973466,0.1584890587798627,-0.10410518766068433,-0.6372707178964351,0.4979085551842157,-0.3619154946677371,0.01297933767351532,-0.1298551018970681,0.3735190102186402,0.09768164747999086,-0.23133641404833008,0.01565461920927926,0.5623746430690569,0.4832699970879488,-0.10057567889743295,-0.814779714539915,-0.426915911712742,0.9047484922861497,-0.4217798835943895,0.222268501672929,0.08788501227561102,0.16757157454714144,0.08788501227561102,0.16797091777822984
1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.9890785764298828,1.0781380937267966,3.5755989131992427,3.9377927560581543,1.6803199036358447,0.36161982311259033,3.0564006407748687,2.4726874120313656,0.5208290732311839,0.67476452543433,0.04530224383982902,0.1750501134103543,-0.10735267424448203,-0.7346112269188031,0.4327094066309414,-0.27829718965799477,0.023446807025505736,-0.12204755647344434,0.43997869265482964,0.11788328831392866,-0.26752678416065306,0.029555749911404288,0.510755242482772,0.48171922736585304,-0.08136745998575609,-0.7843898251143098,-0.4443193316583054,0.9639056170905442,-0.5552871689932757,0.306285760838945,0.06463961705902127,0.16757157454714144,0.06463961705902128,0.1984734694037898
1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.6185650949876437,0.9690289700033048,2.57699179723792,3.153700823894458,2.590020722146369,0.31698681435716397,2.6800581674570396,1.9492178612107554,0.6092761331592185,0.8793074576815147,0.025668360282885386,0.11338076156995208,-0.08988969529275369,-0.5228931274730254,0.3924195480294588,-0.3790003275663013,0.008183950305909248,-0.09379320535444598,0.3491534816254558,0.10295998553581064,-0.2434725479051646,0.01140360590959693,0.5019403207128258,0.43565194023139703,-0.07781188478136632,-0.7284003929847145,-0.355417787891915,0.7437075853666721,-0.33046249581636844,0.17790346538501728,0.08423397377787359,0.16757157454714144,0.08423397377787362,0.1564565054425999
1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.7387256826711105,1.0073649800396847,2.8934678029094267,3.4179056832717345,2.221930946875675,0.3362090477462037,2.7786893233274705,2.1190520813126685,0.5610035580393343,0.8019581708171847,0.03189658382946603,0.12824169598562724,-0.09587961116183481,-0.590273659089117,0.40833041474655785,-0.3557630488058402,0.006790722770437211,-0.10360167622508318,0.37862147114412154,0.10952196726108318,-0.2520798394528796,0.017849296990106872,0.5107821851461054,0.45465501097452465,-0.07814455994951403,-0.7541372312330745,-0.3853470763239219,0.8168578376610778,-0.4015503329366964,0.21980586570948968,0.07682423587044523,0.16757157454714144,0.07682423587044523,0.17008846988869297
1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.7279430969117137,1.0043636856626206,2.8669651866216403,3.3965203466706337,2.2509035707380898,0.3344183497257654,2.772993082696854,2.105206885202729,0.5789614503282965,0.8084774215082099,0.03133962476456914,0.13851724298271834,-0.0954185927277964,-0.584595821437274,0.40697897498872043,-0.3467633133976563,0.019178587503820538,-0.10242289462035872,0.3762333877755397,0.10890178245945054,-0.2514120497160578,0.016915760858539054,0.5102546982028335,0.4532710138455145,-0.07822521041718726,-0.7528089446873916,-0.382919497366148,0.8109266913884484,-0.3951499117390355,0.21634975248696808,0.0774487527978999,0.16757157454714144,0.07744875279789987,0.16897716722538622
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.7765779185946564,1.0351821014582927,3.0826995551583467,3.595678039728668,2.0005682389672326,0.29610803916158185,3.315214793725515,2.2393984426339375,0.4864957882191545,0.7413594707557036,0.03521199969698463,0.10041583767022288,-0.10087936828650562,-0.6240057606423883,0.39559110333270253,-0.3947749267959703,0.016636849412520114,-0.06599543889623566,0.4001833736857673,0.09415205727242495,-0.25835732051619853,0.01778354936146717,0.4901670692995029,0.4715653866342723,-0.09595612375547749,-0.78397381843801,-0.40517575635149705,0.857645301323378,-0.4442018389607827,0.25055514612651775,0.07101913406292609,0.16757157454714144,0.07101913406292605,0.17974822701987508
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.7050100970062377,0.9872346122956795,2.7415214774922827,3.2745715524002095,2.4057414607373544,0.3650449894305873,2.448522397440263,2.02849177039798,0.6271705214164641,0.8467026091842741,0.029145310629702104,0.15482217224524036,-0.09192046716130772,-0.5618060988063726,0.41451494618673085,-0.3218428915880718,0.010864480083232927,-0.12689307151574292,0.3624714840060119,0.12057619225263404,-0.24757537178359773,0.017064620646264596,0.5224475695775117,0.44091143105295916,-0.0674545130269637,-0.7304751808263166,-0.36905960049060854,0.7819734604503966,-0.3680213931420816,0.19660507526352267,0.08111056577154366,0.16757157454714144,0.08111056577154362,0.16281952881265202
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.7215970393305858,1.1638429959583907,3.173072822354948,3.8104043044334857,2.3724124649620584,0.2912992452480136,3.4291693272620254,3.131966313796538,0.6215346127593996,0.7129769106976084,0.03224530538086993,0.15514514827075143,-0.10918872051335396,-0.6420690961293093,0.46032733154442895,-0.334990412953162,0.011586066427924008,-0.1288950084170671,0.2824657917142983,0.0903551773567144,-0.28367926141945193,0.014664073425760343,0.5507303660258711,0.5160261766883046,-0.10137683987064186,-0.8306889574512961,-0.4177645448728556,0.872124579386029,-0.3941681587617628,0.18187767413854472,0.06830020361510944,0.16757157454714144,0.06830020361510944,0.25139134745880787
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.7359026117273911,0.9189243326307286,2.6989713436441924,3.172624902388005,2.167053976538427,0.3636475944139259,2.4347983672893627,1.597918441406923,0.5431986143036357,0.8717715484716024,0.03093243430556174,0.12188183592211527,-0.0878674290566446,-0.5527531586712957,0.3777011682900488,-0.3572793103129318,0.013887420883152406,-0.08939473114835798,0.42440149051144416,0.12112063875355868,-0.2336523310942052,0.01859968389060481,0.4850438121634934,0.4197405011977892,-0.06617096630904042,-0.7073357974670647,-0.3628644778407935,0.774888629503946,-0.3986327056790544,0.23549609505089175,0.08351206521991149,0.16757157454714144,0.08351206521991149,0.12825900085356423
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.7341854890591547,0.9547638812303685,2.8631094640999564,3.378003200486524,2.2124774157146962,0.3739534965488679,2.507373123824537,2.0043430297077562,0.5570727305398799,0.819593718085457,0.030533176976103703,0.12644797461118618,-0.09466818607347008,-0.5874054990485518,0.3936013562172803,-0.35331599486399573,0.013509009443305674,-0.09172841488200209,0.35761573771723376,0.062200255554586546,-0.2389619737278009,0.02121055028587842,0.49297873687857,0.4487520314590935,-0.06875797716387183,-0.749714372413149,-0.38569219482560985,0.8205204632199583,-0.38041935520574943,0.20102131526072486,0.07851364747861403,0.16757157454714144,0.07851364747861397,0.16088119874990608
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.7314485155747944,1.0457321325218891,2.882967650622341,3.4198033548924545,2.260466825134321,0.3076694076352505,2.9946753879736114,2.192716298903713,0.5818020860191293,0.7945858876513684,0.03232212158943399,0.1394136163025741,-0.09610615316810509,-0.5850275560009385,0.41812901411121295,-0.3485122656262226,0.012846091915820779,-0.11211562754835269,0.3922576719271066,0.1474407010767087,-0.2617585612270785,0.014451896838400613,0.5239235074745594,0.457013068540295,-0.08589994211643358,-0.7541281886928727,-0.3814146035148455,0.8051410004473653,-0.41078796929848094,0.23038233276810816,0.07611800200258992,0.16757157454714144,0.07611800200258993,0.17600122407066995
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.6808628552283962,1.0208169324854315,2.650248682520337,3.1371491247196643,2.2271184680456804,0.3137797411648877,2.7943800692578122,1.781951105208162,0.5626053812440797,0.8231084314380679,0.029283678261683592,0.12877719001370452,-0.08794024959558078,-0.5372339462854955,0.41490157789792537,-0.316785181936197,0.011476892463290084,-0.10419585146618561,0.31753155996124116,0.10095810818068635,-0.1297422763504336,0.013104446084228888,0.47090788111043436,0.41827212280981246,-0.0801978564260037,-0.7243967789728083,-0.3478276546063722,0.7677418162912316,-0.381612811184029,0.2519695631450717,0.07885034230565299,0.16757157454714144,0.07885034230565297,0.1430306218399171
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.779860696695862,0.9910285015920308,3.0906328233836624,3.6506081753482005,2.245336153212675,0.35362557168272785,2.766424373978524,2.414577508171182,0.5777034086817371,0.7923387578186569,0.03371096739833325,0.13831526578225384,-0.10261392429673108,-0.633263936766861,0.399995527330658,-0.38179292211979343,0.01466994676230304,-0.10222858576017,0.4323150226706886,0.11626370495451849,-0.36651863863211953,0.021416733259780843,0.5464340372914045,0.485580227780563,-0.0766459641987263,-0.7769533100688725,-0.41697665555434066,0.8543849141386227,-0.4119203476631847,0.1837028501004223,0.07590273637081277,0.16757157454714144,0.07590273637081282,0.19380920243266606
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.7464204697430885,1.0138793542379627,2.946771976306147,3.4582909433372198,2.2198903770463025,0.34035950241735197,2.7906253932857585,2.150019346216684,0.5597490952323066,0.80814896394669,0.032209815109075446,0.12752632891729987,-0.09703581226875499,-0.6016867970045221,0.4112860846737898,-0.3610301940833787,0.013885114421712403,-0.1041981823850959,0.38419916434033247,0.11096631320449635,-0.253519167802316,0.009443032110491571,0.5153374174473869,0.4567024809456135,-0.07836273877163773,-0.7661388989609323,-0.3898378727660924,0.8304119605215785,-0.4032740732801039,0.22583680626057523,0.07741728793838737,0.16757157454714144,0.0774172879383874,0.17257409766094625
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.721770442257981,0.9987765349783962,2.8224088433328647,3.362439899069608,2.25150276572143,0.33088460365807715,2.7629049265248744,2.0790749141353575,0.5792192823261783,0.802718617728025,0.031094345743335344,0.13863795439471116,-0.09443566047539989,-0.5750572343539874,0.4044362185446981,-0.34260241705551264,0.012559229783540507,-0.10195779443524985,0.37152199317390056,0.10767268433650232,-0.25017286251256543,0.024120930175920825,0.506301082384103,0.4514690690091099,-0.07803221217720352,-0.7424688418112044,-0.3791340472395577,0.7995034462862322,-0.3939016326712169,0.21133169775835392,0.0768970835013707,0.16757157454714144,0.07689708350137071,0.16687965059838972
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.847603444835876,1.0576079152245705,3.1451825425933744,3.6586238089693564,3.2919650564869776,0.32246614058006134,3.104375548369767,2.3955077900276285,0.7514045353971163,1.1886729921456958,0.03845370086516026,0.12551892191171393,-0.10135059821243061,-0.6404712426425156,0.4189241525737639,-0.36216072613054984,0.01312167208734286,-0.09810742381470883,0.4278372696251331,0.10361993876123099,-0.262765084457727,0.014289826009662221,0.47191717484180024,0.4783392157236366,-0.08672447054779459,-0.7518433254572039,-0.410775066569702,0.8745635008537764,-0.48210238991770893,0.24348083486914385,0.1138698970151723,0.16757157454714144,0.11386989701517235,0.1922785467169102
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.6833404895302329,0.9825956431730066,2.767661870991767,3.295859391071413,1.775861073789506,0.3394139963341167,2.65070201271529,1.990052228672328,0.48965338002223,0.6388860922913755,0.0286720494787265,0.13586245976924727,-0.09310990021590766,-0.5647074515052428,0.40140651323192944,-0.3464174629874054,0.013232498302604478,-0.1040433410052461,0.355722293770412,0.11110184435281766,-0.24673152794847233,0.018586620461396676,0.5251206504154622,0.44233110251734836,-0.07510024036649082,-0.7523763751168489,-0.3722792391655459,0.7869703833654352,-0.3628661482854607,0.20752228150350793,0.06120261334643655,0.16757157454714144,0.061202613346436535,0.15973412902800463
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.6371922607850501,0.9693127458986714,2.30124770972076,3.2821778752132826,2.216857937917575,0.3083067667497892,2.5678549746097046,1.9636666543275663,0.5434197954411297,0.6688925347922805,0.02697575469085792,0.11477000567304169,-0.09369983630237023,-0.46454542997203224,0.3984357646317751,-0.28824642717049453,0.010354575214645324,-0.0948801379741549,0.3515395580297335,0.0997225410139314,-0.24339046230823594,0.009535292484241413,0.4338194658827799,0.2598084829012136,-0.07339721149403872,-0.5839260751927842,-0.37189596665847624,0.6947038451356137,-0.3431664580601488,0.20168824739087277,0.06407710493491117,0.16757157454714144,0.06407710493491116,0.1576162566042864
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.8049565273220634,1.0313955120503362,3.323577517758499,3.4961701754184284,2.2498716681990607,0.35367755882421237,2.93061312325923,2.2195880256842964,0.5906703580658569,0.9042962172566404,0.035127942957812415,0.14813351205022635,-0.09696330201815337,-0.6816023326839921,0.41359821838067445,-0.3982774278911484,0.015270528672809517,-0.10903325045000445,0.3961360057717436,0.11565376380222431,-0.25754069358174386,0.023829732927412417,0.5688163980459447,0.6026748586868951,-0.08174557022650006,-0.8826083056653593,-0.3928053930781821,0.904421730388162,-0.4399608861140415,0.23012563799617047,0.08662779234543444,0.16757157454714144,0.08662779234543445,0.17815811815160493
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.7206886250450245,1.0163413438740079,2.923913783359538,3.4554541713987823,2.27687334246619,0.31149287240879986,3.0571725374814207,2.155293615875219,0.5878859933091629,0.8211213054988588,0.03160182131209269,0.1419300146283154,-0.09752252857298563,-0.5930624471632999,0.398717134933798,-0.34030676560385603,0.012322520107390218,-0.11452147388769524,0.3855382804018672,0.1001761003884282,-0.25413419472450427,0.015086020633229875,0.518098270161336,0.45988302130788095,-0.044184453658089436,-0.7737197986512754,-0.3892083873799418,0.8330736545513133,-0.39863568409954275,0.2257415454900097,0.0786599839585305,0.16757157454714144,0.07865998395853056,0.1729974437711772
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.742732793425644,0.9975656583155216,2.8389277996294684,3.362535203460009,2.2087149233026135,0.3563565849443318,2.557312232279786,2.075589950032785,0.5571302097981117,0.7929483913669424,0.03153229311210173,0.12704521765203036,-0.0939662085912136,-0.581467843218648,0.4145089315426794,-0.3592594346456231,0.013813166522937483,-0.09398800729850665,0.370580189580738,0.11717900239694708,-0.24988022167384824,0.01924404383058627,0.5043315228832691,0.44862274993212853,-0.10542794850699752,-0.7360821196729681,-0.379274453719064,0.7965608189558233,-0.39712004918798566,0.2113387566185475,0.07596113671289093,0.16757157454714144,0.07596113671289093,0.1665999254245486
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.5169104224497693,0.905279863942002,2.7053811963895305,2.6585964332312173,2.3022752828096467,0.22319639122688745,3.3080168697693093,1.649474080467954,0.584709064040041,0.9108067259205376,0.02267271478662232,0.13564335652182535,-0.07588024204268057,-0.5421555770822872,0.324597030231481,-0.20259438466062601,0.005112325218925939,-0.12558572821584438,0.2955559252230441,0.06902008533787643,-0.22935094002666753,0.00494530308705504,0.3765719975750126,0.27456499328910133,-0.10245171519514155,-0.4464993797463996,-0.2981392897669896,0.6387151639027823,-0.31343583996607893,0.11135069461370706,0.08725147182328319,0.16757157454714144,0.08725147182328317,0.13239718124061364
