,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,B6,B8,B9,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14,flux_15
0,1.0430689016574382,1.0321205583203958,0.9886244126799794,1.0187531580401443,0.9381335731184706,1.0940119049510852,1.055018611055492,0.9731652722299017,1.0282582442975672,1.0499007759381427,0.9721004573966928,1.0055866186177371,1.0402898841280008,1.0495202009332718,1.0688632598080328,1.0050956596312004,0.07218664802413664,9.007110247193526e-07,0.0,0.20678805908321332,0.6730432532188341,4.172338616023807,0.8098289619559489,0.6901098190594931,0.09029294540149142,0.058450056631255964,0.5407918410383218,1.757693318463151,0.3051833342814282,0.1727529200582139,0.01354215621068095,0.030573913329877286,-0.0001734251603291767,-0.012439911946940755,-0.001913051280049551,0.15300450177630998,0.011749675231177975,-0.01656378511963038,0.17553306161370666,-0.002312096553666476,-0.015208464473366223,0.015229260664311683,0.016729746030506278,0.017554468599222217,0.004322313608689323
1,0.46294444650551403,1.0366044883662828,1.0140490858326014,1.0945889368432409,0.9591626202037179,0.9915209213799251,1.0942574258328244,1.0985749026802272,0.953544329437242,1.0688664112845991,1.0902973963318043,1.0466422323811626,0.9724373791239574,1.0442411228154682,1.0945532333070973,1.0058303626716518,0.0806030206089548,1.0552793813656679e-06,0.0,0.2568275823783484,0.0810000956831253,0.5236321410369258,1.7529596380205965,0.8191206924339796,4.721380673307699,0.5826981495723397,0.27481871841158695,0.0671484844504675,0.6612875055241856,0.1304816676717534,0.012656055686213778,0.025251217883441437,0.0024968504360915137,-0.004649644436747198,-0.0015542323243460255,0.11730707467249198,0.007478217919601214,-0.017159617055405505,0.11576180359791831,-0.004364011469007823,-0.013297381010879523,0.015662103890652132,0.016796035589272222,0.017952603938161157,0.003691313605832078
2,1.5352917316511179,1.078810199176966,0.9714727730050592,0.9724809538583694,0.9929088474879776,0.944580681278506,1.0359534529264691,1.0422492242226116,0.9605715390055019,1.0331461221309288,0.9306406363982608,1.0440060149438848,1.0002045510380337,0.9682191012075597,0.9424172716400636,1.0306062204560325,0.07226237020424184,9.2618272175519e-07,0.0,0.37352499753013735,0.08338578309877805,0.5971873008860582,1.6687894453895555,0.7190493885429582,5.081850766230882,0.788462238107797,0.2052526397724272,0.05963537483394736,0.6977186603610966,0.21138793442976075,0.01712186214459217,0.032157270484695216,-0.001975444385574046,-0.017167370965442665,-0.0020998191953037803,0.19304341816661816,0.013394820052192358,-0.017374854741497994,0.22656950508355803,-0.00077186709616129,-0.017232944785813345,0.01579657259520345,0.015373079732273618,0.0169083644575085,0.00466737060041236
3,1.0384401534932206,0.5283697379369867,1.0973150808070062,0.9013728992399364,0.9706976177332288,1.0219862253439431,0.9221741757439689,0.9346945081335214,1.0901735469996094,1.0889726604863934,0.9735399433180401,0.9452258854657949,0.9175090371050901,1.0492665670130743,1.015557762865525,0.9329327599684861,0.07884723341918932,1.0060548972071434e-06,0.0,0.35109830299174594,0.08518797270129641,0.6608102357639168,1.7218372124300818,0.8099358171312776,5.746377500956576,0.8467598038873348,0.2182042584033185,0.06865426715186981,0.7628582785259423,0.20579221830801284,0.011555731821947588,0.03382954341639952,-0.0016956323164298238,-0.01613379085240709,-0.004269693924153254,0.2180797536134661,0.014649840018838964,-0.013680886965804337,0.2084919546381974,0.0004909866831497361,-0.01678060441306647,0.01596279533639646,0.016243871809271872,0.018254093431452803,0.0053358682017614276
4,0.9985960121298554,1.4968000113500657,1.0219922663805003,1.0536170488962846,1.048124801032896,0.9230919138033336,1.0971958291324955,0.9323112429491502,1.0849113941521304,1.084340185116384,0.9652820482223605,1.027325791276282,1.0418270892900678,1.0738938919677663,1.0566529113188698,0.9150199180315133,0.07381253338996013,9.181415212030783e-07,0.0,0.2776221407396502,0.0947650954386728,0.5193619985835428,1.6918701646216499,0.6932569770839689,4.174317429126693,0.7411505292039865,0.20410753968277265,0.06252546933908872,0.5720917998039442,0.16232561317169408,0.017738804356534844,0.028082685084806408,0.0006882629630051915,-0.009519860809705573,-0.0008590359188415729,0.1379111414740989,0.01036970514595751,-0.017695615810438374,0.1678116421097841,-0.0035745038892112655,-0.015430550066814055,0.014407369432811226,0.01573998260732432,0.017817445069805506,0.004168470176562858
5,1.0190239510314858,0.9270415037219862,0.4525974273574804,1.0551369417084107,0.9118163357191912,1.007634172443474,0.9686337803005148,1.0717259030960773,0.9299363628765065,1.0737835692872937,0.9584738873406672,1.087400039022164,1.0008284390956013,0.9662643641687865,0.9190622884862261,1.0009324731853295,0.0723099463169057,9.871755780186516e-07,0.0,0.2893763278280372,0.08134107273926534,0.5274453332294353,1.709234025132795,0.863910804925196,4.166358623924016,0.7268882335415725,0.19518567057481756,0.061184975700925986,0.6092548817234704,0.18043274661580486,0.013583181262273984,0.030332259604787342,0.0004444864080766797,-0.009784075712677504,-0.0014056119502489034,0.1601779926596806,0.010582858710282979,-0.016162056267857147,0.15633399878931023,-0.003211365937925432,-0.017570153043133013,0.01578931046897502,0.014525406476834753,0.018228807978636994,0.004164616708222261
6,0.9359923393695835,0.9126817422650797,1.5765218784622985,0.9694649439730975,0.970093957437058,0.9471512604840255,1.036363802721341,1.021750635645547,0.9473736801720354,1.0619087945544945,0.9122051508085329,1.0914490206431517,1.0284946780814013,0.9072509770790662,0.9893951102152103,0.9094443255497062,0.07350989260935004,1.0721266772339666e-06,0.0,0.33186777208847545,0.08407377377008662,0.6052497892239416,1.7895932378599984,0.7536167529973806,4.205292391922055,0.6998427147610752,0.1946375888249784,0.05986101587632,0.5930635156193571,0.1632978964784882,0.015085710181068706,0.02747905927415949,-0.00037223511910789873,-0.01333422816918592,-0.0022474166379335804,0.17289342542863487,0.011065323847960365,-0.016033466888654167,0.18516191377604652,-0.00215763774494297,-0.01676034665914987,0.014561129808434976,0.014910048138415162,0.018704180979942336,0.0041919492783448085
7,1.0319013032673348,0.9239083870118014,1.042711459609516,0.4929117194575589,0.9089803933086726,1.0366655461475842,0.9824689745328701,1.0779063717756163,1.0534952454733923,0.9425170772021128,0.9539937059986145,0.9939612897389184,0.9372502332902326,0.9370146871767628,1.0226892130343817,0.9346920493119484,0.07841493328501548,1.0140027298243253e-06,0.0,0.3207167947335472,0.08872399957600212,0.5498133352833381,1.791067381903308,0.7906757265293304,4.580064765007987,0.7110870618221157,0.20899508926951207,0.06294319622110904,0.676420075526959,0.16251999016982202,0.01524680013892339,0.03079925647263322,-0.00018425525893518946,-0.01043559378498798,-0.0019859498438006265,0.15784100624055492,0.011029031990406803,-0.017258793596010482,0.16819497724340346,-0.002345541643739202,-0.016979066993332004,0.014457363892295237,0.016526749681008607,0.01837128933611844,0.004457280900176674
8,1.0371022131904604,1.0746693191755217,0.9629551298914,1.6449055393058594,1.037356878664969,1.0862487238719418,1.0296848830625231,1.0068343799445578,0.9078524322539019,1.0919239628266553,0.9852038983177606,0.9825750220627529,0.962774821652994,1.0483604367536556,1.0200587172060727,1.0676926139425804,0.07777869810744635,9.313776361547119e-07,0.0,0.3198933139869508,0.08685927053424893,0.5624992344601778,1.5247415309424703,0.7985376865825045,4.592515693140126,0.8153439382827462,0.2350411379357544,0.06265244951751149,0.7104106549023177,0.15978886281028953,0.014444861682025602,0.028787520005193613,-0.00016835490028367726,-0.012166627830526081,-0.0021584167751519763,0.17652421569083865,0.010464050382355889,-0.017124192836889547,0.17682913143340614,-0.002490194875520293,-0.017732350886513638,0.014729317330549984,0.015544906027904327,0.01631394397483734,0.004048450551061219
9,0.9873343829581193,0.9589735934897966,0.9773111759771564,0.9725334176901471,0.5180796540201454,0.9885615600620712,1.0810158025586993,0.9414736349799951,0.9319767085995196,0.9756228948220893,1.0405409650102198,1.0448977128755004,1.0293622907061515,1.0382472040846193,1.00204372188769,1.05649326290005,0.08286352545012869,9.336392153951933e-07,0.0,0.32692130988650636,0.08502759835584259,0.6224990317385578,1.5526409904869194,0.7922117019632136,4.712704338665245,0.8239358360232308,0.19780225776774352,0.06903429950066188,0.6356845729047533,0.18872178723328364,0.013912548337016982,0.028036281648227645,0.0003670022212462304,-0.009731164285862771,-0.0017926100083739843,0.15755883465917042,0.010975095955101263,-0.017092550101577265,0.1862922731024257,-0.003394948880628216,-0.01516455065056683,0.014270199795357954,0.015881444818451787,0.019573952027109612,0.004200961267702629
10,0.9070571488654536,1.0980313549974787,0.9117463500401598,1.0307201691622812,1.4144202862555217,0.9640533991612431,0.9431931724420177,0.9056607307454543,0.937839437768965,0.9364517757781674,0.9603941176933345,1.0020955750707128,0.9497033390821301,1.0705352233478225,0.9662239287731221,1.0742170901277603,0.08159825100687526,9.128644310041963e-07,0.0,0.3253956576702067,0.0933594374855519,0.5890529866421821,1.7917647557753282,0.7555752578019911,4.459647892430378,0.8335416447160393,0.2138699468166317,0.05992129492054054,0.5849387914960164,0.18443032307170049,0.013637938096529134,0.029945088370598266,-0.00041598046851232034,-0.012183067533396135,-0.0021972755994105627,0.14884334188185244,0.012688405465088886,-0.017278755095919064,0.17473722250432935,-0.0019388127973235636,-0.017729895146616673,0.016876358458969565,0.01635447418709648,0.019464424989622472,0.004387936383984368
11,0.9235274314768449,0.9973773463782936,1.0057723765490356,1.0416528421353017,1.0877362548680147,0.4925363898778684,1.0990286408454968,1.0452821279575906,0.9417193605266645,0.929417147095249,0.9409971034249666,1.063704565353643,1.093053345852947,0.9750546143184579,1.0488804152048519,0.9204978163585275,0.08256752650012456,9.490080923043075e-07,0.0,0.3289692495919581,0.0863931755417461,0.6062118855943049,1.623299116078211,0.751517860128555,4.375099768311566,0.7832815452683028,0.19374017433755716,0.06746373373678974,0.7212968758453145,0.1796836871549037,0.016264658351951858,0.027138870491135468,-0.0001437759817067978,-0.011154680081380368,-0.001874016373457233,0.17416348594199058,0.010813042412671179,-0.015769909732133002,0.19152522354725582,-0.00225560385572204,-0.01631025919655986,0.01565451747265885,0.014547422584999707,0.01775199758150504,0.0046515412797873
12,0.9277877521294184,1.0524877156758419,1.0113096581769483,1.077859243720175,1.0001760858596376,1.6117659856103423,0.9593720319593272,1.0557201231388758,0.9034048822200907,0.9543634612520441,0.9795566581658305,0.9411811994832807,0.9534233192434017,1.087626576450797,1.0889810770917263,1.0341509419180592,0.07087761722404723,9.654999692715724e-07,0.0,0.28340224620462745,0.0928325192796944,0.6102596773332022,1.4803564122724893,0.6897536593731466,4.85549789480569,0.6969156510007072,0.2234533307015854,0.06557704940367283,0.7123760197288005,0.1935118236389603,0.015923188789914403,0.03081624441006422,-0.00020786225209128682,-0.011330442041311232,-0.0018688386792035843,0.17184179237656616,0.011298556734724664,-0.01743509101837476,0.19265792125116277,-0.002473639834578149,-0.0172046723599136,0.0147237957146156,0.016621089134461017,0.016212568086139204,0.004242650878839732
