E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,B2,B5,B8,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14,flux_15,flux_16,flux_17,flux_18,flux_19,flux_20,flux_21,flux_22
1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0707490687942363,0.3242232256048645,0.6095200883227209,0.7849291348557321,1.6367869691098396,0.809247540892244,3.973418534347198,0.29313363967948614,0.6665323223828364,0.006209332153583349,0.02897182073844834,-0.15948012304930237,-0.030338127631742373,-0.12190121830436151,-0.012384701184529473,0.006417210021669627,0.07192542717694,0.06420812931769004,-0.10117812979656993,-0.005188519233404491,0.12113884015875612,-0.1447866549271764,0.029324631421064853,0.03149743086980288,0.020097239818081515,0.04500511470560738,0.0045120225934457735,-0.09147758796971966,0.0250612643925459,-0.029575749486136987,0.005281622464894541,0.0453083878021421,0.00528162246489454,0.004512022593445773
1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0707490687942363,0.3295654620285694,0.6246723082999404,0.8056991921806376,1.6327881405357834,0.8284646793304398,4.063625146620619,0.30079908175972997,0.6763140746982605,0.006296223563005607,0.03043541614228628,-0.16204975486184003,-0.032147058269221276,-0.12479364471059132,-0.012964282696244195,0.006798792675227528,0.07109775083552258,0.06652097421220504,-0.10380610495546436,-0.005082930475156887,0.12290801234689491,-0.14817230376192786,0.029023927914302916,0.03281462955271627,0.019532245623860467,0.04601754492260843,0.0047399604779649876,-0.09398321400234246,0.02480034016345704,-0.03026142590552488,0.005355531801465517,0.0453083878021421,0.005355531801465518,0.004739960477964988
1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0707490687942363,0.3197101966967642,0.5989969282401001,0.7669182091525697,1.6432031580787843,0.7942052024167362,3.900923750274068,0.2866515783087445,0.6591155145985511,0.006146902996808056,0.027804545826772824,-0.15728343488474436,-0.02880183871427798,-0.11956633433120836,-0.011816746371344625,0.0053168159262824005,0.07302112652588043,0.06244120015772159,-0.0988944667881813,-0.005275958104615732,0.11980421985578626,-0.14304470308867753,0.029625147108630123,0.030438633206677557,0.02065553603689999,0.04410157174620652,0.004330233163579245,-0.0892882755199863,0.0253144548361719,-0.029039724238855896,0.005228520580709558,0.0453083878021421,0.005228520580709557,0.004330233163579244
1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0707490687942363,0.3248419261487342,0.6121067645631258,0.787230345286961,1.6468986241807069,0.8123952857771135,3.968747042292271,0.29407944933678914,0.6677383439755976,0.006259614022207074,0.029178355523765714,-0.15976825579908482,-0.030045031835661512,-0.12171142962546311,-0.012343829701277884,0.006040168544760808,0.07250430618282286,0.06405921212204313,-0.10146819497794472,-0.00518258129211931,0.1213575558545889,-0.14557609452335332,0.02930023211153021,0.03165330517183474,0.02027933163921224,0.04516224997326174,0.004544187973249254,-0.09174142571257615,0.025230232023351267,-0.029691158064787296,0.005324391935155634,0.0453083878021421,0.005324391935155634,0.004544187973249253
1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0707490687942363,0.32381677141214243,0.6098793624041178,0.7827950374552488,1.6313553550128066,0.8081180695864346,3.9823651842733674,0.2924340913080617,0.666525999903639,0.006180968385867655,0.028862341343657196,-0.15926741398902042,-0.030601437993851316,-0.1222108946754235,-0.012341518374747132,0.005950309331017145,0.07184489022848387,0.06456098849853432,-0.10090577044912176,-0.0051983056597022445,0.12114363830467911,-0.14531324106241023,0.029402909391404553,0.03142703812505391,0.020019845606551817,0.044841819877989075,0.004494972456788185,-0.09121249233263132,0.024949516085918895,-0.02953418162310695,0.005257496406077303,0.0453083878021421,0.005257496406077303,0.0044949724567881835
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0707490687942363,0.31261294505890336,0.5948771664635099,0.7770828568749218,1.5885147875039576,0.7541218446207553,3.8242552541279142,0.2673142476280346,0.6408625065525118,0.0058104107000495385,0.024620244903147345,-0.15368748533755341,-0.028451148067954346,-0.11734014627138938,-0.011364231130140956,0.0045032276040786225,0.0692331698454881,0.0606675273391063,-0.0904461480392536,-0.00413432639815238,0.11646056178095611,-0.13943741585551497,0.026247818597710373,0.026867496852819132,0.01915655991557255,0.03970739593768338,0.0038343154978779078,-0.08247750614322331,0.024282159633923474,-0.027571563577521066,0.004942302154981068,0.0453083878021421,0.004942302154981069,0.0038343154978779073
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0707490687942363,0.33560377056010215,0.6263699843043068,0.7919430262317216,1.6864576655535501,0.8655257679610222,4.1232273932193415,0.31893123292429465,0.6925379301171332,0.006622331034949827,0.03371365158897987,-0.16512973491280772,-0.032212458890999135,-0.1264767826405679,-0.01327422585793353,0.00748564711046696,0.07497121818007686,0.06789416898049216,-0.11190725966384088,-0.006256656836806146,0.12588394232025626,-0.15128451406689408,0.03240829381426712,0.036248265854998254,0.02108926914097739,0.05025574370207676,0.005250507348168452,-0.10040009547886629,0.02584154785302043,-0.03161961857068751,0.005632916954519508,0.0453083878021421,0.005632916954519508,0.005250507348168453
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0707490687942363,0.32391387829901463,0.6108313358877375,0.7840118175763948,1.6392898262152145,0.8112056832266848,3.9751387463314227,0.29398823405423996,0.6672041542426733,0.0062128935219299495,0.029126592158522098,-0.15930642552202873,-0.030327189182403097,-0.12194504119160113,-0.012451491411357443,0.006012920211594275,0.07196229130854107,0.06418516197810165,-0.10105059668722303,-0.0047467823477388895,0.12127032123221783,-0.14554093032250082,0.02931349699061543,0.03140779761654281,0.020176122484873524,0.04512760083734496,0.004536126433880988,-0.09176768790560316,0.02509503569485681,-0.029652469223019784,0.005284651744469716,0.0453083878021421,0.005284651744469716,0.004536126433880988
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0707490687942363,0.3246374291228556,0.6109450127281182,0.7855722048696505,1.637514939055714,0.8089440201780754,3.977230297676671,0.2923959767559858,0.6669493743443637,0.006220029897727008,0.02888807494911701,-0.1596765105872741,-0.03037152496474084,-0.12202335367163689,-0.01223666343693372,0.005969717371937144,0.0723188939838395,0.06447830243256092,-0.10126714620153436,-0.005621909603149955,0.12121152138586383,-0.14532766641770997,0.02939807378909011,0.031647481794094386,0.020099493641953355,0.044850920152112825,0.004498980165185036,-0.0911462564331994,0.025058564406036765,-0.029559692678967794,0.00529072190496289,0.0453083878021421,0.00529072190496289,0.0044989801651850354
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0707490687942363,0.32054542929964874,0.6104953046886038,0.7806116767581421,1.6616793486103116,0.8142035983706573,4.005954347419826,0.29222497327068553,0.7069626137201515,0.006232257976505576,0.029058894321789992,-0.15758131802658934,-0.03579895206512622,-0.12208255950500138,-0.011058767299974237,0.0060972128483071444,0.07047323487186648,0.06571540440288504,-0.10064806782726274,-0.005364082478139959,0.11594791602633717,-0.1459653318190765,0.02853323541353682,0.030104349219572557,0.02077249532338124,0.0455097428891979,0.00452558328674431,-0.09075840206237845,0.025541931471770044,-0.02966430858646201,0.005301123038930586,0.0453083878021421,0.005301123038930586,0.00452558328674431
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0707490687942363,0.3275869779402181,0.6112367280686546,0.7885461593677338,1.6177143882269753,0.8064007187569137,3.949401446608928,0.29403642548691583,0.6316065623849412,0.006200648155934913,0.02895881465366922,-0.16118711253434306,-0.025502484790701316,-0.12188603485302282,-0.01347796814208864,0.005895767934476905,0.07362970406891353,0.0630996789087922,-0.10161799193509885,-0.005037094785503526,0.12594030908638282,-0.14495545860574402,0.03008163665234523,0.032804584869131966,0.019572832065602872,0.044526175888054124,0.00450999704769562,-0.0920709001018997,0.02466341012121414,-0.029556759024061317,0.005274235906094371,0.0453083878021421,0.005274235906094372,0.004509997047695621
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0707490687942363,0.3203957622391552,0.6224077391084761,0.7677574553931612,1.6442040283314348,0.8021257430541886,3.9106323906224025,0.28765878198944367,0.6609575218981186,0.006163836100983961,0.028180508952971615,-0.1573689689606674,-0.029057118473813606,-0.11985920309947386,-0.012480469099301172,0.00789983467595547,0.07148865879148833,0.062070346198030535,-0.0989895929983962,-0.005298176376211272,0.12014209799579065,-0.13822732561870393,0.029769223277643142,0.03069438235990539,0.020659655679495903,0.04309336409676633,0.004388785027993495,-0.08930263159419144,0.025053320704669396,-0.029340013370130435,0.005242923782407226,0.0453083878021421,0.005242923782407227,0.004388785027993493
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0707490687942363,0.327816970469107,0.6006464297049464,0.8004056391233874,1.6331555499072516,0.8173781135715876,4.036007000368598,0.2982434258252264,0.6726712078560744,0.006264228549995726,0.02977300186101026,-0.16142564831830652,-0.03152798421038823,-0.12392321943327528,-0.012231047048809562,0.004298086338662209,0.07271012308582311,0.06638378458232352,-0.10314635335102597,-0.0050886252437730845,0.12224559318537304,-0.15191800090098578,0.028971866471286647,0.03230254896346262,0.019661133101002426,0.04670272871027147,0.004636797192842943,-0.09342093091440995,0.02509591963555521,-0.029850357962485984,0.0053283170261396225,0.0453083878021421,0.005328317026139624,0.004636797192842944
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0707490687942363,0.325200929523891,0.6108218960769077,0.7820830637241319,1.6371247409502871,0.8077504509337261,3.9612979200639686,0.2922929406820743,0.6653399511800923,0.006229341801690656,0.028835286866141955,-0.15996714027874046,-0.03012490812182575,-0.12150972892875733,-0.012441941260878303,0.00608095686846442,0.07171330381059636,0.06375939986573698,-0.10080008407806543,-0.00514216824064442,0.12089916662027334,-0.14586435713783658,0.02694105499690809,0.03207446345969347,0.02016978705085171,0.04472011068719905,0.004490759038000958,-0.09116715679942003,0.02505232371942235,-0.029514345813341752,0.005298642557289438,0.0453083878021421,0.005298642557289438,0.004490759038000958
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0707490687942363,0.323395197440438,0.6109519232690378,0.7874206336311591,1.6395952196797912,0.812273341219168,3.990532052811085,0.29403126426230297,0.6687417679665995,0.006204100447287182,0.029169195536572372,-0.15903882922266324,-0.030566082510710232,-0.12244169281215674,-0.012246399311928294,0.005904275849627362,0.07255691513741416,0.0648869056980862,-0.10150722938942561,-0.0052387258230431,0.12156844920307915,-0.14501673421657293,0.0316800078736881,0.03100561690771423,0.020105689554280423,0.045243742528293315,0.004542761412264135,-0.09172574215411837,0.025099629302285237,-0.029692838901632625,0.005277172405400709,0.0453083878021421,0.00527717240540071,0.004542761412264136
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0707490687942363,0.32834166281002103,0.6135759524244742,0.7854961227054594,1.642179427248381,0.8130238651692064,3.9875206890825043,0.2938866613266559,0.6689798723262675,0.006308922774569274,0.02918178877408378,-0.16154785752010842,-0.030479605522630487,-0.12233194691385905,-0.012266118629188763,0.00626685376190006,0.07270666694736447,0.06475744048252807,-0.10120789634979573,-0.005049653426923996,0.12154050274076197,-0.1465412569148695,0.030637735297664448,0.02996714368548069,0.020209360692849742,0.04511451762040074,0.004544722661874412,-0.09161352026099728,0.025119256245524926,-0.0296881613495334,0.005366333678280854,0.0453083878021421,0.005366333678280854,0.004544722661874414
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0707490687942363,0.3206038965177572,0.6084510134624909,0.7841732425230611,1.6349434221522399,0.807366417376989,3.9659180767872337,0.29253770555574427,0.6653443177261616,0.0061331012679603555,0.02884571260305022,-0.1576345857521112,-0.03023179237448828,-0.12166947125463688,-0.012411294936755177,0.0057419111867092025,0.07163279921614933,0.06394978851573963,-0.1011169687437996,-0.005319200817731988,0.12096776800166642,-0.14442721069691966,0.028196429551719637,0.03294311523595197,0.02007168898665605,0.04487161841836008,0.00449238272471727,-0.09130538520135034,0.025037628116016078,-0.029530089121517826,0.005216780908981038,0.0453083878021421,0.005216780908981038,0.004492382724717269
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0707490687942363,0.3236200164258731,0.6105461837190528,0.7812135286298729,1.6446813165970606,0.8091443405445712,3.971828438021974,0.2920964078421462,0.6673739871747014,0.0062276722083476925,0.028865624484447107,-0.1591588386595817,-0.030092816204717376,-0.12182654723332773,-0.01201661620443184,0.006081331070295584,0.07122270350789012,0.06450154322675372,-0.100701141190748,-0.005212840179443103,0.1213067380553716,-0.14588628414499727,0.02949566089819025,0.0314210022419115,0.01832826939055415,0.0449077102448944,0.004495483767608682,-0.0909928172436962,0.0252051008890024,-0.02957300702676125,0.005297222410728989,0.0453083878021421,0.005297222410728989,0.004495483767608682
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0707490687942363,0.32492897002053117,0.6112269437157557,0.7883218092967892,1.632264974233328,0.8109548491704792,3.980454711369877,0.29424127560285923,0.666784582529085,0.006205656126697925,0.029142647971885316,-0.15982294280578935,-0.030599841917991644,-0.12213875817766974,-0.012661148046223161,0.00590271139000087,0.07304485168144453,0.06416922232930455,-0.101610572950608,-0.005169886664518028,0.12117609113283866,-0.14498911506577078,0.02922000767270659,0.031636139742603715,0.021906786425757004,0.045065109488251674,0.004538626939227283,-0.09190205934686266,0.024951337233176003,-0.029637174873160546,0.00527849565742184,0.0453083878021421,0.005278495657421841,0.004538626939227283
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0707490687942363,0.32645006117443126,0.6113628747323263,0.7878810076301695,1.6555206734517967,0.835051068223909,4.033673684410559,0.2964669647294629,0.677112531428323,0.006323535685797257,0.030235564652926962,-0.16060212980465877,-0.031172449477680164,-0.12373876004147397,-0.0131907269169277,0.0059336886426105614,0.07212935621085956,0.06523964532240412,-0.1015153835686044,-0.0052575577753942865,0.12310478608185867,-0.14512605013659677,0.029770024113852517,0.03233264284414345,0.020464421589270525,0.043110951471349857,0.004708835943433829,-0.0915489898497763,0.025409702356668784,-0.03053847551806486,0.005378763337123981,0.0453083878021421,0.005378763337123981,0.004708835943433828
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0707490687942363,0.32233870419027943,0.6104384816555655,0.782037240345312,1.6230225924918176,0.7878934659472221,3.924897764673127,0.2902487232522123,0.6581192937949901,0.00612132773225805,0.027929718432009462,-0.15850240230210166,-0.029619607054269262,-0.12041903532219998,-0.011584947330752313,0.006039807202004092,0.07214979563185311,0.0635257001893057,-0.10084075137411022,-0.005132323817855939,0.11957726372484259,-0.14569716745203612,0.028987095112334008,0.0308159552762636,0.019843898334775064,0.04664619009975952,0.004349727334415291,-0.09135870022183899,0.024777985086036312,-0.02877783545691189,0.005206766406757737,0.0453083878021421,0.0052067664067577376,0.00434972733441529
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0707490687942363,0.3247976310087017,0.6119229974351467,0.7858108652614673,1.6419243862042623,0.8142874079128879,3.9890858697668024,0.29443422650981627,0.669145308497267,0.006239856714610791,0.027255133325180633,-0.15974761108398683,-0.03051932062614582,-0.12238223373286046,-0.012392027720229612,0.006070460295907198,0.0724083946174039,0.0646818182104888,-0.10127665552036304,-0.00523311001899128,0.1216240079024587,-0.14573342880825388,0.029427485474351103,0.03170609259852871,0.020196291152223596,0.04540108581458017,0.004244668585408977,-0.09179887691596278,0.0251340471189052,-0.029761094795744056,0.005307586482161754,0.0453083878021421,0.005307586482161754,0.004244668585408978
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0707490687942363,0.32380534003837064,0.6099357878477532,0.7838752530106039,1.635126451984404,0.8061651796607472,3.9643332069731003,0.2920246798038522,0.6651674076640403,0.006195037819478116,0.03061466940893317,-0.15926090462609116,-0.030193688450361134,-0.1216187712364677,-0.012296416783417627,0.005917904504436411,0.07189946438871084,0.06401396665090808,-0.10105334799241968,-0.005152735142923125,0.12088714619011863,-0.14515544077436487,0.029291056619408812,0.03136693384901247,0.020082708141892808,0.04460637850211715,0.004767877079974865,-0.0911327357695217,0.0250234310437402,-0.029462063404012064,0.005269463785948602,0.0453083878021421,0.0052694637859486,0.004767877079974862
