E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,B0,B1,B8,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14,flux_15,flux_16,flux_17,flux_18,flux_19
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.36479603176794434,1.8063970029264336,0.5156932854060401,0.2555014085538698,0.9035173519849381,1.246953990396943,4.864393099054737,1.307358021137936,4.253343585167597,0.6486908634071721,0.08956546028725682,-0.05901097830893995,-0.03428360234303455,0.16875411737188373,0.01717829580028143,0.07053258217690059,-0.056580023325394385,-0.12954356048584054,0.16777582401688185,0.05782335688195328,0.03160446812596202,0.33128311481958683,0.10995246713492862,0.0011876214269866976,0.031604468125962,0.2969995124765522,0.05744925236256086,0.5734844700718037,0.16447563999616982,0.05744925236256087
0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,1.9525511957843371,0.3556841908896976,0.9066493705261612,0.5179179027058595,1.209125163133693,0.2605852193155258,4.455579117948873,4.147103970222408,1.190493720446857,0.6509395327960331,0.05004382794706679,-0.061386802988872904,-0.021123255401492867,0.17820390368853495,0.02028977464074613,0.07714221613560387,-0.0517222698409356,-0.1385290191244768,0.17432393663372267,0.06040844927711361,0.03171402416264337,0.3150544809191427,0.11391548735660907,0.0009783537117593073,0.031714024162643385,0.29393122551765005,0.056014290354981705,0.5734844700718037,0.16036738297173928,0.05601429035498169
1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,1.691611578079503,0.37309687141804926,0.9031371200392869,0.5141290539993226,1.3932626959282326,0.25153965644654114,5.2293508200713035,4.350127321838485,1.297422500900567,0.6484178714291844,0.12174157300454576,-0.056992741296878244,-0.044910084949417416,0.16069616175284973,0.014726654529065557,0.0653147255671201,-0.0607603023886525,-0.12230746686399832,0.16244687258658327,0.055622195886669584,0.03159116785189089,0.3439848992327412,0.10682467669991365,0.0013705454102085997,0.03159116785189088,0.29907481428332383,0.05875649528833182,0.5734844700718037,0.16821824077867822,0.05875649528833182
1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,1.7699919797374104,0.3702805567302484,0.8323462902453428,0.46627028498181394,1.2320962944582405,0.31294997467953883,4.631892187604588,4.317290467903827,1.3357282388590666,0.5975927661896293,0.08854576084064752,-0.04724208831570436,-0.025360125225775382,0.14837998819273746,0.018533219271900728,0.0697945293263513,-0.05125818007975407,-0.11703661764205565,0.16998714971454382,0.047546035403474546,0.029114949194977067,0.30270418659568654,0.12244111431106929,-0.00030394708777018234,0.029114949194977063,0.27734406136991124,0.058312972993295686,0.5734844700718037,0.16694844856505187,0.05831297299329571
1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,1.8271698496248885,0.3618567578249842,0.9383728953958017,0.5410695149389542,1.3443677541342178,0.23016465837552294,4.97527345398947,4.219073086363779,1.20298445017799,0.6737158089713567,0.09024259358066082,-0.0646282438138686,-0.038886095505317304,0.1793523593610144,0.016528286916242727,0.07102797912006145,-0.0592240992974884,-0.13565622293393004,0.16631682039267376,0.06275712554191587,0.03282369308973455,0.3460270765781167,0.10355969485075789,0.0018711182719527092,0.03282369308973454,0.30714098107279947,0.056986366048546566,0.5734844700718037,0.16315040912523537,0.056986366048546566
1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,1.6942528316662662,0.37063525320152874,0.8879541928506834,0.535027314095735,1.3569876797562286,0.2466409768292831,5.171373993442342,4.321426055545749,1.2965389214456646,0.6375171110559155,0.08190512013686695,-0.05568811233276308,-0.02358631644707415,0.1750292894910569,0.013873785568993276,0.06563082213391216,-0.05886165573441249,-0.12131893446667524,0.1634420032130673,0.05403328200092791,0.03106007861787204,0.3193916883601866,0.10940872121213936,0.0016548303318352055,0.03106007861787203,0.2958053719131124,0.05836883173438984,0.5734844700718037,0.16710837061473935,0.05836883173438981
1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,1.872937528261258,0.36169794101360553,0.9134532435577843,0.5048459383973098,1.281051977892241,0.2607389527112586,4.698880325054409,4.217221359900034,1.2196732024462786,0.6558244531151616,0.09406026735450213,-0.060915582572507204,-0.040496308122764196,0.1651042401800229,0.019111803353882316,0.07343197957959015,-0.05536615551321787,-0.13434756215209734,0.17022342997871726,0.059989075724744406,0.03195201935763141,0.33814591417340456,0.11023435425397282,0.0009265068477627703,0.031952019357631416,0.2976496060506404,0.05696135506629495,0.5734844700718037,0.16307880336635086,0.05696135506629493
1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,1.9022957247246306,0.3624771379901642,0.8618426429626719,0.6204173944842108,1.148557979565667,0.243769570580232,4.219214019127969,4.2263064161474375,1.2619854870082774,0.6187700180371787,0.09798434367293982,-0.05631659122694942,-0.03303010574895313,0.11932497601545547,0.01471910384210295,0.07543376209354527,-0.04715095735287979,-0.13175035332049473,0.1825288620540647,0.05380141064813132,0.03014671304237981,0.3019087156560101,0.12872745140593334,0.0025151805788180565,0.030146713042379807,0.26887860990705703,0.057084065512240476,0.5734844700718037,0.16343012002063442,0.057084065512240476
1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,1.7481329017392995,0.36706649637618566,0.9286081810573397,0.4605813614594042,1.403442288389644,0.2625345461690786,5.265847463530552,4.279816093744613,1.2424530274595709,0.6667051179633784,0.08445685386567793,-0.06061756391739172,-0.0344171748274681,0.19638010027354158,0.018301311313404834,0.06755778277986509,-0.06217198509828718,-0.12817534669725678,0.15957973085707103,0.06013505882567327,0.03248212952994625,0.34684031573818896,0.09944467203139776,0.00048250509171842825,0.03248212952994625,0.31242314091072104,0.05780681243144273,0.5734844700718037,0.16549932470481094,0.05780681243144273
1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,1.8244914694822687,0.36331311905581093,0.9071559939547985,0.5084390957533658,1.3017625756776352,0.25732279755770493,4.83985983935156,4.2360535471127605,1.2354870575836514,0.6513032690193863,0.09076272532249417,-0.05965847354468179,-0.03198882560089451,0.16530592618052775,0.008945843565764479,0.07130893188342706,-0.05642794726593661,-0.1309674054281088,0.16782533643760733,0.05860671706682366,0.03173174553121118,0.33060810966519416,0.10921861937078373,0.0010517564778581446,0.031731745531211185,0.29861928406429966,0.05721571849921778,0.5734844700718037,0.16380703892558102,0.05721571849921777
