E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,B6,B7,B9,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14,flux_15,flux_16,flux_17
1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.17380306658449296,0.04295027438625322,0.08079453556594808,0.09774296934489106,0.13778668874028518,0.37526071685866697,0.02024603309305977,0.048548015984306726,0.04452726787224144,0.013370757161484904,0.030126270298747877,-0.002803289372663234,0.022508309925786642,-0.030007652831359942,-0.002803289372663233,-0.002803289372663233,-0.006427337400115561,-0.005606578745326468,-0.008439870770266002,0.025810655618461527,-0.012033916145442029,0.023214412087595934,-0.03764875458676502,0.012906329940055012,0.026609424633322443,0.05313363654454618,0.02660942463332244,0.052201714553322044
1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.17377336018001666,0.04295219112110004,0.08078513285667809,0.09771075283201039,0.1377446924407731,0.5361013254687275,0.02019165248329453,0.04768440474543785,0.04452208587631241,0.015718620625437503,0.03011233588207616,-0.00278087123803496,0.02251062881852771,-0.030010131555421506,-0.00278087123803496,-0.00278087123803496,-0.006437984595863852,-0.00556174247606992,-0.008438400101467961,0.025802171900504975,-0.011999727071933777,0.023206447041433393,-0.037644375676617395,0.0129054173743588,0.02660632788077705,0.05313363654454618,0.026606327880777048,0.05218450863845605
1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.17380087161060986,0.04295041604480194,0.08079384080204749,0.09774058876962101,0.13778358550893832,0.38711309233780344,0.02024201469075652,0.06433997569503008,0.04452688497582285,0.013544201662763749,0.030125240618666706,-0.0028016328042314506,0.022508481291049067,-0.030007836010856936,-0.002801632804231451,-0.0028016328042314506,-0.0064281241682518,-0.005603265608462901,-0.008439762103858278,0.025810028730110908,-0.012031389776714703,0.02321382351100512,-0.03764843102979592,0.012906262522594109,0.02660919581503021,0.05313363654454618,0.02660919581503021,0.0522004431563965
1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.1717170572446553,0.03996826384868812,0.07766658848791735,0.09760890720497896,0.13670648757953058,0.4198793377355284,0.015457383492507264,0.054798683722806774,0.042803402063024874,0.01202312282576227,0.03003784931083712,-0.002613601171289941,0.020706531699525504,-0.0277068457426518,-0.0026136011712899402,-0.0026136011712899407,-0.003846225142909254,-0.0052272023425798805,-0.008365081656221896,0.025709388404999013,-0.009073427485489137,0.022605029042092675,-0.03620207064304615,0.012664780213476005,0.025579245160826547,0.05313363654454618,0.02557924516082655,0.05213011581218493
1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.17527074854938937,0.04508845665210047,0.08302931575472118,0.09781697293288157,0.13853583539808662,0.422610268835707,0.023655775432145577,0.0627734668783128,0.04575889393957436,0.015504529339915005,0.030183307073527753,-0.0029279046333881074,0.023801028638246936,-0.03165809834280472,-0.0029279046333881074,-0.002927904633388107,-0.008285876870870675,-0.005855809266776215,-0.0084911800400139,0.025878234104406515,-0.014141686137646893,0.023648111125406743,-0.03868207007016707,0.013077974852867442,0.027345442417058052,0.05313363654454618,0.02734544241705805,0.05224123774565046
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.1737008368718473,0.042956866450827566,0.08076217866215464,0.0976321177385218,0.13764218630545313,0.43281156542253263,0.02005892531799783,0.06306870983538224,0.04450943542215512,0.02145503748521012,0.03007832726205114,-0.0027261553929374105,0.022516286969180795,-0.03001617935889711,-0.002726155392937412,-0.002726155392937412,-0.00646397080142441,-0.005452310785874822,-0.008434809740883944,0.02578146467543245,-0.011916281587299231,0.0231870075827208,-0.03763368578576957,0.012903188141495155,0.026598767989443953,0.05313363654454618,0.02659876798944396,0.05214251189197234
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.1738268687001815,0.04294873791348646,0.08080206960982911,0.09776878546146422,0.13782034167209525,0.4175511010305751,0.0202896111673848,0.058164153581167125,0.044531420014310236,0.011490313920309499,0.03013743689670153,-0.002821254261657229,0.02250645140086819,-0.030005666148028947,-0.002821254261657229,-0.0028212542616572293,-0.006418805152575619,-0.005642508523314457,-0.008441049142813106,0.025817453909501877,-0.012061313675890075,0.023220795055464753,-0.037652263253508414,0.012907060896467318,0.02661190594683553,0.05313363654454618,0.02661190594683552,0.05221550220022465
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.16852734227211721,0.034409225249346746,0.06740374884635048,0.08762450915769864,0.13460912261122138,0.4226067814034846,0.01746605003357476,0.04783719855744101,0.03714737338919331,0.011660416392460847,0.029690403258922755,-0.0022392893005018216,0.01769747286117718,-0.023805938625766708,-0.002239289300501821,-0.00223928930050182,-0.005945023224597939,-0.004478578601003644,-0.004134569224837479,0.025682522586125252,-0.010423601825601581,0.021934367325436476,-0.03142381903750848,0.01311091842072079,0.022199211399220965,0.05313363654454618,0.022199211399220962,0.046797735382736516
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.1790869484147198,0.05175775608463803,0.09459445315159264,0.10814362489621676,0.1409956945448362,0.4207579908544298,0.02307644349824096,0.07140313138238388,0.05213264146151458,0.01650572409106301,0.030575445096854524,-0.0033706555048510717,0.02747041973993379,-0.036403577722121924,-0.003370655504851071,-0.00337065550485107,-0.006930355483379943,-0.006741311009702143,-0.012882800563784571,0.025928846952542713,-0.013671666493082085,0.024537144036065477,-0.0440608414148912,0.0126791978758302,0.031154383823558007,0.05313363654454618,0.031154383823558007,0.057756406168449514
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.17413924864518887,0.0357489881018433,0.06220183510992031,0.09178003891831363,0.15858527315688542,0.42049500576253696,0.018203033831029065,0.04956209298648123,0.03428050863444447,0.012049937715090064,0.03996340711709675,-0.002306906003055213,0.018359817644604322,-0.02541846869859471,-0.002306906003055213,-0.002306906003055213,-0.006251400325227374,-0.004613812006110425,-0.00855862972961683,0.01547713543050464,-0.0108652123313378,0.02346436643743605,-0.028968256288354824,0.013444300800962657,0.02048597757036135,0.05313363654454618,0.02048597757036135,0.04901708455777565
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.17353552207770873,0.04807182390671845,0.09404046402321832,0.10196246929135999,0.12289260053454806,0.42240728459747573,0.021679073464946286,0.06649743776570445,0.05182732845804669,0.01548385772946767,0.02308726553025004,-0.0031486794043668895,0.025459481132614065,-0.033269478666407636,-0.003148679404366891,-0.0031486794043668895,-0.00655521404236613,-0.006297358808733782,-0.008340572964340638,0.033195050418663025,-0.012852572851099909,0.02302890407988938,-0.04383317279231494,0.01252205719844559,0.030971929257096357,0.05313363654454618,0.03097192925709636,0.05445522836858291
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.17166335725156537,0.039976968115443885,0.07765387600181102,0.09754750522400249,0.1366280149512705,0.42738785063990337,0.029711019853585888,0.05704069075291263,0.04279639599175763,0.016541300735451413,0.030011442695867613,-0.0025711454069348013,0.020714011448683355,-0.027715475133046064,-0.0025711454069348013,-0.0025711454069348013,-0.0038709852722993,-0.005142290813869604,-0.008362372632261899,0.025693339255613363,-0.009013276086168904,0.022590902140681147,-0.03619612867716822,0.012663394459411637,0.0255750583437531,0.05313363654454618,0.025575058343753104,0.05209732277647684
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.17485085718261645,0.04443624882009334,0.08235769997143806,0.09782281620008966,0.13834455351243263,0.4189508737522186,0.015485213228405422,0.06064984322710047,0.04538875484935008,0.012833442597596825,0.030177963908749696,-0.0029093991002124464,0.023405690676130516,-0.031153783367434205,-0.002909399100212446,-0.002909399100212446,-0.007710925747047421,-0.005818798200424892,-0.008476970538539153,0.02586507173600892,-0.013529723947472315,0.02352297759031586,-0.038371577757978136,0.013026615947556948,0.027124247884004145,0.05313363654454618,0.027124247884004145,0.052244358466955916
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.23006584485161824,0.051264712742398175,0.09580566986422819,0.11139665771102761,0.1561415346143444,0.41968660367859506,0.023395049527927682,0.0706804685321507,0.052800163969529204,0.0164484302225779,0.027376996680805947,-0.003320162426294141,0.02705482347076677,-0.03587175061866519,-0.0033201624262941404,-0.003320162426294143,-0.007239315547286747,-0.006640324852588281,-0.011145999924349758,0.029076802290034367,-0.01387964039987503,0.0210940056699444,-0.04454125861779544,0.018584244034362818,0.03155329421525388,0.05313363654454618,0.03155329421525387,0.059493757627787254
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.147269093305574,0.03901317621892269,0.07370053415144782,0.09126435193326118,0.12911110532051692,0.4225042884457113,0.01872702912182002,0.054105337297831145,0.040617640828074814,0.01290150269683338,0.03141366120260315,-0.0025468601396824737,0.020355896125156956,-0.027229613454162582,-0.002546860139682474,-0.0025468601396824745,-0.006048695652704798,-0.005093720279364948,-0.007156701352791986,0.024266835481625497,-0.011142415932069747,0.024202601956016093,-0.03438011257382276,0.01023186851160173,0.024273037714757317,0.05313363654454618,0.024273037714757313,0.04874167094006998
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.14540934175584935,0.028372621142394847,0.08486668465221922,0.07074588320070166,0.12820456812251518,0.42303512842336877,0.014208585650173838,0.03944557429310044,0.04677149976131635,0.009571202221430214,0.03136174042879572,-0.0018511291616025358,0.014646828393657378,-0.017063793209573897,-0.0018511291616025356,-0.001851129161602536,-0.004771255055800388,-0.003702258323205073,-0.007101561055015473,0.023623025277353004,-0.00847351337900546,0.016190212502383266,-0.01983780549241542,0.011717559861429139,0.027950574049526958,0.05313363654454618,0.027950574049526954,0.03778334570166939
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.19597329480872314,0.05550829964995496,0.07634188335151264,0.12105843231229332,0.14528215676641007,0.4206415873194892,0.02541958864961286,0.0766425906385562,0.042073334119107055,0.017890530311472246,0.029168079831484527,-0.003607689782773258,0.029278533573858026,-0.04124099135972774,-0.003607689782773258,-0.0036076897827732567,-0.00786843062748708,-0.007215379565546517,-0.00948990708320291,0.027573246495834904,-0.015083810193033597,0.029595628783039188,-0.05316118722289576,0.013648102405098998,0.025142957715869794,0.05313363654454618,0.02514295771586979,0.06465383413450915
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1,1,1,0.0,1e-06,0.0,0.18268781150763896,0.043524350580002924,0.08245219363500299,0.0937903265748378,0.1405686489892085,0.42097653100162746,0.01978934206529602,0.06010717237597313,0.04544083194392475,0.014001714520081428,0.029636609740330853,-0.002833685473542526,0.022998138364497624,-0.03035812374758212,-0.0028336854735425254,-0.0028336854735425254,-0.006070545379141477,-0.005667370947085051,-0.008876124890347281,0.026330712277757837,-0.011737916326226526,0.026006948181157955,-0.03840959184259099,0.007156180330258675,0.02715536907309625,0.05313363654454618,0.02715536907309625,0.05009072149677277
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1,1,1,0.0,1e-06,0.0,0.166191263210901,0.04243337006661972,0.07934640943196854,0.100885021916748,0.1353818256593092,0.4220564142179974,0.020573358542249637,0.058836161014826305,0.0437291804789688,0.014072288561580873,0.030535544644642733,-0.0027636156915698444,0.022082245913181486,-0.029688191373432305,-0.002763615691569845,-0.0027636156915698444,-0.0067205153400649,-0.00552723138313969,-0.008066255927497231,0.025361707591473277,-0.01224774672320459,0.02093489065911173,-0.03698366601905166,0.017583173417973705,0.026132488873351168,0.05313363654454618,0.026132488873351168,0.05387979465020202
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1,1,1,0.0,1e-06,0.0,0.2072841966693501,0.06399454359825027,0.1278668556339595,0.13514214905958835,0.1524714857264006,0.419839393345625,0.02868966843391783,0.08819070319097197,0.035575303489758896,0.020393353355560723,0.03028200730705234,-0.004151359365272514,0.03391367961735273,-0.044054685016908,-0.004151359365272512,-0.004151359365272512,-0.008700126624520382,-0.008302718730545021,-0.009735154655818461,0.027002988602766335,-0.017002845355065407,0.03311794597311406,-0.059533083353921885,0.013844044058927665,0.021259744921570914,0.05313363654454618,0.021259744921570914,0.07217554302487407
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1,1,1,0.0,1e-06,0.0,0.1564900692022478,0.033020282484453406,0.05881580367035798,0.08018124949843186,0.13040136421881143,0.4226471952109079,0.016242939477135048,0.045848649257949264,0.04816067588594289,0.01103955238073068,0.030144871659223353,-0.0021535558788231203,0.01712347528116068,-0.023358987765168288,-0.0021535558788231216,-0.002153555878823121,-0.005370306971577003,-0.004307111757646242,-0.007695795521484855,0.025142320764145947,-0.009677418729223246,0.018796100968848206,-0.027416360553267106,0.012273234753309176,0.028780743497531985,0.05313363654454618,0.02878074349753199,0.04282250403174106
