E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,B3,B4,B6,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14,flux_15,flux_16,flux_17,flux_18,flux_19,flux_20,flux_21
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.051296461565092,1e-06,0.0,0.33312830855794484,1.6941706379990265,0.8897094724228958,0.9310539387587445,0.906239650611951,1.3250334243410564,0.02093889319029609,0.23428222056237996,6.532623135774084,7.786715876426469,-0.4351491873058508,-0.33331027727615686,0.4282698035983493,-0.08529200892781998,0.14919714034255588,-0.2499024522179476,0.06784051311482903,0.10183891002969392,0.27965440230838456,-0.4235721299765911,-0.052435525130908656,-0.11143839469719365,-0.14087171721877972,0.02373872607134789,0.010693444144858788,0.03408619627700893,0.04469184105972368,-0.07592530945120445,0.0039053345592375424,0.0025621840745884638,0.029388522655250725,0.003905334559237543
0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.051296461565092,1e-06,0.0,1.2352567210155663,0.2174503012726968,0.9778827553010945,0.505598666592115,5.025115518686902,0.5595082210687609,0.24593707567407888,3.937792743214161,0.014342813704569609,0.3670661593919263,-0.16304356711597057,-0.138922808239871,0.2618458773348828,-0.06294052916061103,0.06738928344995235,-0.18056012485080397,0.032340755616874564,0.02412075887609958,0.14220923067241376,-0.2287830874816563,-0.01980860251138824,-0.0990387111828149,-0.10587897967457491,0.011740616015618065,0.014270932264269107,0.05120712950949163,0.0060509355234941165,-0.07355422706931691,0.0026750929730669994,0.0025621840745884638,0.01814433965626516,0.0026750929730669994
1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.051296461565092,1e-06,0.0,2.182726683955797,0.24279676496930755,1.7156778887680786,1.494997205687126,11.391553524807566,1.349871846748346,0.430534125066497,10.02303165016405,0.028097404668781023,1.6792763346821984,-0.8316532357038712,-0.6062168604227491,0.6403616252572679,-0.11048899712322037,0.2687515676963437,-0.32827824552216506,0.11717765737171267,0.22543637528112193,0.46825865829446334,-0.6820581660207975,-0.09787444269599288,-0.11324276507799699,-0.17782560484440757,0.03996364355453719,-0.004661637331813573,0.0020785680866081124,0.10359708057759565,-0.07449284871091383,0.005240475916307062,0.0025621840745884638,0.04377510885013762,0.005240475916307062
1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.051296461565092,1e-06,0.0,1.3345391527756376,0.22262293555940285,0.8316217767994295,0.581408361930782,5.647192190190046,0.5775494954363729,0.2520554459197991,5.0228451772032106,0.012487724665273887,0.7695306379351824,-0.26950443802234897,-0.17238698437315778,0.2648650518227491,-0.05079687148208829,0.09216712642047697,-0.18507302405273732,0.047394650996328995,0.09711745364919122,0.17355831191986612,-0.26429200268897324,-0.026865674179911647,-0.1033879274547457,-0.12023105935713033,0.0140450932135187,0.006067190981296752,0.01930245080992074,0.05578999363415893,-0.0773787479242692,0.0023290984035459167,0.0025621840745884638,0.018729401676144904,0.0023290984035459167
1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.051296461565092,1e-06,0.0,1.9093062655689588,0.23839855596292217,1.6716865256370055,1.1724528906667417,9.24443991524678,1.1342168564239377,0.38485821437758105,7.517606056347146,0.026881036998831143,0.9604769882812632,-0.5517585332463009,-0.44852109098880466,0.5419155167813776,-0.10985973148273134,0.18998480372718063,-0.29156182931945734,0.08157104732302377,0.10323744225749608,0.3536019976231344,-0.5335216472512012,-0.07066755311046471,-0.11294475115102388,-0.1511957188735103,0.030506378963215786,0.011883357891259397,0.04517548436955526,0.033549752825731693,-0.07330146431057707,0.005013609927975072,0.0025621840745884638,0.036781614839378925,0.0050136099279750705
1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.051296461565092,1e-06,0.0,1.8171208755461097,0.2474552413523833,1.7587500852151394,1.118902112713443,8.129780493116716,1.5777873819052615,0.3660336219427206,7.371943093893732,0.029355423136711967,1.1987256098064127,-0.5772806047465265,-0.4194834957471341,0.4048079912253357,-0.11805437770657973,0.16141471938628987,-0.27546854232337054,0.0784560615156545,0.1577971089993924,0.3142607992770312,-0.5000882241079154,-0.054141979003258706,-0.10717762093323514,-0.1282790879697485,0.029135076647042325,0.012532827540964922,-0.04411403177122886,0.09187387502470279,-0.0757978457863705,0.005475110237917082,0.0025621840745884638,0.05116620111135089,0.005475110237917082
1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.051296461565092,1e-06,0.0,1.639771575056605,0.2289827951652693,1.1581434993682764,0.8553615134994182,7.609476012442346,0.6587819144968055,0.31913529812672425,6.192702485688254,0.01788762915528027,0.775595710382933,-0.3803765687208926,-0.2987702829406267,0.4325209300894187,-0.07277007857961962,0.14339661988097718,-0.2390037091107656,0.06353727296458678,0.08160628578026588,0.26462733114428855,-0.39231693833465076,-0.051234952736826746,-0.11256175040631661,-0.14465635144426492,0.02157727908688107,0.009928692420282353,0.06156768645294802,0.027997705235961345,-0.07588367108973235,0.003336240157876008,0.0025621840745884638,0.02136369469818007,0.003336240157876009
1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.051296461565092,1e-06,0.0,1.9442271091801009,0.23205962243492617,1.723283929086097,1.128283245664939,9.449921173191317,1.124111741275061,0.34708732437811807,8.013286054852829,0.026973914432024106,1.1918974594495122,-0.5653432395441202,-0.41828542633236554,0.5336936706269391,-0.05820478638663247,0.19743891209614536,-0.26143877324253073,0.08942441414327215,0.14705781321175465,0.34675863497657045,-0.5128253496588984,-0.07470271766414066,-0.12174652783899005,-0.17346519826885248,0.029768788587045705,0.0035994812141421084,0.057322236169375596,0.061232880282624635,-0.0701768562654241,0.005030932593806802,0.0025621840745884638,0.036453915201334904,0.005030932593806802
1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.051296461565092,1e-06,0.0,1.5240081928638194,0.23537413476723193,1.0803879391611981,0.8026547150280445,6.736602460282579,0.7680457174193462,0.3218885628992869,5.613823547040835,0.017152444397260828,0.7129877447015123,-0.3550187222896167,-0.2788624021358975,0.3613435106154224,-0.09951902485980145,0.12037568183937557,-0.2406751518138114,0.05447923214106873,0.0761563201537192,0.23716091220628682,-0.3654002657337389,-0.03844241855541027,-0.10382681639391157,-0.12130499008335133,0.019851136870658648,0.013887722216975498,0.020850264731681167,0.03556481022962593,-0.07934904799642721,0.0031991200906009167,0.0025621840745884638,0.024907019849997564,0.0031991200906009167
1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.051296461565092,1e-06,0.0,2.067946383029588,0.23359307922587264,1.303426618228822,1.005568354616999,8.614466133602273,0.9536443122576836,0.3328193549932193,7.152770167220375,0.020536863362850263,0.90182714365303,-0.4275987057203117,-0.33202201207272203,0.44571523560659665,-0.08357521856803886,0.12577323222698714,-0.24971241288191573,0.07685338817205133,0.09557669364758975,0.2856168741598203,-0.45793135599565316,-0.06342924110279538,-0.14946283552536543,-0.14002151863685405,0.026115675677022717,0.024629092817334844,0.018709692067809314,0.043352398292873184,-0.07591872361802901,0.0038303515615782354,0.0025621840745884638,0.03092581245686592,0.003830351561578235
1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.051296461565092,1e-06,0.0,1.5140915824927395,0.2346795261351248,1.33600772894625,0.895412327076499,7.3893060171289235,0.8836847235566583,0.3333794358387466,6.234838529509549,0.021148118219163587,0.8841088569580974,-0.43897468806590434,-0.33408073848751046,0.42001143551641484,-0.08615798934497315,0.1605822740672957,-0.2500713235559519,0.0635052267331571,0.10489394957839394,0.276885862599525,-0.40713529351684946,-0.04714327997846777,-0.0930923302485926,-0.1413133749171367,0.022599959293842127,0.003942359133477721,0.04153322900829115,0.045331081978714605,-0.0759472511994683,0.0039443573351057625,0.0025621840745884638,0.028657087008725612,0.003944357335105763
