E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,B0,B6,B7,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14,flux_15,flux_16,flux_17
1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.04280803993257,1.2788219874002988,1.9442248847149968,1.3851483438101826,0.7442766597604971,0.48751628449513446,1.4482918406278051,1.2656384531073337,1.6451386597268747,0.18476172910567523,0.6038970873159166,-0.07274347873829806,-0.10850969535275079,0.23608309200586033,0.23608309200586036,-0.015166020108768052,-0.21998852674529545,0.48640365896869153,-0.514939448861337,0.29545680096028093,-0.23301850754536502,0.17511454292625672,0.06516308889160337,-0.6886122331056913,-0.1736727842443542,0.013397755437287242,0.023831582723889688,0.013397755437287238,0.4415296751496531
1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.04280803993257,1.1791816527878554,1.8286711585793216,1.3702014495198027,0.6818745396370277,0.4596856946545335,1.4441398633304512,1.1729077416894693,1.5306905021546746,0.17421433189143595,0.557571509702874,-0.06718819435483822,-0.09589586238569325,0.21384352248532895,0.21384352248532895,-0.029201626322874485,-0.1441886589624585,0.41643543409353667,-0.4759767182630561,0.2506920589935223,-0.22022919835211396,0.16801711840198108,0.06977806631763386,-0.6416506469663832,-0.1656739287033271,0.012632924706051341,0.023831582723889688,0.012632924706051341,0.4402638935330592
1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.04280803993257,1.335944130209515,2.0009262442367395,1.3883907215171358,0.7831085468092243,0.5034345684704633,1.4443026507911005,1.3184679095399447,1.7093432088801503,0.19079453204008942,0.6321841524962376,-0.07622912666176947,-0.11597539616931596,0.24903316744556997,0.24903316744556994,-0.006203616519269928,-0.26697435219631255,0.5284147526804227,-0.5371324768170624,0.3227481864899696,-0.2403311003456697,0.17887312081912854,0.06196179377618753,-0.715069666762566,-0.1779371899455035,0.013835216261603302,0.023831582723889688,0.013835216261603302,0.44031352130323836
1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.04280803993257,1.1538644986777389,2.1923562921629665,1.117117348702784,0.9423832680149307,0.49117193790828534,1.2250883753335167,1.1261033460814074,1.4517350751490696,0.18614716968910985,0.7775502891906863,-0.09626271783508039,-0.10912497590612935,0.23932956907573325,0.23932956907573325,-0.009405628132937549,-0.09489899582653005,0.3530398211681381,-0.4610450931152771,0.23699264309661197,-0.23735652371069432,0.11534251359382985,0.04546704882091927,-0.6156371178423257,-0.15459202472704864,0.013498218851434724,0.023831582723889688,0.013498218851434722,0.3734833389354377
1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.04280803993257,1.3664866075081086,1.7969762517046166,1.5694018352262178,0.6479601274051539,0.49147932049329734,1.601557518621619,1.3643581367514397,1.7798417315807569,0.18626366331139493,0.5200320068833081,-0.06092441572680076,-0.10749255779861966,0.23369463808144,0.23369463808143998,-0.01913907174820939,-0.3060960152424861,0.5780687968203448,-0.5523469662157907,0.3394799561610043,-0.23342489432192995,0.21628183057542028,0.07851458703079195,-0.7383541110452025,-0.18600714482941177,0.013506666234282538,0.023831582723889688,0.013506666234282538,0.48825461215327925
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.04280803993257,1.0745944862415586,1.5778496111481588,0.9746047674008597,0.49609458353108676,0.4245675832932496,0.9463318708273823,1.0089786196402775,0.9297710186945899,0.16090506780243047,0.4606895133872777,-0.04772731994473087,-0.12974217386060438,0.10878965464114349,0.10878965464114349,-0.011753983773645449,-0.12857395917006864,0.2608715813585029,-0.2202089023363179,0.2089336373817048,-0.20368383432390413,0.1562033496385249,0.03788216132470616,-0.38783323752162835,-0.16762433518531045,0.01166782080613721,0.023831582723889688,0.011667820806137208,0.2885009718269592
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.04280803993257,1.4374591184334058,2.219617731100477,1.7382079458492983,0.968469333718697,0.5208102112411955,1.919567940440133,1.4857053878838278,2.416782989200657,0.19737965320371903,0.7389111176328187,-0.09582417717376351,-0.07737938018060175,0.3881867859095324,0.3881867859095324,-0.011804738556484007,-0.313968324327476,0.725764587349977,-0.8485703672050883,0.37300992178466874,-0.2475590858508145,0.1734077582905147,0.08866825621728319,-1.014618003602973,-0.1660476363978849,0.014312727720833867,0.023831582723889688,0.014312727720833873,0.5852040213130153
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.04280803993257,1.854451490425699,2.0779410249237014,1.81223242452103,0.8613916328344178,0.6029237924419393,1.966271794766699,1.845445367684099,2.3642467523973227,0.2284995310995314,0.6586669786580145,-0.07678634803493689,-0.1502030613755827,0.3602598209903608,0.3602598209903608,-0.02124362174110228,-0.1965033468830728,0.5992504113556384,-0.7431802021871454,0.31435999993489294,-0.282925184673414,0.19669520430589627,0.07250512027836219,-0.9658883838410903,-0.22270818165394488,0.016569345015467796,0.023831582723889688,0.016569345015467796,0.5994422687784617
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.04280803993257,1.0148078863069543,1.8524622370669008,1.169263722928943,0.6791024888475642,0.4234979855465008,1.19621550840139,1.0023875903573498,1.313991240423914,0.16049970548855108,0.5764231347316566,-0.06897028473019448,-0.08749254612569901,0.1806262273409855,0.18062622734098543,-0.012137811146628485,-0.2188282135674432,0.42373006320168555,-0.4097075646481679,0.275756821771326,-0.20426977480672445,0.15977923881578582,0.05944537043829003,-0.556645481212157,-0.1469379165639891,0.011638426487459115,0.023831582723889688,0.011638426487459115,0.36468108845002817
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.04280803993257,1.1886434319229062,1.8850249882271861,1.2796953291763344,0.706927547989216,0.7158612890581796,1.3275278870986906,1.2118480843099424,1.4612924231201887,0.2713012339745277,0.5853127599974608,-0.06426226917002226,-0.0757866294125098,0.20656210996270588,0.20656210996270588,-0.015800925603465577,-0.2098491702767452,0.4480131314463823,-0.4800553373389508,0.2545830988436251,-0.17771530111708594,0.1665493295499385,0.05733945712339697,-0.6131814238748574,-0.13312608653590666,0.019673054588842963,0.023831582723889688,0.019673054588842963,0.4047132907195755
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.04280803993257,1.3244389553289448,1.9660403623208553,1.4358596416691458,0.7656079453273836,0.37967922290906664,1.5071198767112823,1.2904607516834636,1.7414915490098928,0.143893018471834,0.6148662940027805,-0.0774132968872286,-0.12675091997658228,0.25205659647259515,0.25205659647259504,-0.014258078660119966,-0.22537732726087067,0.5059500810537055,-0.5324220657861091,0.3172559872875401,-0.2627256765097616,0.1788913755413909,0.06899567391721924,-0.7281686596799106,-0.19574659389380156,0.010434214271268533,0.023831582723889688,0.010434214271268533,0.45946412933422565
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.04280803993257,1.2500194055976706,1.902371467027821,1.475720183057033,0.7174345821135305,0.4805378291479134,1.3428175553781097,1.250056385544066,1.6235026079237806,0.18211699390924058,0.5770487634471009,-0.07012524856677968,-0.09692801117485206,0.24291829562819053,0.24291829562819056,-0.013877680483108334,-0.18841422284628362,0.45908787944069085,-0.5037778759082624,0.28223122821050695,-0.22988513441516237,0.13870087855062285,0.07603785059278827,-0.6767437376759027,-0.17296586176764028,0.01320597591925756,0.023831582723889688,0.013205975919257559,0.4093745351450302
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.04280803993257,1.2931741372736416,1.956464202978102,1.342264010562108,0.7597472568207824,0.49137539294055244,1.495736780231917,1.2737349172364523,1.655836250047647,0.1862242762489366,0.6182881422324056,-0.07427367098726964,-0.11404602277610099,0.23330162572419685,0.23330162572419685,-0.015484431026461576,-0.2352586055102216,0.49952909328734174,-0.5204490097964577,0.3021398112288124,-0.23478161479530274,0.1917233638480541,0.05996573116483073,-0.6944607637373891,-0.1740117539409316,0.013503810132898534,0.023831582723889688,0.013503810132898536,0.4559938516251744
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.04280803993257,1.2431948883444355,1.9276827320546241,1.3936222437270258,0.7268787313225091,0.46908523290828014,1.4249388709856075,1.1957910136485865,1.5931787855992812,0.17777662303080918,0.5909883576534591,-0.07152304511691061,-0.12994221064910927,0.23200113693072022,0.23200113693072025,-0.005802666624158737,-0.22707503395586115,0.47068150413489923,-0.5010322439137463,0.2789761088929426,-0.2239640774422132,0.19080376342530503,0.03539006127090009,-0.6663645158337557,-0.1653322719200095,0.012891239594706883,0.023831582723889688,0.012891239594706885,0.43441023360434294
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.04280803993257,1.3089582629289105,1.9488751996413427,1.374187637312561,0.762315280092265,0.5033656937024444,1.464363297270104,1.3245478428540058,1.6880892123832398,0.19076842948385558,0.6166561552355015,-0.0741269915047997,-0.09050281505299329,0.23985867630897909,0.2398586763089791,-0.022667657035976174,-0.21450095950541126,0.4996949498863424,-0.526618221884168,0.3097300528519292,-0.24081431889130273,0.16123526704309277,0.09001783580234475,-0.7071388727395059,-0.18052065085533803,0.013833323468835009,0.023831582723889688,0.013833323468835009,0.446429257424024
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1,1,1,0.0,1e-06,0.04280803993257,1.197310917826948,1.8723645495669443,1.267056716011999,0.6993500407919429,0.39960680545812716,1.3155721096226645,1.2245056576375182,2.7660463464033973,0.15144528846928315,0.5807701299872666,-0.07035692453655691,-0.07363766740462974,0.20224874270734647,0.20224874270734647,-0.01721973607151539,-0.2033931328541404,0.44008134770451784,-0.47140844456352304,0.25849830645641375,-0.1881296450992456,0.1643802092773493,0.055116910422884524,-0.6001630223910372,-0.1287545778275141,0.010981857264825458,0.023831582723889688,0.010981857264825458,0.4010684241277267
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1,1,1,0.0,1e-06,0.04280803993257,1.3170625875597308,1.9693616072257125,1.4374655769164106,0.7673859207731081,0.5318242790715583,1.5078283596486113,1.282383463599355,1.206073429697349,0.20155382806011876,0.616089491971755,-0.0739259220208139,-0.126674385848353,0.2529342415264155,0.2529342415264155,-0.013605500734787834,-0.22791009811093332,0.5080553411069245,-0.5348973906023685,0.31362361478657325,-0.25569805237631105,0.17953487612177976,0.06971315706508828,-0.7312849335158095,-0.19638754291344107,0.014615412557943892,0.023831582723889688,0.01461541255794389,0.459680119117771
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1,1,1,0.0,1e-06,0.04280803993257,1.1593229357049177,1.8556554408054213,1.2245734095927137,0.688860667609785,0.3488577487388091,1.2723798730800717,1.2158014040560807,1.3593307330594937,0.13221211868982982,0.5770331433338394,-0.0705495571510012,-0.04998589020494548,0.19227298085204536,0.1922729808520454,-0.018587767204206518,-0.20032760991448578,0.42977612517494423,-0.46918071027823477,0.24200572010396249,-0.1620412657081962,0.15845222150297933,0.05109300743424178,-0.570259607917422,-0.10107889763918722,0.00958718908199222,0.023831582723889688,0.009587189081992218,0.3879007367634376
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1,1,1,0.0,1e-06,0.04280803993257,1.350052725879529,1.9877302750606307,1.4794002828497357,0.7797453421294832,0.578952018333024,1.5526802358164724,1.28852360769936,1.8270815519843433,0.21941457009421744,0.621951173874428,-0.07381172098376462,-0.1482177238537924,0.26474842754110733,0.2647484275411073,-0.012112626190237008,-0.23199294819099714,0.5209666281125785,-0.5418276367255375,0.3298117661021501,-0.27996887346575533,0.18438008822100493,0.07384998956378311,-0.7638953501431129,-0.22206771341757542,0.015910560935584725,0.023831582723889688,0.015910560935584725,0.47335376814258634
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1,1,1,0.0,1e-06,0.04280803993257,1.2844507414638584,1.942034933439976,1.3856207945248413,0.7489746893739501,0.49773677614352835,1.4518884090324216,1.2724175650701168,1.6488289005981211,0.10425149788623535,0.6067179243568175,-0.07297979240013634,-0.10813290157826205,0.23766736672787422,0.23766736672787425,-0.01559620351105484,-0.22011659868828226,0.48897637243826586,-0.517136608915917,0.29808312616141436,-0.23831144694095802,0.1737663597623198,0.06475841429345182,-0.6900279247876304,-0.17289131587171358,0.007559661330891845,0.023831582723889688,0.007559661330891844,0.4426261335123034
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1,1,1,0.0,1e-06,0.04280803993257,1.2752731616781225,1.937378260798903,1.381729084941253,0.7440597228889515,0.48001604276689197,1.4426182552057716,1.260805778184199,1.6426306004859312,0.24913889989138696,0.6035914105636456,-0.07292976389866913,-0.10914219911960765,0.2354168733456685,0.23541687334566846,-0.01437430813678231,-0.22038611930297558,0.48455160892220883,-0.5134944877107971,0.2937780665925316,-0.22912311555944306,0.17563452286295755,0.0651171344239753,-0.68775382125438,-0.17425933354358292,0.01806598188280899,0.023831582723889688,0.01806598188280899,0.43980001248219064
