,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,E22,E23,E24,E25,B1,B3,B9,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14,flux_15,flux_16,flux_17,flux_18,flux_19,flux_20,flux_21,flux_22,flux_23,flux_24,flux_25
0,0.9986675446272919,1.0353257159149951,0.9044151454914657,1.0325992647732538,0.9115749843426866,1.0118836947413155,0.9039968274494221,0.9232133311831924,1.02495514416227,0.9466046640158396,1.0429783054136497,0.9567006506962601,1.0564791819706592,1.0045432221619581,1.065321993837871,0.9921814924970045,0.937723236100034,1.0075601860848917,1.0037027900621402,0.9016170292037278,0.9573331489193946,1.000736216950427,0.9253948160731238,0.903772473953282,1.078638908258137,1.0292197514313293,0.1663846198964501,1.0025326538092732e-06,0.0,0.6136126684383255,0.21164337290113108,0.16346955885163952,0.01735745070127456,0.3304503553318556,0.13571831175080923,0.18420617633006517,0.2971036635267836,0.3918908961833586,0.04062424455629146,-0.004864575437935949,-0.05575578219666489,0.01743368165825778,-0.006348011001694457,0.010350612108361273,0.023997084201653182,0.0009932154798893153,0.10034541584177224,0.038658526351276354,0.03980531666656272,-0.0235349872920986,0.008729078523580645,0.02843972434473014,0.0012981992004760788,0.00808752112639555,-0.0011018426894751395,0.007028203444530046,0.021995529548554014,0.024407859482149633,-0.001251585242323692,0.0015229215197220532,0.009955710630282751,0.00035598857670837377,0.0026375606840342136,0.0003113518099186966,0.029586329552711718
1,0.5166881251786295,1.0839450139062663,0.9010146103138413,0.9446153606423251,0.9562954105316266,1.0277069518261224,1.0770968609029419,0.9565612909749714,0.9325390949195271,0.9993385745086625,0.9803723507920499,1.0470088763552468,1.000378741954486,1.0221991705032325,1.057048477489794,0.9634619015976945,0.9037122877521838,0.9062352591826665,0.9183044388269129,1.05792229318242,0.9256563154113324,0.9632663105308417,0.9148368943083397,0.9039129310957591,1.08952465657448,1.0457588659672552,0.1671681267020324,1.0761212520876639e-06,0.0,0.20575072978647402,0.1768201130300177,0.35181831077005454,0.42594241570819036,0.034551161433841376,0.18250135215617988,0.309021028705124,0.1437562173945462,0.019795690264585934,0.5292070573049508,-0.002737606701729606,-0.0504516667616793,0.01783071303617482,-0.006002126650951535,0.010237624902636532,0.02436776655400826,0.0014035928312034808,0.10206737229508135,0.037528380917213736,0.0428258972408435,-0.021586928527284797,0.008429885931122115,0.030966833990114812,0.0023444130366177926,0.008120839951478465,-0.0009459201992411318,0.007694448192699926,0.022095782141946237,0.025465938841278422,-0.0013789746932311275,0.0017887684307807494,0.011284581026487325,0.00032570168405181873,0.0031475236678099702,0.0003396591983861436,0.029498661528404777
2,1.4969000478093477,1.04806313038227,0.9891610219032777,0.9904853254851258,0.9898705357328582,1.0734459995662364,0.9895629094166045,0.9224527992774093,0.9409223999224159,0.9153003175011314,0.9797828882757226,1.045352092149603,0.9755828453135817,1.035810933252176,1.0876795958862033,1.0399373243787324,1.0331567711683736,1.0470796007679086,1.0915062016352182,0.9539030655465064,1.0991587281770765,0.9569782196042635,0.972602699369757,1.0057452249527095,0.9114079631382539,1.0516116219492737,0.1607487424910918,9.674091440875472e-07,0.0,0.19972385596690176,0.1735382976195375,0.3001872452921992,0.42777605873204166,0.039631518703886585,0.1657148179580795,0.2793131728147456,0.12911948779266627,0.017058810776582386,0.5565839188797933,-0.005936961396529916,-0.05535569970873955,0.018180498262363495,-0.005988518675108926,0.010000740427251279,0.028019714357390736,0.000843953178161467,0.10108646571764904,0.040114414555573186,0.04260804966662338,-0.02296388670387637,0.00890273473157338,0.0277803187962765,0.0004686718939967907,0.007323536253860486,-0.0012478725605512017,0.007329376284581326,0.019477775511851935,0.025362454680793258,-0.0012778611018086274,0.0017131881424112725,0.009431666599862259,0.0002917947311611611,0.00298682891877472,0.00029675411854538893,0.02858300040946515
3,1.0268349798660021,0.4655979301503347,1.097587950005928,0.9860744776374621,1.0987035920033914,0.976614395068,1.0757262692093428,1.0994507772303432,0.9716339484152385,0.9098196790305455,0.9178070567437275,1.034550024480315,1.0934686569983103,0.9079449215471171,1.0297282663000862,1.0756591338877814,1.0682517197797399,0.9941731597927013,1.035977714432148,0.9233460853889208,0.9378619002331966,0.9179421480923085,0.980919493395504,0.9418193638441368,0.9546844882025775,0.9085655823278779,0.15790428803777978,9.225069201146024e-07,0.0,0.1748829186801244,0.13487083426984475,0.2844006513981169,0.30328970818431306,0.03352016872294412,0.1455188091636809,0.2900133547265241,0.12310944949257555,0.015272324914568062,0.5843678311954703,-0.004465071914971714,-0.0316003054136883,0.01103013816654475,-0.0049981039077908644,0.006547657129403613,0.017659248766870993,0.00035545830313143636,0.08801898971521435,0.04007380596108583,0.028150492215765488,-0.01830653914317763,0.009343264930278322,0.025889128068390714,0.0010220103173873272,0.006731285128610441,-0.0006398333574227048,0.00801444176692196,0.010689605483844825,0.01651630226719902,-0.0011468382695823537,0.0021649845861769716,0.003783726954374785,0.00024684142687117277,0.003102475801303415,0.0002367014707130997,0.026973415386036103
4,0.9426961108382583,1.649156060445676,1.0623694185846597,1.063564415169472,0.9563343245805209,1.0700949122504109,0.9098046126494329,0.9902665415909649,1.0007918633462913,0.9173398802814479,0.9777292286389316,1.0773981766471707,1.0931674460326497,0.9139716623174252,1.0546500592165409,1.064961519060192,1.0546492505195704,0.9987751708386641,1.0277778369426835,0.9278516646099515,1.0292842051930045,0.9391272759375147,0.9206251243239356,0.9637513070553271,0.9083645097103035,0.972108994944261,0.15713315400338965,1.069946396969797e-06,0.0,0.20393347408840456,0.19880471473198605,0.37300437161221706,0.4598146804620642,0.04130904604578923,0.1983215931855618,0.29370270178639035,0.1702029368130562,0.021956648910601756,0.6207139764002353,-0.005214609639233516,-0.07086197766572633,0.018534283977074222,-0.006386889145032274,0.011829460182810373,0.02985648648387248,0.0017185950465187132,0.1059888376025067,0.03323015028475541,0.04858972936185606,-0.024943857599056422,0.0080983329425302,0.03409403788368248,0.0011456551080302735,0.008165241122973598,-0.0014713226820204004,0.007041789646487988,0.028988343828681803,0.03433810020754899,-0.0010820574346837202,0.0012004529339337718,0.016082454558435964,0.0003798568947735233,0.0028413958848799883,0.00034746509986921547,0.03355449163701435
5,0.9548195260900474,1.0196976247021547,0.5072969320646101,1.0083710105478272,1.063092149057034,1.068750395393535,1.0753429003819217,1.0583854561848605,0.9515699647733745,0.9205280107987835,1.049084910249558,1.0594075938989407,0.9561229794531727,0.9129469204573463,0.9832217287662255,0.9303498864535864,1.0546327501318056,1.0878955103512866,0.953241110274849,1.0544246354916735,0.9317679689886336,1.0944254699922555,1.080373534786653,0.9402317711697589,0.9428653230157525,1.0718511060568117,0.1622478596166588,1.0528358301204185e-06,0.0,0.1741156616212362,0.16726208843779802,0.2911711784512209,0.446413867439438,0.036980973510983034,0.1623641448284291,0.23930581303664153,0.14435846577910827,0.016967218062697076,0.534176303066158,-0.0032094710893837293,-0.044947393236614265,0.008593412322549109,-0.006761031314304973,0.008533865458080452,0.031890520292254386,0.0006206836039684049,0.08667446029415239,0.03612536412935789,0.034735889257012646,-0.01884544900989601,0.008569446452874942,0.0268512583788257,0.0013324308665845018,0.006404480690313881,-0.0013857128700512982,0.007787339207905941,0.014982508906993085,0.022559896371804656,-0.0010813068835339981,0.0006874940999329133,0.011698675807323164,0.0002706463348641072,0.0026926669130118335,0.0002722650762633677,0.031047488193743814
6,1.0583365366679542,0.9735661505858234,1.4077558846432048,0.9537406870492916,0.9574795849918482,0.9639525033837891,0.9993946986698118,0.9026379586251448,0.9377633365255079,0.9329189092668626,1.0658953704494345,1.004687766006828,0.9340311160273798,0.9999645246831075,0.9406519344904065,1.0353954750167704,1.0793451671913779,1.0953197531055947,1.042048867174797,0.9736890626402996,1.0185570318880366,1.0535286264867298,1.0371792313249752,1.0077312837439638,0.9009399004824055,1.0186488712229023,0.16017258849863436,9.691609343947958e-07,0.0,0.21637071113872894,0.19216297162515333,0.3149324335295125,0.43714832171803714,0.039883748371264995,0.17750936637090614,0.30656139087607664,0.169135039347497,0.023829244947401945,0.5564284817525201,-0.006331821511183551,-0.062002321423112045,0.023792441696155228,-0.0058932829009905865,0.012011616228725994,0.02393335439741789,0.0013821749252868189,0.10084401016579442,0.0399557743010634,0.04127573112656472,-0.02257276435159063,0.00810320138940271,0.03091123778110409,0.0011773392675227452,0.008674818226775011,-0.0006956355426624205,0.008765770044664856,0.022600804150381817,0.024564473485583667,-0.0012014966535141536,0.0025631953313355682,0.010664347508798836,0.000374580410584177,0.003015570658349423,0.0003902477694595445,0.031299637913890815
7,1.0440285907869884,1.0925483886824379,0.9113617852269675,0.5117422558973317,1.0537860562895163,0.9321390829242524,0.953454439814641,0.9424232316364568,0.9936078729525004,0.9682090176779268,1.0641914104539685,0.9979039760265215,1.0546018617438806,0.9815321881108574,0.9192060857060645,0.9465025798563307,0.9885817326215698,0.9857944106445575,0.9167537660408823,0.9992106214186823,1.0829400150762347,1.0717403842811422,1.0840640822528418,0.951958402601762,0.962840736633885,1.0610331680746816,0.14792055292413117,9.445662447995637e-07,0.0,0.1869657716736282,0.18489444773435426,0.314639917590891,0.4289023660219359,0.038571031256662655,0.16945431475876002,0.28142409714640365,0.12699154618585104,0.018457822174891753,0.537645953213337,-0.004469686108619485,-0.0493887371008607,0.0159542628908216,-0.003299887877092314,0.009207354073474786,0.027712883898425484,0.0009524121401440662,0.10591846424223761,0.0379340437999415,0.03796748808664597,-0.01870894437368939,0.008898963472581293,0.02626281138467775,0.0016631230344221137,0.007886578779454078,-0.0011441376843859012,0.007581843529760534,0.020889814393031128,0.022932175984952795,-0.0010037482423635763,0.001614511531582085,0.010595986164718896,0.0003092288534204024,0.002924002248783767,0.00032106179717314654,0.028211083829126564
8,0.9753298603557419,1.0243651464760768,0.9731756120990405,1.3906584826762134,1.0343928869298955,0.9620639088260956,0.9616684175486396,0.910068594221844,0.90755290160023,1.037587441839157,1.0249846239656781,1.0195915537210625,0.9407879098222842,1.0565445899214567,0.9615854049910567,0.95032257989434,1.0957024376820972,0.9181072867280186,0.95476814469121,1.0496148875646116,1.0135378948650668,0.9064388314461304,1.0060640565512695,0.9704773642698363,1.0445917466464616,1.0256028649597326,0.16223879156154764,9.93951927242045e-07,0.0,0.21439288062425801,0.1670496350414711,0.30556539835751734,0.4747650444017473,0.035364178082943135,0.17071519796937154,0.3173601104098038,0.15251682328251936,0.0184806786259817,0.5232700872642571,-0.00558907449044889,-0.058016671863958744,0.017570825083223263,-0.009494265981629274,0.01023055404936677,0.028578622420684666,0.0012657713315967984,0.1068217419543682,0.043279507817343486,0.03672636968681235,-0.020893290904808657,0.008335422676803485,0.03038468273772565,0.0008241923821281292,0.008607849488339743,-0.0010112796176077144,0.008090490843895544,0.02357371829900556,0.026457457956091668,-0.0012148288498346615,0.0016887920236988102,0.01298562331725419,0.00030486338257980827,0.0025973410639621,0.0003594956780100324,0.030953202143325212
9,1.0874766306474122,1.0293810372016825,1.0791299102582792,0.907635090828863,0.4749528209929458,1.0408888524128075,1.0030021933073925,1.0061378301334016,1.0822587705939113,0.9425806363303288,0.9321360309222722,0.9279577213726804,0.9561998833778751,1.0062844382216536,0.9626283427726509,1.0959567852928538,1.0447791299447915,1.0346448217336968,0.9028743717120817,0.9758012409064086,1.0862331770310536,0.9204048813143682,1.0888007940583315,0.930187282409123,1.089079448847567,0.9236439988341029,0.15062710719485622,1.0927804410543173e-06,0.0,0.20299341449929484,0.20918433258874625,0.3788159773662,0.4937786965539034,0.04210390223657733,0.17949511083170477,0.2770035382199923,0.1783519999576149,0.02010598996615506,0.6051162916443689,-0.005085411714370006,-0.0590918047249351,0.017205432537244054,-0.006174622302464259,0.006253327004852699,0.02869727073903518,0.0015326893118462119,0.10336994343702566,0.04315614079093672,0.04401402169874482,-0.022647530322958544,0.010029832954056806,0.0346780384769014,0.0006666936666851099,0.00801862645353599,-0.0006917185864422826,0.009240779318777322,0.02170677293931076,0.02833024633976835,-0.0012203421246937158,0.0013655200432413149,0.012426478040464988,0.0003767126662103935,0.002954297167711258,0.00037924817093445436,0.033364298691743226
