E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,B1,B4,B7,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14,flux_15,flux_16,flux_17,flux_18,flux_19,flux_20,flux_21
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0183597855956879,1e-06,0.0,0.2933957170496303,1.5311557766044344,0.5776460070694449,0.10604112765154584,0.06638843747221691,0.20397590870175322,0.05495649720562252,0.0883122625746189,5.266894907414328,0.35147901999076064,0.029408518071781742,-0.00022482450804331086,0.025270228037208096,-0.0017031148762495282,-0.027605368983815576,-0.028266495788284204,-0.05230177201255588,-0.032764808832756606,0.005836432466432395,0.04038112672911308,0.004106894004839795,-0.0029962677510761023,-0.04310407634075783,0.022237027487408332,-0.02367028076998212,-0.011257236978274417,-0.005007121461893284,-0.08024065559256853,0.005437902113496242,0.005836432466432363,0.026807846652876315,0.005437902113496238
0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0183597855956879,1e-06,0.0,0.30056765492562904,0.09859980180509975,0.06900295250172338,0.5745568344277648,0.06250513771594408,4.358473201827199,0.2433679742319792,0.20946477309953945,0.11029119965555347,1.1929472853220087,0.019296852911486403,-0.000498296228046609,0.021706166888113484,-0.0012922946507706711,-0.025075953672178394,-0.024609815322530718,-0.051011185644938686,-0.029529103283259722,0.005836432466432354,0.038917989859077295,0.0008876785012901112,-0.002903648434417238,-0.04189595459902176,0.017332582335178467,-0.026026220177340638,-0.009903326239034189,-0.006942741856976041,-0.06815120426003043,0.006791273716945167,0.005836432466432363,0.025239758769848773,0.006791273716945168
1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0183597855956879,1e-06,0.0,0.3857674844374502,0.11094072595161837,0.04686567681878003,0.5777896108812564,0.06899903537783243,5.933668754082851,0.33081824807818616,0.20045353560157167,0.07532945300145544,1.7897889272848893,0.03608845173924876,-6.343128760885088e-05,0.02774478620862287,-0.0020610851588670574,-0.029229790526021968,-0.030790576592293846,-0.052789182943458704,-0.035098638707710295,0.0058364324664323675,0.04109601431561337,0.006002221792897574,-0.003045790383670968,-0.04337424528550421,0.02579382080179654,-0.021465891543313714,-0.012112222733069295,-0.0035655477556876883,-0.08838942597817222,0.004638474655079886,0.005836432466432363,0.02786201377882121,0.004638474655079888
1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0183597855956879,1e-06,0.0,0.35131803365350317,0.10597154595842037,0.054992923090691224,0.5772746461106211,0.06628978386753799,5.263329388004927,0.29307843519766064,0.20381820178011384,0.08831398468347257,1.5305224464586604,0.029432680843440185,-0.00011322567291311862,0.025229393012779787,-0.001698348121163565,-0.027629330450384473,-0.028222725478243532,-0.052277537717063144,-0.032725412572875506,0.005836432466432381,0.040348925542056956,0.004084299259026128,-0.0029933324654637435,-0.04308317003580382,0.022213144913309713,-0.02369020948945643,-0.01124756689306547,-0.005035034478278071,-0.08020514166347742,0.005438008153802555,0.005836432466432363,0.026768010036641844,0.005438008153802557
1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0183597855956879,1e-06,0.0,0.3516377269410698,0.10610969635041403,0.05492060594372884,0.5780118708620318,0.06648567438034314,5.27040928799657,0.2937085518911611,0.20413118998789823,0.08831048499339206,1.5317804237494517,0.029384708948556677,-0.000334831835575991,0.025310481466711127,-0.001707815127829808,-0.027581741435570448,-0.028309640081147582,-0.052325639586473474,-0.032803646217129084,0.005836432466432381,0.04041285164816007,0.004129167740025147,-0.002999158614436457,-0.043124659708225654,0.022260580654955838,-0.023650610707946926,-0.01126676614688963,-0.004979597357914027,-0.0802756683221212,0.00543779265743171,0.005836432466432363,0.026847111202868718,0.005437792657431712
1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0183597855956879,1e-06,0.0,0.328050119936786,0.09668205150765122,0.05009803622075595,0.5301884255610932,0.062078760646462734,5.397065951521989,0.2627322191841826,0.24897146514375246,0.07389093070203666,1.6103739578658545,0.02671802115138298,-0.0001887941782329123,0.017831255003905446,-0.0013475022376081272,-0.023985378627988725,-0.021788106035351026,-0.04807114148791114,-0.02992369480834067,0.00583643246643234,0.037093406454455025,0.0027788919850962237,-0.003956851031445583,-0.0346311994458678,0.018722380576655887,-0.022636376908394724,-0.010263939197232355,-0.003959139105421498,-0.07502696489544891,0.004549896430218577,0.005836432466432363,0.025067586452947994,0.004549896430218578
1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0183597855956879,1e-06,0.0,0.36412020643041837,0.11118232345917262,0.05773978188510845,0.6044214286705457,0.06868665471183777,5.1968286039815625,0.31046869549564504,0.1794302450911938,0.09708568159192184,1.4908899129722781,0.030959087532540088,-0.0002472334949962889,0.02964309321530732,-0.0019065035783293917,-0.029646783914542493,-0.03210733953000035,-0.054607287702531405,-0.0343114937690502,0.005836432466432354,0.04223238209063801,0.004914269296085823,-0.0024642463146930423,-0.04803238357045915,0.024276671181664152,-0.0242257228215842,-0.011799278942940958,-0.005672524484316495,-0.08304833993373809,0.005978132795237269,0.005836432466432363,0.027735873545519072,0.005978132795237266
1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0183597855956879,1e-06,0.0,0.35306214508341544,0.10689359508386422,0.05522481058712453,0.5825950458728651,0.0670069410154098,5.3061637163723265,0.2978645218346232,0.20457219870051815,0.08950374639325918,1.5361164828048073,0.02955367442090792,-0.00022287264048266608,0.025477920823866126,-0.0008896941066879921,-0.02776251988745313,-0.028474699009248833,-0.05255165494049138,-0.03341235954954577,0.0058364324664323675,0.040744710229800626,0.004279162180202821,-0.0029967781853827025,-0.04372752210812374,0.02252453688729719,-0.02408603375068997,-0.011353198952069536,-0.005022369799942951,-0.08057998320582266,0.005511268735375122,0.005836432466432363,0.027057600205927082,0.00551126873537512
1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0183597855956879,1e-06,0.0,0.3500057103736499,0.10525056711637333,0.05470674655109965,0.5730560507296303,0.0658156817491585,5.230405190494776,0.28927426421406843,0.20342156787560897,0.08721238877372824,1.5265296474799965,0.029273400636153107,-0.00022661069797998135,0.025077412841708405,-0.002449420267464906,-0.027458995399102654,-0.028073137230347503,-0.05206819089589096,-0.03216852583358771,0.005836432466432381,0.040044002102919474,0.003948865660256921,-0.002995724388639087,-0.042527657636546784,0.021971602676356058,-0.02328667726127072,-0.01116827289937752,-0.004992494661291688,-0.07992470236086972,0.005370176455789209,0.005836432466432363,0.02657656620438288,0.005370176455789211
1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0183597855956879,1e-06,0.0,0.36276631238689644,0.11557424902248446,0.053346977044776575,0.5508304879050411,0.06113250042268168,5.415634870532281,0.31757195103697017,0.19395791935772846,0.08174627589028452,1.485980474271457,0.02829137462556299,-0.00025254591033304686,0.023512969007995318,-0.002079408363435651,-0.019329782650821116,-0.026381776141480393,-0.05718155391558746,-0.03587509479982046,0.0058364324664323675,0.03842465393961013,0.004871943826221298,-0.0028688071334850773,-0.04274001976032667,0.025501058580007334,-0.025063483218763706,-0.012475594796321689,-0.005983872786919302,-0.08245634647506461,0.005033595940978446,0.005836432466432363,0.024685483786600407,0.005033595940978448
