E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,B5,B6,B9,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0687285556759448,1e-06,0.0,1.5570460109650985,0.9369044379544244,0.9950370885407284,2.9308542612352158,0.5301256339542842,3.27293140396618,0.2489734021121121,0.9270237093416155,1.2615404077652659,0.07889146886693497,-0.011758016617658795,0.008218540133288502,-0.010135199028585229,0.06540212981007706,-0.010135199028585229,0.006362916642477998,0.018120933260136814,0.0016228175890735906,0.016730921572800123,0.04489892585116967,-0.056656942468828485,0.008745187341248559,0.008218540133288512,0.00798573423155159,0.008745187341248555
0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0687285556759448,1e-06,0.0,0.529771884345773,2.928746182698046,1.2621401670495929,0.24856670839897502,0.9348316920360163,0.926335852642706,3.270752675971113,0.07883293096245624,0.9956126185881493,1.5561484975111695,-0.011675531068443669,0.008218540133288502,-0.010084189486551917,0.06537219605515779,-0.010084189486551903,0.006381348091979783,0.01805687916042343,0.0015913415818917427,0.016711388037948638,0.04495796662263701,-0.056633497691080635,0.008738698364077145,0.008218540133288512,0.007972689673871524,0.008738698364077145
1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0687285556759448,1e-06,0.0,0.5304188244923346,2.9326014757012953,1.261043954610891,0.24931051473777566,0.9386225719063348,0.927593796779443,3.2747371740091507,0.07893998438482262,0.9945605000934925,1.557789928424183,-0.011826392241062179,0.008218540133288516,-0.010177482218179539,0.06542694187205708,-0.010177482218179518,0.0063476369774685786,0.01817402921853077,0.001648910022882654,0.016747112328585417,0.044849984302760715,-0.0566763765438229,0.008750565328234167,0.008218540133288512,0.007996547000351238,0.008750565328234167
1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0687285556759448,1e-06,0.0,0.5301256381763614,2.930854283334718,1.2615404245356132,0.24897340612176364,0.9369044508584308,0.9270237144321969,3.3000262552822957,0.07889146930483992,0.9950371022658606,1.557046042432517,-0.01175801661765874,0.008218540133288514,-0.010135199028585222,0.06540212981007695,-0.010135199028585201,0.006362916642477999,0.018120933260136828,0.0016228175890736045,0.016730921572800178,0.044898925851169724,-0.05665694246882845,0.008745187341248559,0.008218540133288512,0.007985734231551583,0.00874518734124856
1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0687285556759448,1e-06,0.0,0.5301256339543077,2.930854261235338,1.261540407765363,0.24897340211213537,0.9369044379544976,0.9270237093416458,3.2507629087808314,0.07889146886693757,0.9950370885408062,1.5570460109652866,-0.011758016617658795,0.00821854013328849,-0.010135199028585229,0.06540212981007701,-0.010135199028585229,0.006362916642477998,0.018120933260136807,0.0016228175890735871,0.01673092157280015,0.04489892585116967,-0.05665694246882841,0.008745187341248553,0.008218540133288512,0.007985734231551583,0.008745187341248553
1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0687285556759448,1e-06,0.0,0.5197860052272475,2.8738873026111507,1.2244496615671967,0.24294684857261295,0.9098723101486474,0.9140686183243152,3.214055273149555,0.07778896614800217,0.9654569305275239,1.4815437468956176,-0.011029685065084949,0.008218540133288516,-0.00961327678116411,0.06311198078499655,-0.00961327678116411,0.006376026377156929,0.017405711442241824,0.0014164082839207871,0.016415408630531814,0.04345932175045758,-0.05448900681554245,0.00862297396945412,0.008218540133288512,0.007792434661077716,0.008622973969454122
1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0687285556759448,1e-06,0.0,0.5390984603763386,2.9802995935673438,1.294111288486696,0.25425697583406065,0.9606317639971573,0.9381354380107664,3.3240338310713393,0.07983709796738553,1.0210123711991925,1.6244302542575588,-0.012402415777377274,0.00821854013328853,-0.010594544893822024,0.06741543622844784,-0.010594544893822028,0.006347332116373564,0.018749747893750834,0.0018078708835552668,0.01700521414355527,0.04616300930744416,-0.058565425084821376,0.008850011143626421,0.008218540133288512,0.008155202999928831,0.008850011143626421
1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0687285556759448,1e-06,0.0,0.5334140032961014,2.94512923599505,1.275217010583577,0.25112812915315214,0.9422372825036434,0.9079569009041475,3.2876847855834805,0.07726884745059104,1.0004022824072483,1.5789447830734107,-0.011691544695910883,0.008218540133288516,-0.010046584631905206,0.06364794268695077,-0.010046584631905248,0.006409886278900824,0.018101430974811684,0.0016449600640056523,0.016620164701188073,0.0433910796327584,-0.055082624328669165,0.008565318358281594,0.008218540133288512,0.008054846342906472,0.008565318358281594
1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0687285556759448,1e-06,0.0,0.527238316844262,2.918265058824508,1.2496514887516867,0.2470818571962036,0.9321604920016809,0.9434422350444293,3.259920291123779,0.08028871641979897,0.9902516049661794,1.5380115639304641,-0.01181144626154218,0.008218540133288516,-0.01020902157964474,0.06687647517410555,-0.010209021579644706,0.006322638912171406,0.018134085173713593,0.0016024246818974446,0.016825137031035803,0.0461649554755964,-0.05797640173713855,0.008900073436966964,0.008218540133288512,0.007925063594068851,0.008900073436966964
1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0687285556759448,1e-06,0.0,0.5277602351921975,2.917820965531844,1.2530134903095211,0.24758885812583722,0.9306910423443338,0.9240742987992413,3.259461314633129,0.07864046845817031,0.9882367782213207,1.5514320145696405,-0.011590052004254725,0.008218540133288488,-0.01001510053552239,0.06487537599647342,-0.010015100535522395,0.006366374001820104,0.017956426006074756,0.0015749514687322698,0.016658689200078625,0.044567960262692496,-0.05615801226694715,0.008717363729526263,0.008218540133288512,0.007941325470552372,0.008717363729526261
1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0687285556759448,1e-06,0.0,0.5320865762658248,2.9416594455610157,1.268628080325413,0.2501238322605173,0.9420685622063408,0.9294624027934627,3.2840987097222967,0.07909900628652168,1.0006895709765642,1.561706611575877,-0.011897865611601,0.008218540133288502,-0.01023507619753182,0.06584008168643218,-0.010235076197531837,0.0063598444595333176,0.018257710071134296,0.0016627894140691796,0.016790826916751128,0.04517402303168255,-0.05707188864328345,0.008768193043148657,0.008218540133288512,0.00802263387360249,0.008768193043148657
1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0687285556759448,1e-06,0.0,0.524836214473279,2.8989250251869296,1.2227289763720435,0.24030730491290833,0.906837233972836,0.9231498804600945,3.239932101894089,0.07856179871122741,0.963796973558292,1.49512893028822,-0.011690193686203387,0.008218540133288516,-0.009944034443696029,0.06368554143571237,-0.009944034443696043,0.005961612971850668,0.01765180665805407,0.0017461592425073672,0.016416415334477186,0.04328670462938983,-0.05497689831559323,0.008708643120119146,0.008218540133288512,0.007707772214358033,0.008708643120119148
