,Unnamed: 0,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,B0,B1,B8,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14,flux_15,flux_16,flux_17,flux_18,flux_19
0,0.0,1.158481526249688,1.334973859927967,1.2098012225048393,0.4940111246970636,1.255946866784839,1.16693371739972,0.8078694942400942,0.5536984243856394,1.0410027919613878,0.8288625499702573,0.9246716935498087,0.9136827437703324,0.8513001973432188,0.7018321887910091,1.5250146486286207,1.419496168730107,1.0701359719644106,0.7868313507994895,0.6489188640708544,0.7146544889739171,0.0,1.4093805444332378e-06,0.0,0.3381767099036011,2.010947040490946,0.28327471412800403,0.2782355092101821,1.132098408080015,1.5870391372162986,3.060208922110239,1.825180191622357,4.009656076389828,0.908598648061328,0.12800909062234445,-0.08092480759649022,-0.034935759140850085,0.10043435561846535,0.01830297179673494,0.044986348945216734,-0.0630644226304736,-0.08404180250280015,0.12360029244974761,0.06414129740957637,0.03066574884428188,0.41376307736727846,0.08641890976736101,0.0012630049297783885,0.04025051379549709,0.15364475948308257,0.056579505421089075,0.7567955729998028,0.21747852626368624,0.0537098108443015
1,1.0877607836865986,0.6202025691313819,1.076139294181725,0.7192240589194516,1.0969885995223045,0.6806538315430326,0.7617526006658983,1.1736145018819197,0.8421220974135851,1.165849239370928,0.8774654886794281,0.6879782272897249,0.5893721986611807,0.8554903409707415,0.5646874958699405,1.110573944360093,0.952634036248532,1.3824668600121615,0.7835656027493927,0.553310217512925,0.6440487836533931,0.0,1.232509846440639e-06,0.0,2.0896977769088823,0.26841870163700765,1.2411663492770955,0.26235997009932677,0.8491519192029771,0.2765881476541316,5.034906979189941,4.2266989470933245,1.4487153209151618,0.3774264380462117,0.06548196539310232,-0.09484766465602962,-0.02917199249762124,0.16402713417167022,0.024266944785889796,0.10664516175898624,-0.03528810201041828,-0.08646352621376648,0.11632055934118071,0.08104130807413461,0.036088767588495885,0.16535774980773957,0.066651744400869,0.0005931098793415389,0.043972400595664624,0.3803021789331124,0.06753874101819776,0.7239379639565813,0.15459631802921367,0.07878360101373173
2,2.9864205550313594,1.9953128241118545,1.073450382447903,0.6563384026425931,1.4712434272398118,1.1768963242384174,0.8188325260566276,1.019326144046688,0.8657840215447039,0.7610237763940961,1.1007703674546239,0.7873084236082551,1.2629727405958673,1.1750563559328793,1.2829338196456928,1.3775823063368944,0.5970024412009709,1.3557635511055814,0.7687855281921107,1.275121377050898,1.1393655644848377,0.0,1.3294610007441423e-06,0.0,1.1584356550098716,0.41076329386075555,1.295341926713945,0.3175431286027471,0.8104898383163546,0.21651992298376588,4.759709702719856,5.915287409214768,1.0722504253177023,0.783227685296462,0.1682975491195751,-0.050873898875233574,-0.06922718503375475,0.12888245013737298,0.011688141135590776,0.09958148144701541,-0.06231130104025962,-0.12306411077879689,0.12160112808080792,0.03758430282310916,0.04549847556216657,0.1952451716655138,0.08164880187170322,0.001154594084213825,0.03615447981783783,0.42859601395342056,0.05979084415911842,0.7861250642350799,0.13672614690643167,0.07140241957217815
3,1.8519894772537449,1.281313942931293,0.48843288197641943,1.254923373493944,0.9145216115315363,0.8007220027823667,1.3043255877949522,1.1624089430758118,1.2276766513011275,0.6730697988546528,1.5166737482820647,0.5811063856481633,0.5939229228097723,1.5859030375791492,0.8399137955830313,0.8497606661777821,0.7825388708804017,1.344850277440789,1.3458132237363578,1.2523251461210352,0.7255077144176975,0.0,1.1676173036636827e-06,0.0,2.672396612443859,0.5008136933295916,0.8937035432203462,0.6250802765957865,1.9451685755555475,0.45619125103879216,5.782466703548773,2.6440077599535092,0.7937300098330358,0.7202730267132812,0.061401045184804715,-0.02451693197403446,-0.014829914315701508,0.1952625851564979,0.02922902671975915,0.05260564057981685,-0.07846894213620718,-0.13539610762813492,0.1272257576843588,0.06915933747490488,0.018887017763850815,0.30627861193129824,0.19724883543367028,-0.0002253552924390247,0.04094822046643374,0.40626211844895105,0.07062456736981597,0.8558581452010132,0.1022779809926087,0.0603400332975459
4,2.346418305874135,1.3919842895124857,1.8786241896962,1.3189332340057807,0.7085197319075627,0.6103583198927964,1.4191821727207967,1.255629383563395,0.6216406573961674,0.8209888728823095,0.4580379327402326,0.7816027274359183,1.0022919010514122,1.3596516573390336,0.873772317171474,1.1539797923711903,0.82139278807272,0.9888781126184584,1.4514381688695195,0.57952036443283,0.8746221362249387,0.0,1.3411148525912104e-06,0.0,1.2254151521364187,0.31395590291172604,1.002512230630138,0.4773409203277261,1.0429018335492621,0.29493492350452505,3.2810014850599485,2.3532176411294023,0.9345780517625343,0.711149247311587,0.13501369039663602,-0.07706931259370824,-0.05892048327771928,0.25339512944524845,0.019395584649749265,0.038709432305975865,-0.08896950137702768,-0.15666559239777056,0.24394636458821325,0.07956479652062837,0.04608758154900275,0.4502089361188243,0.12632338946513763,0.0016567645035571094,0.019102470605754093,0.2004365301965435,0.06222726924173474,0.6260143499830775,0.21066406298741042,0.06977751419754749
5,4.733354207924151,1.478366458570166,1.1258095871118448,0.64755283156705,0.620482898766917,0.8274746392517337,1.4566546274103989,1.201077562627817,0.8726670776978356,0.7791944703214365,0.5528134735185313,0.5087080349349009,1.4234851777298771,1.0829143407495054,1.477414898452288,0.7446115525594966,0.755049953548137,1.0679633614790842,0.8099522026269381,1.414427050305178,1.1140213600604272,0.0,5.656540492984268e-07,0.0,2.323106535931125,0.4365203602631073,0.9893672394957015,0.6594078123685646,2.0649980802229835,0.12228800774543344,7.7644860811808405,3.924358426221532,1.2119018620052835,0.9350181053973333,0.09804459788613783,-0.04461147520876376,-0.0250240391964538,0.14850971773710214,0.015299975387839103,0.06213333349500668,-0.08373406219417212,-0.14395417218114726,0.10995391322096024,0.025889114846025026,0.030208427063724622,0.21478937212573168,0.09166091315363954,0.0010504193642606352,0.04495253570005155,0.3036245514949722,0.07136727602277122,0.6626607416732682,0.21318284657994915,0.07347261085579693
6,6.323831469728077,1.1589633240434458,0.980468983374081,1.746114404353882,1.1917088761011512,0.8533671498735957,1.255861131209142,0.6085535632842453,0.5659742592344434,1.4268831827837807,0.8827412056398909,1.1455289707446494,0.7255936138163092,1.1604151413662909,0.5816750496340859,0.7888692957444556,1.480864591621295,0.7922247926412498,0.5240367720254049,0.90048763249093,0.8675501691075092,0.0,1.420581591222496e-06,0.0,1.85870419940433,0.23956522369302516,1.2441790330514588,0.7132608192020357,1.6452288889463758,0.2936945777861747,2.61955053323274,3.3931639281613926,1.6479529757686517,0.6328724266758081,0.08551403845162021,-0.0702297131890969,-0.05233726817391205,0.20563463765730283,0.01689354837880671,0.07719752240454657,-0.04098270527653677,-0.19851665821686698,0.13456310793395848,0.0406914088018404,0.01719550655223,0.4319105349856892,0.058980471336550204,0.0005265340154198527,0.023471404405610127,0.37901164955495026,0.060420565669858366,0.7064377911115892,0.18839574293636893,0.06084846417927622
7,6.614344765538717,0.5867023542419532,0.6085161478620132,1.5573046966314241,0.694176521865964,0.6859777356639103,0.7640073541114037,1.2392436615549007,1.3241615677904441,0.6855380545943496,0.6674504564638689,1.20773221422063,1.4976072981272144,0.9089521282672078,1.3591837604288153,0.6356961262792419,0.5291401125875238,1.5595865655783485,1.3283988185908882,1.5562157354586057,0.7783383562816406,0.0,1.3832422166381315e-06,0.0,2.2641374159524794,0.35836130072897165,0.7944033220531762,0.557058837419827,1.4418528765002399,0.29645728947249156,5.632512770520435,2.607255816775817,0.9308497749176557,0.5919743381343298,0.08400751036776795,-0.07738193268527219,-0.027479549617992864,0.08449578117509458,0.018211095105125866,0.09356745381057964,-0.03633970852843298,-0.06955015651109768,0.2032051809942199,0.07472367214637056,0.018561957732402334,0.21404620767912322,0.18932343347103406,0.0016601245302443586,0.019706426043336476,0.23800383834735117,0.06001192390908324,0.5909406666904305,0.08599122139474917,0.03132166605096139
8,11.854890162928656,0.778123066835477,0.567144091978119,1.3528853692927445,1.612140869778732,0.9572386099285355,1.2459327609800905,0.4779302112584755,1.2365904606488634,0.6640745816383982,1.2895192495613794,0.7868658390297532,1.4366141918239694,1.036848715239801,0.5761297810812183,0.9827865788128413,0.9066770891784918,1.300675740259554,0.9315896382380471,1.3207742505278406,0.7019699302383525,0.0,5.482398503168169e-07,0.0,1.0168354765940817,0.5128359179305202,0.7686521927283312,0.5932977184344568,1.5656733292260299,0.234489914495316,5.733289711841175,2.702961185914543,1.4006143442983752,0.4099647637110805,0.042875562253350964,-0.03927838462047175,-0.036790105722529186,0.25031148945420517,0.009224908387530963,0.05370473447352071,-0.08137057549645817,-0.19310763109066484,0.1421355036115054,0.03610706062451325,0.02442758100017603,0.2098060764987853,0.061327644229016195,0.0003409704492082355,0.027228888675783706,0.1618217849045427,0.06678391870234285,0.38661316371952237,0.26724438906761816,0.03070566931615932
9,13.019519510993945,0.8443517698248793,0.7615544291540574,1.1286220154995665,0.6408303687628948,0.553352780406375,0.9967895563896915,0.5729263443015515,1.2192585021845987,0.7020409098919648,1.6155649105190946,1.3013243881130594,1.4165771402632004,0.47621572724191413,0.7544224791500125,1.2233839615180075,1.439576596795093,1.3751020086952175,0.8798805127285253,1.49780111957465,0.5753111143473915,0.0,6.87558070078583e-07,0.0,1.56468590585039,0.4305431943786552,1.078581684802038,0.3280050494632566,0.8990760699990948,0.3827541643683832,6.3011631652803395,5.032460140888712,1.0809054527414708,0.5569069193939946,0.0596572941236891,-0.03387224430409567,-0.049339008612701615,0.17687754036565906,0.004395094784001964,0.04340063275904261,-0.06016954907574955,-0.12251714880564586,0.08125785672190493,0.048750621724075294,0.044709691981383685,0.21231719039768923,0.1295665279364785,0.0007300102701258618,0.036466678708024294,0.3003343687054885,0.04057748231792325,0.4234739892429662,0.20473436771605877,0.04550116165602758
