E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,B0,B4,B9,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14,flux_15,flux_16,flux_17,flux_18
1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0265397103957109,1e-06,0.0,0.008450011414857923,0.10419403976107924,0.02630851496361632,0.015975206283560982,0.003399371015517562,0.11234601903924954,0.030237664116851394,0.049194588704416474,0.005661941186664667,0.0031968968712529507,-0.0029880774528975025,-0.0001324991098892892,-0.0008971179775322557,3.122325075318902e-06,-0.0006254375325360435,-0.0020909594753652466,-0.002770128231487653,3.122325075318892e-06,0.0005490393068490313,0.00033421241051449985,-2.1395585265939426e-05,0.0013917701459455615,-0.0020909594753652466,0.000315743032362802,0.00041784149660457643,0.0012696242215346548,0.0002853423867152873,0.0013460224472216678,0.0012696242215346552
1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0265397103957109,1e-06,0.0,0.010457835544275833,0.11593065884408205,0.031762603095244646,0.018730625818716522,0.004373663104258789,0.12305769761707344,0.034540951658362594,0.05974718034261575,0.007486925744412984,0.003973744037363954,-0.0036692237865385696,-0.00019061484432404598,-0.0008596328526221167,2.7127661693246636e-06,-0.0008030353340729988,-0.002809590933916453,-0.0035744853835036243,2.7127661693246907e-06,0.0005215414379523423,0.00042951580108672175,7.555035332902312e-06,0.0018732659404293295,-0.0028095909339164536,0.00036867726382269924,0.0004759572310393332,0.001450311396106564,0.0002853423867152873,0.0017318052922272197,0.0014503113961065637
1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0265397103957109,1e-06,0.0,0.009314992831526281,0.10762103871534978,0.029033223593638594,0.01749380950078617,0.0038045685627362486,0.11866283540466221,0.03282396127974247,0.05347279981138929,0.006430113031166496,0.003522469994810742,-0.003240196056971347,-0.00015666881558627852,-0.0008530825034291402,3.553951545224364e-06,-0.0006996319785340692,-0.0023871135535422075,-0.003035463424311483,3.5539515452243944e-06,0.0005713847264605222,0.00037020604534588133,-7.4948989931104295e-06,0.0015877750690773782,-0.002387113553542207,0.0003404747837265228,0.0004420112023015659,0.0013782181099184616,0.0002853423867152873,0.0015064653619920084,0.0013782181099184618
1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0265397103957109,1e-06,0.0,0.009592757936956037,0.1128514355699844,0.029113333069623243,0.017289712721805996,0.003954725524071123,0.11665974809167765,0.0321135312633956,0.05546422973100002,0.006692306290881613,0.003644904228927457,-0.0034120753870436555,-0.00016562555678259136,-0.0009113331430651696,2.497029745538572e-06,-0.000726400842853011,-0.002500742243978487,-0.003293039985352556,2.4970297455385653e-06,0.0005088674518392675,0.00039232907989370387,-9.190263978164833e-06,0.00167041150712127,-0.0025007422439784865,0.00034575905668301034,0.0004509679434978784,0.001348388452674648,0.0002853423867152873,0.0015659218436883918,0.0013483884526746485
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0265397103957109,1e-06,0.0,0.009462053547691225,0.11039203777232967,0.029077093796033154,0.017385989625797772,0.003884139867459674,0.1175784588005095,0.032444822322885127,0.05452825779575556,0.006569130037481317,0.0035828412895987645,-0.003331271079507267,-0.00016141517950257615,-0.0008839312655934829,2.9626821893843854e-06,-0.0007138253414742694,-0.002447339813913784,-0.0031720721840260407,2.9626821893843748e-06,0.000538151508548836,0.0003819152952569938,-8.390253695825706e-06,0.0016315828177181004,-0.002447339813913783,0.0003432629821024856,0.0004467575662178633,0.0013622987584403447,0.0002853423867152873,0.0015379725913657785,0.0013622987584403447
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0265397103957109,1e-06,0.0,0.00946249508305756,0.11039109639036097,0.029076804937436838,0.01738578766117904,0.003884161393670388,0.11757997391981954,0.03244464376146615,0.0545277696294164,0.006569074274800323,0.003590962076696764,-0.0033312440282083407,-0.00016141646352361972,-0.0008839243683013672,3.0364099570507583e-06,-0.000713828588184411,-0.002447319659906973,-0.0031720174756966176,3.0364099570507668e-06,0.0005381387342256383,0.0003819485916709662,-8.383776770564392e-06,0.0016315509099302885,-0.0024473196599069727,0.00034330018324105996,0.00044675885023890685,0.0013622912609728885,0.0002853423867152873,0.0015379811149316607,0.0013622912609728883
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0265397103957109,1e-06,0.0,0.00953766529683374,0.11134047493506313,0.029075058326738592,0.01756519026108285,0.003913662098851882,0.11727368794218085,0.03229837371054873,0.055007814112276766,0.006615729265384469,0.0036144633826801264,-0.0033589945038868985,-0.00016317615670780815,-0.0008912194223056841,3.1182157634411303e-06,-0.0007190539478990626,-0.002467775081581215,-0.0032146871816260605,3.11821576344111e-06,0.000525541317671959,0.000384352211174562,-8.387137699026822e-06,0.0016455538879375686,-0.0024677750815812146,0.0003462070901869683,0.0004485185434230952,0.0013561496490146318,0.0002853423867152873,0.0015496622792417352,0.0013561496490146318
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0265397103957109,1e-06,0.0,0.009397909879281638,0.10958135231196864,0.0290784509046671,0.01723270328108102,0.003858945177177206,0.1178440987745392,0.03257061232467467,0.0541182213443299,0.006529269134647186,0.0035640048898587743,-0.00330757046249154,-0.00015991233662152488,-0.000877705274339745,2.9051310749022817e-06,-0.0007093601832501371,-0.002429865188151795,-0.0031355884538577117,2.905131074902275e-06,0.0005489441876218203,0.00037986731006289565,-8.387313301357378e-06,0.0016196162384879977,-0.0024298651881517947,0.0003407853175635009,0.0004452547233368125,0.0013675804505869748,0.0002853423867152873,0.0015279964462152917,0.0013675804505869744
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0265397103957109,1e-06,0.0,0.009696909046082593,0.1098901267635454,0.02892320736437953,0.017278419766661623,0.00389556043848133,0.1183885990887373,0.03234953189440393,0.05426802967583533,0.006539399408113532,0.0036893630574747734,-0.0033168452686532777,-0.0001620964073194269,-0.0008802526440872714,2.197598559880032e-06,-0.0007155494122870329,-0.0024365926245660066,-0.0031429605342038324,2.197598559879944e-06,0.0005313523940259387,0.0003596652581363702,-4.972647736832222e-06,0.001614619978725537,-0.0024365926245660066,0.00036305440044737494,0.00044743879403471437,0.0013582976876032405,0.0002853423867152873,0.0015424947058643344,0.0013582976876032403
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0265397103957109,1e-06,0.0,0.00924753645051098,0.11084842428666357,0.029217235719242823,0.017483994675272015,0.003873657240424874,0.11684584698767084,0.03253131726588134,0.05476496020672866,0.006596164079263419,0.0034943770494885967,-0.0033443831634051425,-0.0001607898992853048,-0.0008872740826688554,3.700958101484531e-06,-0.0007122455914068309,-0.002457109080736287,-0.003198642236172029,3.700958101484524e-06,0.0005443542470952023,0.00040231427796357216,-1.1559995478901557e-05,0.0016470928003844097,-0.0024571090807362873,0.0003251922670236447,0.00044613228600059226,0.001365930522925981,0.0002853423867152873,0.001533821867237609,0.0013659305229259803
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0265397103957109,1e-06,0.0,0.00945489487742521,0.11036445759425928,0.029067034808402052,0.01738072558764198,0.0038827989084621924,0.11757591164311802,0.032437809018177846,0.05451431927066842,0.006567442784101892,0.0035842677929333513,-0.0033304686064799666,-0.00016133519238383193,-0.0008837191413498095,3.012834403793866e-06,-0.0007135932861065001,-0.002446749465130158,-0.0031708056843606685,3.0128344037938526e-06,0.0005381559464245995,0.00038150585870909756,-7.691130918494005e-06,0.0016305922598725839,-0.002446749465130158,0.0003427913927196905,0.0004466775790991193,0.0013620042826006675,0.0002853423867152873,0.0015374416222825678,0.0013620042826006677
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0265397103957109,1e-06,0.0,0.00946942011444398,0.11041758544000645,0.029086471278291906,0.017390842506822147,0.0038854541543999156,0.11758253426278122,0.032451383865008926,0.054541156100074296,0.0065706949317484485,0.003590138919679628,-0.0033320147602674205,-0.00016149357565469738,-0.0008841281175537715,2.993082474625711e-06,-0.0007140522601018643,-0.0024478866427136495,-0.00317323338779506,2.9930824746257243e-06,0.0005381335263747716,0.0003823452363770355,-9.056863016342445e-06,0.0016325027665094892,-0.0024478866427136495,0.000343756969215797,0.00044683596236998484,0.0013625742655952744,0.0002853423867152873,0.0015384929993223664,0.0013625742655952741
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1,1,1,0.0265397103957109,1e-06,0.0,0.010026600803412116,0.11974294729734479,0.03186925622018895,0.018885383769609985,0.004155943025313278,0.11436169292086182,0.03406130098582758,0.05909495019608024,0.00712017157818025,0.0037862980859008307,-0.003607668507963764,-0.00017762801785248115,-0.0009602489469957866,4.177510664188254e-06,-0.0007620481167564975,-0.002647419560967976,-0.0034545126665133583,4.177510664188193e-06,0.0005466234888269386,0.00039764515804072094,1.0149678224016134e-05,0.0017537216300808518,-0.0026474195609679767,0.00035843079115594856,0.00046297040456776833,0.001430171741490047,0.0002853423867152873,0.0016455963694196063,0.001430171741490047
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1,1,1,0.0265397103957109,1e-06,0.0,0.008970213794063469,0.1025139567835815,0.02675204614064961,0.016124895591826154,0.00365263185427428,0.12067954962118467,0.03099993367188021,0.050674104462883125,0.006103849793453529,0.0034114142083545205,-0.0030977394707704456,-0.0001476059144032606,-0.0008198205676188679,2.1308080821804395e-06,-0.0006725854404296075,-0.0022779189031515777,-0.002935217911173047,2.1308080821803345e-06,0.0005279117946684576,0.000367521043153239,-2.2151846656938716e-05,0.0015263520192969474,-0.002277918903151577,0.0003293470520154874,0.000432948301118548,0.001301630525180026,0.0002853423867152873,0.001446304170941176,0.001301630525180026
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1,1,1,0.0265397103957109,1e-06,0.0,0.009431303650316502,0.11021080332911908,0.02899281492339258,0.017343398007849967,0.0038691141962479297,0.11741352767763803,0.03237840096897356,0.05436523302059731,0.007159114095537842,0.0035752684649061747,-0.0033207496122685887,-0.0001605189103776015,-0.0008845121444535115,3.009066963164551e-06,-0.0007110860809879781,-0.002436237467815078,-0.0031596293218375763,3.0090669631646118e-06,0.0005385729347982173,0.0003804617113303708,-8.832695733155345e-06,0.0016241332510940649,-0.002436237467815078,0.00034246613235392733,0.00044586129709288825,0.0013595098472523866,0.0002853423867152873,0.0015320229934421461,0.001359509847252386
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1,1,1,0.0265397103957109,1e-06,0.0,0.009487919886770333,0.11054056687137158,0.029146471770328922,0.01742097795285621,0.003896595472849987,0.11771658614154804,0.03249951632487521,0.0546625621734739,0.006082416740903972,0.0035971746862174096,-0.003339944934588888,-0.00016215814628163814,-0.0008834358912031511,2.9974624738229893e-06,-0.0007160953602441953,-0.0024565090433857364,-0.0031823122350092417,2.9974624738229893e-06,0.00053778607945434,0.0003831508423485169,-8.015670241806903e-06,0.0016377155335155727,-0.0024565090433857364,0.0003439576506113081,0.00044750053299692533,0.0013645952595663102,0.0002853423867152873,0.0015429045403561662,0.0013645952595663106
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1,1,1,0.0265397103957109,1e-06,0.0,0.00960817943479588,0.11041520611665118,0.0290728847845471,0.017400626523833784,0.0038601051443682075,0.1169817498522611,0.032436588795886775,0.054545608884975956,0.006570113779032947,0.00364854273099344,-0.003331786185164237,-0.0001599815277255182,-0.000883953474766497,2.6495121097443484e-06,-0.000708932832344734,-0.0024478327103977407,-0.003178396929128832,2.649512109744362e-06,0.000542430130659344,0.00039169038673368266,-3.84444393314079e-06,0.001632154237292133,-0.002447832710397741,0.0003237364016539365,0.0004453239144408055,0.0013619530476980922,0.0002853423867152873,0.0015284557493834819,0.0013619530476980924
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1,1,1,0.0265397103957109,1e-06,0.0,0.009329094267028082,0.11037006955117593,0.02908068409963457,0.01737245387791234,0.003906095825085907,0.11812463745786034,0.03245218387696058,0.05451199477810178,0.006568183479010122,0.003531459600827905,-0.0033307773060620863,-0.00016272483460232719,-0.0008839049740131995,3.3148739417376688e-06,-0.0007182935153365359,-0.0024468723320488876,-0.0031662516896660336,3.3148739417376654e-06,0.0005342350511825028,0.0003730243087281859,-1.2533842262030882e-05,0.0016310333688593077,-0.002446872332048887,0.0003611179228121184,0.00044806722131761454,0.0013626078566341129,0.0002853423867152873,0.0015466663207881468,0.001362607856634113
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1,1,1,0.0265397103957109,1e-06,0.0,0.009462293703824086,0.11039152574370002,0.029076936682397244,0.017385879774849233,0.003884151575807502,0.12183203778066996,0.032444725201272166,0.05452799227637721,0.006569099707507934,0.003587258256548408,-0.003331256366023801,-0.0001495167913344643,-0.0008839275140848073,3.002783595152228e-06,-0.0007138271074001348,-0.002447328851938994,-0.0031720424275403234,3.002783595152194e-06,0.0005381445604498263,0.00038193340556150044,-8.386730796796271e-06,0.0016315654626934933,-0.0024473288519389937,0.000343283216230583,0.00043485917804975176,0.0013622946804921238,0.0002853423867152873,0.0015379772274424323,0.0013622946804921238
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1,1,1,0.0265397103957109,1e-06,0.0,0.009462293703906966,0.11039152574477176,0.029076936682696026,0.01738587977502007,0.00388415157584139,0.11392268169501199,0.03244472520152713,0.05452799227690824,0.006569099707572369,0.003587258256579891,-0.0033312563660238014,-0.0001716469434635078,-0.0008839275140848076,3.0027835951522145e-06,-0.000713827107400135,-0.002447328851938995,-0.0031720424275403234,3.0027835951522213e-06,0.0005381445604498267,0.0003819334055615006,-8.386730796796217e-06,0.0016315654626934937,-0.002447328851938994,0.00034328321623058313,0.00045698933017879504,0.0013622946804921238,0.0002853423867152873,0.0015379772274424328,0.0013622946804921238
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1,1,1,0.0265397103957109,1e-06,0.0,0.009341241074492464,0.10867778678058257,0.029070025347268817,0.017193163705631915,0.003832203585180404,0.11817723724961104,0.03103084721657388,0.05373311013750641,0.006484263747581065,0.003541110591254708,-0.003279060424615834,-0.00015831722230539566,-0.0008687781681399251,2.981433736144339e-06,-0.0007046010385066575,-0.002410282256475909,-0.0031625508286527663,2.981433736144349e-06,0.0004901217814786978,0.00037659361925177447,-8.202076716201168e-06,0.0016056775852495554,-0.002410282256475909,0.0003391909297072285,0.00044365960902068285,0.0013029285294212532,0.0002853423867152873,0.0015174077864492125,0.0013029285294212534
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1,1,1,0.0265397103957109,1e-06,0.0,0.009568216295493997,0.11189261923961562,0.029082472032064974,0.017554565688953423,0.003929617507622901,0.1170697222749085,0.03368408643490418,0.055223959711608143,0.006643337746114925,0.003627641415495438,-0.003376959985668692,-0.00016412788392560043,-0.0008972049256842913,3.021240106807968e-06,-0.0007218946756758607,-0.002479755059984402,-0.0031802958132449797,3.0212401068079953e-06,0.0005802478498732628,0.000386604917556355,-8.55159127516962e-06,0.0016542213088348457,-0.002479755059984402,0.0003468625895014832,0.00044947027064088773,0.001414333192297988,0.0002853423867152873,0.0015559800181005863,0.0014143331922979881
