E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,B1,B3,B8,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14
1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0883519115832512,0.185256940751144,1.290819214175747,1.4939628789918797,1.1028679458280737,0.6552188526820436,3.531805175300353,0.11473260216815387,1.2452685839459277,0.7608544547493408,0.10933656393850354,0.061682045378144576,0.08304174419889843,-0.06643154663497013,-0.020945592217048947,0.008563290276916347,0.09709516040193776,0.030663613766967645,0.05045447471101425,-0.011227570667130315,-0.004749501256825557,0.11406017581007555,0.009401458729932456,0.008563290276916345,0.009401458729932458,0.026683036958056263
1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0883519115832512,0.18248592607787587,1.2895082072883526,1.4856137915617835,1.0986109573394771,0.6560543522382284,3.538027632517679,0.11325081722734485,1.2672096287211665,0.7853639901042485,0.10609018263694968,0.060528875156467044,0.08158213301933405,-0.06526998387343558,-0.020445313353571526,0.008563290276916345,0.09508565240817088,0.029815668534735325,0.04945391698405935,-0.011074958172407778,-0.004741108716968527,0.11229533964106575,0.009122314052902694,0.008563290276916345,0.009122314052902694,0.026580042414058685
1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0883519115832512,0.1876423179742737,1.2919930880899755,1.5012517190991528,1.10660418883815,0.6545181902396274,3.5264936518577494,0.1160195078495514,1.2721100153974854,0.7401596451797922,0.1121703367780892,0.06267994719841456,0.08429664374095118,-0.06743970409903283,-0.021376022258773553,0.008563290276916345,0.09882713621262884,0.031387432113596,0.05131533479446343,-0.011364612403951091,-0.004759756900618285,0.1155891588257697,0.009645124686147973,0.008563290276916345,0.009645124686147975,0.026773432467963324
1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0883519115832512,0.19050357150259356,1.3257087253095348,1.5702921171999535,1.1606562177830686,0.6657150610300351,3.574004678943337,0.11879747684522195,1.2764101095118388,0.7816886825881874,0.11561726444944398,0.06435732482913069,0.0848649407364458,-0.06945935906445715,-0.021495152310102683,0.008563290276916352,0.09964593375265338,0.03018657468819622,0.05155359489712172,-0.012803729932009122,-0.005102034235326416,0.1190356908773802,0.00994151362576699,0.008563290276916345,0.00994151362576699,0.02808117950282049
1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0883519115832512,0.18054292722886395,1.2595562117765249,1.4271054814925135,1.0523070592472905,0.6457747580975671,3.4932702163171045,0.11112540606422504,1.2638488115730897,0.7420882954501871,0.10384304262588677,0.05931868252604852,0.08137685489990029,-0.06376347613457416,-0.02044553962559212,0.008563290276916342,0.09479024238781046,0.031026766253236356,0.04945436952810062,-0.009864312997947933,-0.00444479360852558,0.10966877117271245,0.008929090548217902,0.008563290276916345,0.0089290905482179,0.02545975541254619
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0883519115832512,0.18560725103425518,1.294906425318173,1.5010785539596692,1.1088000661275805,0.6490668893034829,3.4972951046421263,0.11602839427648311,1.285071380950212,0.7611475507296149,0.10975045327184474,0.061491045341406286,0.08313209931514356,-0.06653793594772198,-0.020837280750538867,0.008563290276916345,0.09695930388538743,0.030421367937665457,0.05023785177799399,-0.0112531935634122,-0.005046890606315711,0.11420177671888432,0.009437047588279797,0.008563290276916345,0.009437047588279795,0.02682656002062353
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0883519115832512,0.18496650726682193,1.2874669761294137,1.4881205726994948,1.098006412792927,0.660259079866823,3.560098466902353,0.11368315575832734,1.2575710941842118,0.7605848030845114,0.10899401150928226,0.06183170484763005,0.0829659454310114,-0.06634129455235524,-0.021031870874134384,0.008563290276916359,0.0972003634781792,0.030859068925823966,0.05062703202518521,-0.011204672822444861,-0.004509589704725203,0.11393858135281743,0.009372003875946493,0.008563290276916345,0.009372003875946493,0.026565415926327857
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0883519115832512,0.18502401547375305,1.2895276650806689,1.4909214166278275,1.100645865357145,0.6560422178105433,3.5244557610560223,0.11470174851699218,1.2672481158107833,0.7597692462656178,0.1090617970199136,0.06151111819644847,0.08295540807597604,-0.06628496350632909,-0.020900023049188143,0.008563290276916345,0.09693722778354945,0.030652264277220377,0.05036333637529267,-0.011147781821155901,-0.0047738453098806165,0.11381426199520417,0.009377832508727018,0.008563290276916345,0.009377832508727018,0.02662927543968693
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0883519115832512,0.1854500866696598,1.291889748301347,1.4964862093597204,1.1047114507803133,0.6545376391876812,3.5379031880041443,0.11475810783259034,1.2719921119193334,0.761754494501047,0.10956466781264458,0.06182388576738872,0.08311331510079846,-0.06655317944069977,-0.020983395596027576,0.008563290276916331,0.09722616633433798,0.030672986893638215,0.050530081468971644,-0.011293804298417039,-0.004729293673311104,0.11426421397454889,0.009421072453425322,0.008563290276916345,0.009421072453425315,0.026727638937821478
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1,1,1,0.0,1e-06,0.0883519115832512,0.1846503400451436,1.2900031811766073,1.4926738168706764,1.1018457438970914,0.6549391588897452,3.5288517918656237,0.11497124951476617,1.2697508089542817,0.7591099221586666,0.10862171836009844,0.06193338459205952,0.08271385215031347,-0.066341745098984,-0.021003456077042293,0.008563290276916345,0.09698547509201007,0.03064372999302605,0.05057020243100102,-0.011363182161058527,-0.004408360506924486,0.114003506749347,0.00933999172431053,0.008563290276916345,0.009339991724310532,0.026658305573320638
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1.0,1,1,1,0.0,1e-06,0.0883519115832512,0.18582684641408956,1.291582718331545,1.495167320688062,1.1038231088262191,0.6554808665992451,3.534577894873532,0.11450800316737504,1.2699240791695767,0.7624927030880788,0.11001030248922639,0.061445248985070616,0.0833499043018837,-0.06651593474104267,-0.020891006173204302,0.008563290276916345,0.09719800072570564,0.03068206598466292,0.05034530262332498,-0.01109994636174566,-0.005070685755972032,0.11411308730229153,0.009459391089896964,0.008563290276916345,0.009459391089896964,0.026706146388044427
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1,1,1,0.0,1e-06,0.0883519115832512,0.18333590745072853,1.2780847210867083,1.4891716430648447,1.081374184175743,0.6518395815346374,3.5189183771228203,0.1138859946109936,1.2665117093915832,0.7513475134378913,0.10708077614122408,0.06035654297012642,0.08201436442747224,-0.06514852074979224,-0.020570525464418316,0.008563290276916352,0.09563736991425523,0.030488849164462945,0.04970434120575287,-0.010652201764373537,-0.004791977779665817,0.11188205823313567,0.009207491633224383,0.008563290276916345,0.009207491633224383,0.02616301201892524
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1.0,1,1,1,0.0,1e-06,0.0883519115832512,0.18686122889993584,1.3014504575690358,1.497861607332908,1.1209678812521577,0.6580326814405931,3.5424643511489857,0.1154399040099172,1.272607805535168,0.768810417151488,0.11123842898483019,0.0627967845355101,0.08390131979632497,-0.06751088916209944,-0.021259951706344205,0.008563290276916345,0.09831720172888248,0.030806312566783026,0.05108319368960479,-0.011713590845905342,-0.004714104626589319,0.11589179176505218,0.009564993279573395,0.008563290276916345,0.009564993279573396,0.027120950896608445
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1,1,1,0.0,1e-06,0.0883519115832512,0.18965051812415956,1.3058862213472646,1.528118468809144,1.128887007025171,0.6584206345358755,3.5488949821639455,0.11655400629261765,1.2752760990260652,0.7776361707160042,0.10836832438373001,0.0627925114324063,0.08503099147135876,-0.06741415816570348,-0.021465203574751096,0.008563290276916345,0.09904575130921792,0.03163159314351442,0.05149369742641849,-0.011298814005987812,-0.0046216467332971835,0.11619190976025073,0.009318203285578155,0.008563290276916345,0.009318203285578159,0.027312548019796087
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.1,1,1,1,0.0,1e-06,0.0883519115832512,0.18148124026928728,1.2777414618341352,1.4645972707454533,1.0805217104638962,0.6524118086868727,3.5168877673487744,0.11315206949717548,1.2651339113791777,0.7464007708749228,0.1100917769086677,0.060717733149273354,0.0813324563811995,-0.06557302475628243,-0.020497844113975122,0.008563290276916345,0.0954099583398259,0.029836933583543442,0.049558978504866597,-0.011158754644406799,-0.004855291607009107,0.11221325594692932,0.00946639678281775,0.008563290276916345,0.00946639678281775,0.026142387076671825
