,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,B0,B3,B6,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14,flux_15,flux_16,flux_17,flux_18,flux_19,flux_20
0,0.8232458107305921,0.9202601361558722,0.6349337849182348,1.3026922321069605,1.2388828837344086,1.3918227540097439,1.320713913818417,1.3459348499015173,1.2538751230663097,1.0607412223101091,0.8415690128917517,0.9924711126530257,1.1550941409157245,0.6844789050281025,0.9012020002754879,1.4048347622305255,1.0577526490646232,0.6903069151695883,1.363678358629929,1.1667409346092126,0.9106195415239241,0.23792810952822047,1.2031963878395588e-06,0.0,0.22534109651087914,0.09693060376588403,0.27165802186887583,0.7813601503818948,1.4239177565375256,0.40375906303764386,0.706183249999445,2.2953908262648954,1.6024966677092263,1.421568610856867,-0.08086934039976841,-0.12608735039775934,-0.01664418310118582,0.02722570349152657,-0.35748606561125784,0.06389433829221028,0.028693847716957422,-0.3627539802214912,-0.06053471191549976,-0.07948587343870285,0.002014974572551172,-0.16645690029579915,-0.0464826188405859,0.06712264927381399,0.12872456209905883,-0.7470556242432476,-0.04301129855289092,0.02565143384388008,0.02232435069384773,0.3099965364603536,0.1979972509702382
1,0.7951699484428236,1.0607111651527592,0.7911058361899058,1.4331505011323782,0.9617007400542629,1.160065339390621,1.289895201256391,1.470633410908524,1.0381140340245665,1.2256070500727816,1.0220948139956092,0.6638150286435819,1.2587747080186666,0.676280251662534,0.9850298209586384,1.3479967384953253,1.2591042941921602,0.5791204428679485,1.1658254115639242,0.6899351343442951,0.987028843965132,0.19435107878085303,1.1651084470665966e-06,0.0,1.4506272331304888,3.168886027369866,2.444910569925424,1.2845543909240957,0.6585352114920899,0.420428552387225,2.4473541879859586,0.47548966637019174,0.13916577714420134,0.5314356626919982,-0.05974885372745169,-0.1287254957455858,-0.02224391842412949,0.013582237118282782,-0.4611696935508352,0.11826671175280848,0.02276702937567501,-0.3525858986572927,-0.10328293806888035,-0.09437403754113761,0.0014165664695520944,-0.09337873843284324,-0.06861258347347264,0.12893234765677375,0.11676223581112327,-0.8109514744691394,-0.02752877626959316,0.052361471595093655,0.04757402439519603,0.2024050650839525,0.12171629108274815
2,1.394087312322634,0.9666670425001301,0.6819685814498418,0.8904387107294325,0.6723445999620601,0.7246101851269923,1.067384154365634,0.7602949705159779,1.0714426758324644,0.7437526543349845,0.8796052540109753,1.0882331753200352,0.9597259805062277,1.3846027310631668,1.3565760404392257,1.0275247613391565,1.0222246529303616,1.1329399477807203,0.8480207440403241,0.6320941309889291,0.8613357914759858,0.1833809912047514,9.051270997681011e-07,0.0,0.9716135928856993,2.4427461257217695,2.0925149709150355,2.207506475812748,0.6238020257956863,0.23583067972324656,2.6675646934910144,0.2960367465783648,0.0703228725317228,0.21644944522988457,-0.039909094598045945,-0.17236176046541857,-0.0119786304760131,0.027888196467959963,-0.39762041399204834,0.07162862892990696,0.025869146113776838,-0.2613066753171624,-0.052419328532595774,-0.19296019074146792,0.0024561407576937006,-0.16143601671783836,-0.07116659555695357,0.11571539245766276,0.16900705838833655,-0.6444482426446176,-0.05630860006291559,0.05434298354977059,0.0504953564520308,0.2352452466675258,0.13120707382578273
3,1.19033755035776,1.3058213838605752,0.6713361941306982,0.6119619039617219,0.8578548123103086,1.2249981359334805,1.076479501854466,0.9321958778430582,0.6042935232342097,0.8989880820657752,0.6071386737907981,1.164956593549467,1.1518479690000092,1.4709051344793873,1.019687531594661,1.275134892512897,1.3537018147770694,1.2477955739287019,1.1248216775370623,0.7236513570508016,0.7448620255029607,0.23704874096519674,1.2410216449157718e-06,0.0,1.6979670036432712,1.608193486738731,2.1823754250357643,1.3092036969277423,0.4532637078545927,0.5709729949731852,1.927488864819062,0.3660145740181744,0.08497599564488843,0.40710565868620363,-0.06547355368658937,-0.12883015149848012,-0.019687366731308394,0.018711644492202913,-0.16536443767017883,0.06542693335344736,0.03788576073733777,-0.3349360175482327,-0.051266083436831957,-0.15491185801734111,0.001711008814396446,-0.1560201433674414,-0.050545829821177266,0.12117907272084999,0.1027591261544711,-0.4480518615284846,-0.026878992500555077,0.033698147013623364,0.04317270899523306,0.3607107961928792,0.18220843509382742
4,0.5772976283890434,1.2136589145945176,0.804450773661251,0.7427158940216555,0.6192760550448917,1.447416569024048,1.264703312356323,0.8007051944282043,0.5092912733559469,1.4536826962497722,0.6122273551815587,0.811523932548484,1.4758685546162227,1.4544803690025832,1.1118570302626085,0.8843681337576362,0.8196955940666407,1.3643471038800152,0.853206028097687,1.4148290281650495,1.242515711255383,0.31751198934142455,6.693783528934045e-07,0.0,0.8750680063727145,2.9601492203309387,2.8652163109833273,2.118017553392249,0.5471607284179046,0.4606663007635061,2.7807640240496783,0.39749516931180034,0.12136866569098433,0.5212413769708569,-0.05624871729831356,-0.10199284107394949,-0.024651641611832364,0.017664745331104553,-0.23442307772040033,0.08621278945528049,0.025848783640719568,-0.23246841299296503,-0.04466506481859939,-0.23088259218154136,0.003672379002857305,-0.13668479997106117,-0.038851591251515265,0.06495067730477257,0.08911303707495717,-0.397294100786733,-0.0514236444082591,0.02971825594562249,0.04984703364197649,0.27551349493984406,0.11561636177028901
5,0.983712764208867,0.5547991298049699,0.8429918633820525,1.0943403576109936,1.0893195065697694,0.5454252005129736,1.3897971737035013,1.0550798958791545,0.6613039951747708,1.1966453441729472,1.1746519615822988,1.0073258798898608,0.9605799337620854,0.9225574827069327,1.3609743870649793,0.6235018300283108,0.7133398313339451,0.5937417940031431,1.3044180389004603,0.8041980742186836,1.1399666660956447,0.275922416953491,5.585675095299408e-07,0.0,1.321423697477755,2.4533334646131872,2.8151560877877153,0.9732573570786478,0.4702347499258442,0.32665668629828576,2.7871808491462953,0.5173607606692006,0.0641570521894237,0.53336530529608,-0.06990465864050534,-0.2646906329652736,-0.019696856629808548,0.020383878532849214,-0.28101277681095294,0.12095084352564736,0.014574274046911135,-0.338570418109464,-0.056143394200072146,-0.1635213339820854,0.0023491675867058645,-0.11458787457032503,-0.0860906378734648,0.1539590084005607,0.1118205112274354,-0.7692105656463337,-0.04957068986335165,0.04353577941313751,0.022788617509860037,0.30909872857094345,0.10763785614545887
6,0.6410625371803331,1.4742563892497813,1.0948655899493154,1.4501845382401668,0.9098094946247207,1.1034901273929085,0.568569533427193,1.4686921330679095,1.3757582350719324,0.754925666809568,0.9943781256369977,1.4206516057906249,0.8936571092672144,1.1771243627575183,0.7992013553165015,0.5002572539258656,1.4706886614901395,0.7043910918337429,1.0124568730537038,0.677024402389464,0.7691455661332123,0.177203917914092,6.863394226535964e-07,0.0,1.5513799946025522,1.5274403157895777,1.520184718916156,1.6260200932950137,0.7319127799502761,0.6044516295648132,2.454877396055218,0.20518135388360603,0.057203972197689336,0.46986710750957683,-0.04791285588633958,-0.2767347455703704,-0.024364893180918813,0.010488729581319791,-0.22400856902935623,0.04307600037431543,0.043630149271526,-0.12665383297424052,-0.0891013360618707,-0.23141274510341073,0.0018239110005876544,-0.16345391036204332,-0.06059137231751969,0.12655070943130503,0.15077052488946502,-0.5790573050142158,-0.03446236366850924,0.0554747720207478,0.039201043340802946,0.3455773760788547,0.10286887431592724
7,0.8041945672747898,1.4499957782713646,1.2013354174017625,1.0201403752970784,1.0777193291708076,0.6944881140676424,0.7810100693427319,0.5487170072015435,1.1199818741068082,0.9373935641717802,0.9641842966842913,0.9320742169857529,1.1958939693800246,0.6687579831101288,0.607966675964971,1.0365584623915924,1.1884653842533843,0.6371548128419391,1.3666893077437825,0.6821641045764005,0.7266815944242,0.20442017234787274,6.655922947212082e-07,0.0,1.2512302655137606,2.7817085477931056,1.173732264669825,0.8895460088598106,0.2875379904573534,0.23754939835997688,1.3690910608127835,0.373217430445809,0.0739334836488122,0.21553244770203037,-0.03318136163940695,-0.17381921610735845,-0.01568437969364933,0.02124113601090446,-0.3317338799295426,0.0740940157007676,0.031434115537588896,-0.31478692692756677,-0.10275142897417233,-0.20503434402618503,0.0021470227071961577,-0.1524517163158014,-0.035366815457458636,0.12945750807966075,0.09880190400975339,-0.7672923405246563,-0.03947031440049804,0.03826007476017891,0.04492503331781665,0.3049671814751818,0.16642927652693465
8,0.6800847126062068,1.376912554857744,0.7011823238886549,1.3049727596531786,1.2631303329790284,1.0591005711655639,1.2216989572452368,0.6175234517835632,0.9214765665402747,0.8302700377171317,0.8868331874793748,0.9147703650747299,1.4860814140590033,0.8326744558612986,1.0018558127015051,1.1594668683222942,0.7931727346722375,1.4999550636701513,1.0958457975644667,0.5561250773898285,1.2094856677884835,0.17880834801679113,5.822198256303363e-07,0.0,0.7449643742169962,1.8976241608822568,1.9571998340010208,1.9273254516695637,0.64618664870241,0.2557018075409379,1.9773335300836898,0.26923135790627195,0.15162360928786947,0.38348142182154354,-0.04471241699559755,-0.18978181460716217,-0.016846890712577535,0.01969531391124355,-0.342932487430104,0.06954754417251392,0.028310181074363255,-0.17617272384293214,-0.1040994318094542,-0.19446749244047917,0.005135795641466951,-0.14318575165268072,-0.038253343203286265,0.15376328644654388,0.21942122747844983,-0.33867593357843223,-0.05042074119561037,0.03656600428981522,0.04648981574131892,0.4010995564768015,0.11016143102842141
9,0.6405899016655036,0.8848611403116419,1.1370214568489923,0.679021535772555,0.992722417143226,0.8311941736579492,0.9676218854094211,0.5970205996065837,1.422050725559511,1.2804708923341446,1.192904568644655,1.2971555334091542,1.241443376364743,0.800786104384194,0.5764916735385068,0.5835973425242295,0.6152446448057906,1.0621903437974423,1.325684898362197,1.1143139923184266,0.7853806478587633,0.21675583117613795,7.449666737781629e-07,0.0,1.366459640825556,3.043071236206166,1.1098463544189472,1.9784991284945115,0.3525865638241695,0.5127040312528522,2.5549588844019464,0.45280790548642286,0.08237821794736737,0.4032456802513794,-0.07214378315124996,-0.17002235543146282,-0.01732503172364879,0.023017027525267093,-0.27112598826718914,0.055732096011084906,0.017146498333463003,-0.3820258554588489,-0.08618794798679608,-0.18103791119815776,0.002861270354527237,-0.12715960261725306,-0.0761878222752386,0.10137413596458889,0.14286381162418169,-0.6675032044017956,-0.05556821660090224,0.05255016981935511,0.02018560734507304,0.393985584821212,0.138476602382844
