E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,B5,B8,B9,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.28099233969635834,0.08290143680414266,0.44841371516090484,0.42055399229500656,0.0856556928385263,0.015990820436285427,0.18618006889035257,2.3493582985651438,0.3272800561953721,0.22123225806492156,0.027268166096162113,0.02278251259442158,0.0035764766009992663,-0.023237101044792215,0.0460196136392138,-0.00022729422518531078,-0.02369168949516285,0.046019613639213794,-0.00022729422518531772,0.02323710104479223,0.005752298556844932,0.032565876202636415,0.005752298556844931,0.027268166096162116
0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.49802217862357934,0.3017588794038528,2.4317722911036,0.37802630843047325,0.09130075471792987,0.25731865238896023,0.018470269434001117,0.18808010520154086,0.09967412972393742,0.47817247246508515,0.023181969902934554,0.02864004377762038,2.130182017317031e-05,-0.025900355930190883,0.05454039970781124,0.001369843923714753,-0.023160668082761376,0.05454039970781125,0.0013698439237147461,0.025900355930190883,0.006644218452272367,0.032565876202636415,0.006644218452272366,0.02318196990293455
1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.3877129089965827,0.2720394846715733,2.311844607353578,0.3064730495018416,0.07929726543622274,0.15644099067984193,0.014974195372965909,0.23488415643153923,0.07970173064148812,0.4355569130419541,0.028950842191616873,0.020318057427357504,0.005089666660293172,-0.02208961647934061,0.04240767390669813,-0.0008857795259915521,-0.023861175531323706,0.04240767390669813,-0.0008857795259915452,0.0220896164793406,0.005386593063002626,0.032565876202636415,0.005386593063002627,0.02895084219161688
1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.5147310695783816,0.45309722748420045,2.3193366050190183,0.27731119643369456,0.11575055496208371,0.206190980872744,0.013549354637410351,0.2450106317124793,0.10849527773765748,0.724965331849801,0.030198989330484198,0.026863485610673633,-0.001678806874334464,-0.029370640907746152,0.056234126518419796,-0.0012535776485362374,-0.03187779620481866,0.05623412651841979,-0.0012535776485362582,0.02937064090774615,0.004874042169224728,0.032565876202636415,0.004874042169224728,0.030198989330484198
1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.392376687720939,0.24151127267464587,2.3668071696606896,0.34227115642266015,0.0742025444936453,0.18020005939276218,0.016723281786554255,0.21412639000779488,0.07911143915119266,0.38482658508187206,0.026392326414670996,0.021557030393404116,0.005150829103183218,-0.021399263852445942,0.04295629424585004,7.888327047907845e-05,-0.02124149731148778,0.042956294245850034,7.888327047908539e-05,0.021399263852445942,0.006015783247007259,0.032565876202636415,0.006015783247007257,0.026392326414670996
1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.4215396023163974,0.2589706853233742,2.3416988821011016,0.3572731538179572,0.08265092283147116,0.18410214101802527,0.017456275569684782,0.21876311795754655,0.08574252340961883,0.41354696681216596,0.02696383017719844,0.022726441496770965,0.002882561798096938,-0.023403854937936227,0.046130296434707174,-0.0003387067205826433,-0.024081268379101503,0.04613029643470718,-0.0003387067205826433,0.02340385493793623,0.006279459466603245,0.032565876202636415,0.006279459466603244,0.02696383017719844
1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.4198178556334049,0.29186158974901194,2.3526323875874886,0.31388899020016664,0.08299595640561576,0.187057414815654,0.015336536352284713,0.22227478222614655,0.08556712968634722,0.46562656398099184,0.027396663279351408,0.02279490622939117,0.003906310522364882,-0.023142629493188842,0.04593753572258001,-0.00017386163189882925,-0.023490352756986518,0.045937535722580025,-0.0001738616318988362,0.023142629493188842,0.005516936187082682,0.032565876202636415,0.005516936187082683,0.027396663279351398
1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.27797286568249624,0.11957920170045495,2.528711838295654,0.4046333025816104,0.08043167688538076,0.15618355887502858,0.019770280411651846,0.18558829421686096,0.0631810986670097,0.18798053162319125,0.02287483966614111,0.016416748233887425,0.011616434593024739,-0.013837576653501906,0.030254324887389338,0.0012895857901927665,-0.011258405073116366,0.03025432488738933,0.0012895857901927751,0.013837576653501901,0.007111864956109779,0.032565876202636415,0.007111864956109779,0.022874839666141105
1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.5162326727110808,0.45879430668154825,2.320084155430196,0.2754532297721196,0.08680422858269833,0.20632336964255005,0.013458574858137416,0.245167945364049,0.10131226404116224,0.7340324413880708,0.030218379155537003,0.027045342935040018,-0.0018147425038879915,-0.029539232297232515,0.05658457523227252,-0.0012469446810962417,-0.032033121659424985,0.05658457523227252,-0.0012469446810962487,0.029539232297232508,0.004841386409291904,0.032565876202636415,0.004841386409291905,0.030218379155536993
1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.422498304516381,0.2730916786471755,2.3376367175518324,0.33460130629561396,0.08170479137762045,0.18806248888384286,0.01634853485702672,0.2234690819541192,0.14553001233970536,0.436251359688147,0.02754386768630096,0.021947540295849242,0.00387838963921296,-0.022806509171468634,0.04475404946731788,-0.00042948443780968515,-0.023665478047087993,0.04475404946731788,-0.00042948443780967127,0.022806509171468634,0.00588097739195483,0.032565876202636415,0.0058809773919548305,0.027543867686300957
1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.41984872126726197,0.28376102324086255,2.353284533884786,0.32476445447832913,0.08331070657939488,0.18552188796154645,0.015867908775202014,0.22045016117365437,0.06493332196138467,0.45267754054858034,0.02717176809290117,0.02306997150841389,0.0034738444952171557,-0.023383947553048956,0.04645391906146284,-0.0001569880223175335,-0.023697923597684013,0.04645391906146285,-0.00015698802231754044,0.023383947553048956,0.0057080841543703095,0.032565876202636415,0.0057080841543703095,0.027171768092901172
1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.41907006259953083,0.2787847042497478,2.343151973882452,0.3280779519800961,0.08267670458137043,0.18586661599881896,0.016029805421709575,0.22085979128367977,0.08537081558130828,0.4461868961895755,0.027222257393041252,0.022717048896821322,0.0036598012506636156,-0.023139752519599474,0.0458568014164208,-0.0002113518113890725,-0.02356245614237763,0.04585680141642082,-0.0002113518113890725,0.02313975251959948,0.00576632243237332,0.032565876202636415,0.00576632243237332,0.027222257393041245
1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.42109516193365054,0.28180087721445674,2.3516225439765073,0.326989074880765,0.08298341539555587,0.1862943811738745,0.015976603163145454,0.2213680919635706,0.08575958938549842,0.44922822402887913,0.027284908416403957,0.022806386257748265,0.003546089235799188,-0.02327260271917652,0.04607898897692478,-0.00023310823071413106,-0.023738819180604772,0.046078988976924785,-0.000233108230714138,0.023272602719176517,0.005747184247660703,0.032565876202636415,0.005747184247660703,0.027284908416403963
1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.50705703887586,0.42672160599899434,2.465584398558211,0.26689724220947536,0.09429773634961953,0.15114567593510989,0.013040531478532095,0.1796019272265181,0.10182570171658552,0.6742857316482438,0.022136985020347506,0.03062959763663771,0.0029831582744482346,-0.02489171219126849,0.05552130982790621,0.002868942722684613,-0.01915382674589927,0.055521309827906214,0.002868942722684606,0.024891712191268484,0.004691005736919682,0.032565876202636415,0.004691005736919682,0.02213698502034751
