E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,B5,B6,B9,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0687285556759448,1e-06,0.0,1.5570460109650985,0.9369044379544244,0.9950370885407284,2.9308542612352158,0.5301256339542842,3.27293140396618,0.2489734021121121,0.9270237093416155,1.2615404077652659,0.07889146886693497,-0.011758016617658795,0.008218540133288502,-0.010135199028585229,0.06540212981007706,-0.010135199028585229,0.006362916642477998,0.018120933260136814,0.0016228175890735906,0.016730921572800123,0.04489892585116967,-0.056656942468828485,0.008745187341248559,0.008218540133288512,0.00798573423155159,0.008745187341248555
0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0687285556759448,1e-06,0.0,0.5271117509709661,2.9128947263756424,1.2666771623814843,0.24551018141720865,0.9192544261492367,0.9211627172034481,3.254369979101324,0.07839268736422027,0.9999582092370123,1.549401490845409,-0.01105571108347786,0.008218540133288516,-0.009700860289340765,0.06514721379119601,-0.00970086028934078,0.00651980185271398,0.01757551293619184,0.001354850794137094,0.016564549628492187,0.04540160572607699,-0.056457316809554896,0.00868989698164111,0.008218540133288512,0.007874652646851074,0.008689896981641108
1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0687285556759448,1e-06,0.0,0.5312176928284494,2.937362284312833,1.2596941466064604,0.25022925172090327,0.9433050845552723,0.9291470740160869,3.279657534810782,0.0790721712118923,0.9932638239057868,1.559817146955126,-0.012012748687013824,0.008218540133288502,-0.010292721036957664,0.06549456089844038,-0.010292721036957692,0.006305987516873153,0.01831873620388693,0.0017200276500560982,0.016791233520190102,0.04471659385816579,-0.05672934254517958,0.008765218353260829,0.008218540133288512,0.00802601516692925,0.008765218353260825
1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0687285556759448,1e-06,0.0,0.5301256339542278,2.930854261234917,1.2615404077650627,0.24897340211206334,0.9369044379542651,0.9270237093415462,3.5167848510060953,0.0788914688669289,0.9950370885405592,1.5570460109647224,-0.011758016617658795,0.008218540133288522,-0.010135199028585229,0.06540212981007706,-0.010135199028585257,0.006362916642477998,0.018120933260136814,0.001622817589073601,0.01673092157280015,0.04489892585116978,-0.05665694246882848,0.008745187341248559,0.008218540133288512,0.007985734231551592,0.00874518734124856
1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0687285556759448,1e-06,0.0,0.5301256340092764,2.930854261523312,1.2615404079818626,0.2489734021635979,0.9369044381209224,0.9270237094084554,3.1916469219246446,0.07889146887268025,0.995037088717879,1.5570460113666906,-0.01175801661765885,0.008218540133288502,-0.010135199028585229,0.06540212981007698,-0.010135199028585257,0.006362916642477994,0.018120933260136814,0.0016228175890735871,0.01673092157280015,0.04489892585116967,-0.05665694246882844,0.008745187341248555,0.008218540133288512,0.007985734231551585,0.008745187341248557
1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0687285556759448,1e-06,0.0,0.45719726517690196,2.52926305185668,1.009937011191522,0.20789054017026695,0.7533400596999685,0.8320465898996886,2.8578813976869633,0.07080873658642771,0.7944704571731531,1.071663214980137,-0.006946437921500792,0.008218540133288516,-0.006622561600141746,0.049961834213150536,-0.006622561600141741,0.006344139576516267,0.013290577498017084,0.0003238763213590651,0.014517225412071205,0.035166186777453756,-0.042112624698954666,0.00784920951419586,0.008218540133288512,0.006668015897875336,0.007849209514195859
1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0687285556759448,1e-06,0.0,0.5654665480893496,3.125652671043832,1.3918963675174894,0.270071092158258,1.031799834576186,0.9701030231232692,3.4742582242724365,0.0825575998490951,1.0989838842366495,1.8326864545841701,-0.014362443400947389,0.008218540133288502,-0.011978959801130267,0.0734676431321063,-0.011978959801130257,0.006278951613359587,0.020641395014307,0.002383483599817115,0.017814016334601696,0.04995361860973391,-0.06431606201068135,0.009151581121424973,0.008218540133288512,0.008662435213176705,0.009151581121424975
1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0687285556759448,1e-06,0.0,0.5526074524021116,3.0270459334343096,1.358124414791473,0.2636967124463355,0.9717146711838953,0.7885250981843733,3.372346812556071,0.06710497542548315,1.0297231801175102,1.7116254661761428,-0.011174295305936222,0.008218540133288516,-0.00942618939089572,0.05168527793388977,-0.009426189390895734,0.006709873312724619,0.017884168618660892,0.0017481059150405397,0.01589662360914368,0.03307233824657496,-0.044246633552511266,0.007438644381378524,0.008218540133288512,0.008457979227765165,0.007438644381378526
1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0687285556759448,1e-06,0.0,0.5185576129820043,2.880113070168947,1.214558779928865,0.24139929357078457,0.917571471029429,0.9910273052599049,3.2204896891392547,0.08433829578611457,0.975467151031574,1.481852087724184,-0.011945510629329414,0.008218540133288516,-0.010409370331792938,0.07095395459781714,-0.010409370331792928,0.006206657068714436,0.018152167698043814,0.0015361402975364417,0.017091770167544984,0.04965947116719366,-0.061604981796523024,0.009348972801294132,0.008218540133288512,0.0077427973662508795,0.00934897280129413
1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0687285556759448,1e-06,0.0,0.5100218550206419,2.8201007230878057,1.1898560585207818,0.23731667608686083,0.8846493734933442,0.9016840249434606,3.158466107792612,0.0767350138565073,0.9378694374654364,1.5096088781956325,-0.010355881180202975,0.008218540133288516,-0.009127666169308858,0.06097909463588261,-0.009127666169308879,0.006383633836683743,0.01673951501688676,0.0012282150108941514,0.016117991291703243,0.04211707101155421,-0.05247295219175729,0.008506142444125332,0.008218540133288512,0.007611848847577893,0.008506142444125332
