E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,B2,B4,B8,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14,flux_15,flux_16,flux_17,flux_18,flux_19
1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.24215452376297353,0.38639068530254206,0.08723614173966517,0.5869611282626627,0.09433421245412034,0.7158666896153748,0.2436949438651433,0.026997768094518298,0.015606264784814864,0.053379103440720575,0.09770060875774528,-0.0024705993751847344,0.036266795525984365,-0.01435990836470465,0.006497551608657742,0.04363298505464399,-0.00018876788119240144,-0.0030282765572173798,-0.00018876788119240318,-0.0003370524496747532,0.11187174924125748,0.020674375639578597,0.026913981549251384,-0.026965203297296566,0.010221451896734866,-0.021890136153896893,0.009015761527058231,0.03382059674682033,0.00630878372746534,0.009015761527058231
1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.2533933096738446,0.443113080677439,0.09207235059391232,0.6328443641755197,0.08022612657167001,0.7656765462966606,0.2114844343073867,0.020100043688004277,0.018784398961046504,0.05974873856628737,0.09917963042064354,-0.00919587556996794,0.03565140346651484,-0.015589047485542167,0.0038911096580082905,0.032359199553665,0.0008058278109063441,-0.0028711905095135555,0.0008058278109063441,-0.0021336838348691408,0.11557450571709199,0.02671042512170281,0.02266594543731063,-0.02843257488284294,0.0058021444583460854,-0.020653685269243813,0.010851774194335074,0.03382059674682033,0.004696937468914634,0.010851774194335074
1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.2406519481759867,0.3626822599392001,0.0858419233091179,0.5645764794456318,0.10496362629914918,0.7033578725947734,0.2675181518242795,0.02318059188143519,0.014525485521837264,0.04970621389471026,0.09858048453749443,0.0008410704697581345,0.03770989056970883,-0.013555849255339448,0.00531678772876524,0.048502095106807634,0.00010000599810422017,-0.003296579396381158,0.00010000599810421756,0.0008194980817485542,0.11223633979093808,0.018374024787798895,0.030137994853180715,-0.026531728360519567,0.013047312524861666,-0.022487084302071414,0.008391393798276657,0.03382059674682033,0.005416793726869461,0.008391393798276654
1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.24509148270866515,0.3896528957854421,0.08797381204332663,0.5865556011758274,0.09651473326443523,0.7242062674417987,0.24664801651955737,0.02166418291885276,0.015924512855729992,0.05327133125584896,0.09894871329129387,-0.0024905360580324692,0.037105797016808856,-0.014196843513478392,0.004863498603770325,0.0432745815683781,0.00019894375030811776,-0.003184640483907264,0.0001989437503081143,-0.00022902019309098583,0.11334450055508036,0.021075028267942227,0.02767716293010727,-0.027182117812649564,0.010733920034500497,-0.021975143257162606,0.00919961389361059,0.03382059674682033,0.005062442354078442,0.00919961389361059
1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.24529794930820972,0.3896908300597701,0.08800635961335193,0.5866454296325675,0.0965777048823323,0.7252140117871886,0.2467780714180488,0.022429115080073468,0.01593928592281782,0.05294665710697768,0.09895880801320608,-0.002471632767642229,0.03713086277174427,-0.014183470708840542,0.004812271482686877,0.04325066171990201,0.000428918668410515,-0.003188916087621615,0.0004289186684105148,-0.0002258682999873255,0.11357119739045712,0.021080973147123826,0.027696846156122668,-0.027191236049162675,0.010741544081092468,-0.021961967002298716,0.009208148315634277,0.03382059674682033,0.005241190151097393,0.009208148315634278
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.24806154790773738,0.3929247422574137,0.08914285869317728,0.5810306090189663,0.09764722161883967,0.7314489740902271,0.24779245647394882,0.022286453211581726,0.016251089120244592,0.05355605784857377,0.10043027566595103,-0.0021679006218935093,0.03758940769890985,-0.013819308157391722,0.004893897223282479,0.043468829205641664,0.00031395599154227785,-0.0017756750145184966,0.00031395599154227655,-0.00010710500048843712,0.11456353981488504,0.021635168827354202,0.02809402522887789,-0.02753541632890806,0.010480906753481286,-0.022631644896842953,0.00938827746954352,0.03382059674682033,0.005207853214824755,0.009388277469543523
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.2428863390941973,0.3870111019380457,0.0870527900251431,0.5911862543837597,0.09565831847074827,0.7193601506888669,0.24585450722141114,0.021964142041612313,0.015675402604692548,0.05269461617527355,0.09775084381255342,-0.0027327580419496955,0.03673931620415635,-0.014492044625295379,0.0047846799794902025,0.043087287530479475,0.0003478562144177146,-0.0043334478288679906,0.00034785621441770637,-0.00032547905787274137,0.11259074465226648,0.020627824116605496,0.027358134601625866,-0.026902850243789356,0.010944472949363414,-0.021428548803663523,0.009055702544657755,0.03382059674682033,0.005132536193907917,0.009055702544657753
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.24519646451764715,0.3896721882774323,0.08799036164315666,0.5866012856840814,0.09654675278330295,0.7247186683108251,0.24671414675105816,0.022053115920701954,0.015932024382320893,0.05265314182182633,0.0989538471761379,-0.002480924948812413,0.037118542301253214,-0.014190044393295917,0.004837452045602794,0.043262419841244695,0.00031587538403263444,-0.003186814297580399,0.00031587538403263574,-0.00022741764863418168,0.11345976695346648,0.02107805116483874,0.027687171339334272,-0.027186754333809487,0.010737796456307635,-0.02196844420065734,0.009203953313284772,0.03382059674682033,0.005153327429635427,0.009203953313284772
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.24521706083483624,0.38967597226423467,0.08799360845576702,0.5866102461817999,0.09655303457111378,0.724819197288712,0.24672712046513529,0.022129423139830098,0.015933498092321797,0.05323586718813513,0.09895485413871433,-0.002479039199934724,0.037121042758810625,-0.014188710348687806,0.004832341785478431,0.04326003365298641,0.0003388169604581514,-0.0031872408246193234,0.00033881696045814924,-0.00022710322343956132,0.11348238144786024,0.021078644198006508,0.027689134857707215,-0.027187663925631034,0.010738557009800746,-0.0219671297573088,0.009204804677663844,0.03382059674682033,0.00517115874593658,0.009204804677663846
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.2452250916372097,0.3898145660165007,0.08798606751978875,0.5871486649360655,0.09653161915420494,0.7249253717724157,0.2462040205142899,0.02210746303557934,0.015940465260088247,0.05310050675272733,0.09894290800058059,-0.002510924811134671,0.03704307705642111,-0.01421142562088753,0.004832505493306186,0.043304697407017444,0.00033352165997552717,-0.0031726303794310587,0.00033352165997553584,-0.0001265988809581271,0.11348785528144367,0.02108680472643009,0.027707648554998167,-0.02718522602738727,0.010764543358713106,-0.02192993748112769,0.009208829620464822,0.03382059674682033,0.005166027153281713,0.009208829620464818
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.24520068893192015,0.389561433123579,0.08799819465740856,0.5861679235117927,0.09656747838788372,0.7246848059429191,0.24714675355707852,0.022110846049469488,0.01592712745845581,0.053067657376573284,0.09896409052053562,-0.0024540016636156597,0.037183277360534554,-0.014170866913799032,0.0048346505778315944,0.043224830889790865,0.00033216711128298713,-0.0031989241362595875,0.00033216711128299103,-0.0003090224509532157,0.11346712454561764,0.02107172316704206,0.02767313055622979,-0.02718921348344673,0.010717049755729468,-0.021998014984222138,0.009201124353351539,0.03382059674682033,0.005166817689114581,0.00920112435335154
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.2951418035900982,0.3623110136088973,0.09232969543368472,0.6298218058460567,0.09440807196578098,1.0513097656507908,0.2636402435091433,0.0190422763575647,0.017802628293192114,0.050463212610312204,0.086139712192525,0.0060895855265950816,0.036467189674072815,-0.010499633222650549,0.004913053405556822,0.03778799338995311,-0.00046329286246651023,-0.002995907474330284,-0.00046329286246651197,-0.00028740102134550485,0.0961760525527091,0.018189144004923323,0.0258951847799059,-0.028242267440888303,0.006979755204490394,-0.014770881974156165,0.010284603872821419,0.03382059674682033,0.004449760543090311,0.010284603872821419
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.22428890071553292,0.40154520956276163,0.08631026355932243,0.5675098916509353,0.09761718845477259,0.5883266084628642,0.23992451269203954,0.023654428614827087,0.015027088917531777,0.05413731859601998,0.10425865956227838,-0.006038009781799206,0.03735390603874469,-0.01568374627847717,0.004792776280272712,0.0455632088158674,0.0007347426540791108,-0.00331814099758012,0.0007347426540791138,-0.00017719709204858276,0.12067714849483462,0.02230611040567182,0.02849553814802369,-0.02677056440359566,0.012274894387571011,-0.02481769676051664,0.008681170798672422,0.03382059674682033,0.005527518934351824,0.008681170798672422
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.2703904361324413,0.4466415395704701,0.10362656337516887,0.6322707309063391,0.10630436037590754,0.8027780805380632,0.2535862636554521,0.02396303624740494,0.02012469667265327,0.06103077673174662,0.10845918016095202,-0.0006305874464805628,0.043733403596505405,-0.014919716010759409,0.00534946132694297,0.05187537328713931,0.0002501724134835468,-0.005179611090443093,0.0002501724134835459,-0.0006711364758720216,0.12362906858519496,0.015513465738859273,0.031436201017906576,-0.03199055862202583,0.01508971094228977,-0.0255009523384781,0.011626066102726821,0.03382059674682033,0.005599633740426517,0.01162606610272682
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.2301275573062418,0.35610501045420917,0.07900151671526133,0.5581482318763629,0.09062543110753218,0.678106948936034,0.2421665291301316,0.020943448575913785,0.013670626496683444,0.04841366930101413,0.09325440497039013,-0.0033921630562052246,0.033289669866496036,-0.013700408592352832,0.004523167680177579,0.03827785737101105,0.00037085493347492875,-0.0020947601195531775,0.0003708549334749331,3.983761228364309e-05,0.1073256684962179,0.024097582754439836,0.025431966964188844,-0.024421553208367947,0.008322722726644607,-0.01988853358716062,0.007897540514590832,0.03382059674682033,0.004894022613652508,0.007897540514590828
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.24954281595064332,0.41769229881543163,0.08488735938330244,0.5312364244587423,0.11686226706768238,0.7367657655022749,0.19571960504867436,0.025731633374850592,0.01746347516992385,0.05728461163458014,0.10085514644044044,-0.010187440756415367,0.03071667086392567,-0.011456159089141459,0.005925054579922944,0.039350976193597245,8.786135253522178e-05,-0.003919003571360097,8.786135253522481e-05,-0.0011628899177370342,0.11239916688211715,0.021967543088077468,0.019465106318622437,-0.026177300977153532,0.01396081529505186,-0.02266086073057027,0.010088674627566196,0.03382059674682033,0.006012915932458167,0.010088674627566194
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.2429483613972379,0.3751169673827973,0.08994463965839224,0.621110672652564,0.08590010234471336,0.7191410864238854,0.27807375266380663,0.020194804416127587,0.015151961481380528,0.0509037595969085,0.09785000267076557,0.0017956160964662377,0.04073898331461495,-0.015860615372714115,0.004262443968226741,0.045343409253872674,0.00045663699556833855,-0.002734436017334904,0.0004566369955683394,0.0003409677023347834,0.11416725503904804,0.02067053171373137,0.032326641159222805,-0.02781946045443523,0.008754324126423126,-0.02153953577946755,0.00875330985772693,0.03382059674682033,0.00471908096379508,0.00875330985772693
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.20264618643655877,0.3522667982180661,0.08644614156136958,0.5965524478043295,0.08587160851752251,0.6210340882299991,0.23662349175222994,0.020534376998025707,0.011914523288204706,0.04761122454011358,0.07771420610056957,0.003267250501488614,0.031328350367170445,-0.016441303138473515,0.0042359403732885985,0.03984862752761734,0.000562491223176427,-0.0026378048823744553,0.000562491223176427,-0.000724297257842909,0.09471800046221951,0.019362744670859435,0.02372101593444309,-0.013461680325440659,0.011891671219885665,-0.02641946673382762,0.006883037174884454,0.03382059674682033,0.0047984315964650255,0.006883037174884457
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.2872808612221589,0.4254236530878153,0.089330077208791,0.5778438178549898,0.1069338273840801,0.8269824216175651,0.25667663412486696,0.023509654514989528,0.020360201641956743,0.058373719131736855,0.12001354859764604,-0.008083686989490746,0.04305359581112052,-0.01201785745911657,0.005424269192355813,0.04642867662628575,6.941922378447818e-05,-0.0036661410408120113,6.941922378447818e-05,0.00024723463257700015,0.13210082528054706,0.022703328968937366,0.031538712782769276,-0.041018233100794034,0.009465694651160629,-0.017570176436888185,0.011762117660928233,0.03382059674682033,0.005493688416140291,0.011762117660928231
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.2444287665202699,0.3932038589564137,0.09019747042603796,0.6246190630956324,0.10096982811694834,0.7280512940311034,0.2551056865843002,0.022851023237467766,0.016013543839137296,0.05366418586527828,0.09761205983082197,-0.0013780886933455472,0.03886444224376321,-0.015866161807337402,0.005074459525674162,0.04179141210864899,0.0002653212684919589,-0.002699198129423812,0.0002653212684919498,-0.0005045570078734199,0.11374354290665131,0.02219323137211178,0.029108838015599964,-0.02789106292923162,0.007608114567374863,-0.021279635253161885,0.009251047220289825,0.03382059674682033,0.005339780794166121,0.009251047220289825
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1,1,1,0.0,1e-06,0.0,0.24564779781844945,0.38767367251921886,0.08675113248503971,0.5653136171561791,0.09406841913433373,0.7229537611703034,0.24197584013094103,0.02169150764870364,0.015886514430028215,0.05275339182544375,0.09970688456651558,-0.0030972281552990033,0.036143762904331314,-0.013249765765583761,0.004698459022383799,0.044081914720434205,0.0003703685191826338,-0.0034591786176770382,0.0003703685191826303,-7.360211109008231e-05,0.11332701885128196,0.02045608240339681,0.026892498644603205,-0.026791180472932795,0.0124909570534472,-0.022355146312444,0.009177662148638029,0.03382059674682033,0.005068827541566434,0.009177662148638027
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1,1,1,0.0,1e-06,0.0,0.22336600872239123,0.37097680144076445,0.0880545524668366,0.5164105960154557,0.09467254446717764,0.6636679453612839,0.24318549408656126,0.021978161186200898,0.013821787993371224,0.05039033625148095,0.08950396374930462,0.0010594231433210671,0.03437075837329819,-0.012047171718917333,0.004717957168876083,0.03973865435009216,0.00041785499032438245,-0.004909025387597259,0.0004178549903243872,0.0006974427903770012,0.10196899045854632,0.02051627916033908,0.02708333443586161,-0.02732856114256354,0.007937362745354486,-0.014378066286297553,0.007984866727813579,0.03382059674682033,0.005135812159200467,0.007984866727813579
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1,1,1,0.0,1e-06,0.0,0.2579609438669419,0.400418783853856,0.08791320241559175,0.627619471048163,0.0975564656804515,0.7604171283383666,0.24872059418522005,0.02216629869527936,0.01722044747617062,0.054630179642963905,0.1044790075629079,-0.0045481496454155695,0.03872502199533717,-0.01544192806131162,0.004896553869779736,0.04532348543211895,0.0002832218812125853,-0.0021725116953385283,0.0002832218812125892,-0.0007698109042402704,0.12020415750543209,0.021376001370676218,0.028006933910425275,-0.027086030399431048,0.012419997651913931,-0.026459224922127298,0.00994827718067163,0.03382059674682033,0.0051797757509923215,0.00994827718067163
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1,1,1,0.0,1e-06,0.0,0.26377444584902593,0.42164216525610015,0.09102738039512943,0.5857525795231566,0.10301241684134062,0.7754212270414731,0.23089985849732658,0.023261194516925574,0.009387656844315083,0.05758813078755744,0.10722652439349367,-0.006022983222816816,0.03742771719887174,-0.013272388503648069,0.005180889136407886,0.047576020271154054,0.00025473965097946036,-0.0038105791433022604,0.0002547396509794686,-0.0007609100922746168,0.12075365254812118,0.02404892939457782,0.03124354429687578,-0.028037482340137993,0.011151586837870368,-0.0213743062904908,0.005423262809721328,0.03382059674682033,0.005435628787387347,0.005423262809721328
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1,1,1,0.0,1e-06,0.0,0.23103668671099958,0.36532967037435865,0.08555858516096537,0.5868620363721421,0.09168762986318753,0.6860881294398632,0.2598393814732526,0.02121366766197087,0.020833159229540765,0.04966447116065874,0.09264599908127316,0.00012079586884108928,0.03676253775543622,-0.014871612017549702,0.004574389619867483,0.039944385814734674,0.00038277724211695317,-0.0026975586190761333,0.00038277724211694536,0.00022197584856118585,0.10790038834093983,0.01889613746055771,0.024949167667062046,-0.02649573647606408,0.01042082852780515,-0.02237290607771754,0.012035345936935372,0.03382059674682033,0.004957166861984435,0.012035345936935374
