,Unnamed: 0,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,B0,B6,B7,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14,flux_15,flux_16,flux_17
0,0.0,1.5159754381911228,1.175821482759481,0.8718254175818333,1.0286598470508683,0.7679531017653353,0.671920960873403,0.9545859205894008,1.150909845656922,1.246577295396786,1.4378238918469812,1.0705794601389298,0.7448140340494968,1.4090820063561706,1.2321705474090654,0.9683359988383722,1.5523589334110783,0.6799892286122773,1.1996301882356546,0.0,1.6001987929302988e-06,0.05511819464496378,0.25081230155099743,1.211805656111465,1.329950568405562,1.380410106701015,0.6878315431101621,0.2854946370802259,0.7917130490272004,1.5593887061194462,1.8987648496687797,0.5520355958412267,-0.07654705223724073,-0.10415373966548352,0.17733547168101862,0.27042725127369927,-0.017580188771893004,-0.26238738304325093,0.5078983101320752,-0.5846727309839705,0.17880466608120674,-0.3300366679392177,0.14830065629609215,0.06303898008355925,-0.8414251714285339,-0.23428191627936892,0.021275810191462373,0.012617053981801516,0.015701828650939557,0.2749916890876721
1,0.8699651133195311,0.26380269476935775,0.7040853245227916,0.5935292622471717,1.10385468092947,0.9994329598028668,1.0241957561363428,0.8456632549698798,0.9532114467821127,1.1733649917040123,1.646685460099772,1.0922542339359178,0.6108052891424158,0.8096588201868828,0.8936025658173264,1.3440205166159653,1.0206541629532666,0.5795228404398144,0.836153901793338,0.0,9.628552416609528e-07,0.04884080888703039,1.489516087629643,2.090522864461845,1.503121763560324,0.8224463997270167,0.3223538591430002,1.320615764755471,1.665485357371705,1.2217076755448812,0.11080544127586221,0.6148157497045735,-0.051313122855308924,-0.10553785269408304,0.13188110960220184,0.12875094235586784,-0.014628452234036159,-0.20692145614150018,0.3992696748415821,-0.7314235303747544,0.2310662064129764,-0.12841224432914058,0.22292829863248986,0.05292969535943123,-0.6710428265402884,-0.24652002893117703,0.01626706345108317,0.019709115957982144,0.015354536998318787,0.4614482115808308
2,2.26968946194204,1.7539017095718623,1.1864661801248173,0.9893901073301469,1.4179843359548483,1.4427180491782714,0.9176322281187459,1.266915841024676,0.9696701893716031,0.6378698428063628,0.6343745200502682,1.3460101619034774,1.3836372607776646,1.0054018398275562,1.211592504818295,1.4441701792919865,0.6409294981051055,1.2464619816675129,0.953130318953823,0.0,1.3477728021851344e-06,0.04735148548377868,1.1738091939289395,1.440798833640341,1.173990152286858,0.46051816079015107,0.6469184871049154,1.4177987386278916,1.849512073419624,1.2965515813681299,0.24024922048037592,0.3758795124811696,-0.12387218454531225,-0.16074257577288012,0.2800947221908315,0.30797877532312284,-0.010096213228763135,-0.1600035597506768,0.5951820952237724,-0.7482020067357271,0.31753561950957365,-0.25056909838325,0.21707549677588261,0.0747371668265191,-0.839290092741333,-0.22662293480233572,0.014467952684918609,0.02188667378265154,0.015630710361314696,0.3035640260985756
3,1.952409101145407,1.4547461184040291,0.7090239941980528,1.2073821240392062,1.3611367587694638,1.3745405836623839,1.6179678361710566,1.139582441133605,1.3754693056121434,0.8131916919007552,0.8760378120382714,0.7074506077533517,1.094333841105037,0.6533195346624096,0.8088737989318872,0.7641110031060473,1.5004760324350335,1.4558655910329503,0.6473536158403647,0.0,8.544932744835301e-07,0.045505575035468815,1.8945533953140097,2.1105769554077676,1.4505130090936238,0.648025246142407,0.5871505236780079,1.7996507727842501,1.219697656588302,2.38246541236545,0.11980538605606939,0.5959322078575365,-0.09602054935240875,-0.10357708495854169,0.16931101116004457,0.12035699257086312,-0.021745574597359246,-0.23804909380099953,0.5365357547444218,-0.2930678258778867,0.3723544552633639,-0.2814280762999485,0.22642321716801503,0.0969895406708085,-0.9362392732540288,-0.13108015118392363,0.014626326893129798,0.018123563381469195,0.008443345624357593,0.2841106654407105
4,4.36556597809696,0.9346159667549095,1.440782798806192,1.2437004523771462,0.9017624727150084,1.2949346930486005,1.2698788168183364,1.427433796363589,1.1757567274033305,1.4278987974061934,0.6725503632453589,1.367182463734159,1.19774150587716,1.5801126764027935,1.1504523484552076,0.5247476706019281,1.0837954969268735,1.4450534406125133,0.7684095348833888,0.0,1.1974294817142426e-06,0.030155160212243043,0.8222821092960445,1.2559455138922782,0.8899955643971049,1.0794393919983074,0.26578910406127393,1.8907766369266332,1.7690727060357374,2.1937062453290603,0.15257473160369187,0.7835254049472289,-0.05716751605754928,-0.13872226751625089,0.13404753418444182,0.33751163206379015,-0.01893734131949881,-0.15314904671921994,0.6367965946396478,-0.47370235982685766,0.286237980769118,-0.30689030683120166,0.26140772169735493,0.08801759757146316,-0.5799732543520079,-0.14374109540354663,0.018405179520163482,0.02422029983309417,0.010022625713749643,0.38955804391875093
5,5.712934040398547,1.5773528010453646,1.1608360010587653,0.644224019414687,1.305800867884451,0.6628744934693407,0.628433705511129,1.0260806201281674,0.6792626086848869,0.697677765840003,1.285332005369976,0.7537402204958001,1.3828953453427457,1.1699952828918179,0.9561242340241662,1.573517135789756,0.8109851498992801,0.5973125833041776,0.5505841673242576,0.0,1.0943129782513813e-06,0.0312179359068718,1.328691160941255,1.295049714589227,1.0125695652369657,1.093901194311383,0.44842594070269265,2.1749368982518686,1.702932708917556,2.032040782257464,0.13176413713183402,0.4071487017503238,-0.1188227629057636,-0.09466484983480834,0.15265602030583217,0.2176178842695395,-0.04647662937409871,-0.33739378578204815,0.8553644478163653,-0.4696480765103928,0.3716016331666403,-0.4260328673282866,0.29953814607971907,0.09553890944510175,-0.8252606525547926,-0.18296750715305565,0.01441856481783417,0.0300170069008082,0.013692089012803409,0.9152501242095221
6,6.822551991993267,1.2809720114239214,0.621154397609321,0.9929598671639146,1.4106991956205344,0.6175004151742965,0.8844735455981674,1.3477067749999128,1.3835743803266305,0.8781899183078979,0.5173265625495254,1.5791003601853058,1.2425319356683964,1.3066436975554303,0.6850915226021134,1.331463568951388,0.6993512934073258,1.259508569135554,0.8825009389377547,0.0,1.0006524261189895e-06,0.04173080877727136,1.4975037799824809,1.553120369344803,1.004751814276976,0.4143996723828828,0.4070312352228896,1.1600696211749921,0.8150054416006853,1.5599467440364618,0.09796820537215767,0.8445756904343616,-0.07774604989340371,-0.055088994154237535,0.2691389069464577,0.21755892798042367,0.0007792747602238942,-0.11005676211467329,0.283584091809113,-0.24231697499544308,0.24581656272644373,-0.20722612073497554,0.059248499669226386,0.0319491382942034,-0.7335053012885961,-0.08470065204424859,0.009330930769772355,0.019070170429136234,0.007088843731708765,0.4248779195848498
7,5.892033870122629,0.7754475620360413,0.8415397718566882,1.0971662426835425,0.7330193502206461,0.8494587939270825,0.9123174717219781,0.533768685087055,1.3022030465678152,0.5085742497198056,1.3182977094700892,1.0374223980567978,0.6323639100295962,1.281596581339645,0.9672821595591377,0.5005616464567367,1.227406938111553,1.1941423932217654,0.992170011677613,0.0,6.175974755126315e-07,0.03611664633064705,1.5905036268800965,2.3807818675242314,1.4163392248247293,0.7701320475806865,0.39228041777205036,1.1560724856750484,0.7020234211849324,1.7975626280053008,0.22879097777498936,0.8583517170910855,-0.06764213769215896,-0.14360506053694697,0.2747762855452656,0.3505042113132249,-0.010074953113434164,-0.29570722329237636,0.31118734639873474,-0.7932556082824065,0.3197180978137107,-0.21929695223225734,0.14087914066204207,0.08889247979983803,-0.676440341963783,-0.2000852408000114,0.014697052261517095,0.031186607180432483,0.017307062648128008,0.55651369924783
8,4.331085691247323,1.3038050896286648,0.9493160751905549,1.0127629101607047,1.4524753879700585,1.5511273406684258,0.9457736161721142,1.1006300263174307,1.034026709393893,1.3597405080588367,1.36297298763753,1.011371405421296,0.652659142378703,1.2388082229098807,1.3144179029566039,1.0826460798903128,1.3733393707006194,0.8561416774034896,1.0436835832223181,0.0,1.2819382503112598e-06,0.03448509701963267,1.3691046783342562,2.1964621141144307,0.997800597100335,0.7544561326346675,0.6131499329233553,1.6220213249128808,0.8594615560744114,2.340976787566568,0.21858847963599912,0.6175853856148305,-0.09208520183621248,-0.0615476652443398,0.2908503457343287,0.14677940163294664,-0.013325876439762857,-0.2943694832665292,0.3221323403748838,-0.7728383736661648,0.18297752320942492,-0.17667288197745143,0.20236425921062393,0.049762985711036184,-0.6605417162505116,-0.09549356813439737,0.01577412718796473,0.031095726762456536,0.016461734152270965,0.30617046472728776
9,8.441501549483169,0.8610838066178448,1.2480064552907721,0.8360770579875374,0.965635469813978,0.4801023788437135,0.7313860534869325,0.70085060312437,0.5623622871690742,0.5155066025461648,0.6940202836690627,0.8878606622745303,1.2498298314335488,1.2040384823461514,1.012679848435667,0.677947868317465,0.7412074483207255,0.62052940443267,1.6211253861283752,0.0,1.1372348456336435e-06,0.06455134276384694,0.924208733686692,2.447552548782159,1.0353514311565708,0.8180482905053545,0.3219328222503227,1.5927252140550705,1.5154544500515543,1.4867708698958522,0.14898152513648305,0.5785598592042567,-0.0908630804176892,-0.08417731797758317,0.13828260515760207,0.3672384234559919,-0.01709861489137017,-0.2568977071890165,0.31773200945806584,-0.5389880878096606,0.41202539162792795,-0.13031212640557352,0.09449701875494192,0.050613689510783044,-0.6254588773072872,-0.09501205981688725,0.020144028555236792,0.022222146901892444,0.016554702562087145,0.6225320147637293
