,Unnamed: 0,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,E21,B0,B1,B7,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14,flux_15,flux_16,flux_17,flux_18,flux_19,flux_20,flux_21
0,0.0,1.1128035880252507,0.7114404380731103,0.4995998771072445,0.6224546823523164,0.541294590334988,1.467769393529905,1.3476116874365816,0.6144976122556743,1.1479509911445342,1.2261183669373257,1.3583234682075158,0.776814678482533,0.910566699146374,0.6065472539503032,1.3959494693249084,0.5998435105414391,0.49989789035375176,1.0924887259305747,0.9820823375834623,0.8267465566484483,0.6833202368995929,0.5674530769933195,0.0,5.8543588199259e-07,0.0,0.04385126658153643,0.8993644808539745,0.21044563772593128,0.15971866140465502,0.0688674208148694,0.4212314467995164,0.008038943838762226,0.13783472774299374,0.048104738732112205,0.3254353435524605,0.0007211531484465631,0.006438447832077956,0.009521459570056833,0.0013528646713477218,0.03486305013382277,-0.010481666350215272,-0.04902667483421091,-0.010191061129468906,-0.00038533741215714194,-0.0030190405492443143,-0.0034255862266720713,-0.009944378721862551,0.004727013609279901,-0.015132057385970614,0.02155980447491026,0.011148708288900154,-0.06230396990413988,0.002852553607434492,0.004015997827732822,0.01092301940241112,0.0059799809801873135,0.1042050428660457
1,1.3635651199024166,0.7125732180648473,0.7717162815378904,0.6697942435702943,0.6767278755294769,0.5361565837845604,0.808629559568163,1.6108450463806874,1.2057426033934528,0.6520433680198305,0.6622281267319324,0.9085297295396133,0.9452456209582284,1.398475563002437,1.0867230080197294,1.3082098384995924,0.54073560495294,0.931234243056478,0.6510720649496748,0.6115716176428398,1.37983749585372,1.0250461914989217,0.6439324262275876,0.0,1.197537744173369e-06,0.0,0.38813857169704014,0.18436060850578104,0.12057883721606126,0.08257682236726581,0.23537136496422575,0.35293217536882043,0.009155020708158023,0.9176105234910572,0.051581112204067116,0.06553405136234947,0.0009848341221037405,0.00795855436163726,0.009053616145873838,0.00260030443845956,0.03330508923709363,-0.005572570801624684,-0.03466380312544694,-0.014315080643623674,-0.0005691211096373655,-0.003241674111771259,-0.0038478338516792967,-0.008109898731311327,0.006056924361266261,-0.018792112983205593,0.01628581259305679,0.0057553770150666145,-0.0282808174720944,0.001400174528360971,0.005847400924964365,0.007237239540116661,0.002878166746253457,0.09007127028788843
2,2.1569366957347578,1.484060101935043,1.170243456530269,0.6757714406808566,0.7446790376016377,1.0880051492085892,1.0869617360190955,0.8311190682025306,1.4486470245916738,1.6040811782827251,1.2397247107219869,0.7025332556926522,0.9300879039723758,1.292773994064513,1.2982042480939315,1.3977223100558953,0.5557700790455754,0.9067375905719272,0.6059793926519867,1.0453576637866102,1.213124839529334,0.8800872724178768,0.8586422705005647,0.0,5.146274673200165e-07,0.0,0.7549178822825704,0.07713083128769088,0.12429121206615988,0.04519596211330809,0.33526663113447963,0.2059937526149398,0.011947618414694392,0.7427428438826567,0.04082089425170162,0.047776065349711634,0.0011111415741415639,0.008131255841698121,0.004564610435726139,0.002592679658525303,0.024447607567689492,-0.008002636709357422,-0.03331003932167633,-0.02310510836655403,-0.0006987600701801415,-0.003465613016592118,-0.0017208442139919097,-0.014820680257541732,0.0030808418540816504,-0.02491249808269449,0.015463850820332302,0.005805885253171672,-0.0470942130841215,0.0015469004447341303,0.0035972389886847096,0.007299906522541442,0.0075945599372762235,0.08409051011592467
3,4.474728946608977,0.7411718972576857,1.32450946456489,1.157884580447349,1.2467806590579429,0.66421007662225,1.0447434527982769,1.3418576276438159,1.047566112302849,0.8322030635625195,0.9443217871216288,1.4383932744822638,1.0239828205681112,1.1887607712279955,0.6732075149622241,1.255706058344467,0.6511077016722615,1.208754601308823,1.2994256693703505,1.542250810945433,1.07159852326532,1.154202584094829,1.0661083758419845,0.0,1.5674988004941115e-06,0.0,0.7102374954034617,0.17553226377078288,0.11713234129765694,0.039998288998208266,0.36671617412864965,0.2874797445590609,0.022734037525438837,0.585249394824744,0.054698499999092175,0.07414072017241477,0.0013275022754590218,0.005952621740978636,0.0030316850119193094,0.0026585412669976913,0.022066454878821803,-0.00845373150331358,-0.041589262405482615,-0.023412694467368066,-0.0004435356767940013,-0.007786907640246316,-0.0033533313462249777,-0.009218078224083649,0.004653747561747977,-0.03348481664049596,0.02508312917759854,0.00953252098024475,-0.04731233624591289,0.0034013868898450134,0.005488709372734544,0.01144128445116332,0.008443116412176337,0.0355756172541687
4,4.64047994731305,1.2497073629675783,0.9365923599439709,0.5442322183968556,1.1657563764872958,0.9585590875671727,0.8344424784510597,1.019163944737858,0.9578884218866719,0.8548994110848842,0.8914274881765357,1.0466361922410883,1.2629068592495722,0.6484125403791883,1.3030987182318647,0.7222055388369516,1.5026921285951205,1.1471106000767246,1.4229137209970462,1.1636070272084367,0.9467138629652257,0.8363731186155243,1.2570971475382242,0.0,1.2957918497865676e-06,0.0,0.3920212982753705,0.08500106108465455,0.15541666643461402,0.08927991419868282,0.2705745847333316,0.23766162717372918,0.014726684229132567,0.38137373316721684,0.051184295310051434,0.0634749153891033,0.0009824240973438747,0.0033766616986500605,0.008387474782786631,0.0015505010168191378,0.03253650750253624,-0.008247476479272882,-0.0329278373530789,-0.020055026265238106,-0.0004497687557404887,-0.008915114976119826,-0.0036875528245088594,-0.007198200495563153,0.002640015896226848,-0.029501173295249077,0.013523745865825233,0.01029022365860568,-0.043867569417385135,0.0032291902459801645,0.006123885919658331,0.007288140852178782,0.004049775502283899,0.03499869526089885
5,6.720495654863692,1.1072419887087384,1.458266833072437,1.050632856382293,1.0520823769207748,1.0920912603891084,0.8839159902915433,1.222356939506309,0.5988814854891646,1.4405699549704767,0.7850442609315325,0.551722145160733,1.2668135329458647,0.6603326644849573,0.6659756667207728,1.3129372411098659,1.040980379112029,0.5338931243631216,1.2293696864638488,1.489044491678743,1.016966634602977,1.27879541694777,0.8474962043438284,0.0,6.264195142889582e-07,0.0,0.3721438930458041,0.10323913559212045,0.21667891034705855,0.038199502240056055,0.2588291001331863,0.17117393142507986,0.01738299362230651,0.5492949617376773,0.050849908432558544,0.05710012056554457,0.0014343051871025384,0.0045138523374907615,0.003320013916961698,0.002955810552293374,0.017177856852179166,-0.011853587396330112,-0.04434278792300777,-0.023018706940882618,-0.0004915172127377916,-0.004951085555859267,-0.004046931603829004,-0.009451886952446647,0.005681278206286259,-0.038109774931802745,0.013336272230155129,0.006407036350273278,-0.05279510352103569,0.0037764691751945917,0.005938394946988079,0.005373444385277649,0.005550934378383927,0.08704730866145645
6,5.766077345121536,0.9496790992587033,1.246165142353447,1.4647148214628147,1.3828604075905948,1.5466873387556241,1.1636645954204978,0.7472099857497396,0.6918775920379536,0.7231363618090078,1.257051844589147,0.4888215632300189,0.9118119786433234,0.6043506840259495,1.4425661130095022,1.2597252088964659,0.8408286718849992,1.2090352873809824,0.950301703859996,0.9568512334546305,1.2953090914351553,0.6070479330653181,0.9872459415471649,0.0,6.866692613461995e-07,0.0,0.5837456513120887,0.07427804065436719,0.22485771822838563,0.04421991933612678,0.2675096652227094,0.3290966153335857,0.021445241214427604,0.5544476350183549,0.05752607008069122,0.0783973737167838,0.0009526607625501321,0.005742316299281317,0.01036988142662061,0.002856407527148167,0.03493454434268858,-0.008353919595639272,-0.02606436908675297,-0.022178006057326484,-0.0006870232462449985,-0.006506445806898645,-0.0028099742527409196,-0.010804776638271429,0.0036204160368273736,-0.027725128477664628,0.018592033225293764,0.006389560765305493,-0.024036818740644287,0.003252627454629275,0.007947275870286664,0.004612117901983127,0.005587046205286328,0.05544234034845788
7,9.026355938202762,0.6788626302389107,1.2842994854938503,1.4885516877397464,0.9848280741499578,1.520522958574114,1.2254550527568737,1.363629964853714,0.7540075774312679,0.8096823923817492,1.3910648637017085,1.2931237442177343,1.1022973596647239,1.20203681780982,1.2237883352112877,0.9419467627417625,1.1797562268956663,0.944120790283919,1.342970110026059,0.8415433440054157,0.7339410954677911,0.5618697210044286,0.7439580039935183,0.0,9.98090806141271e-07,0.0,0.8726098990230008,0.15347023699260418,0.11214726749854781,0.03332669267738126,0.28992730902135405,0.2604199942126953,0.018305200860769314,0.6618102298314363,0.04285001726317186,0.07893064454578595,0.0011493547594376274,0.0033638010727819506,0.005353248668621919,0.001275405479359693,0.017357795290067573,-0.0061175597737630075,-0.05474134196182885,-0.026122607281736817,-0.00038447387952387385,-0.0037035554218358517,-0.002670422934016695,-0.009435314694496816,0.0049327921189007045,-0.03642175522584097,0.010210605885467494,0.008942731500487402,-0.031105802111775556,0.0036545900319115633,0.006366094958359769,0.006996184334013302,0.00807664414469003,0.04785852609119677
8,8.95037575633497,1.4247797307860657,1.1038249363035637,0.6651169598784241,0.758476416000298,0.8158156028264145,1.1543597077083307,0.8330095924198594,0.9600276923848575,1.3710285623304377,0.6994974971750046,0.7647407514406515,0.6151107565556668,1.3202679547812266,0.7084626036699904,1.0861872730137219,1.5154827570901839,1.142320381088643,0.8560928820268252,1.0144521896531067,1.4449976161873443,0.8555962174680551,0.5842656432314679,0.0,6.617034201741021e-07,0.0,0.5689460237306271,0.07843519524259854,0.14890249555518587,0.08069172247919536,0.13188886297558883,0.17397705405741795,0.012089228620363787,0.6025666504691803,0.031511570621092756,0.07726008678664713,0.001356063129242498,0.003498580978822094,0.004737328354985874,0.0028647088291718185,0.032062237543350004,-0.010986379883563888,-0.03018124105139405,-0.019995261799352505,-0.000437414952699384,-0.006854184695003903,-0.0030396008691447626,-0.014874693534799664,0.0031173416133253,-0.023072198873455824,0.02543188561259624,0.004957979992079809,-0.03285224323774365,0.003479634279959281,0.004115987153505429,0.005846746676907084,0.0030027018036992673,0.060691792918920254
9,9.665896593656099,0.5441155330875902,0.8213092166873829,1.0694876970113405,1.081091704255084,1.3761994988790571,1.362243563307654,0.5438511202549562,0.9474154883229043,1.1668397021192487,0.6861547757697684,1.0744190940422103,0.7229297864868435,0.628912054794551,1.0088297846631316,0.6362006414508827,0.5453407728036982,1.1086054878033467,0.6168795892218583,1.1954397074320726,0.6720584248595162,1.159650417387694,0.9135497877196944,0.0,8.998319399748818e-07,0.0,0.7104724797869979,0.06675872275552591,0.2556539062467805,0.04007555082320781,0.13259764597891638,0.14255679283783299,0.0178798614993681,0.5562053589648291,0.04145671905571234,0.03608792530883343,0.001140471347565109,0.006019562451114742,0.004875752960244768,0.0034538347808132203,0.039697434740131564,-0.008951411163698976,-0.037503164158523214,-0.02509696580771886,-0.0007748626711789706,-0.009130808052051936,-0.002715216372904537,-0.014891952480040405,0.005973106505044082,-0.04082504813555962,0.02984610135328759,0.009854536391165526,-0.050031822246011055,0.0029100822281536206,0.009400978275092422,0.009251179038758018,0.003535038161336386,0.06468280927509644
