,Unnamed: 0,E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,B6,B8,B9,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14,flux_15
0,0.0,0.9568973704353275,1.3955301731794094,0.787495468768174,1.4781926305758144,0.511846895560635,1.0418189016497639,0.6033634034517061,0.6144044802685444,0.5899612204821015,0.6123642924084531,1.5894575766214816,0.8207760720726951,0.6044445868883613,1.2178748920990319,0.9504747716384149,1.010796792402551,0.11020256020001276,1.442578023227072e-06,0.0,0.27096366161321445,0.850110507626553,3.66115085074593,0.8121369931852853,1.1482995717226847,0.11632362973180647,0.07935667278864621,0.5142561033872952,1.6659646934050742,0.16953184364174229,0.09890465071544297,0.010063926004924144,0.01677879514857393,-0.00010640958533246573,-0.015022767213057583,-0.0015575888459487491,0.11355373092234369,0.008950868879526381,-0.009150841737749162,0.2682226734168013,-0.002852596234487815,-0.02600304912073288,0.01605488569167324,0.01232275462284476,0.011194464818693855,0.003959389336043721
1,1.0752486437452136,1.1437756149518523,1.138208499150016,1.3572299562872376,1.2830826732675817,0.8616408482529861,0.7610154943377634,0.8893863848419374,0.6008342427551389,0.8785829020336761,1.3921694344516995,0.7436640728347949,0.9839016631314642,1.3872890589469657,0.5395596409781126,0.5118377216002298,0.8332747869062448,0.06961071382602596,1.2028709351363063e-06,0.0,0.3724897757897593,0.04603814565596031,0.4985732765915988,0.9030115793406794,0.7082711031962925,5.996173309992364,0.7856042603357474,0.12158948442487082,0.08254595215357226,0.9737477773834196,0.15061487189743245,0.009740424515870651,0.03165930455541012,0.00031752579797714094,-0.010480329213591405,-0.002771176899457496,0.14199984964563042,0.014433610474651295,-0.009649725178312987,0.263004909023647,-0.0028633205726087646,-0.022987590936546815,0.010492429855971779,0.008329304293627358,0.014706570863286349,0.003650478965796897
2,2.0755565724295137,0.6696634149465391,1.0191645224904513,1.474096103447677,1.1462399486718584,1.4428515439919942,1.1757315441574172,0.5649878536609093,0.9844456994867966,0.7719711983027622,0.6164118561289437,0.946095899700856,0.9121282048636992,1.1001062128960863,0.5859407298470576,1.313884281002189,1.194377535079155,0.10484088694659714,8.220628348704339e-07,0.0,0.4399787868671397,0.05564541277548751,0.4246600318236095,1.656586883952556,0.9920176377216985,5.288971996602524,0.6522825007659059,0.1909859993298978,0.05438738020844682,0.691719690888457,0.134340147309943,0.011610479840345172,0.01722610252964687,-0.000491188095668114,-0.011192521767857623,-0.0016517659032166951,0.2029630457912252,0.009145050455458503,-0.012796641502579316,0.14328469133176563,-0.0017448545604190776,-0.024554795394258547,0.019111484069386935,0.02040504515499503,0.010969729947874339,0.003833902909952799
3,3.113790373439298,0.7488858767823122,1.1358169518680057,1.1686662966114396,1.0308583369849258,1.5437313388928837,1.1699393605872508,1.0541819774365215,1.2363522347120723,0.565207997068799,0.8802958576406936,1.0835733357833668,1.3026485068262799,0.8456633596857963,1.5624051009689326,1.2221007715847434,1.0408381529751625,0.06576845335178622,5.975430656930979e-07,0.0,0.3172262682120391,0.0502246428134521,0.7077396110202467,2.1815877321198545,0.5805600793301298,6.141535576397514,0.3871722213596047,0.1736049031042228,0.08164637185557952,0.9506165871145179,0.15221564065562979,0.011114737572864134,0.03133703715130539,-0.00028706646108254193,-0.01320599537470143,-0.0023245876604794857,0.12421336294453672,0.01146646824147356,-0.01376983952586528,0.15492564690557714,-0.0021431914801411833,-0.02050771597718553,0.015898479486545103,0.015489598330260621,0.018617527059768102,0.003999057486125081
4,4.072001475383703,1.1081604816772963,1.4714422048055926,1.4979848834505074,0.6639174188493783,0.9688813491267967,1.045821854136612,0.964830600953127,1.1112039494097083,1.1301793395437798,0.7734373308239237,1.2000125526553356,1.1964534687910728,0.51911879741143,1.2989805953655456,1.1933417878301888,0.7939977837074732,0.1005407324265527,1.512123448558878e-06,0.0,0.2186698164112334,0.12191595920884156,0.273795528359663,0.873936064078211,0.6443248041179733,3.2666226520120687,1.0107517719713746,0.1700123344857241,0.07744848164787929,0.38220486577408724,0.08976303057580892,0.008095141335777763,0.015925717134843153,2.4144287635072313e-05,-0.010407100522009187,-0.0015864261400092227,0.10995349513407317,0.01160267524709731,-0.010088954596687712,0.08460307331793207,-0.0018702584364439136,-0.012835736647074136,0.01785007427734064,0.014404636159966868,0.014195705562872309,0.002867084419921195
5,5.418902110456738,0.587803406124346,1.4643442158158073,0.7189699713438213,1.2120971330773596,0.9153823603481912,0.7930874524835255,1.296050904203187,1.228718911459865,1.4057440565272687,0.965859256263681,1.0282639375788378,1.4242420065820909,0.8992594248900101,0.8981977318581946,0.7093168272425131,1.3804107677953463,0.10898838426148896,9.055868298393898e-07,0.0,0.3040197522276066,0.10271283609731588,0.36939016333493563,1.844392250374001,1.091856864096203,2.523814589958418,0.5634612484253149,0.1827566453258965,0.0696491761302064,0.7354949975986242,0.1514734839759316,0.019668572765322273,0.034802147007403535,-0.00011682713902373747,-0.01160803813692443,-0.0016890290266135385,0.13703047324658976,0.015011587967979535,-0.012269976875616295,0.22312371572046696,-0.001508442951045183,-0.019620962518631924,0.019274321426181986,0.012638714868608387,0.008983352108856438,0.003915027842694901
6,5.746443703520519,1.0697673441499191,0.9636080307610271,0.8789032186186871,0.9017826349756165,1.0976627364944829,1.1481060809366654,1.1891806693684077,0.5143035977708451,1.4759695648490307,0.6387790534193434,0.8518479996866607,1.1328801285925605,0.5037536503292245,0.7126911684413658,0.5320930925919568,0.5067104234673967,0.062364683235879174,5.707329070485783e-07,0.0,0.3657093935201765,0.0764138362171467,0.4466345281500892,1.1221531983428403,0.8864560149553374,6.387248962904854,0.6643661065410141,0.25899276791024134,0.04894349734442345,0.7961826654034249,0.24752936018718727,0.009084905396465942,0.043662925169595544,-0.0003245458678191527,-0.007025532698411689,-0.0025191229191278554,0.14550845852778418,0.007886719367777373,-0.017554603104242724,0.15912057402357083,-0.0025404988694013335,-0.011684615556335144,0.019147766478074566,0.013611130122366569,0.014192835373307774,0.0026345597049495123
7,7.650567417575142,1.3107408593694918,1.5957495178985635,1.289204363778553,1.4112488519964135,0.666869726458723,0.8594285767952856,1.2765451423484842,1.0419379749613387,1.2822267125144444,0.5623659012209383,1.5720316613852985,0.9061300049163259,1.2108696794227947,1.197039803947357,1.063650751379656,1.1627688610050746,0.07311354326666483,1.5000369190075418e-06,0.0,0.35564675500334897,0.10160006076031239,0.5482670106131747,0.9368226131887681,0.5340975448655572,5.068467596286658,0.620395107695164,0.2923036947911189,0.0704766915486744,0.823983596430778,0.1936413947779508,0.011726881590595713,0.02605794290040654,-0.00012852999663208578,-0.00537968324039197,-0.0015391281737139966,0.16660280196738547,0.010172226832004404,-0.022808455294576556,0.1821165254616308,-0.0027532405110537034,-0.0183432434812468,0.018306668354069133,0.00751425764583937,0.015493997277220332,0.004957641070661517
8,7.466105206764899,1.207168367606751,0.6614056969219381,0.8222285974038525,1.3185038485991103,0.9230498785823559,0.7357486601550806,0.7142199842878334,0.7795590621057207,1.0221784660751474,0.47500387698518826,1.3798192339038293,1.1536624390481323,0.8386646868615798,1.372555592990193,0.8871880777873837,1.1757644814851824,0.03815722836197539,1.1424004074069461e-06,0.0,0.3954560402874459,0.1022452052584595,0.5724444110982139,1.5545275588748786,0.8675003675417264,4.708841314044293,0.6822138271489159,0.1848095704379053,0.08453706679794881,0.49308855030110194,0.12336780985072826,0.014765401645545078,0.04080622079750873,-0.00014733145284738823,-0.01152886226278308,-0.0011931139680230953,0.20813011277523838,0.012941497145598493,-0.01747851418645973,0.1574089076856925,-0.002242492368244474,-0.008946199386497345,0.012291700754137682,0.009262047175076633,0.016016974978400614,0.006790590308450234
9,8.879351356789442,1.1928155041485828,0.5303278052210547,1.1246109693238968,0.9012123448378184,1.1966591605443395,1.3796043978578973,0.7239066019223017,1.3736972744852611,0.5161918817391896,0.6014249425203294,0.993174231328079,1.5115975790946745,1.325714658885381,0.8138022239642319,1.4094158108338926,1.1548749859574716,0.09644174236813444,9.050133417483157e-07,0.0,0.44071725594797123,0.06670324749375886,0.7132908312878188,2.077951437768365,0.3473958487456368,4.416896405116219,1.002279291508723,0.32646204402058887,0.07278677498234523,0.6406362792380309,0.26218119401907936,0.015791230591541656,0.031470774909317364,-7.098207655986323e-05,-0.017646647237275933,-0.0016505610647807856,0.24035443552121022,0.0073674730530814345,-0.013761606924622596,0.1464864455999445,-0.0022897899592225278,-0.011254826214840363,0.009085262872540276,0.016964553114599854,0.010368943677052496,0.005435625478837096
