E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,B3,B4,B7,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14,flux_15,flux_16
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0221917800272897,0.468468693966878,0.15596642067700262,0.39031432406228617,0.015595173676067806,0.003168611053324779,0.3253464197917228,1.6290148398318198,0.1624137545968001,0.4759104653126951,0.17764932113298892,3.815311231421259e-05,-0.14862599484292974,0.015625773716761736,-0.17403369093441673,0.19470326240513391,-0.025879330404165648,-0.2944574988815314,-0.14349254213410972,0.0019353005909155882,0.012427621598857283,-0.006396304235808902,-0.005171605821134254,-0.03693745303611594,0.00836975793903869,0.0019353005909155826,0.008369757939038693,3.815311231421259e-05
0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0221917800272897,0.3903147286442908,0.3253468140934777,0.1776497660931668,0.4759082458444651,0.4684694626581398,0.1559668799912135,1.629016181075001,0.1624126600262934,0.003152443940372907,0.015595126535384633,3.795844478769445e-05,-0.14862643443923737,0.01562581740272315,-0.17403382945040344,0.1947036857545912,-0.025879310586403716,-0.2944578083555084,-0.14349289704659676,0.0019353005909155743,0.012427580600998162,-0.006396473603449988,-0.005171495837428264,-0.0369374060072567,0.008369732639153265,0.0019353005909155826,0.008369732639153263,3.795844478769429e-05
1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0221917800272897,0.39031398994281147,0.32534609416254595,0.17764895366804845,0.4759122982305,0.46846805915221046,0.1559660413580184,1.6290137321801248,0.16241465853770462,0.0031819624424206526,0.015595212606337094,3.83138758282908e-05,-0.14862563180773408,0.01562573763924684,-0.1740335765424023,0.19470291278726384,-0.0258793467703044,-0.29445724330596,-0.1434922490339478,0.0019353005909155882,0.012427655456376113,-0.006396164365741433,-0.005171696649614588,-0.0369374918741959,0.008369778832485304,0.0019353005909155826,0.008369778832485304,3.8313875828290925e-05
1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0221917800272897,0.37944628706142525,0.32492094520674547,0.16935184522880656,0.4651368169907083,0.44728343890207034,0.16442712404147872,1.5734028050686877,0.16686915876777306,0.003409751078181898,0.014552845596709257,4.105666920314931e-05,-0.14141163881646673,0.01488812340231151,-0.16768912086563498,0.18760561838733444,-0.024850908790742574,-0.2863840764965719,-0.13655934088582994,0.0019353005909155882,0.011971126062590307,-0.005833994679442379,-0.004893354599839923,-0.03696377465924736,0.007810351939561108,0.0019353005909155826,0.007810351939561111,4.1056669203149256e-05
1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0221917800272897,0.4002992298239266,0.32570946358346564,0.18543740026106692,0.4856904348269308,0.488330131833897,0.14866053975952614,1.6806705686598027,0.15849598904923506,0.0029654327919810732,0.016590423029682815,3.570665142193011e-05,-0.15540000638112078,0.016318399281359086,-0.17992811522999136,0.20129872810865973,-0.026843771803738356,-0.3018679889798333,-0.14999826075889477,0.0019353005909155778,0.012851954250048606,-0.00693289006262101,-0.005437452273648023,-0.036862744533717615,0.008903897304958523,0.0019353005909155826,0.008903897304958523,3.5706651421930077e-05
1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0221917800272897,0.39253875165372576,0.3254980397942444,0.17930145167132047,0.4799143399581292,0.46460746482910165,0.1573448549497205,1.6403411486635922,0.16214652890865508,0.0031726473137868626,0.01559675668088834,3.820171275653605e-05,-0.1499375613880743,0.014277102321382913,-0.17532341425680184,0.1961950790813178,-0.026081921449253476,-0.2961106230997108,-0.14480370818884983,0.0019353005909155847,0.011078549713074023,-0.006397105216617776,-0.005172054911981014,-0.03691681128456978,0.008370607520289893,0.0019353005909155826,0.008370607520289893,3.82017127565358e-05
1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0221917800272897,0.388162970813435,0.3251983075574922,0.17605832279735342,0.47204805946817635,0.4722504770575199,0.15463858341952713,1.6180846860609794,0.1626737431731383,0.003164701211683635,0.015593478601056412,3.810603407557471e-05,-0.1473625589843372,0.016935800205328397,-0.17278914546144106,0.19326409975798647,-0.02568418774859176,-0.2928583864004946,-0.14222953760044205,0.0019353005909155778,0.013738079412348808,-0.006395441585959165,-0.005171127417970739,-0.03695504944695815,0.008368848210950316,0.0019353005909155826,0.00836884821095032,3.8106034075574716e-05
1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0221917800272897,0.40649546953615967,0.3049435268136428,0.17092360908513027,0.5160546850636889,0.44919905274579747,0.15015517693003996,1.7574266929730493,0.18173409429410745,0.002646341130204302,0.016215074323327628,3.186448215424301e-05,-0.1430908404327518,0.015051425341685978,-0.17054211353163312,0.1960578701052102,-0.03088242948653259,-0.30591930711772514,-0.13778789648410478,0.0019353005909155847,0.011683781983954589,-0.006735286715462842,-0.005334808430801245,-0.03948950376299118,0.008702451788532664,0.0019353005909155826,0.008702451788532668,3.186448215424315e-05
1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0221917800272897,0.37697475950284975,0.34514820703359805,0.18389474373452847,0.4431629569748103,0.48628673746093304,0.16136393696167536,1.5238312159950165,0.14709463867238076,0.0037220696414726005,0.015074407922612675,4.4817283876926795e-05,-0.15376711316409664,0.016159956195967672,-0.17738113278754908,0.19393611823404833,-0.021634996015337023,-0.2850002071391316,-0.14877673716301268,0.0019353005909155847,0.0131048807857993,-0.006110150820336738,-0.0050351932849608955,-0.034714546444873144,0.008090268695129252,0.0019353005909155826,0.008090268695129254,4.481728387692692e-05
1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.0221917800272897,0.3995328785399318,0.3523891948088716,0.18539817490311195,0.4898958250605471,0.4880495559556271,0.16269558334070536,1.6954776895085728,0.1597782311159892,0.0034824528468994907,0.01672445780011249,4.193206813956371e-05,-0.15503641082258943,0.016316939759338747,-0.18061424883232177,0.2000715412583651,-0.02497575696867045,-0.3010693743209258,-0.14960181041624146,0.0019353005909155813,0.012817639943906334,-0.006998599630864806,-0.005476532474487553,-0.038011038046945084,0.008975832289919957,0.0019353005909155826,0.008975832289919957,4.1932068139563454e-05
