E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,E13,E14,E15,E16,E17,E18,E19,E20,B2,B3,B7,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12,flux_13,flux_14,flux_15,flux_16,flux_17,flux_18,flux_19,flux_20
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.240941095913277,5.615322537673531,3.88142208201123,0.08647369891183333,0.29452597435652644,0.4034637899401067,0.0828066431989921,0.6503245318670603,1.1360980960917688,0.6414484218033742,0.5233586503477389,0.11134650892181641,0.061893315687552644,-0.14116833704083231,0.021904454654133293,-0.06179791869825478,-0.41959612601018026,0.006006290905230551,-0.20156864746761619,0.03951909676615606,-0.09471061143472216,0.05709531613279048,0.45888149298502723,-0.09762603772250127,-0.17798264718145052,0.10071690233995276,0.11661506608885544,0.23185225590907876,0.07012800915360301,0.061189821628980075,0.07012800915360301,0.29227391372018824
0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.240941095913277,3.892258585423577,0.40444519293358355,0.29532936928788883,0.65274510781091,0.6439069953458877,5.610691747722661,1.1402405726489035,0.5259041522168179,0.08670957804457778,0.08307620841758906,0.11133244140132263,0.06211759343551301,-0.1417364026209489,0.021984724690302004,-0.061662660221180395,-0.42122411238666957,0.006070583189964899,-0.20224359460655203,0.039616051312233766,-0.0952621483420687,0.05700082273898885,0.46042920932534753,-0.09813720463077195,-0.17841035037309383,0.1013327315320336,0.11724687303237075,0.23263751466833626,0.07031930123649537,0.061189821628980075,0.07031930123649538,0.2930711655801145
1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.240941095913277,3.8725220681781005,0.40265792431638725,0.29386715537643904,0.6483399749574869,0.6394327014851285,5.61912250795449,1.1327026950321712,0.5212732079373017,0.08628026770684048,0.08258567257843008,0.11135807853519665,0.06170943804050297,-0.1407020374225718,0.02183866117873484,-0.06190887494697961,-0.4182612979627342,0.005953504185576355,-0.20101495940100123,0.03943939783529858,-0.09425884150719654,0.05717205498629335,0.45761245841297943,-0.09720633801993118,-0.17763139178835557,0.10021234569277293,0.11609750268593139,0.23120717108635175,0.06997114127949765,0.061189821628980075,0.06997114127949765,0.2916201323273453
1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.240941095913277,3.8562743840690907,0.4022630102832895,0.29267897138903476,0.6503143578554706,0.6322774979456921,5.58049048871786,1.1220517751258339,0.5188416182463348,0.08593141336690276,0.0820602903072948,0.11016207583799553,0.056410610514398385,-0.14069571969091643,0.021630195570258463,-0.061416199149615755,-0.413392554710711,0.005656797068896265,-0.20207343282563142,0.03936353302828666,-0.09391478277213611,0.05638965809950938,0.4529521807694326,-0.09760664007143299,-0.17751128822429674,0.09957157984103235,0.1155449783423946,0.22900573341064012,0.06968822912641198,0.061189821628980075,0.06968822912641197,0.29044103365879137
1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.240941095913277,3.9058667086086523,0.40462741234723,0.2963245023459448,0.6503341400663234,0.6503870675053935,5.649172064692199,1.1497872876679338,0.5277582520268479,0.08700175205954387,0.08353366433184507,0.11249987103037995,0.06724080618460368,-0.14162468861353572,0.02217174507776961,-0.062168578936785984,-0.4256427027220558,0.006350012035174341,-0.20107462137684023,0.03966982804241235,-0.09548570204042983,0.05777920793209326,0.4646607792732661,-0.09764340855511573,-0.1784388984342327,0.1018357140756041,0.11765744711819939,0.2346226076202057,0.0705562470622646,0.061189821628980075,0.0705562470622646,0.2940586894621278
1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.240941095913277,3.8868302028658364,0.40448831725107076,0.29568563447474927,0.6531729000002411,0.6437593184914733,5.648636469682187,1.139966085904057,0.5251690961827932,0.08681417855924764,0.08315167352116892,0.11174738147250363,0.06220718845717891,-0.14089370609185156,0.021978248694155128,-0.06221189282899415,-0.42112871503124283,0.006230579487838582,-0.2023992424267394,0.039545766235925414,-0.094998269217244,0.05690723048220586,0.4603402879660678,-0.09758879693618093,-0.17840984603627894,0.10122884870508259,0.11697651791139912,0.2317354797330088,0.07040412964030536,0.061189821628980075,0.07040412964030536,0.2934247066242054
1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.240941095913277,3.8769291255277616,0.40261559501407285,0.29356722618358627,0.6479705119787789,0.6395365317333613,5.587809381852984,1.1328986317579377,0.5218591867458006,0.0861922076069655,0.08252169082463136,0.11101527132741684,0.06163409391711449,-0.14139302799830333,0.021843409323373305,-0.061456109311343876,-0.41832809654731506,0.005821999112146613,-0.2008820013553191,0.039496780913349655,-0.09447181103815858,0.05724988574523171,0.45767450885292177,-0.09765586509437718,-0.17762889446402677,0.10029381015030522,0.11631522036153188,0.2319464540986218,0.06989972673880132,0.061189821628980075,0.06989972673880132,0.2913224965102479
1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.240941095913277,3.8896744841025286,0.40374075373612067,0.2937920389734443,0.6504039487521254,0.6402938549838559,5.626401622597909,1.1385070411081257,0.5236548200623288,0.08625821330831045,0.08196709424053306,0.11203284156501692,0.062006670889090516,-0.14141626893805737,0.019767138273560164,-0.06202579497054864,-0.4184262206497544,0.006175723216748384,-0.2016297556904345,0.03965357741570743,-0.09536907838096179,0.05723663307742488,0.4598489040051743,-0.09758494556033721,-0.17816111116523708,0.10154480159771015,0.11513621665452198,0.2328977357102749,0.06995325571334915,0.061189821628980075,0.06995325571334916,0.2915455902937069
1.0,1.0,1.0,1.1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.240941095913277,3.8732172148621786,0.4031886792579077,0.29525569703755766,0.6502450699581066,0.6425953247229198,5.604306929598935,1.1337000333912077,0.5230686638212202,0.08668794765354956,0.08364508552982161,0.11066379152119632,0.06178061004015118,-0.14092123242273158,0.02403022128041195,-0.061571348645237105,-0.42075874121783274,0.005838224788804313,-0.20150781268070345,0.03938541104843864,-0.09405468616812751,0.05695510509838139,0.45791834156640077,-0.09766701433557672,-0.17780533530383977,0.09989291095693184,0.11808490744853944,0.23081255301402626,0.07030175952983643,0.061189821628980075,0.07030175952983643,0.2929980566565842
1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1,1,0.0,1e-06,0.240941095913277,3.903219296408087,0.4043279036978445,0.29193166441120527,0.6503509423891468,0.6429972600981452,5.654406486144802,1.1388155330928798,0.5255971286023312,0.08571200182353472,0.08236877468766002,0.10991341322830572,0.06176515665678348,-0.14431257153583488,0.021964733092905125,-0.056341999108172044,-0.42061168096311574,0.0066890690506034405,-0.20144344328193814,0.03978216911576466,-0.09565617881572429,0.057597815203671354,0.45983676949919067,-0.09743022646630427,-0.17855775266163243,0.1023452478663277,0.11762091190862939,0.23448759891599763,0.06951029184703866,0.061189821628980075,0.06951029184703866,0.2896994408819987
