E0,E1,E2,E3,E4,E5,E6,E7,E8,E9,E10,E11,E12,B6,B3,B9,S7,S0,S1,S9,S4,S5,S2,S6,S3,S8,flux_0,flux_1,flux_2,flux_3,flux_4,flux_5,flux_6,flux_7,flux_8,flux_9,flux_10,flux_11,flux_12
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.973811531268728,1.09775611928968,0.148612206993536,0.17172845594077857,0.27047023010692356,0.18317603282010717,0.8204755978540428,0.00899886898550881,0.01652350583824794,0.2995416354485919,7.907269363031946,0.46821379012281183,0.04826645790461462,1.3416075777157483,0.00046165877251618117,0.00046165877251617277,0.03010723570738734,-1.3411459189432322,-1.3110386832358465,0.0004616587725161797,-1.3411459189432318,0.03010723570738738,0.030107235707387048,-1.341145918943232,0.0004616587725161797,-1.341607577715748
0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.973811531268728,1.09775611928968,0.148612206993536,0.2704307272146654,0.8242470231775499,7.90613993728861,0.4677099706163067,0.1949292207894415,0.04825953452891421,0.007939297890597217,0.32831119521441104,0.016484500067448355,0.18314973495275388,1.3412818086675304,0.0003674037599997131,0.0003674037599997182,0.030102592392895547,-1.3409144049075323,-1.3108118125146397,0.0003674037599997043,-1.3409144049075319,0.0301025923928957,0.030102592392895033,-1.3409144049075319,0.0003674037599997182,-1.3412818086675315
1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.973811531268728,1.09775611928968,0.148612206993536,0.2704824645692965,0.8192140127539529,7.907619158096813,0.468413014888107,0.16399156764674971,0.0482686021470905,0.009417904383504663,0.28994247687553304,0.016538929845124145,0.18318417754699243,1.3417165512050908,0.0004989299232041314,0.0004989299232041403,0.030108673790858867,-1.341217621281887,-1.311108947491027,0.0004989299232041472,-1.3412176212818872,0.030108673790858798,0.030108673790858465,-1.3412176212818872,0.0004989299232041194,-1.3417165512050913
1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.973811531268728,1.09775611928968,0.148612206993536,0.2705072071685008,0.8206070713875234,7.908326572842948,0.46699470590217457,0.17174913948282328,0.048272938596912354,0.009033777680254963,0.29958190470373613,0.016429124181560176,0.18320064919133677,1.3415962212644876,0.00023359138530470498,0.00023359138530470308,0.030111582126499156,-1.3413626298791834,-1.311251047752684,0.00023359138530469614,-1.3413626298791832,0.030111582126499226,0.030111582126499226,-1.341362629879183,0.00023359138530471002,-1.3415962212644879
1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.973811531268728,1.09775611928968,0.148612206993536,0.27043411720614785,0.8203471968952136,7.9062368604107185,0.469404384112298,0.17170825575274495,0.04826012866730035,0.008964767997384772,0.2995023073946184,0.01661568177758661,0.18315199173804828,1.3416186687634437,0.0006843961813146027,0.0006843961813145921,0.0301029908648979,-1.3409342725821303,-1.3108312817172294,0.000684396181314606,-1.3409342725821305,0.03010299086489776,0.03010299086489754,-1.3409342725821303,0.000684396181314606,-1.3416186687634448
1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.973811531268728,1.09775611928968,0.148612206993536,0.27047125166855035,0.8204792300601711,7.907298570462941,0.46818011060358533,0.17172902736328796,0.04826663694606042,0.008930438404284771,0.299542747961917,0.016520898365550624,0.18317671289416296,1.3416072639722079,0.00045535797735987357,0.00045535797735987357,0.030107355785478684,-1.3411519059948476,-1.3110445502093686,0.00045535797735987704,-1.3411519059948478,0.03010735578547863,0.030107355785478962,-1.3411519059948478,0.00045535797735987704,-1.3416072639722076
1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.973811531268728,1.09775611928968,0.148612206993536,0.2704698832753928,0.8204743646796789,7.907259446784374,0.46822522469406314,0.1717282619364788,0.04826639711805305,0.00902210206646689,0.2995412577379665,0.016524391104220496,0.18317580192740363,1.3416076842351687,0.0004637979625286755,0.0004637979625286767,0.0301071949395402,-1.3411438862726395,-1.3110366913330989,0.00046379796252868366,-1.3411438862726397,0.03010719493954017,0.03010719493954017,-1.3411438862726395,0.00046379796252868366,-1.3416076842351683
1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.973811531268728,1.09775611928968,0.148612206993536,0.270767858891313,0.8204813398303215,7.907263384115372,0.46821769003740443,0.17176682574366056,0.047109126107033515,0.009006725283688522,0.29958917610988023,0.016523807770135793,0.177876529191206,1.3416070817339945,0.00046238837209299915,0.0004623883720929964,0.016556171742493866,-1.3411446933619016,-1.3245885216194058,0.00046238837209298944,-1.3411446933619011,0.016556171742493908,0.01655617174249402,-1.3411446933619011,0.0004623883720930033,-1.341607081733994
1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.973811531268728,1.09775611928968,0.148612206993536,0.27022212990133665,0.8204707235181192,7.90727437306635,0.4682105512054135,0.17169593105167813,0.04923120114910684,0.008992345326096744,0.2995013358574427,0.016523255080847624,0.18759365980619067,1.3416079987522642,0.0004610528328969751,0.0004610528328969632,0.04140330084861207,-1.3411469459193655,-1.2997436450707536,0.00046105283289697707,-1.341146945919366,0.0414033008486121,0.0414033008486121,-1.341146945919366,0.00046105283289697707,-1.3416079987522629
1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.973811531268728,1.09775611928968,0.148612206993536,0.2702967543914548,0.8321113229978109,7.902309525215171,0.46827586641340074,0.17161309279472234,0.04823605411683028,0.00899732647372243,0.38959753508225403,0.01652831179262552,0.18306054655837734,1.3406025043601195,0.00047327206154307934,0.000473272061543073,0.03008684473706691,-1.340129232298578,-1.310042387561511,0.0004732720615430869,-1.340129232298578,0.030086844737066798,0.030086844737066798,-1.3401292322985783,0.000473272061543073,-1.340602504360121
1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.973811531268728,1.09775611928968,0.148612206993536,0.2705281162623382,0.8165929475038716,7.908924383977774,0.46819307131263227,0.17176695164834144,0.04827660317699537,0.008999383334105425,0.2694914570303388,0.016521901785307012,0.18321456879430204,1.3419429541850223,0.0004577826786222603,0.00045778267862225247,0.03011403985789235,-1.3414851715064002,-1.3113711316485084,0.0004577826786222594,-1.341485171506401,0.030114039857892294,0.030114039857892294,-1.341485171506401,0.0004577826786222594,-1.3419429541850232
1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.973811531268728,1.09775611928968,0.148612206993536,0.2987510602250124,0.8229726450372709,7.90615213797575,0.4682850030172439,0.18735323212083999,0.04921245449219597,0.009115733925401178,0.31891417273077316,0.016529019149666667,0.1875131875997718,1.3413918871970578,0.00047498134571822686,0.00047498134571821726,0.04125972940563988,-1.3409169058513386,-1.2996571764456988,0.000474981345718245,-1.3409169058513386,0.04125972940563982,0.041259729405640044,-1.3409169058513388,0.00047498134571823114,-1.341391887197057
1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.973811531268728,1.09775611928968,0.148612206993536,0.2609329632618459,0.8196334432512526,7.907648272826225,0.46818745626013986,0.16645913204807447,0.047947445993045276,0.008954585525629865,0.2930061938455977,0.016521467067223013,0.18171343367943346,1.3416803215406594,0.0004567322094837586,0.00045673220948376503,0.026346211227806324,-1.3412235893311766,-1.3148773781033718,0.00045673220948375115,-1.3412235893311764,0.026346211227806338,0.02634621122780656,-1.3412235893311764,0.00045673220948375115,-1.34168032154066
1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.973811531268728,1.09775611928968,0.148612206993536,0.27047060389225624,0.8204769268638051,7.907280049914681,0.46820146692079495,0.1717286650220023,0.048266523415166934,0.008999221904668552,0.2995420425127797,0.016626543754552737,0.183176281656497,1.3416074629182355,0.00045935333665006906,0.0004593533366500577,0.030107279643482948,-1.3411481095815851,-1.3110408299381042,0.00045935333665007155,-1.3411481095815854,0.03010727964348292,0.0301072796434827,-1.3411481095815856,0.0004593533366500646,-1.3416074629182355
1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,1.0,0.973811531268728,1.09775611928968,0.148612206993536,0.2704701046766452,0.8204751518813154,7.907265776859459,0.46821792539117024,0.17172838577987595,0.0482664359213903,0.008998750557051249,0.29954149885100767,0.01648892964358555,0.1831759493186561,1.341607616238083,0.0004624324022900369,0.00046243240229003335,0.03010722096385346,-1.3411451838357937,-1.311037962871941,0.0004624324022900403,-1.3411451838357933,0.03010722096385343,0.030107220963853543,-1.3411451838357933,0.00046243240229003335,-1.3416076162380832
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.973811531268728,1.09775611928968,0.148612206993536,0.25994132465164543,1.5267818519589784,7.6062378134272475,0.47194009636097717,0.16473328232905426,0.04642113559999917,0.008902203162952708,0.2867093864066428,0.016811996945039667,0.17616672936889596,1.2805980928626526,0.0011587795401395333,0.001158779540139536,0.028869629636330565,-1.279439313322514,-1.2505696836861837,0.0011587795401395429,-1.2794393133225135,0.02886962963633055,0.02886962963633044,-1.2794393133225133,0.001158779540139529,-1.280598092862653
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,1.0,0.973811531268728,1.09775611928968,0.148612206993536,0.27420985200881803,0.5696553767326082,8.014188755635917,0.4668702988608072,0.17421623290607977,0.04892187339254977,0.009031727402391186,0.3041064792468421,0.016419492572464507,0.18566557409431747,1.3632729847433978,0.00021031720260670963,0.00021031720260671072,0.030546804548507556,-1.363062667540791,-1.3325158629922829,0.00021031720260671072,-1.363062667540791,0.030546804548507556,0.030546804548507556,-1.3630626675407913,0.00021031720260671072,-1.3632729847433978
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.973811531268728,1.09775611928968,0.148612206993536,0.27055195765117596,0.8205094376399487,7.907258564188087,0.46820999800812924,0.17193702911287706,0.05019956147114652,0.008990797740677401,0.29980035911690567,0.016523212252242937,0.19016287830454556,1.3416046546949005,0.00046094934024478915,0.0004609493402447859,0.026371563967997586,-1.3411437053546549,-1.3147721413866584,0.00046094934024477896,-1.3411437053546555,0.026371563967997558,0.02637156396799778,-1.3411437053546555,0.00046094934024479284,-1.3416046546949003
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.5,1.0,1.0,1.0,1.0,0.973811531268728,1.09775611928968,0.148612206993536,0.2704375876742706,0.8204620257703736,7.907273689811966,0.4682153157330792,0.17164480723376943,0.04749435449412327,0.009002115864354296,0.299437873221744,0.016523623951190464,0.1803854077905744,1.3416087500483271,0.0004619441850756067,0.00046194418507559953,0.031599305433962444,-1.341146805863252,-1.3095475004292894,0.0004619441850756134,-1.3411468058632523,0.03159930543396233,0.031599305433962055,-1.341146805863252,0.00046194418507559953,-1.3416087500483278
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.973811531268728,1.09775611928968,0.148612206993536,0.27049020428172227,0.8204838868118949,7.907266719300607,0.46821285970564414,0.1717795441880342,0.048188469662992915,0.00899688874912237,0.2996050078225835,0.01652343380523151,0.18488362797760405,1.3416068617302306,0.00046148470922436317,0.0004614847092243579,0.029194232048649682,-1.3411453770210064,-1.3119511449723564,0.0004614847092243718,-1.3411453770210067,0.029194232048649682,0.029194232048649793,-1.3411453770210064,0.0004614847092243579,-1.341606861730231
